log,target,metric,draw,axis,S,S_total
BPIC13_closed,handover,auc,10,quality_level,0.09131051631943424,0.17539709707593834
BPIC13_closed,handover,auc,10,rung,0.15074372592690458,0.5430948574340263
BPIC13_closed,handover,auc,11,learner,0.0863640368845374,0.5424061335451095
BPIC13_closed,handover,auc,11,split,0.08797904828278119,0.6026983244540077
BPIC13_closed,handover,auc,11,quality_level,0.026272575927841605,0.22861913787844299
BPIC13_closed,handover,auc,11,rung,0.1002486643582715,0.7341861990182323
BPIC13_closed,handover,auc,12,learner,0.0017167123248624813,0.27162625859176337
BPIC13_closed,handover,auc,12,split,0.3182539460025573,0.939695894491503
BPIC13_closed,handover,auc,12,quality_level,0.013712624440785212,0.26417975451187664
BPIC13_closed,handover,auc,12,rung,0.0289692223790037,0.5473558594363427
BPIC13_closed,handover,auc,13,learner,0.01008020067717826,0.27211499068100137
BPIC13_closed,handover,auc,13,split,0.5979408336358355,0.8629968695184221
BPIC13_closed,handover,auc,13,quality_level,0.008270166642428708,0.1371487593910809
BPIC13_closed,handover,auc,13,rung,0.05412804754195787,0.13639597753418756
BPIC13_closed,handover,auc,14,learner,0.016682972595942442,0.6129428653192247
BPIC13_closed,handover,auc,14,split,0.22282951429446043,0.8779315539727942
BPIC13_closed,handover,auc,14,quality_level,0.028412514170865797,0.14557664045259555
BPIC13_closed,handover,auc,14,rung,0.0220711898256303,0.5541848019128712
BPIC13_closed,handover,auc,15,learner,0.26427398362159205,0.4877782215515707
BPIC13_closed,handover,auc,15,split,0.284852087077314,0.4958525840587292
BPIC13_closed,handover,auc,15,quality_level,0.021642577556947568,0.1467380617984936
BPIC13_closed,handover,auc,15,rung,0.07832675361101916,0.33561164659216736
BPIC13_closed,handover,auc,16,learner,0.019424207232560803,0.48128172528128793
BPIC13_closed,handover,auc,16,split,0.08519724978977619,0.704284231319974
BPIC13_closed,handover,auc,16,quality_level,0.038760599187221204,0.10509671637951273
BPIC13_closed,handover,auc,16,rung,0.12216763247648135,0.5775290766974399
BPIC13_closed,handover,auc,17,learner,0.0805391701155053,0.3733664326900697
BPIC13_closed,handover,auc,17,split,0.09101392253598628,0.7238513566697737
BPIC13_closed,handover,auc,17,quality_level,0.0006011077625173089,0.07217077465492736
BPIC13_closed,handover,auc,17,rung,0.17124611938762493,0.651622885884173
BPIC13_closed,handover,auc,18,learner,0.002965385624590896,0.2989707848283631
BPIC13_closed,handover,auc,18,split,0.23845740758847614,0.920473018262631
BPIC13_closed,handover,auc,18,quality_level,0.016733208244661728,0.09814788903008259
BPIC13_closed,handover,auc,18,rung,0.049632575458766724,0.5737389450389634
BPIC13_closed,handover,auc,19,learner,0.03268750493721601,0.28105054837865917
BPIC13_closed,handover,auc,19,split,0.2944637701641363,0.5030141560298776
BPIC13_closed,handover,auc,19,quality_level,0.02229904387922427,0.14695308070614813
BPIC13_closed,handover,auc,19,rung,0.26544903035617323,0.5654885872745329
BPIC13_closed,handover,auc,20,learner,0.023760739980632616,0.18212815826957504
BPIC13_closed,handover,auc,20,split,0.27552000968668844,0.6425149611393772
BPIC13_closed,handover,auc,20,quality_level,0.06452807387517154,0.11414161801173203
BPIC13_closed,handover,auc,20,rung,0.17589004662091795,0.6075658209038995
BPIC13_closed,handover,auc,21,learner,0.029817736975706263,0.37214473134324716
BPIC13_closed,handover,auc,21,split,0.04481388320838048,0.7589773952815879
BPIC13_closed,handover,auc,21,quality_level,0.0017413227534127636,0.13710074765612998
BPIC13_closed,handover,auc,21,rung,0.12674976817503023,0.6926874279335338
BPIC13_closed,handover,auc,22,learner,0.3746152499757849,0.6079307182949674
BPIC13_closed,handover,auc,22,split,0.0966218395018499,0.5186906895093445
BPIC13_closed,handover,auc,22,quality_level,0.016214427724566802,0.08699103515443703
BPIC13_closed,handover,auc,22,rung,0.02056575238122625,0.40804704663186925
BPIC13_closed,handover,auc,23,learner,0.013588897144830457,0.4315435652966631
BPIC13_closed,handover,auc,23,split,0.16964574819374215,0.5271586217221564
BPIC13_closed,handover,auc,23,quality_level,0.03619672126817577,0.12875972081556386
BPIC13_closed,handover,auc,23,rung,0.161682933095267,0.6146487065108543
BPIC13_closed,handover,auc,24,learner,0.045658253558429826,0.23519598585733362
BPIC13_closed,handover,auc,24,split,0.37426767995271737,0.7461364610573576
BPIC13_closed,handover,auc,24,quality_level,0.0016056923398135585,0.1832499242266914
BPIC13_closed,handover,auc,24,rung,0.05528166119119662,0.4514359294849766
BPIC13_closed,handover,auc,25,learner,0.00702230053957856,0.47627102243646846
BPIC13_closed,handover,auc,25,split,0.1273043056520134,0.7554918736056894
BPIC13_closed,handover,auc,25,quality_level,0.14862076349643238,0.3276701073425804
BPIC13_closed,handover,auc,25,rung,0.00825903535266581,0.4632055044570564
BPIC13_closed,handover,auc,26,learner,0.37723766132175146,0.8458603255029074
BPIC13_closed,handover,auc,26,split,0.02504805440288003,0.3073166606755456
BPIC13_closed,handover,auc,26,quality_level,0.03295416990958415,0.1951560249149264
BPIC13_closed,handover,auc,26,rung,0.06636952767226992,0.3511003312609599
BPIC13_closed,handover,auc,27,learner,0.16930325977607186,0.3416723828163785
BPIC13_closed,handover,auc,27,split,0.053385305821802294,0.4438244868630404
BPIC13_closed,handover,auc,27,quality_level,0.15442799117051054,0.2803972721699655
BPIC13_closed,handover,auc,27,rung,0.11906734763921442,0.5012127152997968
BPIC13_closed,handover,auc,28,learner,0.48444398433406477,0.751336594337476
BPIC13_closed,handover,auc,28,split,0.05680579474988302,0.22805326104392273
BPIC13_closed,handover,auc,28,quality_level,0.0057476438777998495,0.10421963633559421
BPIC13_closed,handover,auc,28,rung,0.05215103766655022,0.38812705472424625
BPIC13_closed,handover,auc,29,learner,0.03638189152176696,0.5183855468283596
BPIC13_closed,handover,auc,29,split,0.014827502507855653,0.5866009660053313
BPIC13_closed,handover,auc,29,quality_level,0.0025946460869381775,0.3425679119335007
BPIC13_closed,handover,auc,29,rung,0.21712070626717053,0.8633119070160096
BPIC13_closed,handover,auc,30,learner,0.2656065094317059,0.8492264705113427
BPIC13_closed,handover,auc,30,split,1.3630230784941097e-07,0.23031802133458099
BPIC13_closed,handover,auc,30,quality_level,0.0074501732274549265,0.5622341012652425
BPIC13_closed,handover,auc,30,rung,0.01226695060124977,0.3494259358301326
BPIC13_closed,handover,auc,31,learner,0.008865293073165642,0.39425290512232425
BPIC13_closed,handover,auc,31,split,0.046800759049208496,0.3320962397345362
BPIC13_closed,handover,auc,31,quality_level,0.034023069257185866,0.23266368586625688
BPIC13_closed,handover,auc,31,rung,0.3699193543452709,0.6942004533564634
BPIC13_closed,handover,auc,32,learner,0.032760155765966525,0.1980288770876094
BPIC13_closed,handover,auc,32,split,0.45969287954014626,0.8422010854255386
BPIC13_closed,handover,auc,32,quality_level,0.0015050056419919746,0.018585769721319787
BPIC13_closed,handover,auc,32,rung,0.04054357735523855,0.48427152154730396
BPIC13_closed,handover,auc,33,learner,0.10612386098909124,0.6192320331271499
BPIC13_closed,handover,auc,33,split,0.000540978604237242,0.5467258284735711
BPIC13_closed,handover,auc,33,quality_level,0.08855520344612638,0.32568415968001024
BPIC13_closed,handover,auc,33,rung,0.032227015153211164,0.442439517215716
BPIC13_closed,handover,auc,34,learner,1.970651392135187e-05,0.25935983134623225
BPIC13_closed,handover,auc,34,split,0.5517692468414963,0.8648696525662475
BPIC13_closed,handover,auc,34,quality_level,0.006631297561465032,0.12554949460627082
BPIC13_closed,handover,auc,34,rung,0.020905052050356334,0.33620028349623304
BPIC13_closed,handover,auc,35,learner,0.15074647209796752,0.43326796705219045
BPIC13_closed,handover,auc,35,split,0.011385523660725351,0.5910162243023754
BPIC13_closed,handover,auc,35,quality_level,0.07554036158310092,0.2374850026931369
BPIC13_closed,handover,auc,35,rung,0.05807498265147082,0.6509998512445664
BPIC13_closed,handover,auc,36,learner,0.18419588063088416,0.5405401043898492
BPIC13_closed,handover,auc,36,split,0.15931254224744504,0.5802620130790194
BPIC13_closed,handover,auc,36,quality_level,0.10828648700069803,0.2548409284152183
BPIC13_closed,handover,auc,36,rung,0.06299778588604088,0.2396931781422894
BPIC13_closed,handover,auc,37,learner,0.0028877155479644936,0.2605832297949
BPIC13_closed,handover,auc,37,split,0.3938043117640019,0.8551571741825771
BPIC13_closed,handover,auc,37,quality_level,0.0016648580982706167,0.18619022078197175
BPIC13_closed,handover,auc,37,rung,0.029134275701564745,0.44684150596958555
BPIC13_closed,handover,auc,38,learner,0.09678310598833934,0.7893649990871646
BPIC13_closed,handover,auc,38,split,0.0037767119404265204,0.7015646619130887
BPIC13_closed,handover,auc,38,quality_level,0.04497660396106454,0.19787075317262176
BPIC13_closed,handover,auc,38,rung,0.017399229787881547,0.43727891766144433
BPIC13_closed,handover,auc,39,learner,0.08880710353378522,0.41569170206513173
BPIC13_closed,handover,auc,39,split,0.059539764604212654,0.4867921130027692
BPIC13_closed,handover,auc,39,quality_level,0.05927883115229987,0.4228358928013692
BPIC13_closed,handover,auc,39,rung,0.2399438144872016,0.4451884980095584
BPIC13_closed,handover,auc,40,learner,0.16412422467225948,0.3122171467158365
BPIC13_closed,handover,auc,40,split,0.20214531299817948,0.43210840347094803
BPIC13_closed,handover,auc,40,quality_level,0.0017710999647978475,0.0529032362134107
BPIC13_closed,handover,auc,40,rung,0.2847726699172533,0.6114529555295695
BPIC13_closed,handover,auc,41,learner,0.04636088709281401,0.3983495675082414
BPIC13_closed,handover,auc,41,split,0.19812398541807186,0.48628435897439914
BPIC13_closed,handover,auc,41,quality_level,0.1482664229779892,0.39810565941783566
BPIC13_closed,handover,auc,41,rung,0.05446200912054913,0.4488585022122459
BPIC13_closed,handover,auc,42,learner,0.039804528415702194,0.21449705560652588
BPIC13_closed,handover,auc,42,split,0.17742677007635416,0.417140789899073
BPIC13_closed,handover,auc,42,quality_level,0.14513795893876505,0.2593478498390635
BPIC13_closed,handover,auc,42,rung,0.32013739874885194,0.6086422778934002
BPIC13_closed,handover,auc,43,learner,0.025365520050450174,0.5097837599583891
BPIC13_closed,handover,auc,43,split,0.0039483220072989355,0.3247780294634823
BPIC13_closed,handover,auc,43,quality_level,0.07360590685473024,0.3979850437547022
BPIC13_closed,handover,auc,43,rung,0.16227240414067534,0.6473355627781784
BPIC13_closed,handover,auc,44,learner,0.034166784915750884,0.18502500486053547
BPIC13_closed,handover,auc,44,split,0.2673148890215765,0.8235197679428062
BPIC13_closed,handover,auc,44,quality_level,0.015788055473113478,0.13469056182841202
BPIC13_closed,handover,auc,44,rung,0.06879941247427346,0.5888622667451497
BPIC13_closed,handover,auc,45,learner,0.003268929430313594,0.17690254967487884
BPIC13_closed,handover,auc,45,split,0.5512627418566054,0.9160953338119172
BPIC13_closed,handover,auc,45,quality_level,0.008286405071901565,0.08038832398627474
BPIC13_closed,handover,auc,45,rung,0.0644799741229982,0.25359289419646536
BPIC13_closed,handover,auc,46,learner,0.029219662873951377,0.22784393831221983
BPIC13_closed,handover,auc,46,split,0.6356545470170587,0.8409319149153105
BPIC13_closed,handover,auc,46,quality_level,0.008227067471959688,0.19032224578555457
BPIC13_closed,handover,auc,46,rung,0.0446408549818934,0.19196558970626063
BPIC13_closed,handover,auc,47,learner,0.003521020283623874,0.15796083468823532
BPIC13_closed,handover,auc,47,split,0.5295351915352762,0.8836061445524822
BPIC13_closed,handover,auc,47,quality_level,0.03167919085999013,0.3552755058982298
BPIC13_closed,handover,auc,47,rung,0.007485922352353266,0.17118710938862924
BPIC13_closed,handover,auc,48,learner,0.0007541512883168936,0.49085615111277675
BPIC13_closed,handover,auc,48,split,0.0008260875785674414,0.26980970687089034
BPIC13_closed,handover,auc,48,quality_level,0.011183745581451294,0.34304296872384604
BPIC13_closed,handover,auc,48,rung,0.23432729479002198,0.9238669235519795
BPIC13_closed,handover,auc,49,learner,0.010882497770288565,0.24495627915168616
BPIC13_closed,handover,auc,49,split,0.06802869620518813,0.6426822650216159
BPIC13_closed,handover,auc,49,quality_level,0.001087360017937731,0.06611563715109153
BPIC13_closed,handover,auc,49,rung,0.2576014114708329,0.9098285585241966
BPIC13_closed,handover,auc,50,learner,0.0009252663093032202,0.4792318388203186
BPIC13_closed,handover,auc,50,split,0.013655832897547796,0.6430381954548483
BPIC13_closed,handover,auc,50,quality_level,0.09410517879966539,0.3162149907257748
BPIC13_closed,handover,auc,50,rung,0.045264196437137263,0.8172626614055247
BPIC13_closed,handover,auc,51,learner,0.011594459871247681,0.11028018281643032
BPIC13_closed,handover,auc,51,split,0.44990428635435276,0.6982927539857158
BPIC13_closed,handover,auc,51,quality_level,0.16399387576198385,0.2937151235233872
BPIC13_closed,handover,auc,51,rung,0.09259725407095941,0.3151725791550065
BPIC13_closed,handover,auc,52,learner,0.000166293128729755,0.64638236216494
BPIC13_closed,handover,auc,52,split,0.13155981075103948,0.8579154328048167
BPIC13_closed,handover,auc,52,quality_level,0.04781063848951587,0.0963215222704989
BPIC13_closed,handover,auc,52,rung,0.050916984667562316,0.3279601057112769
BPIC13_closed,handover,auc,53,learner,0.3351661135801593,0.7829700598484426
BPIC13_closed,handover,auc,53,split,0.0029831497778135658,0.4265064550720451
BPIC13_closed,handover,auc,53,quality_level,0.05641433374333476,0.22713305219397897
BPIC13_closed,handover,auc,53,rung,0.034371737151584654,0.37288731512676115
BPIC13_closed,handover,auc,54,learner,0.14673588797612724,0.44711645381845727
BPIC13_closed,handover,auc,54,split,0.21641499863747915,0.31341309157966235
BPIC13_closed,handover,auc,54,quality_level,0.005442032828882908,0.13256566102618786
BPIC13_closed,handover,auc,54,rung,0.23495936123366307,0.5366802943243705
BPIC13_closed,handover,auc,55,learner,0.07724004862496399,0.41454601967955146
BPIC13_closed,handover,auc,55,split,0.02305625803595524,0.36117342979381634
BPIC13_closed,handover,auc,55,quality_level,0.008208243582102266,0.08471025155817581
BPIC13_closed,handover,auc,55,rung,0.3541512592385622,0.8185135482368084
BPIC13_closed,handover,auc,56,learner,0.2150511327448201,0.4724841387260655
BPIC13_closed,handover,auc,56,split,0.006132309030742266,0.24279493164454907
BPIC13_closed,handover,auc,56,quality_level,0.037462968331916174,0.11144531731765747
BPIC13_closed,handover,auc,56,rung,0.4354625362617116,0.6991430545126203
BPIC13_closed,handover,auc,57,learner,0.16839617187460665,0.8693880931103413
BPIC13_closed,handover,auc,57,split,0.0025019398310749063,0.12391401319306491
BPIC13_closed,handover,auc,57,quality_level,0.00013719675589410696,0.08940192629498388
BPIC13_closed,handover,auc,57,rung,0.08515585542029556,0.7815401093418479
BPIC13_closed,handover,auc,58,learner,0.03613563550832678,0.3243466302229058
BPIC13_closed,handover,auc,58,split,0.017791192136926374,0.2668966454511112
BPIC13_closed,handover,auc,58,quality_level,0.0034968887314061536,0.16887173263996408
BPIC13_closed,handover,auc,58,rung,0.4839679118239927,0.9123104127899618
BPIC13_closed,handover,auc,59,learner,0.06296938226060954,0.5211725160413617
BPIC13_closed,handover,auc,59,split,0.071627192350275,0.7817783046280646
BPIC13_closed,handover,auc,59,quality_level,0.04876689908206855,0.09847407464377163
BPIC13_closed,handover,auc,59,rung,0.0411393261145887,0.6664608729235579
BPIC13_closed,handover,auc,60,learner,0.14724247713084535,0.607766212680795
BPIC13_closed,handover,auc,60,split,0.2041300615764628,0.568667620464343
BPIC13_closed,handover,auc,60,quality_level,0.017695677118250385,0.1299052705175721
BPIC13_closed,handover,auc,60,rung,0.0725663893215774,0.3552104198513265
BPIC13_closed,handover,auc,61,learner,0.2569599607354387,0.5386594640136811
BPIC13_closed,handover,auc,61,split,0.06737668250286376,0.35326348900340865
BPIC13_closed,handover,auc,61,quality_level,0.02887019661788511,0.36704586309699383
BPIC13_closed,handover,auc,61,rung,0.12998353665123114,0.536313776465838
BPIC13_closed,handover,auc,62,learner,0.10723599462376342,0.39335314842597346
BPIC13_closed,handover,auc,62,split,0.3043091407589318,0.6027210268725364
BPIC13_closed,handover,auc,62,quality_level,0.008874488687355528,0.143561235394105
BPIC13_closed,handover,auc,62,rung,0.048289120561986885,0.5508547932196594
BPIC13_closed,handover,auc,63,learner,0.018462196539821455,0.4643774704032085
BPIC13_closed,handover,auc,63,split,0.007558000848768084,0.5967174437351599
BPIC13_closed,handover,auc,63,quality_level,0.08394626163743266,0.25775339487835064
BPIC13_closed,handover,auc,63,rung,0.15011305959662405,0.501081019690216
BPIC13_closed,handover,auc,64,learner,0.009945918753099465,0.44458989474436017
BPIC13_closed,handover,auc,64,split,0.18108439880649183,0.6382599312557797
BPIC13_closed,handover,auc,64,quality_level,0.03336352770848191,0.3700794014886524
BPIC13_closed,handover,auc,64,rung,0.017214635964433532,0.5782515444105603
BPIC13_closed,handover,auc,65,learner,0.0003733720002476564,0.492118564973965
BPIC13_closed,handover,auc,65,split,0.04427057240699199,0.8744206956182048
BPIC13_closed,handover,auc,65,quality_level,0.004233885658724586,0.28567086596545055
BPIC13_closed,handover,auc,65,rung,0.06554970840725097,0.8874693533456979
