world,rep,V_hat,V_oracle,auc_full,auc_base,naive_shift,nested_shift,naive_pct_lo,naive_pct_hi,naive_pct_width,naive_basic_lo,naive_basic_hi,naive_basic_width,naive_bc_lo,naive_bc_hi,naive_bc_width,nested_pct_lo,nested_pct_hi,nested_pct_width,nested_basic_lo,nested_basic_hi,nested_basic_width,nested_bc_lo,nested_bc_hi,nested_bc_width,naive_lo,naive_hi,nested_lo,nested_hi,naive_width,nested_width,V_limit
linear,154,0.1853492647058823,0.1919673433573298,0.7592463717580317,0.5672790284007019,0.00031826253810735006,-0.0024384035796157777,0.15386222604237826,0.21555004466215982,0.061687818619781565,0.1551484847496048,0.21683630336938636,0.061687818619781565,0.1531292808373822,0.2146105844576518,0.0614813036202696,0.1488931848339899,0.21864112748235717,0.06974794264836728,0.15205740192940745,0.22180534457777473,0.06974794264836728,0.15167051755197616,0.22526295671378935,0.07359243916181318,0.15386222604237826,0.21555004466215982,0.1488931848339899,0.21864112748235717,0.061687818619781565,0.06974794264836728,0.19181526714026131
linear,155,0.17061525709243563,0.1919673433573298,0.7592463717580317,0.5672790284007019,-0.00027809043353577145,0.0021047577001522266,0.13609749785713762,0.19890013169878773,0.06280263384165011,0.14233038248608354,0.20513301632773365,0.06280263384165011,0.13739158391312864,0.19979146138192955,0.06239987746880091,0.140520849895047,0.20484375374285585,0.06432290384780884,0.13638676044201542,0.20070966428982426,0.06432290384780884,0.13636281522219038,0.19462389512567685,0.058261079903486473,0.13609749785713762,0.19890013169878773,0.140520849895047,0.20484375374285585,0.06280263384165011,0.06432290384780884,0.19181526714026131
linear,160,0.18177219285945423,0.1919673433573298,0.7592463717580317,0.5672790284007019,0.003605744136483291,-0.0033897943853484214,0.1529310076800536,0.2101361810711045,0.057205173391050884,0.15340820464780397,0.21061337803885485,0.057205173391050884,0.14802454364103432,0.20308441448852316,0.05505987084748884,0.15035518139225673,0.2062293326936843,0.05587415130142756,0.15731505302522417,0.21318920432665173,0.05587415130142756,0.15573134250118711,0.2091633172182659,0.05343197471707878,0.1529310076800536,0.2101361810711045,0.15035518139225673,0.2062293326936843,0.057205173391050884,0.05587415130142756,0.19181526714026131
linear,161,0.20060089859147168,0.1919673433573298,0.7592463717580317,0.5672790284007019,-0.0021666040878635107,-0.005633181232589102,0.17278182000453365,0.2241821055685959,0.05140028556406226,0.17701969161434744,0.2284199771784097,0.05140028556406226,0.17764185519696463,0.23793865360115535,0.06029679840419072,0.1722652951532504,0.2300372050214966,0.05777190986824621,0.17116459216144675,0.22893650202969296,0.05777190986824621,0.17702226613648905,0.23908789576653006,0.062065629630041,0.17278182000453365,0.2241821055685959,0.1722652951532504,0.2300372050214966,0.05140028556406226,0.05777190986824621,0.19181526714026131
linear,162,0.1799632688775854,0.1919673433573298,0.7592463717580317,0.5672790284007019,-0.002275288881552817,-8.252300335270801e-05,0.1489766672058651,0.2057668992777573,0.05679023207189218,0.1541596384774135,0.2109498705493057,0.05679023207189218,0.1542319229485781,0.2088539097233475,0.0546219867747694,0.15589375234938962,0.20871600163304108,0.05282224928365145,0.15121053612212973,0.20403278540578118,0.05282224928365145,0.15767818582190643,0.20912496800994468,0.05144678218803825,0.1489766672058651,0.2057668992777573,0.15589375234938962,0.20871600163304108,0.05679023207189218,0.05282224928365145,0.19181526714026131
linear,163,0.19238045140295612,0.1919673433573298,0.7592463717580317,0.5672790284007019,-0.0003763567753294894,-0.0010127474027079586,0.16434234517908045,0.21930789319209207,0.05496554801301162,0.16545300961382017,0.2204185576268318,0.05496554801301162,0.16505077728407355,0.2205814067202611,0.055530629436187556,0.16489560034372502,0.2176696511853043,0.05277405084157927,0.16709125162060795,0.21986530246218722,0.05277405084157927,0.17045104502349465,0.22403095128220704,0.053579906258712395,0.16434234517908045,0.21930789319209207,0.16489560034372502,0.2176696511853043,0.05496554801301162,0.05277405084157927,0.19181526714026131
linear,164,0.18677767677331203,0.1919673433573298,0.7592463717580317,0.5672790284007019,0.0011740054894691099,-0.0007780240731100618,0.16007812789371145,0.2286055592723549,0.06852743137864345,0.14494979427426916,0.2134772256529126,0.06852743137864345,0.15890204024725768,0.2243545438599239,0.06545250361266622,0.148913665552351,0.22127196854011785,0.07235830298776685,0.1522833850065062,0.22464168799427306,0.07235830298776685,0.15096703483308554,0.2289134498797736,0.07794641504668806,0.16007812789371145,0.2286055592723549,0.148913665552351,0.22127196854011785,0.06852743137864345,0.07235830298776685,0.19181526714026131
linear,165,0.20296465528249918,0.1919673433573298,0.7592463717580317,0.5672790284007019,-1.9331488443019573e-05,-0.001525203096772898,0.17873030573024606,0.23002074455168894,0.05129043882144288,0.17590856601330943,0.2271990048347523,0.05129043882144288,0.17929533527381095,0.23002410145911364,0.0507287661853027,0.1764501944540591,0.23837525658065417,0.06192506212659507,0.1675540539843442,0.22947911611093927,0.06192506212659507,0.177943588293439,0.2393788322281587,0.06143524393471969,0.17873030573024606,0.23002074455168894,0.1764501944540591,0.23837525658065417,0.05129043882144288,0.06192506212659507,0.19181526714026131
linear,166,0.16776238087262008,0.1919673433573298,0.7592463717580317,0.5672790284007019,-4.983739567865353e-05,0.001506531747355211,0.13778661036199094,0.19194511825643853,0.054158507894447594,0.14357964348880162,0.1977381513832492,0.054158507894447594,0.13778661036199094,0.19194511825643853,0.054158507894447594,0.1323901522180138,0.19820535734155356,0.06581520512353975,0.1373194044036866,0.20313460952722634,0.06581520512353975,0.127133695942441,0.19170345366667105,0.06456975772423004,0.13778661036199094,0.19194511825643853,0.1323901522180138,0.19820535734155356,0.054158507894447594,0.06581520512353975,0.19181526714026131
linear,167,0.17014614344000845,0.1919673433573298,0.7592463717580317,0.5672790284007019,0.0004224448976636874,-0.000540480892332551,0.14149429839814343,0.20102172152305384,0.05952742312491041,0.13927056535696306,0.19879798848187347,0.05952742312491041,0.1402077396950168,0.2008679858938918,0.060660246198875,0.14051795468774392,0.19446338753325576,0.05394543284551184,0.14582889934676113,0.19977433219227297,0.05394543284551184,0.14087214135599402,0.19516054669999508,0.05428840534400106,0.14149429839814343,0.20102172152305384,0.14051795468774392,0.19446338753325576,0.05952742312491041,0.05394543284551184,0.19181526714026131
linear,168,0.18812730862136595,0.1919673433573298,0.7592463717580317,0.5672790284007019,0.00025855568416632835,0.010131574746787053,0.1621600970554922,0.2188299750702749,0.05666987801478271,0.157424642172457,0.2140945201872397,0.05666987801478271,0.1621600970554922,0.2188299750702749,0.05666987801478271,0.1675614583820977,0.22967320222275714,0.06211174384065943,0.14658141501997476,0.2086931588606342,0.06211174384065943,0.15955763997070607,0.2076300142783387,0.048072374307632615,0.1621600970554922,0.2188299750702749,0.1675614583820977,0.22967320222275714,0.05666987801478271,0.06211174384065943,0.19181526714026131
linear,169,0.18288759375373742,0.1919673433573298,0.7592463717580317,0.5672790284007019,-0.002179393944353847,-0.0001940112444260289,0.1498499991225052,0.20893209630363097,0.05908209718112575,0.15684309120384388,0.21592518838496963,0.05908209718112575,0.15000442860035573,0.21039830603205598,0.060393877431700244,0.1467357519603114,0.2125728014324124,0.06583704947210098,0.15320238607506245,0.21903943554716343,0.06583704947210098,0.14827469214649114,0.2140870532246008,0.06581236107810967,0.1498499991225052,0.20893209630363097,0.1467357519603114,0.2125728014324124,0.05908209718112575,0.06583704947210098,0.19181526714026131
linear,170,0.20797217438718807,0.1919673433573298,0.7592463717580317,0.5672790284007019,-0.0018311120831674965,-0.003673659746310176,0.17914826507638731,0.23385261707782026,0.05470435200143295,0.18209173169655588,0.23679608369798882,0.05470435200143295,0.1848177154147404,0.2352432320526298,0.05042551663788941,0.17313066374321442,0.23255237111408159,0.05942170737086716,0.18339197766029455,0.2428136850311617,0.05942170737086716,0.18024728727790795,0.23720665846379022,0.05695937118588226,0.17914826507638731,0.23385261707782026,0.17313066374321442,0.23255237111408159,0.05470435200143295,0.05942170737086716,0.19181526714026131
linear,171,0.1708556594920232,0.1919673433573298,0.7592463717580317,0.5672790284007019,-0.00020872801216181847,-0.0008215981620097734,0.14212494034698658,0.19816736909455307,0.056042428747566486,0.14354394988949332,0.1995863786370598,0.056042428747566486,0.14241718057389488,0.1994459443325958,0.05702876375870092,0.14091846793445456,0.19878185279387375,0.05786338485941919,0.14292946619017263,0.20079285104959183,0.05786338485941919,0.1431285541128381,0.20035246261598602,0.05722390850314793,0.14212494034698658,0.19816736909455307,0.14091846793445456,0.19878185279387375,0.056042428747566486,0.05786338485941919,0.19181526714026131
linear,172,0.1847434065934067,0.1919673433573298,0.7592463717580317,0.5672790284007019,0.0008961614860714673,-0.0008767025005704254,0.15880632865291155,0.2140873851013663,0.05528105644845474,0.15539942808544713,0.21068048453390187,0.05528105644845474,0.1586486734882403,0.21199334813342458,0.053344674645184276,0.1597490360522103,0.21434121523452718,0.054592179182316874,0.15514559795228625,0.20973777713460312,0.054592179182316874,0.16041184231604946,0.21434638978041187,0.05393454746436241,0.15880632865291155,0.2140873851013663,0.1597490360522103,0.21434121523452718,0.05528105644845474,0.054592179182316874,0.19181526714026131
linear,173,0.2032592636433782,0.1919673433573298,0.7592463717580317,0.5672790284007019,3.377693772615986e-05,-0.003246726732399119,0.17794851076147883,0.2391987313876357,0.06125022062615687,0.16731979589912072,0.2285700165252776,0.06125022062615687,0.1779485107614788,0.2391987313876357,0.0612502206261569,0.17032335340937546,0.23026849740846816,0.059945143999092704,0.17625002987828825,0.23619517387738095,0.059945143999092704,0.1779765126295113,0.23664568464563293,0.058669172016121623,0.17794851076147883,0.2391987313876357,0.17032335340937546,0.23026849740846816,0.06125022062615687,0.059945143999092704,0.19181526714026131
linear,174,0.24173496493125823,0.1919673433573298,0.7592463717580317,0.5672790284007019,-0.0017113935120286472,-0.0028425420733054763,0.21510657418048026,0.2696780575075175,0.054571483327037235,0.21379187235499897,0.2683633556820362,0.05457148332703721,0.21698112017305607,0.2709572502523151,0.05397613007925903,0.21173449264566632,0.26453876040407337,0.05280426775840705,0.2189311694584431,0.2717354372168501,0.05280426775840702,0.2228082359575644,0.2731879758107631,0.050379739853198685,0.21510657418048026,0.2696780575075175,0.21173449264566632,0.26453876040407337,0.054571483327037235,0.05280426775840705,0.19181526714026131
linear,175,0.1864612228086603,0.1919673433573298,0.7592463717580317,0.5672790284007019,-0.005737744362468156,-0.0003707831885728652,0.15779989055099541,0.21005028749404994,0.05225039694305453,0.16287215812327063,0.21512255506632516,0.05225039694305453,0.1685815178813939,0.214704561667064,0.046123043785670115,0.15319954699020413,0.2134182518454543,0.06021870485525016,0.15950419377186628,0.21972289862711644,0.06021870485525016,0.15455444806201873,0.21376835108173844,0.05921390301971971,0.15779989055099541,0.21005028749404994,0.15319954699020413,0.2134182518454543,0.05225039694305453,0.06021870485525016,0.19181526714026131
linear,176,0.17046932742054688,0.1919673433573298,0.7592463717580317,0.5672790284007019,0.0011498443318839757,0.0015870231472739915,0.13993042372604814,0.20169276796607888,0.06176234424003074,0.13924588687501488,0.20100823111504562,0.06176234424003074,0.1394065400261689,0.20074511951214308,0.06133857948597418,0.13750789558189788,0.20936908342185062,0.07186118783995274,0.13156957141924314,0.20343075925919588,0.07186118783995274,0.1371808151226421,0.20759486304668742,0.07041404792404532,0.13993042372604814,0.20169276796607888,0.13750789558189788,0.20936908342185062,0.06176234424003074,0.07186118783995274,0.19181526714026131
linear,177,0.20720125271238476,0.1919673433573298,0.7592463717580317,0.5672790284007019,-0.00011396006055863772,0.00023416131343734214,0.18020783554922515,0.23352525329975696,0.05331741775053181,0.18087725212501257,0.23419466987554438,0.05331741775053181,0.1803914218542796,0.2339565975495162,0.05356517569523661,0.17621758065939902,0.24206603033988017,0.06584844968048115,0.17233647508488936,0.2381849247653705,0.06584844968048115,0.1758834754348695,0.24202283527647542,0.0661393598416059,0.18020783554922515,0.23352525329975696,0.17621758065939902,0.24206603033988017,0.05331741775053181,0.06584844968048115,0.19181526714026131
linear,178,0.21828346091896278,0.1919673433573298,0.7592463717580317,0.5672790284007019,-0.00116894884861668,-0.005022543675124502,0.19188282751012428,0.24468260581725468,0.052799778307130396,0.19188431602067088,0.24468409432780128,0.052799778307130396,0.19266985746933915,0.24613147646507336,0.053461618995734206,0.180768608680723,0.23436529515492832,0.05359668647420532,0.20220162668299724,0.2557983131572026,0.053596686474205346,0.1998451310422755,0.2457095552630515,0.045864424220775996,0.19188282751012428,0.24468260581725468,0.180768608680723,0.23436529515492832,0.052799778307130396,0.05359668647420532,0.19181526714026131
linear,179,0.22877409549870975,0.1919673433573298,0.7592463717580317,0.5672790284007019,0.001905974258078369,-0.005850250632664089,0.20483367203851263,0.25273347881795677,0.04789980677944414,0.20481471217946273,0.25271451895890684,0.04789980677944411,0.2029907907905393,0.25171493147879637,0.04872414068825706,0.18390515151172201,0.2543886551063767,0.07048350359465469,0.2031595358910428,0.27364303948569746,0.07048350359465466,0.20402284376948193,0.2609145799480672,0.056891736178585284,0.20483367203851263,0.25273347881795677,0.18390515151172201,0.2543886551063767,0.04789980677944414,0.07048350359465469,0.19181526714026131
linear,180,0.2106216294527984,0.1919673433573298,0.7592463717580317,0.5672790284007019,0.002030539340121873,0.004164716202740448,0.18449315072027384,0.23757469684967375,0.053081546129399915,0.18366856205592302,0.23675010818532294,0.053081546129399915,0.18389440467914356,0.23601698292777365,0.05212257824863009,0.1869542575047898,0.2432973184222046,0.05634306091741478,0.17794594048339218,0.23428900140080697,0.05634306091741478,0.1789642246871684,0.23470574546289116,0.05574152077572275,0.18449315072027384,0.23757469684967375,0.1869542575047898,0.2432973184222046,0.053081546129399915,0.05634306091741478,0.19181526714026131
linear,181,0.18720788841661473,0.1919673433573298,0.7592463717580317,0.5672790284007019,0.0015551264046885227,-0.0010146367690400115,0.1582991538008473,0.2134502391263442,0.055151085325496896,0.16096553770688526,0.21611662303238216,0.055151085325496896,0.15720694727822893,0.21246762561683583,0.0552606783386069,0.15839387723348922,0.21932129474532677,0.060927417511837556,0.1550944820879027,0.21602189959974025,0.060927417511837556,0.15915499492200177,0.2214014725778236,0.062246477655821836,0.1582991538008473,0.2134502391263442,0.15839387723348922,0.21932129474532677,0.055151085325496896,0.060927417511837556,0.19181526714026131
linear,182,0.19951847827596625,0.1919673433573298,0.7592463717580317,0.5672790284007019,-0.0012424354602217358,-0.0006837057254821532,0.17172504903393992,0.22176001163054537,0.05003496259660545,0.17727694492138713,0.22731190751799257,0.05003496259660545,0.17193211139940884,0.22671462197876657,0.054782510579357735,0.16864763717609452,0.2267869603995195,0.058139323223424993,0.172249996152413,0.23038931937583798,0.058139323223424993,0.16887237968526517,0.2276541195431579,0.05878173985789273,0.17172504903393992,0.22176001163054537,0.16864763717609452,0.2267869603995195,0.05003496259660545,0.058139323223424993,0.19181526714026131
linear,183,0.20774917767568257,0.1919673433573298,0.7592463717580317,0.5672790284007019,0.000664395727636824,-0.005015906174922258,0.18104870194272274,0.24328958611141627,0.06224088416869353,0.17220876923994888,0.2344496534086424,0.06224088416869353,0.17981503424605216,0.2413987149176214,0.061583680671569246,0.16798982511768173,0.2319979971919469,0.06400817207426515,0.18350035815941826,0.2475085302336834,0.06400817207426515,0.17863582398765887,0.242756425988981,0.06412060200132214,0.18104870194272274,0.24328958611141627,0.16798982511768173,0.2319979971919469,0.06224088416869353,0.06400817207426515,0.19181526714026131
linear,184,0.1983305993732002,0.1919673433573298,0.7592463717580317,0.5672790284007019,-0.0008381461868212092,-0.000492964516078831,0.1727402717083865,0.2236727474463837,0.050932475737997224,0.17298845130001667,0.2239209270380139,0.050932475737997224,0.17308489346181452,0.22561443698722308,0.05252954352540856,0.16471238731407195,0.22666057945573267,0.061948192141660724,0.1700006192906677,0.23194881143232843,0.061948192141660724,0.1659716287753503,0.2270943548605819,0.061122726085231616,0.1727402717083865,0.2236727474463837,0.16471238731407195,0.22666057945573267,0.050932475737997224,0.061948192141660724,0.19181526714026131
linear,185,0.19309194920279915,0.1919673433573298,0.7592463717580317,0.5672790284007019,-0.0013065647830247662,0.0025103813854301937,0.16279084363171953,0.22644149354544568,0.06365064991372615,0.15974240486015262,0.22339305477387877,0.06365064991372615,0.16608413558479562,0.22932779883434118,0.06324366324954556,0.16210119402400167,0.22269340492875475,0.060592210904753085,0.16349049347684355,0.22408270438159664,0.060592210904753085,0.15826199148571665,0.22069702645177958,0.062435034966062924,0.16279084363171953,0.22644149354544568,0.16210119402400167,0.22269340492875475,0.06365064991372615,0.060592210904753085,0.19181526714026131
linear,186,0.20509440390128508,0.1919673433573298,0.7592463717580317,0.5672790284007019,-0.0004981638879654748,-0.00808071885830236,0.1724386962387885,0.23637026393849983,0.06393156769971134,0.17381854386407034,0.23775011156378167,0.06393156769971134,0.1744260970580305,0.2371027142149439,0.06267661715691339,0.1664336045059162,0.2238850979701027,0.05745149346418649,0.18630370983246747,0.24375520329665396,0.05745149346418649,0.18516828334985141,0.2370419674922475,0.0518736841423961,0.1724386962387885,0.23637026393849983,0.1664336045059162,0.2238850979701027,0.06393156769971134,0.05745149346418649,0.19181526714026131
linear,187,0.18645263639052456,0.1919673433573298,0.7592463717580317,0.5672790284007019,0.0023079276554174855,-0.00013776313447344535,0.16142038217708843,0.2183356235086924,0.05691524133160397,0.15456964927235672,0.2114848906039607,0.05691524133160397,0.15936177161269335,0.21550827218357796,0.056146500570884605,0.15970583005372804,0.2179977159348205,0.058291885881092464,0.15490755684622862,0.21319944272732108,0.058291885881092464,0.15970583005372804,0.2179977159348205,0.058291885881092464,0.16142038217708843,0.2183356235086924,0.15970583005372804,0.2179977159348205,0.05691524133160397,0.058291885881092464,0.19181526714026131
linear,188,0.21021559666008138,0.1919673433573298,0.7592463717580317,0.5672790284007019,0.0005245154071832347,-0.0014631213656937647,0.1824773795369379,0.2367329951627555,0.0542556156258176,0.18369819815740726,0.23795381378322486,0.0542556156258176,0.1819712113658263,0.23498491726919837,0.053013705903372066,0.17975399252343013,0.2309430206701512,0.05118902814672108,0.18948817265001155,0.24067720079673263,0.05118902814672108,0.18163169500538584,0.23190214525260272,0.05027045024721688,0.1824773795369379,0.2367329951627555,0.17975399252343013,0.2309430206701512,0.0542556156258176,0.05118902814672108,0.19181526714026131
linear,189,0.20369456293475008,0.1919673433573298,0.7592463717580317,0.5672790284007019,-0.0007316981138767442,0.0005364356748681631,0.1728126814732592,0.23781512440993477,0.06500244293667556,0.1695740014595654,0.23457644439624095,0.06500244293667556,0.17320114714353066,0.2380264840684028,0.06482533692487213,0.1777694504224862,0.23241842303782728,0.054648972615341074,0.17497070283167288,0.22961967544701395,0.054648972615341074,0.1768714099992587,0.23168371889404044,0.054812308894781725,0.1728126814732592,0.23781512440993477,0.1777694504224862,0.23241842303782728,0.06500244293667556,0.054648972615341074,0.19181526714026131
linear,190,0.16603869813316685,0.1919673433573298,0.7592463717580317,0.5672790284007019,0.0002204956139570946,-0.0003560129289293945,0.1340487492536588,0.19411653442274784,0.06006778516908903,0.13796086184358586,0.1980286470126749,0.06006778516908903,0.13347997214063648,0.1940939053177279,0.060613933177091434,0.13632541111390695,0.19612783870571238,0.05980242759180543,0.13594955756062133,0.19575198515242676,0.05980242759180543,0.13742890463954946,0.19717614931631106,0.059747244676761596,0.1340487492536588,0.19411653442274784,0.13632541111390695,0.19612783870571238,0.06006778516908903,0.05980242759180543,0.19181526714026131
linear,191,0.23005872732679145,0.1919673433573298,0.7592463717580317,0.5672790284007019,0.0011234759981108011,-0.004097252687506547,0.20726819063094837,0.2599613018902351,0.05269311125928672,0.2001561527633478,0.2528492640226345,0.05269311125928672,0.20694638282456929,0.2599367144096758,0.05299033158510652,0.1943962307267581,0.24731361515469713,0.05291738442793903,0.21280383949888576,0.2657212239268248,0.05291738442793903,0.2047955172392563,0.25821767218840525,0.05342215494914895,0.20726819063094837,0.2599613018902351,0.1943962307267581,0.24731361515469713,0.05269311125928672,0.05291738442793903,0.19181526714026131
linear,192,0.20141594396444806,0.1919673433573298,0.7592463717580317,0.5672790284007019,-0.003505802248929879,0.0023524704579840905,0.17030474690952638,0.2209865150660582,0.05068176815653183,0.18184537286283792,0.23252714101936975,0.05068176815653183,0.18689177154730569,0.22205797002812966,0.035166198480823974,0.17373460385320696,0.23317059597425677,0.0594359921210498,0.16966129195463936,0.22909728407568916,0.0594359921210498,0.16713105166329004,0.2268240998644267,0.05969304820113666,0.17030474690952638,0.2209865150660582,0.17373460385320696,0.23317059597425677,0.05068176815653183,0.0594359921210498,0.19181526714026131
linear,193,0.17058394137111588,0.1919673433573298,0.7592463717580317,0.5672790284007019,-0.0015108675987380304,-0.0040349471968418316,0.13998984454928842,0.19376969227279003,0.05377984772350161,0.14739819046944172,0.20117803819294333,0.05377984772350161,0.14836007666873238,0.19670149872571957,0.04834142205698719,0.13644238112692864,0.2017410626641359,0.06529868153720728,0.13942682007809584,0.20472550161530312,0.06529868153720728,0.14307096812309,0.20209709777090323,0.05902612964781323,0.13998984454928842,0.19376969227279003,0.13644238112692864,0.2017410626641359,0.05377984772350161,0.06529868153720728,0.19181526714026131
linear,194,0.1915846524879199,0.1919673433573298,0.7592463717580317,0.5672790284007019,0.0007901761464589874,0.002650500798989708,0.16327773282257643,0.2126850895690307,0.04940735674645427,0.17048421540680908,0.21989157215326335,0.04940735674645427,0.16272659280383545,0.21135401275226343,0.04862741994842798,0.16802258431827935,0.22046956431754025,0.0524469799992609,0.16269974065829954,0.21514672065756044,0.0524469799992609,0.16670345734801856,0.22008443005236025,0.053380972704341695,0.16327773282257643,0.2126850895690307,0.16802258431827935,0.22046956431754025,0.04940735674645427,0.0524469799992609,0.19181526714026131
linear,195,0.20041008035490349,0.1919673433573298,0.7592463717580317,0.5672790284007019,0.0005247999126036795,-0.004604087851834582,0.17326194328676023,0.22508832211337446,0.05182637882661423,0.17573183859643252,0.22755821742304674,0.05182637882661423,0.17263318151875928,0.22497423354216106,0.05234105202340178,0.1626881793111609,0.24094436869091918,0.07825618937975828,0.1598757920188878,0.23813198139864608,0.07825618937975828,0.1680214590335642,0.2460887683501953,0.07806730931663111,0.17326194328676023,0.22508832211337446,0.1626881793111609,0.24094436869091918,0.05182637882661423,0.07825618937975828,0.19181526714026131
linear,196,0.21060267653311948,0.1919673433573298,0.7592463717580317,0.5672790284007019,-0.0014609106461141441,-0.001973869428778474,0.1807320862722018,0.23776957531457302,0.057037489042371214,0.18343577775166595,0.24047326679403716,0.057037489042371214,0.19039881751649715,0.24231328665235996,0.05191446913586281,0.18509337111389104,0.2412829564899693,0.056189585376078266,0.17992239657626966,0.23611198195234792,0.056189585376078266,0.18679578040406233,0.24300386196470747,0.056208081560645135,0.1807320862722018,0.23776957531457302,0.18509337111389104,0.2412829564899693,0.057037489042371214,0.056189585376078266,0.19181526714026131
linear,197,0.17612224475997296,0.1919673433573298,0.7592463717580317,0.5672790284007019,0.001879513604331362,-0.003161099793438593,0.1454408756071518,0.2084767186679205,0.0630358430607687,0.1437677708520254,0.20680361391279412,0.0630358430607687,0.14432583848937044,0.2052213821855876,0.060895543696217164,0.15198697732162023,0.20561206855760863,0.05362509123598841,0.14663242096233728,0.2002575121983257,0.05362509123598841,0.15257661105849774,0.20912664738934572,0.056550036330847986,0.1454408756071518,0.2084767186679205,0.15198697732162023,0.20561206855760863,0.0630358430607687,0.05362509123598841,0.19181526714026131
linear,198,0.1891168560723271,0.1919673433573298,0.7592463717580317,0.5672790284007019,0.0004860306080032295,0.0008230787086624947,0.16212443108357175,0.21621016244609825,0.05408573136252651,0.16202354969855592,0.21610928106108243,0.05408573136252651,0.16212443108357175,0.21621016244609825,0.05408573136252651,0.16428845784511806,0.22178990352676883,0.057501445681650776,0.15644380861788534,0.21394525429953612,0.057501445681650776,0.16218072997357968,0.2210763081589919,0.05889557818541222,0.16212443108357175,0.21621016244609825,0.16428845784511806,0.22178990352676883,0.05408573136252651,0.057501445681650776,0.19181526714026131
linear,199,0.21002194777538263,0.1919673433573298,0.7592463717580317,0.5672790284007019,-0.0017293955183205756,-0.0003016052233947297,0.18034731519372746,0.23643525274194024,0.056087937548212785,0.18360864280882502,0.2396965803570378,0.056087937548212785,0.18497744497019494,0.2433184677351969,0.05834102276500197,0.18507514126616348,0.24103475790579523,0.055959616639631754,0.17900913764497003,0.2349687542846018,0.055959616639631754,0.18696671057114223,0.24166610124843113,0.054699390677288906,0.18034731519372746,0.23643525274194024,0.18507514126616348,0.24103475790579523,0.056087937548212785,0.055959616639631754,0.19181526714026131
nonlinear,0,0.17293823190932156,0.16944775747012641,0.833752101328283,0.6643043438581566,-0.00018352011835887083,-0.0021371693399317993,0.14674052924944958,0.19515164780411015,0.04841111855466057,0.15072481601453297,0.19913593456919354,0.04841111855466057,0.14674052924944958,0.19515164780411015,0.04841111855466057,0.15127070044787067,0.19191511862610047,0.04064441817822981,0.15396134519254265,0.19460576337077246,0.04064441817822981,0.15566332496845295,0.19582080977402652,0.04015748480557357,0.14674052924944958,0.19515164780411015,0.15127070044787067,0.19191511862610047,0.04841111855466057,0.04064441817822981,0.1693985865326183
nonlinear,1,0.17639191598969672,0.16944775747012641,0.833752101328283,0.6643043438581566,-0.001522013570441183,0.001199215296014522,0.15838793714101163,0.1990769940273378,0.04068905688632618,0.15370683795205564,0.19439589483838182,0.04068905688632618,0.15900321869342918,0.2016399871241343,0.04263676843070513,0.15785138224475817,0.19996797263737515,0.042116590392616976,0.1528158593420183,0.19493244973463528,0.042116590392616976,0.15731684478657637,0.19792003453074797,0.0406031897441716,0.15838793714101163,0.1990769940273378,0.15785138224475817,0.19996797263737515,0.04068905688632618,0.042116590392616976,0.1693985865326183
nonlinear,2,0.19147640601685045,0.16944775747012641,0.833752101328283,0.6643043438581566,-0.0013078709409401479,-0.001044813621452867,0.166321950697747,0.21412819110950856,0.04780624041176157,0.16882462092419234,0.2166308613359539,0.04780624041176157,0.16789789065011126,0.21543695647685457,0.047539065826743304,0.16495122552873562,0.2144064604546131,0.04945523492587747,0.16854635157908782,0.2180015865049653,0.04945523492587747,0.16780376285155754,0.2160876570094247,0.04828389415786716,0.166321950697747,0.21412819110950856,0.16495122552873562,0.2144064604546131,0.04780624041176157,0.04945523492587747,0.1693985865326183
nonlinear,3,0.16686568676407787,0.16944775747012641,0.833752101328283,0.6643043438581566,0.001023950501558235,-0.002150184628087415,0.147097887706764,0.1870585275328501,0.03996063982608611,0.14667284599530564,0.18663348582139175,0.03996063982608611,0.1434374070032166,0.1849812749891899,0.04154386798597329,0.13754858478808457,0.19150081019193693,0.05395222540385236,0.1422305633362188,0.19618278874007117,0.05395222540385236,0.1419477113945811,0.19299080265382182,0.051043091259240725,0.147097887706764,0.1870585275328501,0.13754858478808457,0.19150081019193693,0.03996063982608611,0.05395222540385236,0.1693985865326183
nonlinear,4,0.181331333006708,0.16944775747012641,0.833752101328283,0.6643043438581566,-0.0001248314661798644,-0.0026548109446302703,0.15599634647526303,0.20262008097049738,0.046623734495234354,0.16004258504291863,0.20666631953815298,0.046623734495234354,0.15629026296107698,0.20339160019104432,0.047101337229967344,0.16227628182477205,0.19683485086762126,0.03455856904284921,0.16582781514579475,0.20038638418864396,0.03455856904284921,0.16476099342482162,0.19879413775816812,0.034033144333346504,0.15599634647526303,0.20262008097049738,0.16227628182477205,0.19683485086762126,0.046623734495234354,0.03455856904284921,0.1693985865326183
nonlinear,5,0.16699966215338236,0.16944775747012641,0.833752101328283,0.6643043438581566,-0.0011159283400456466,-0.0038806363628550167,0.1476783463426273,0.1901770882123691,0.042498741869741785,0.14382223609439562,0.1863209779641374,0.042498741869741785,0.1488068898544835,0.19058432026987318,0.04177743041538967,0.1408536942413401,0.19327844441042777,0.05242475016908768,0.14072087989633694,0.19314563006542462,0.05242475016908768,0.14626666772316532,0.19800373600131352,0.051737068278148196,0.1476783463426273,0.1901770882123691,0.1408536942413401,0.19327844441042777,0.042498741869741785,0.05242475016908768,0.1693985865326183
