rho,n,rep,R_hat,V_lo,V_hi,R_true
1.0,5000,9,0.9956948144716,0.13910955703443517,0.0005988924518067762,0.9999999999999984
1.0,20000,0,1.0099103818767414,0.14400742645500508,-0.001427168589255845,0.9999999999999984
1.0,20000,1,1.0080723831538854,0.1447940939341621,-0.0011688334046562332,0.9999999999999984
1.0,20000,2,1.0085471939877149,0.13469169634253675,-0.0011512360571740432,0.9999999999999984
1.0,20000,3,1.0073767088980776,0.14892829173618427,-0.0010986006548258098,0.9999999999999984
1.0,20000,4,1.0049389482385271,0.12446211307926291,-0.0006147119341561869,0.9999999999999984
1.0,20000,5,1.0065709157920797,0.14024158492372285,-0.0009215156450815831,0.9999999999999984
1.0,20000,6,1.0129091652134057,0.1407249868547189,-0.0018166421049619075,0.9999999999999984
1.0,20000,7,1.0071215613516749,0.13334608292301864,-0.0009496323105417925,0.9999999999999984
1.0,20000,8,1.0133582740013127,0.1372488291697277,-0.0018334074664085875,0.9999999999999984
1.0,20000,9,1.013467496296489,0.13758141757244002,-0.0018528772316225295,0.9999999999999984
1.0,60000,0,1.004397545267264,0.13808038320270732,-0.0006072147356550595,0.9999999999999984
1.0,60000,1,1.0030424810494936,0.1340548661337987,-0.0004078593898044769,0.9999999999999984
1.0,60000,2,1.0003024439092312,0.14271073821541724,-4.316199355514083e-05,0.9999999999999984
1.0,60000,3,0.9997554465933246,0.1355817066459285,3.315696824313097e-05,0.9999999999999984
1.0,60000,4,1.008230851973077,0.136227743308433,-0.0011212703897980347,0.9999999999999984
1.0,60000,5,0.9967705081541773,0.13919554947361412,0.00044953089199983864,0.9999999999999984
1.0,60000,6,1.0010260713217616,0.13770358277406192,-0.00014129369718829388,0.9999999999999984
1.0,60000,7,1.0072165758727398,0.13228128546797902,-0.0009546179331232363,0.9999999999999984
1.0,60000,8,1.0095026901606634,0.13413613601687913,-0.0012746541399170086,0.9999999999999984
1.0,60000,9,1.0042705865379327,0.14504978467612806,-0.0006194476577678909,0.9999999999999984
1.0,60000,10,1.0012038288778082,0.13470910841496941,-0.00016216671481372735,0.9999999999999984
1.0,60000,11,0.9993512711749665,0.14107766528872023,9.152114804122924e-05,0.9999999999999984
1.0,60000,12,1.0068958564293118,0.144225863400254,-0.000994560847401682,0.9999999999999984
1.0,60000,13,1.0006977686202918,0.14257226621638996,-9.948245348967433e-05,0.9999999999999984
1.0,60000,14,1.0036825626007333,0.1386937729189388,-0.0005107485011058843,0.9999999999999984
1.0,60000,15,1.0047781191946303,0.13893412575416586,-0.000663843813055176,0.9999999999999984
1.0,60000,16,0.9988814138781088,0.1347126797177851,0.00015068773397508561,0.9999999999999984
1.0,60000,17,1.002238227167598,0.1395310079749137,-0.0003123020927717768,0.9999999999999984
1.0,60000,18,1.0039496679101982,0.1373100922138606,-0.0005423292649634481,0.9999999999999984
1.0,60000,19,1.0016739494992923,0.1360542281901641,-0.00022774790715551774,0.9999999999999984
1.0,60000,20,1.000430954203175,0.13632578541419627,-5.8750170225385645e-05,0.9999999999999984
1.0,60000,21,1.0026514420316799,0.1372163820074671,-0.00036382128268963587,0.9999999999999984
1.0,60000,22,1.0028409309411235,0.13758295745961768,-0.0003908636808183097,0.9999999999999984
1.0,60000,23,1.0038775056312461,0.1397449348943327,-0.0005418617719908925,0.9999999999999984
1.0,60000,24,1.0064763886727177,0.13987608778643723,-0.0009058919105241481,0.9999999999999984
1.0,60000,25,1.0014620865106278,0.1327153478317279,-0.00019404131981803907,0.9999999999999984
1.0,60000,26,1.003182968922953,0.14227625808455058,-0.0004528609079571533,0.9999999999999984
1.0,60000,27,1.0007791656908145,0.13992301199613388,-0.00010902321030281659,0.9999999999999984
1.0,60000,28,1.001775442385326,0.1398847905600512,-0.00024835738622275283,0.9999999999999984
1.0,60000,29,1.0000657017272978,0.1428817432833065,-9.387577333042074e-06,0.9999999999999984
1.0,60000,30,1.0055805734042633,0.13933533202630743,-0.0007775710481802145,0.9999999999999984
1.0,60000,31,1.001429731026086,0.1391395446110365,-0.00019893212388588655,0.9999999999999984
1.0,60000,32,1.001561777672823,0.13991855671303965,-0.00021852167788805055,0.9999999999999984
1.0,60000,33,1.0014949087716527,0.13980136131227128,-0.00020899028131471376,0.9999999999999984
1.0,60000,34,1.0037406704558325,0.1442993421398232,-0.0005397762859384869,0.9999999999999984
1.0,60000,35,0.9995917728090965,0.138918130204557,5.671015805897017e-05,0.9999999999999984
1.0,60000,36,1.0042417717379897,0.14208848946678554,-0.000602706938913844,0.9999999999999984
1.0,60000,37,1.0019084131841034,0.1363824348246523,-0.00026027403669948157,0.9999999999999984
1.0,60000,38,0.9995849746322619,0.13522073080904573,5.612003352983841e-05,0.9999999999999984
1.0,60000,39,1.0074725266352431,0.14410711351791194,-0.0010768442440906023,0.9999999999999984
