log,target,metric,measure,component,order,share,scale
BPIC15_5,duration,logloss_skill,equal-level,learner+rung,2,0.010602549480008947,raw-within-metric
BPIC15_5,duration,logloss_skill,equal-level,split+quality_level,2,0.09845047370804404,raw-within-metric
BPIC15_5,duration,logloss_skill,equal-level,split+rung,2,0.20707528767158323,raw-within-metric
BPIC15_5,duration,logloss_skill,equal-level,quality_level+rung,2,0.004433715820056531,raw-within-metric
BPIC15_5,duration,logloss_skill,equal-level,learner+split+quality_level,3,0.058558509799094834,raw-within-metric
BPIC15_5,duration,logloss_skill,equal-level,learner+split+rung,3,0.13661739349202917,raw-within-metric
BPIC15_5,duration,logloss_skill,equal-level,learner+quality_level+rung,3,0.007492615260152907,raw-within-metric
BPIC15_5,duration,logloss_skill,equal-level,split+quality_level+rung,3,0.06588885414543903,raw-within-metric
BPIC15_5,duration,logloss_skill,equal-level,learner+split+quality_level+rung,4,0.04224347707941102,raw-within-metric
BPIC15_5,duration,nagelkerke,equal-level,learner,1,0.09982319718332938,raw-within-metric
BPIC15_5,duration,nagelkerke,equal-level,split,1,0.030103485952630123,raw-within-metric
BPIC15_5,duration,nagelkerke,equal-level,quality_level,1,0.014020755496696439,raw-within-metric
BPIC15_5,duration,nagelkerke,equal-level,rung,1,0.047985117016128356,raw-within-metric
BPIC15_5,duration,nagelkerke,equal-level,learner+split,2,0.07369994365626042,raw-within-metric
BPIC15_5,duration,nagelkerke,equal-level,learner+quality_level,2,0.013647766421939682,raw-within-metric
BPIC15_5,duration,nagelkerke,equal-level,learner+rung,2,0.02646601302356645,raw-within-metric
BPIC15_5,duration,nagelkerke,equal-level,split+quality_level,2,0.052720273739829,raw-within-metric
BPIC15_5,duration,nagelkerke,equal-level,split+rung,2,0.2807670461741689,raw-within-metric
BPIC15_5,duration,nagelkerke,equal-level,quality_level+rung,2,0.007112641476171619,raw-within-metric
BPIC15_5,duration,nagelkerke,equal-level,learner+split+quality_level,3,0.04493098098879164,raw-within-metric
BPIC15_5,duration,nagelkerke,equal-level,learner+split+rung,3,0.2010133336637274,raw-within-metric
BPIC15_5,duration,nagelkerke,equal-level,learner+quality_level+rung,3,0.010498675238692785,raw-within-metric
BPIC15_5,duration,nagelkerke,equal-level,split+quality_level+rung,3,0.05302282322135905,raw-within-metric
BPIC15_5,duration,nagelkerke,equal-level,learner+split+quality_level+rung,4,0.04418794674670871,raw-within-metric
BPIC17,duration,ap,equal-level,learner,1,0.029708898094546576,raw-within-metric
BPIC17,duration,ap,equal-level,split,1,0.2142628089438735,raw-within-metric
BPIC17,duration,ap,equal-level,quality_level,1,0.28026981646526733,raw-within-metric
BPIC17,duration,ap,equal-level,rung,1,0.15138124216128132,raw-within-metric
BPIC17,duration,ap,equal-level,learner+split,2,0.04060056923876509,raw-within-metric
BPIC17,duration,ap,equal-level,learner+quality_level,2,0.0019221721088299234,raw-within-metric
BPIC17,duration,ap,equal-level,learner+rung,2,0.04901346540989595,raw-within-metric
BPIC17,duration,ap,equal-level,split+quality_level,2,0.047779058721592604,raw-within-metric
BPIC17,duration,ap,equal-level,split+rung,2,0.033277775474031816,raw-within-metric
BPIC17,duration,ap,equal-level,quality_level+rung,2,0.0370359913823721,raw-within-metric
BPIC17,duration,ap,equal-level,learner+split+quality_level,3,0.026903161146279615,raw-within-metric
BPIC17,duration,ap,equal-level,learner+split+rung,3,0.011151276042303798,raw-within-metric
BPIC17,duration,ap,equal-level,learner+quality_level+rung,3,0.013538168476275585,raw-within-metric
BPIC17,duration,ap,equal-level,split+quality_level+rung,3,0.02495295022918345,raw-within-metric
BPIC17,duration,ap,equal-level,learner+split+quality_level+rung,4,0.03820264610550125,raw-within-metric
BPIC17,duration,auc,equal-level,learner,1,0.012796886699337495,raw-within-metric
BPIC17,duration,auc,equal-level,split,1,0.191098857080192,raw-within-metric
BPIC17,duration,auc,equal-level,quality_level,1,0.08043293473906217,raw-within-metric
BPIC17,duration,auc,equal-level,rung,1,0.3854616897074811,raw-within-metric
BPIC17,duration,auc,equal-level,learner+split,2,0.041643034707453494,raw-within-metric
BPIC17,duration,auc,equal-level,learner+quality_level,2,0.0001315180213771352,raw-within-metric
BPIC17,duration,auc,equal-level,learner+rung,2,0.049868937085798475,raw-within-metric
BPIC17,duration,auc,equal-level,split+quality_level,2,0.028879260076029863,raw-within-metric
BPIC17,duration,auc,equal-level,split+rung,2,0.08072475573632337,raw-within-metric
BPIC17,duration,auc,equal-level,quality_level+rung,2,0.048921319535179635,raw-within-metric
BPIC17,duration,auc,equal-level,learner+split+quality_level,3,0.011410870260554764,raw-within-metric
BPIC17,duration,auc,equal-level,learner+split+rung,3,0.02373005575878054,raw-within-metric
BPIC17,duration,auc,equal-level,learner+quality_level+rung,3,0.0034351207601243253,raw-within-metric
BPIC17,duration,auc,equal-level,split+quality_level+rung,3,0.016795126860093344,raw-within-metric
BPIC17,duration,auc,equal-level,learner+split+quality_level+rung,4,0.024669632972212266,raw-within-metric
BPIC17,duration,brier_skill,equal-level,learner,1,4.8059452941959765e-05,raw-within-metric
BPIC17,duration,brier_skill,equal-level,split,1,0.3496403758222327,raw-within-metric
BPIC17,duration,brier_skill,equal-level,quality_level,1,0.05905467222940116,raw-within-metric
BPIC17,duration,brier_skill,equal-level,rung,1,0.0013564457882358739,raw-within-metric
BPIC17,duration,brier_skill,equal-level,learner+split,2,0.07696195464501143,raw-within-metric
BPIC17,duration,brier_skill,equal-level,learner+quality_level,2,0.024841380909988754,raw-within-metric
BPIC17,duration,brier_skill,equal-level,learner+rung,2,0.04029306958367859,raw-within-metric
BPIC17,duration,brier_skill,equal-level,split+quality_level,2,0.10690934555235698,raw-within-metric
BPIC17,duration,brier_skill,equal-level,split+rung,2,0.1114876994020029,raw-within-metric
BPIC17,duration,brier_skill,equal-level,quality_level+rung,2,0.012421621944591376,raw-within-metric
BPIC17,duration,brier_skill,equal-level,learner+split+quality_level,3,0.06408234934748204,raw-within-metric
BPIC17,duration,brier_skill,equal-level,learner+split+rung,3,0.04886384738644404,raw-within-metric
BPIC17,duration,brier_skill,equal-level,learner+quality_level+rung,3,0.013804319106849927,raw-within-metric
BPIC17,duration,brier_skill,equal-level,split+quality_level+rung,3,0.04082004040921372,raw-within-metric
BPIC17,duration,brier_skill,equal-level,learner+split+quality_level+rung,4,0.04941481841956848,raw-within-metric
BPIC17,duration,logloss_skill,equal-level,learner,1,0.00033817043382408744,raw-within-metric
BPIC17,duration,logloss_skill,equal-level,split,1,0.3461847673177833,raw-within-metric
BPIC17,duration,logloss_skill,equal-level,quality_level,1,0.06156679576893666,raw-within-metric
BPIC17,duration,logloss_skill,equal-level,rung,1,0.000499173688586517,raw-within-metric
BPIC17,duration,logloss_skill,equal-level,learner+split,2,0.07988499511808211,raw-within-metric
BPIC17,duration,logloss_skill,equal-level,learner+quality_level,2,0.031643455784317556,raw-within-metric
BPIC17,duration,logloss_skill,equal-level,learner+rung,2,0.04038256221259136,raw-within-metric
BPIC17,duration,logloss_skill,equal-level,split+quality_level,2,0.10668387466424367,raw-within-metric
BPIC17,duration,logloss_skill,equal-level,split+rung,2,0.10579091253146604,raw-within-metric
BPIC17,duration,logloss_skill,equal-level,quality_level+rung,2,0.011994994380289883,raw-within-metric
BPIC17,duration,logloss_skill,equal-level,learner+split+quality_level,3,0.0649524308016486,raw-within-metric
BPIC17,duration,logloss_skill,equal-level,learner+split+rung,3,0.04560800349571565,raw-within-metric
BPIC17,duration,logloss_skill,equal-level,learner+quality_level+rung,3,0.013004643961037857,raw-within-metric
BPIC17,duration,logloss_skill,equal-level,split+quality_level+rung,3,0.04242355714345679,raw-within-metric
BPIC17,duration,logloss_skill,equal-level,learner+split+quality_level+rung,4,0.049041662698019926,raw-within-metric
BPIC17,duration,nagelkerke,equal-level,learner,1,0.0003233518458845082,raw-within-metric
BPIC17,duration,nagelkerke,equal-level,split,1,0.3463960498336197,raw-within-metric
BPIC17,duration,nagelkerke,equal-level,quality_level,1,0.06114329515225771,raw-within-metric
BPIC17,duration,nagelkerke,equal-level,rung,1,0.0004496749280892629,raw-within-metric
BPIC17,duration,nagelkerke,equal-level,learner+split,2,0.07968780414654739,raw-within-metric
BPIC17,duration,nagelkerke,equal-level,learner+quality_level,2,0.03130833519347025,raw-within-metric
BPIC17,duration,nagelkerke,equal-level,learner+rung,2,0.04060825372335933,raw-within-metric
BPIC17,duration,nagelkerke,equal-level,split+quality_level,2,0.10651243034083652,raw-within-metric
BPIC17,duration,nagelkerke,equal-level,split+rung,2,0.10602325799585796,raw-within-metric
BPIC17,duration,nagelkerke,equal-level,quality_level+rung,2,0.012195243497401574,raw-within-metric
BPIC17,duration,nagelkerke,equal-level,learner+split+quality_level,3,0.06477376924343643,raw-within-metric
BPIC17,duration,nagelkerke,equal-level,learner+split+rung,3,0.04584475225800208,raw-within-metric
BPIC17,duration,nagelkerke,equal-level,learner+quality_level+rung,3,0.012933634929405228,raw-within-metric
BPIC17,duration,nagelkerke,equal-level,split+quality_level+rung,3,0.04254057486352592,raw-within-metric
BPIC17,duration,nagelkerke,equal-level,learner+split+quality_level+rung,4,0.04925957204830619,raw-within-metric
BPIC19,duration,ap,equal-level,learner,1,0.0927609158969267,raw-within-metric
BPIC19,duration,ap,equal-level,split,1,0.3138676885816651,raw-within-metric
BPIC19,duration,ap,equal-level,quality_level,1,0.04104808753489382,raw-within-metric
BPIC19,duration,ap,equal-level,rung,1,0.20218646613335534,raw-within-metric
BPIC19,duration,ap,equal-level,learner+split,2,0.05177950597434994,raw-within-metric
BPIC19,duration,ap,equal-level,learner+quality_level,2,0.012494786099428858,raw-within-metric
BPIC19,duration,ap,equal-level,learner+rung,2,0.02900161945197499,raw-within-metric
BPIC19,duration,ap,equal-level,split+quality_level,2,0.01831095027554404,raw-within-metric
BPIC19,duration,ap,equal-level,split+rung,2,0.1657789259315715,raw-within-metric
BPIC19,duration,ap,equal-level,quality_level+rung,2,0.01784894689000945,raw-within-metric
BPIC19,duration,ap,equal-level,learner+split+quality_level,3,0.008727152169499717,raw-within-metric
BPIC19,duration,ap,equal-level,learner+split+rung,3,0.024650590597815287,raw-within-metric
BPIC19,duration,ap,equal-level,learner+quality_level+rung,3,0.003204391846131526,raw-within-metric
BPIC19,duration,ap,equal-level,split+quality_level+rung,3,0.014720859623027405,raw-within-metric
BPIC19,duration,ap,equal-level,learner+split+quality_level+rung,4,0.0036191129938063396,raw-within-metric
BPIC19,duration,auc,equal-level,learner,1,0.06612527392818018,raw-within-metric
BPIC19,duration,auc,equal-level,split,1,0.17671770954843863,raw-within-metric
BPIC19,duration,auc,equal-level,quality_level,1,0.010523793027285988,raw-within-metric
BPIC19,duration,auc,equal-level,rung,1,0.1374311093121073,raw-within-metric
BPIC19,duration,auc,equal-level,learner+split,2,0.05455862520990379,raw-within-metric
BPIC19,duration,auc,equal-level,learner+quality_level,2,0.015621133769354876,raw-within-metric
BPIC19,duration,auc,equal-level,learner+rung,2,0.017885528649648732,raw-within-metric
BPIC19,duration,auc,equal-level,split+quality_level,2,0.10675615595523605,raw-within-metric
BPIC19,duration,auc,equal-level,split+rung,2,0.1724091115255943,raw-within-metric
BPIC19,duration,auc,equal-level,quality_level+rung,2,0.004538114653588492,raw-within-metric
BPIC19,duration,auc,equal-level,learner+split+quality_level,3,0.019298214800415957,raw-within-metric
BPIC19,duration,auc,equal-level,learner+split+rung,3,0.07389354167575116,raw-within-metric
BPIC19,duration,auc,equal-level,learner+quality_level+rung,3,0.007956027917816494,raw-within-metric
BPIC19,duration,auc,equal-level,split+quality_level+rung,3,0.11760076433979398,raw-within-metric
BPIC19,duration,auc,equal-level,learner+split+quality_level+rung,4,0.018684895686884005,raw-within-metric
BPIC19,duration,brier_skill,equal-level,learner,1,0.002164637233621487,raw-within-metric
BPIC19,duration,brier_skill,equal-level,split,1,0.4984610415652703,raw-within-metric
BPIC19,duration,brier_skill,equal-level,quality_level,1,0.007264629432219772,raw-within-metric
BPIC19,duration,brier_skill,equal-level,rung,1,0.0021425781244054235,raw-within-metric
BPIC19,duration,brier_skill,equal-level,learner+split,2,0.17335245580860825,raw-within-metric
BPIC19,duration,brier_skill,equal-level,learner+quality_level,2,0.003908479626579286,raw-within-metric
BPIC19,duration,brier_skill,equal-level,learner+rung,2,0.0029527164877599667,raw-within-metric
BPIC19,duration,brier_skill,equal-level,split+quality_level,2,0.04305616441604447,raw-within-metric
BPIC19,duration,brier_skill,equal-level,split+rung,2,0.12744699706245624,raw-within-metric
BPIC19,duration,brier_skill,equal-level,quality_level+rung,2,0.0025275801829121977,raw-within-metric
BPIC19,duration,brier_skill,equal-level,learner+split+quality_level,3,0.04366731492021911,raw-within-metric
BPIC19,duration,brier_skill,equal-level,learner+split+rung,3,0.07099643720900214,raw-within-metric
BPIC19,duration,brier_skill,equal-level,learner+quality_level+rung,3,0.0018142409290769828,raw-within-metric
BPIC19,duration,brier_skill,equal-level,split+quality_level+rung,3,0.008481960069481157,raw-within-metric
BPIC19,duration,brier_skill,equal-level,learner+split+quality_level+rung,4,0.011762766932343197,raw-within-metric
BPIC19,duration,logloss_skill,equal-level,learner,1,0.005448020149215872,raw-within-metric
BPIC19,duration,logloss_skill,equal-level,split,1,0.5520032096262139,raw-within-metric
BPIC19,duration,logloss_skill,equal-level,quality_level,1,0.009932707186344205,raw-within-metric
BPIC19,duration,logloss_skill,equal-level,rung,1,0.0010825004990363464,raw-within-metric
BPIC19,duration,logloss_skill,equal-level,learner+split,2,0.18065332269446174,raw-within-metric
BPIC19,duration,logloss_skill,equal-level,learner+quality_level,2,0.004967713989768938,raw-within-metric
BPIC19,duration,logloss_skill,equal-level,learner+rung,2,0.006107784318215889,raw-within-metric
BPIC19,duration,logloss_skill,equal-level,split+quality_level,2,0.04088892363430877,raw-within-metric
BPIC19,duration,logloss_skill,equal-level,split+rung,2,0.07187657411348362,raw-within-metric
BPIC19,duration,logloss_skill,equal-level,quality_level+rung,2,0.003196637770219189,raw-within-metric
BPIC19,duration,logloss_skill,equal-level,learner+split+quality_level,3,0.03972905118946675,raw-within-metric
BPIC19,duration,logloss_skill,equal-level,learner+split+rung,3,0.05945417060895549,raw-within-metric
BPIC19,duration,logloss_skill,equal-level,learner+quality_level+rung,3,0.004512792004823463,raw-within-metric
BPIC19,duration,logloss_skill,equal-level,split+quality_level+rung,3,0.006926613820285578,raw-within-metric
BPIC19,duration,logloss_skill,equal-level,learner+split+quality_level+rung,4,0.013219978395200165,raw-within-metric
BPIC19,duration,nagelkerke,equal-level,learner,1,0.014490528927113711,raw-within-metric
BPIC19,duration,nagelkerke,equal-level,split,1,0.49106309516070124,raw-within-metric
BPIC19,duration,nagelkerke,equal-level,quality_level,1,0.017857264457350596,raw-within-metric
BPIC19,duration,nagelkerke,equal-level,rung,1,0.0026765083347229774,raw-within-metric
BPIC19,duration,nagelkerke,equal-level,learner+split,2,0.11322075490013897,raw-within-metric
BPIC19,duration,nagelkerke,equal-level,learner+quality_level,2,0.010609982800136416,raw-within-metric
BPIC19,duration,nagelkerke,equal-level,learner+rung,2,0.02035927483720301,raw-within-metric
BPIC19,duration,nagelkerke,equal-level,split+quality_level,2,0.050195236881780333,raw-within-metric
BPIC19,duration,nagelkerke,equal-level,split+rung,2,0.047111092197383166,raw-within-metric
BPIC19,duration,nagelkerke,equal-level,quality_level+rung,2,0.007853668266936495,raw-within-metric
BPIC19,duration,nagelkerke,equal-level,learner+split+quality_level,3,0.04224383610470981,raw-within-metric
BPIC19,duration,nagelkerke,equal-level,learner+split+rung,3,0.08735176082200379,raw-within-metric
BPIC19,duration,nagelkerke,equal-level,learner+quality_level+rung,3,0.016793855093955933,raw-within-metric
