log,target,learner,quality,level,rung,metric,V,without_f,with_f,se,lo,hi,n_draws,mean,resolved
Sepsis,duration,logit,clean,1.0,B_intake,nb_0.450,0.09177489177489179,0.06291486291486292,0.1546897546897547,0.02754114621201309,0.04082251082251085,0.14787878787878792,250,0.093208658008658,True
Sepsis,duration,logit,clean,1.0,B_intake,nb_0.475,0.07377173091458805,0.06666666666666671,0.14043839758125476,0.02989312891704307,0.035393046107331856,0.1551436130007559,250,0.0954721088435374,True
Sepsis,duration,logit,clean,1.0,B_intake,nb_0.500,0.0761904761904762,0.05396825396825397,0.13015873015873017,0.0332100346296538,0.03492063492063494,0.16190476190476194,250,0.09782857142857143,True
Sepsis,duration,logit,clean,1.0,B_intake,nb_0.525,0.08387635756056805,0.03375104427736006,0.11762740183792811,0.03645492209541064,0.030446950710108615,0.17228070175438598,250,0.10073049289891395,True
Sepsis,duration,logit,clean,1.0,B_intake,nb_0.550,0.108994708994709,0.0017636684303350414,0.11075837742504405,0.03918620906176435,0.030467372134038814,0.17577601410934746,250,0.10220529100529102,True
Sepsis,duration,logit,clean,1.0,B_intake,nb_0.575,0.11802054154995331,-0.016433239962651697,0.10158730158730161,0.04099510632863849,0.023870214752567686,0.17810924369747894,250,0.10252100840336136,True
Sepsis,duration,logit,clean,1.0,B_intake,nb_0.600,0.1031746031746032,-0.028571428571428553,0.07460317460317464,0.04261592087172279,0.018174603174603208,0.18992063492063493,250,0.10061587301587302,True
Sepsis,duration,logit,clean,1.0,B_intake,nb_0.625,0.10582010582010581,-0.049735449735449716,0.0560846560846561,0.043075991990744446,0.013412698412698392,0.1921164021164021,250,0.09911111111111111,True
Sepsis,duration,logit,clean,1.0,B_intake,nb_0.650,0.12426303854875281,-0.0829931972789116,0.041269841269841206,0.048634941470660574,0.008571428571428527,0.1918594104308391,250,0.0918439909297052,True
Sepsis,duration,logit,clean,1.0,B_intake,nb_0.675,0.11550671550671547,-0.09304029304029308,0.022466422466422387,0.05181243183490543,-0.02339438339438342,0.1805982905982906,250,0.08286300366300366,False
Sepsis,duration,logit,clean,1.0,B_intake,nb_0.700,0.07089947089947096,-0.10476190476190475,-0.03386243386243379,0.056638008106020765,-0.038677248677248637,0.18761904761904769,250,0.06765714285714287,False
Sepsis,duration,logit,clean,1.0,B_intake,nb_0.725,0.03694083694083693,-0.07763347763347762,-0.0406926406926407,0.06968968258047373,-0.10126262626262622,0.1772005772005772,250,0.039045310245310244,False
Sepsis,duration,logit,clean,1.0,B_intake,nb_0.750,0.009523809523809545,-0.05079365079365081,-0.04126984126984126,0.07422553775829512,-0.14388888888888887,0.14142857142857146,250,0.0035428571428571436,False
Sepsis,duration,logit,clean,1.0,B_intake,nb_0.775,-0.05326278659611996,-0.0070546737213403946,-0.06031746031746035,0.0750826728101166,-0.17675485008818345,0.11104938271604942,250,-0.033209171075837776,False
Sepsis,duration,logit,clean,1.0,B_intake,nb_0.800,-0.05714285714285717,-0.006349206349206361,-0.06349206349206353,0.08103282376182974,-0.2334920634920635,0.07476190476190478,250,-0.05586031746031749,False
Sepsis,duration,logit,clean,1.0,B_intake_g,auc,0.15273469387755112,0.6301020408163265,0.7828367346938776,0.02498896535088273,0.09888345572540488,0.19783393049465378,250,0.14709281757644674,True
Sepsis,duration,logit,clean,1.0,B_intake_g,ap,0.14317648064897948,0.5657410761992531,0.7089175568482325,0.03652530028496629,0.05591626446221464,0.19320843555742287,250,0.12509323146795695,True
Sepsis,duration,logit,clean,1.0,B_intake_g,brier_skill,0.21421315457981915,0.018867450096021754,0.2330806046758409,0.044072771722711124,0.12606651676040193,0.28980021077683765,250,0.20719671579245738,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nagelkerke,0.3316488992744469,0.011016687736519013,0.34266558701096594,0.071126352302691,0.19651653269329067,0.481827150214023,250,0.32865943056027724,True
Sepsis,duration,logit,clean,1.0,B_intake_g,logloss_skill,0.20831801298037733,0.005985600039763561,0.2143036130201409,0.042781585534805794,0.11245194080507562,0.2701450146259466,250,0.1955457444744252,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.050,0.011528822055137833,0.4152046783625731,0.4267335004177109,0.0035127019793350996,0.00104010025062658,0.017506265664160397,250,0.009982957393483712,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.075,0.015358215358215355,0.3999141999141999,0.41527241527241526,0.005111453896379699,0.00825611325611325,0.03132346632346632,250,0.01769094809094809,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.100,0.022574955908289285,0.38024691358024687,0.40282186948853616,0.008047493746673125,0.011640211640211642,0.04444444444444445,250,0.02592451499118166,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.125,0.030385487528344635,0.36235827664399095,0.3927437641723356,0.009797965479394372,0.017789115646258548,0.055328798185941094,250,0.03374149659863945,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.150,0.04593837535014006,0.3361344537815126,0.38207282913165264,0.011113536284688752,0.02087768440709618,0.06340802987861811,250,0.04158207282913166,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.175,0.053775853775853755,0.31697931697931697,0.3707551707551707,0.013207447710988135,0.02813371813371814,0.07752284752284752,250,0.04910976430976431,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.200,0.054761904761904734,0.30079365079365084,0.35555555555555557,0.014914797871938348,0.026289682539682516,0.09073412698412706,250,0.0552031746031746,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.225,0.05826932923707118,0.2854070660522273,0.3436763952892985,0.015108568955230814,0.03309267793138758,0.09234511008704559,250,0.06000204813108039,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.250,0.06455026455026458,0.2507936507936508,0.31534391534391537,0.01589644333338374,0.03515873015873014,0.09582010582010583,250,0.06486772486772488,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.275,0.06918445539135196,0.23108921729611384,0.3002736726874658,0.017970026567022183,0.0338040503557745,0.10479748221127531,250,0.06832315270935962,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.300,0.07301587301587303,0.21496598639455783,0.28798185941043086,0.01867695968125329,0.040918367346938773,0.11014739229024946,250,0.0718185941043084,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.325,0.08383303938859502,0.1929453262786596,0.2767783656672546,0.02014228173315493,0.041166960611405026,0.11825102880658435,250,0.07501610817166372,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.350,0.07155067155067155,0.16971916971916973,0.24126984126984127,0.02033661041707779,0.038400488400488396,0.11943833943833944,250,0.0785103785103785,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.375,0.07492063492063494,0.14793650793650792,0.22285714285714286,0.022796914622105653,0.04063492063492062,0.12557142857142864,250,0.08243809523809524,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.400,0.08148148148148152,0.1248677248677248,0.2063492063492063,0.023778163216884928,0.0383333333333333,0.13425925925925936,250,0.0855873015873016,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.425,0.0859903381642512,0.09385783298826778,0.17984817115251897,0.0266045550976502,0.034023464458247055,0.13997239475500348,250,0.08790172532781229,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.450,0.08196248196248199,0.07330447330447332,0.1552669552669553,0.027520499365425593,0.0356926406926407,0.14445887445887445,250,0.09011139971139971,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.475,0.07815570672713532,0.06288737717309145,0.14104308390022677,0.029038323161362102,0.03497354497354495,0.14846560846560844,250,0.09295963718820861,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.500,0.06666666666666668,0.047619047619047644,0.11428571428571432,0.03339537978600835,0.02682539682539681,0.1548412698412699,250,0.0928,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.525,0.08036758563074359,0.031244778613199603,0.11161236424394319,0.035908294658734435,0.021578947368421027,0.160250626566416,250,0.09401370091896408,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.550,0.08959435626102297,0.006349206349206271,0.09594356261022924,0.036438887867637146,0.022619047619047615,0.17146384479717816,250,0.09413051146384481,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.575,0.12866479925303453,-0.02707749766573292,0.10158730158730161,0.03895692423375704,0.010256769374416509,0.16788515406162466,250,0.09306741363211953,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.600,0.08571428571428572,-0.007936507936507908,0.0777777777777778,0.04152430243960017,0.011825396825396798,0.17511904761904762,250,0.09228571428571428,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.625,0.10370370370370369,-0.044444444444444425,0.05925925925925926,0.04606175129529203,0.0021164021164021274,0.18317460317460318,250,0.09002328042328042,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.650,0.12018140589569157,-0.07891156462585036,0.041269841269841206,0.04486154232780217,0.00247165532879815,0.17397959183673473,250,0.08621133786848073,True
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.675,0.09963369963369961,-0.07374847374847382,0.025885225885225793,0.05056747115645557,-0.018199023199023202,0.1860927960927962,250,0.07622661782661781,False
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.700,0.07407407407407407,-0.10370370370370369,-0.029629629629629617,0.05573526899142758,-0.05497354497354496,0.17634920634920637,250,0.06427936507936509,False
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.725,0.013852813852813867,-0.06493506493506493,-0.05108225108225106,0.062329638449915514,-0.08844155844155845,0.17901154401154404,250,0.045677344877344886,False
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.750,0.04444444444444444,-0.06984126984126986,-0.025396825396825418,0.07155328947319148,-0.12412698412698413,0.15873015873015875,250,0.013600000000000001,False
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.775,-0.02186948853615523,-0.021164021164021184,-0.043033509700176414,0.06994485280306427,-0.16432098765432104,0.114973544973545,250,-0.014778130511463866,False
Sepsis,duration,logit,clean,1.0,B_intake_g,nb_0.800,0.0031746031746031564,-0.03492063492063494,-0.031746031746031786,0.07645996834615168,-0.20103174603174612,0.0761904761904762,250,-0.03784126984126987,False
Sepsis,duration,logit,mask_rare,0.5,B_half,auc,0.17638775510204086,0.5679183673469388,0.7443061224489796,0.040381318944215906,0.08156412806462643,0.24356046723230249,250,0.16301845751698957,True
Sepsis,duration,logit,mask_rare,0.5,B_half,ap,0.15794518207404207,0.491828243671413,0.649773425745455,0.04582382736906995,0.05083977459311345,0.2221947089935416,250,0.136870767056597,True
Sepsis,duration,logit,mask_rare,0.5,B_half,brier_skill,0.21595931887721176,0.010331984308243447,0.2262913031854552,0.04212760427466306,0.125616946915627,0.29611840822976954,250,0.20829557877058572,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nagelkerke,0.3364236938751865,0.0143993818881335,0.35082307576332,0.05701596800618814,0.22272380781287654,0.43938396437437655,250,0.32886073475763633,True
Sepsis,duration,logit,mask_rare,0.5,B_half,logloss_skill,0.2124350063590954,0.00783349857064597,0.22026850492974137,0.03528776340687175,0.1351203077204793,0.27345143064522226,250,0.20420250377371557,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.050,0.012531328320802004,0.4152046783625731,0.4277360066833751,0.001395299096471515,0.008893065998329192,0.0148705096073517,250,0.01191311612364244,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.075,0.019562419562419553,0.3993993993993994,0.41896181896181894,0.00204671919114858,0.01550193050193052,0.02290862290862289,250,0.019040755040755038,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.100,0.026807760141093484,0.38271604938271603,0.4095238095238095,0.002936288025405984,0.021164021164021163,0.031393298059964755,250,0.026117813051146382,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.125,0.03446712018140591,0.36507936507936506,0.39954648526077097,0.003923346908759403,0.025147392290249437,0.04036281179138318,250,0.03340045351473923,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.150,0.04257703081232489,0.3464052287581699,0.3889822595704948,0.004462100112077284,0.03266106442577036,0.049859943977591026,250,0.04138039215686275,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.175,0.05117845117845121,0.32659932659932656,0.37777777777777777,0.006603975652441842,0.035024050024050055,0.06060606060606061,250,0.04962270322270322,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.200,0.060317460317460325,0.3055555555555555,0.36587301587301585,0.00884893441954427,0.03704365079365083,0.07380952380952387,250,0.05784126984126984,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.225,0.07004608294930875,0.28315412186379924,0.353200204813108,0.01117844926828689,0.045798771121351736,0.08915002560163848,250,0.06716886840757809,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.250,0.06984126984126987,0.25925925925925924,0.3291005291005291,0.014165182862940015,0.0489153439153439,0.10005291005291009,250,0.0756021164021164,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.275,0.07870826491516145,0.23108921729611384,0.3097974822112753,0.014898836342320539,0.05535577449370552,0.10891899288451014,250,0.08054997263273125,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.300,0.08480725623582766,0.20997732426303853,0.2947845804988662,0.016816119795953294,0.05427437641723355,0.11528344671201814,250,0.08443356009070295,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.325,0.09312169312169308,0.18859494415049974,0.2817166372721928,0.017427083387352674,0.056804820693709616,0.12370958259847152,250,0.08875014697236919,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.350,0.09328449328449329,0.16361416361416364,0.25689865689865693,0.018596410732737826,0.05412698412698418,0.12901098901098898,250,0.09302564102564102,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.375,0.09968253968253973,0.13904761904761903,0.23873015873015876,0.01964784485549727,0.05919047619047619,0.13333333333333333,250,0.09754412698412697,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.400,0.10476190476190483,0.11216931216931209,0.21693121693121692,0.021941013936180736,0.06373015873015875,0.14179894179894184,250,0.10182433862433864,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.425,0.11690821256038647,0.07342995169082123,0.1903381642512077,0.024068912376191024,0.06119392684610074,0.1522636300897171,250,0.10542222222222224,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.450,0.1266955266955267,0.04300144300144304,0.16969696969696973,0.027261078815108374,0.056919191919191876,0.16126262626262627,250,0.11018528138528139,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.475,0.12879818594104314,0.014361300075585781,0.14315948601662892,0.030544814972652528,0.05390400604686317,0.1771466364323507,250,0.11398216175359031,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.500,0.12063492063492065,-0.015873015873015872,0.10476190476190478,0.035801680254729615,0.050793650793650814,0.19047619047619052,250,0.11902222222222222,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.525,0.11645781119465332,-0.04561403508771933,0.07084377610693399,0.04036255521610375,0.04184628237259817,0.2048997493734336,250,0.1217530492898914,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.550,0.1534391534391535,-0.09982363315696663,0.05361552028218686,0.049243989926464914,0.017716049382716006,0.21606701940035275,250,0.11798377425044093,True
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.575,0.05210084033613446,-0.03305322128851537,0.01904761904761909,0.058031848768890865,-0.01400560224089636,0.20887955182072826,250,0.09695835667600375,False
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.600,0.03968253968253968,-0.0333333333333333,0.006349206349206382,0.0653940476993102,-0.07087301587301584,0.19099206349206357,250,0.0628952380952381,False
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.625,-0.021164021164021128,-0.004232804232804234,-0.025396825396825362,0.0659630226849973,-0.1170899470899471,0.15542328042328044,250,0.027644444444444437,False
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.650,-0.04489795918367356,0.006349206349206349,-0.03854875283446721,0.06953470638011348,-0.1426530612244898,0.1335714285714286,250,-0.0013333333333333632,False
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.675,-0.0642246642246643,0.0,-0.0642246642246643,0.06846595378657962,-0.18122100122100132,0.10165445665445669,250,-0.028777533577533643,False
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.700,-0.09841269841269837,0.0,-0.09841269841269837,0.06731900710305176,-0.18880952380952376,0.07052910052910058,250,-0.042852910052910025,False
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.725,0.0008658008658008753,0.0,0.0008658008658008753,0.0668257932182326,-0.19040404040404038,0.06403318903318905,250,-0.045937085137085124,False
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.750,0.003174603174603177,0.0,0.003174603174603177,0.0624106554905324,-0.2049206349206349,0.06031746031746031,250,-0.038438095238095236,False
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.775,0.009876543209876538,0.0,0.009876543209876538,0.05686517974560412,-0.1704497354497355,0.04499118165784832,250,-0.030280070546737228,False
Sepsis,duration,logit,mask_rare,0.5,B_half,nb_0.800,0.006349206349206349,0.0,0.006349206349206349,0.047694591699827,-0.1301587301587302,0.04444444444444444,250,-0.022158730158730173,False
Sepsis,duration,logit,mask_rare,0.5,B_intake,auc,0.14095918367346927,0.6236734693877553,0.7646326530612245,0.027037030147863135,0.08350986973386702,0.1864017955698591,250,0.13676552777781736,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,ap,0.11467571280380218,0.5611142557692751,0.6757899685730773,0.034066670458488345,0.04159261488083321,0.16592044457166844,250,0.09836957642132058,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,brier_skill,0.19719302523958704,0.01726351900597356,0.2144565442455606,0.04246202527791133,0.11159888031618596,0.27037071804931373,250,0.1892351787996414,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nagelkerke,0.30732291956693575,0.01102966694048846,0.3183525865074242,0.07139953002041775,0.1844830598539822,0.4516254734038448,250,0.30506715055061023,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,logloss_skill,0.1908198832134862,0.005992681283494061,0.19681256449698026,0.041045300260041856,0.1025154653442828,0.2590408455888751,250,0.17949495811899374,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.050,0.011528822055137833,0.4152046783625731,0.4267335004177109,0.004743392539884766,-0.0020050125313283303,0.018228905597326667,250,0.009992982456140354,False
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.075,0.015615615615615586,0.3999141999141999,0.4155298155298155,0.006089498229766291,0.0028700128700128143,0.028447018447018416,250,0.01658035178035178,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.100,0.020811287477954132,0.37883597883597886,0.399647266313933,0.00782753570538739,0.006349206349206382,0.03828924162257495,250,0.02278377425044092,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.125,0.02721088435374147,0.36235827664399095,0.3895691609977324,0.009695744914800809,0.009274376417233552,0.048469387755102046,250,0.02895238095238095,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.150,0.042763772175536896,0.3361344537815126,0.3788982259570495,0.010668331969098938,0.014589169000933667,0.05699346405228764,250,0.036189729225023344,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.175,0.04223184223184223,0.32217412217412217,0.3644059644059644,0.012247874110727981,0.019006734006734007,0.06908609908609908,250,0.04294564694564694,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.200,0.042857142857142816,0.3047619047619048,0.3476190476190476,0.01318765295256383,0.02337301587301589,0.07998015873015868,250,0.048822222222222225,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.225,0.04290834613415262,0.2844854070660522,0.3273937532002048,0.01427941982013163,0.02890168970814133,0.08227598566308242,250,0.05450609318996416,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.250,0.059259259259259234,0.25502645502645505,0.3142857142857143,0.01433383702188678,0.03386243386243387,0.08783068783068781,250,0.059576719576719575,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.275,0.06644772851669403,0.2330596606458675,0.29950738916256153,0.016548792310586535,0.03565681444991793,0.0998412698412699,250,0.06477723043240284,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.300,0.07074829931972787,0.21496598639455783,0.2857142857142857,0.017991950857219004,0.03170068027210881,0.10526077097505669,250,0.06965986394557824,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.325,0.07254556143445035,0.19470899470899472,0.26725455614344507,0.019252330735357377,0.03489711934156376,0.10978835978835982,250,0.07330276308054086,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.350,0.06837606837606838,0.1728937728937729,0.24126984126984127,0.020776666320404136,0.033815628815628856,0.1176495726495727,250,0.07746031746031747,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.375,0.07746031746031745,0.15111111111111114,0.2285714285714286,0.023555516860547916,0.03393650793650797,0.12923809523809524,250,0.08189714285714285,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.400,0.08571428571428566,0.11957671957671959,0.20529100529100525,0.024994903347792623,0.03222222222222224,0.1299206349206349,250,0.08515978835978837,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.425,0.1077984817115252,0.08847481021394063,0.19627329192546583,0.02726741832209768,0.03078674948240165,0.14112491373360941,250,0.08710614216701174,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.450,0.10735930735930735,0.06291486291486292,0.17027417027417027,0.02853482710410643,0.035916305916305936,0.1387806637806638,250,0.08948109668109668,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.475,0.08526077097505669,0.06666666666666671,0.1519274376417234,0.031715146381061654,0.029659863945578235,0.15452003023431599,250,0.09142857142857143,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.500,0.08253968253968252,0.05396825396825397,0.1365079365079365,0.03365396642051136,0.03246031746031743,0.16119047619047616,250,0.09255873015873016,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.525,0.07084377610693401,0.03375104427736006,0.10459482038429407,0.03565964667148241,0.01423976608187137,0.16525480367585638,250,0.0940858813700919,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.550,0.0924162257495591,0.0017636684303350414,0.09417989417989414,0.038399306231433734,0.01885361552028219,0.17075837742504413,250,0.09356190476190478,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.575,0.10102707749766573,-0.016433239962651697,0.08459383753501404,0.04208831806406548,0.010317460317460359,0.17507469654528476,250,0.09345882352941176,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.600,0.09523809523809529,-0.028571428571428553,0.06666666666666674,0.042305189693822194,0.007063492063492046,0.17865079365079367,250,0.09024126984126984,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.625,0.10476190476190472,-0.049735449735449716,0.05502645502645501,0.040153941285380544,0.0006349206349206007,0.16719576719576723,250,0.08717460317460318,True
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.650,0.09297052154195015,-0.0829931972789116,0.009977324263038545,0.045811760172301944,-0.01888888888888892,0.1607369614512472,250,0.07841814058956917,False
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.675,0.06080586080586074,-0.09304029304029308,-0.03223443223443234,0.050609988647572456,-0.037973137973138005,0.16615995115995116,250,0.0639091575091575,False
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.700,0.04338624338624342,-0.10476190476190475,-0.06137566137566133,0.05627854993073192,-0.06568783068783063,0.15518518518518523,250,0.04565925925925927,False
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.725,-0.00606060606060603,-0.07763347763347762,-0.08369408369408365,0.0671868027360411,-0.12116161616161618,0.13380952380952382,250,0.01681731601731602,False
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.750,-0.03492063492063491,-0.05079365079365081,-0.08571428571428572,0.06959269614694268,-0.14849206349206348,0.12238095238095242,250,-0.016863492063492063,False
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.775,-0.08289241622574958,-0.0070546737213403946,-0.08994708994708997,0.07206461137772466,-0.19172839506172842,0.09586419753086421,250,-0.05075414462081131,False
Sepsis,duration,logit,mask_rare,0.5,B_intake,nb_0.800,-0.06984126984126987,-0.006349206349206361,-0.07619047619047623,0.0770098406163198,-0.22539682539682546,0.06801587301587313,250,-0.07681269841269846,False
Sepsis,duration,logit,mask_rare,0.5,B_intake_g,auc,0.13706122448979607,0.6301020408163265,0.7671632653061226,0.025832805137934862,0.08198491177344952,0.184995715900687,250,0.13314861515294968,True
Sepsis,duration,logit,mask_rare,0.5,B_intake_g,ap,0.09848937882583408,0.5657410761992531,0.6642304550250872,0.03488023925200079,0.04142702471643742,0.16975135697020674,250,0.09461121742779259,True
Sepsis,duration,logit,mask_rare,0.5,B_intake_g,brier_skill,0.19681403775988715,0.018867450096021754,0.2156814878559089,0.04118938605820963,0.11397255493100063,0.270960388795376,250,0.1882704704782546,True
Sepsis,duration,logit,mask_rare,0.5,B_intake_g,nagelkerke,0.3034124354787972,0.011016687736519013,0.31442912321531624,0.06906046103592058,0.1833241620882651,0.4625814683416849,250,0.301726954046748,True
Sepsis,duration,logit,mask_rare,0.5,B_intake_g,logloss_skill,0.18804369413071265,0.005985600039763561,0.1940292941704762,0.04024375270511851,0.10716022270105158,0.25699712330119473,250,0.17715948718190463,True
Sepsis,duration,logit,mask_rare,0.5,B_intake_g,nb_0.050,0.011695906432748537,0.4152046783625731,0.4269005847953216,0.004798443396816539,-0.002263993316624892,0.018358395989975008,250,0.010022389306599834,False
Sepsis,duration,logit,mask_rare,0.5,B_intake_g,nb_0.075,0.015615615615615586,0.3999141999141999,0.4155298155298155,0.00598038068875836,0.003794508794508808,0.02881810381810374,250,0.016976061776061778,True
Sepsis,duration,logit,mask_rare,0.5,B_intake_g,nb_0.100,0.01940035273368612,0.38024691358024687,0.399647266313933,0.008093071655532287,0.006349206349206382,0.037663139329806,250,0.023074426807760142,True
Sepsis,duration,logit,mask_rare,0.5,B_intake_g,nb_0.125,0.02721088435374147,0.36235827664399095,0.3895691609977324,0.009967554590584404,0.010736961451247189,0.05069160997732429,250,0.029324263038548754,True
Sepsis,duration,logit,mask_rare,0.5,B_intake_g,nb_0.150,0.042763772175536896,0.3361344537815126,0.3788982259570495,0.010367526747654269,0.015023342670401497,0.054341736694677845,250,0.03710102707749767,True
Sepsis,duration,logit,mask_rare,0.5,B_intake_g,nb_0.175,0.044252044252044265,0.31697931697931697,0.36123136123136124,0.011985766284296671,0.020365560365560326,0.06688792688792693,250,0.043772198172198164,True
Sepsis,duration,logit,mask_rare,0.5,B_intake_g,nb_0.200,0.04682539682539677,0.30079365079365084,0.3476190476190476,0.012682003565684033,0.02777777777777775,0.0775992063492064,250,0.0503079365079365,True
Sepsis,duration,logit,mask_rare,0.5,B_intake_g,nb_0.225,0.04423963133640557,0.2854070660522273,0.3296466973886329,0.013966840401890803,0.03109831029185864,0.08312852022529442,250,0.055629697900665645,True
Sepsis,duration,logit,mask_rare,0.5,B_intake_g,nb_0.250,0.06349206349206349,0.2507936507936508,0.3142857142857143,0.015281944422441953,0.033280423280423306,0.09182539682539682,250,0.06121481481481481,True
Sepsis,duration,logit,mask_rare,0.5,B_intake_g,nb_0.275,0.06841817186644769,0.23108921729611384,0.29950738916256153,0.016893425030855596,0.03623426382047074,0.09981116584564866,250,0.06579616858237548,True
