log,target,metric,measure,sum_first_order,interaction_total,largest_involvement,largest_involvement_axis,largest_first_order,largest_first_order_axis,var,mean,n_cells,check_sum,rep
BPIC14,handover,ap,envelope,0.8481622840411978,0.15183771595880224,0.13654035893465,rung,0.6815281503150041,rung,0.00026943300146774793,0.0149443144990077,960,1.0000000000000002,101
BPIC14,handover,auc,envelope,0.8615143386971755,0.13848566130282447,0.12235313728192831,rung,0.6692219760630429,rung,0.009883189846263131,0.10821194248909913,960,1.0,101
BPIC14,handover,brier_skill,envelope,0.8369068499722536,0.16309315002774638,0.12529833406591157,rung,0.40691352042103984,rung,0.010896051084523978,0.1250177355608317,960,0.9999999999999999,101
BPIC14,handover,logloss_skill,envelope,0.7471963177773427,0.25280368222265726,0.22633806845821297,learner,0.45195150341487395,learner,0.017805544140255185,0.10511130837779703,960,0.9999999999999997,101
BPIC14,handover,nagelkerke,envelope,0.8684772458332118,0.13152275416678816,0.1221545372729782,learner,0.6890274079550424,learner,0.018219999788061877,0.13532513702897994,960,1.0000000000000002,101
BPIC14,handover,ap,envelope,0.7398274627388983,0.2601725372611017,0.21924534897498182,rung,0.41706923396638984,rung,0.00022370329064518246,0.011059211064435977,960,1.0000000000000002,102
BPIC14,handover,auc,envelope,0.8924175591564653,0.10758244084353474,0.09215423384059485,rung,0.6830754194362635,rung,0.008893452424574103,0.11579467496996333,960,0.9999999999999998,102
BPIC14,handover,brier_skill,envelope,0.6895006744524669,0.3104993255475331,0.22555389010234897,quality_level,0.24604932936596866,quality_level,0.009086202917572726,0.07424951892487183,960,0.9999999999999999,102
BPIC14,handover,logloss_skill,envelope,0.8985502844285933,0.1014497155714067,0.08759789271824014,quality_level,0.6388531537768477,quality_level,0.010469260864441903,0.16765697817030764,960,1.0,102
BPIC14,handover,nagelkerke,envelope,0.8632966824868726,0.13670331751312736,0.11223995207253201,learner,0.5112238231496854,learner,0.015870334223545494,0.16908067160863413,960,0.9999999999999998,102
BPIC14,handover,ap,envelope,0.8468858441411005,0.15311415585889954,0.1449008044239698,learner,0.5930068632090312,learner,0.0001988448532748844,0.014741985364451166,960,1.0,103
BPIC14,handover,auc,envelope,0.7920833851845757,0.20791661481542434,0.17019073030840065,learner,0.3761035447625763,learner,0.011370610084596628,0.10592820900761406,960,1.0,103
BPIC14,handover,brier_skill,envelope,0.874017129174983,0.12598287082501702,0.09913824504912394,learner,0.6867219087311052,learner,0.00919488650563991,0.11761502756890681,960,1.0,103
BPIC14,handover,logloss_skill,envelope,0.7150605569377658,0.2849394430622342,0.20339880874192195,learner,0.26601393133078466,learner,0.012697152945507075,0.09036817816596453,960,1.0000000000000002,103
BPIC14,handover,nagelkerke,envelope,0.9191212560309063,0.08087874396909367,0.0584924691194611,quality_level,0.45731004055314123,quality_level,0.009303780651279224,0.20673905865117598,960,1.0,103
BPIC14,handover,ap,envelope,0.8667373216298724,0.13326267837012762,0.10997742797249171,rung,0.45109522109356354,rung,0.00017724416366934984,0.016908116197039868,960,1.0000000000000004,104
BPIC14,handover,auc,envelope,0.9447025731669398,0.05529742683306016,0.052857916907699365,rung,0.8666626800836954,rung,0.00849446312556132,0.10146668030604286,960,1.0000000000000002,104
BPIC14,handover,brier_skill,envelope,0.7986965124181884,0.2013034875818116,0.17800785635752037,learner,0.5421540984466878,learner,0.007213421952613821,0.08360040683043997,960,1.0,104
BPIC14,handover,logloss_skill,envelope,0.696807378666739,0.30319262133326097,0.27673003936338897,rung,0.4621790253463353,rung,0.010971468038083049,0.06390745361902317,960,1.0000000000000002,104
BPIC14,handover,nagelkerke,envelope,0.45145422570158966,0.5485457742984103,0.48673739535206983,rung,0.2605833041794898,rung,0.007168595790664212,0.027861625705102384,960,1.0,104
BPIC14,handover,ap,envelope,0.8284341258920009,0.17156587410799906,0.14659555877939823,learner,0.6021682530998552,learner,0.00025279586032978094,0.0114439896299317,960,1.0000000000000002,105
BPIC14,handover,auc,envelope,0.8927444408304773,0.10725555916952267,0.09407436886200071,learner,0.5101197125253834,learner,0.0084539821893508,0.13733837276483443,960,0.9999999999999998,105
BPIC14,handover,brier_skill,envelope,0.9158641317459771,0.08413586825402286,0.0639955547712075,quality_level,0.4492230527463667,quality_level,0.005974768522259968,0.15126983634901645,960,1.0,105
BPIC14,handover,logloss_skill,envelope,0.5865497454828827,0.41345025451711725,0.38937132639553346,rung,0.34597645103328917,rung,0.00923031682299836,0.04458731141369757,960,1.0000000000000002,105
BPIC14,handover,nagelkerke,envelope,0.8205385219746018,0.17946147802539825,0.17105226770961568,learner,0.7776183491016625,learner,0.00900136211451632,0.037520139965097274,960,1.0,105
BPIC14,handover,ap,envelope,0.7789628310884568,0.22103716891154324,0.19097847869575257,learner,0.4242983588957713,learner,0.0002485740124567087,0.01343867661240592,960,0.9999999999999999,106
BPIC14,handover,auc,envelope,0.8704656346371631,0.1295343653628369,0.11066630254951643,learner,0.4267134171673616,learner,0.009741748575832276,0.1270986938625627,960,1.0,106
BPIC14,handover,brier_skill,envelope,0.8541509587247895,0.14584904127521048,0.12218164106561458,rung,0.468876090274041,rung,0.011088331301094349,0.13570143190737807,960,0.9999999999999999,106
BPIC14,handover,logloss_skill,envelope,0.7415329911707915,0.2584670088292085,0.19912569232063165,quality_level,0.2950038031283759,quality_level,0.009590670182210714,0.08852788408780858,960,0.9999999999999997,106
BPIC14,handover,nagelkerke,envelope,0.6976581307852716,0.3023418692147284,0.2609131630820005,learner,0.35538326573365364,learner,0.012662313469111302,0.08045057166035093,960,1.0000000000000002,106
BPIC14,handover,ap,envelope,0.9077648599502903,0.09223514004970967,0.07626002297815515,learner,0.6433008568649419,learner,0.00018894329341525022,0.01864986661688521,960,1.0000000000000002,107
BPIC14,handover,auc,envelope,0.7233493115169283,0.2766506884830717,0.2643933524206361,learner,0.43491918274987607,learner,0.01078436615589009,0.065657675122014,960,1.0000000000000002,107
BPIC14,handover,brier_skill,envelope,0.8571056782860478,0.14289432171395222,0.13893682296448928,rung,0.8119926942732654,rung,0.00801204975790355,0.045533843172337225,960,1.0000000000000002,107
BPIC14,handover,logloss_skill,envelope,0.7593707921916293,0.24062920780837072,0.2249217730965385,quality_level,0.36589658841373784,quality_level,0.008751131852935908,0.08265645321640071,960,0.9999999999999998,107
BPIC14,handover,nagelkerke,envelope,0.8584374407912626,0.1415625592087374,0.12109520407563001,learner,0.6157046497468137,learner,0.015575635618169617,0.1465011582758913,960,0.9999999999999999,107
BPIC14,handover,ap,envelope,0.5109863483093896,0.4890136516906104,0.389325774185976,rung,0.46663797652256017,learner,7.986507142576143e-05,-0.0015487309340633348,960,1.0000000000000002,108
BPIC14,handover,auc,envelope,0.7630441254247065,0.23695587457529355,0.22671048600999394,learner,0.4808318655108064,learner,0.008594299944094554,0.06851603472938765,960,1.0000000000000002,108
BPIC14,handover,brier_skill,envelope,0.7700551481374804,0.22994485186251956,0.21731705220028474,learner,0.5935434481770135,learner,0.010531192602913686,0.0753368727238021,960,0.9999999999999999,108
BPIC14,handover,logloss_skill,envelope,0.8181939920173782,0.1818060079826218,0.16305059083940754,rung,0.5862350355772179,rung,0.01276430792265237,0.10410760564160376,960,1.0,108
BPIC14,handover,nagelkerke,envelope,0.8862330450806568,0.11376695491934319,0.07926855417258666,rung,0.35626137213059456,rung,0.016318025581470833,0.19576721313419662,960,1.0000000000000002,108
BPIC14,handover,ap,envelope,0.7868545862178364,0.21314541378216356,0.18905962196902215,learner,0.6863187322073555,learner,0.00026019015189844303,0.001289185796269179,960,0.9999999999999998,109
BPIC14,handover,auc,envelope,0.7581003395652999,0.24189966043470013,0.23687584216267965,rung,0.6765553833548088,rung,0.0051291535980633185,0.032967641482165716,960,1.0,109
BPIC14,handover,brier_skill,envelope,0.6070695194714317,0.39293048052856827,0.32309566567116443,learner,0.26333707701310116,learner,0.012096846405803524,0.06516708026384532,960,0.9999999999999998,109
BPIC14,handover,logloss_skill,envelope,0.8889092713385781,0.11109072866142189,0.07980095103666623,quality_level,0.375049826386857,rung,0.012148638613617485,0.17200883886260962,960,1.0000000000000004,109
BPIC14,handover,nagelkerke,envelope,0.9198541831436182,0.08014581685638178,0.0682713454606223,rung,0.44565907689077033,rung,0.01582122817288208,0.23959030743476342,960,0.9999999999999999,109
BPIC14,handover,ap,envelope,0.884248127432171,0.11575187256782904,0.10767075370859103,rung,0.818665694302409,rung,0.00015038317971227823,0.011397523196288659,960,1.0000000000000004,110
BPIC14,handover,auc,envelope,0.8851130073446036,0.11488699265539637,0.10599243265467684,learner,0.6742565704339017,learner,0.01287953631307605,0.13104641002429215,960,0.9999999999999999,110
BPIC14,handover,brier_skill,envelope,0.83405670707031,0.16594329292969,0.1330566088899361,learner,0.43335376300155093,learner,0.007869012780188393,0.11236301042027873,960,1.0,110
BPIC14,handover,logloss_skill,envelope,0.9351554009458508,0.06484459905414919,0.061631130136016066,quality_level,0.7316969860005232,quality_level,0.009938754541929018,0.16022691846154968,960,1.0000000000000002,110
BPIC14,handover,nagelkerke,envelope,0.7785716692422343,0.2214283307577657,0.20545308095827042,learner,0.5297300487855525,learner,0.02038062288347301,0.11452533780732063,960,0.9999999999999998,110
BPIC14,handover,ap,envelope,0.8674708405309068,0.13252915946909316,0.0870624801160026,learner,0.4271579120278408,learner,0.00016051292122751132,0.017450104783508162,960,1.0000000000000002,111
BPIC14,handover,auc,envelope,0.8488587265663804,0.1511412734336196,0.14186104588104054,learner,0.6652956624876627,learner,0.006547724274498553,0.0638055310137369,960,0.9999999999999999,111
BPIC14,handover,brier_skill,envelope,0.6753331758423088,0.3246668241576912,0.3055764960586045,quality_level,0.4554562797916222,quality_level,0.007193044764616775,0.04611004855675256,960,0.9999999999999998,111
BPIC14,handover,logloss_skill,envelope,0.7889540479642497,0.21104595203575027,0.19604714156097847,rung,0.6358339720186276,rung,0.011957252176086291,0.07713695955794674,960,1.0,111
BPIC14,handover,nagelkerke,envelope,0.9198161789752906,0.08018382102470945,0.0637041580154073,learner,0.6576921275245571,learner,0.012824622508322845,0.19852653630567613,960,1.0000000000000002,111
BPIC14,handover,ap,envelope,0.7778374273627496,0.22216257263725037,0.19745672658273206,learner,0.6271899826274178,learner,0.0002751552505337425,0.009676419504437076,960,1.0000000000000002,112
BPIC14,handover,auc,envelope,0.8842533932201628,0.11574660677983717,0.10562975984506884,rung,0.6210272802192695,rung,0.011954944045199669,0.14327571678355322,960,1.0,112
BPIC14,handover,brier_skill,envelope,0.8247532363190339,0.17524676368096614,0.13215761986732338,rung,0.361109403718159,rung,0.011148227071758948,0.12479466803917556,960,0.9999999999999999,112
BPIC14,handover,logloss_skill,envelope,0.7693036466186554,0.23069635338134464,0.19611961731503896,learner,0.39034301854981196,learner,0.01328472639051105,0.10555979890058217,960,0.9999999999999998,112
BPIC14,handover,nagelkerke,envelope,0.9310239110453986,0.06897608895460139,0.05291827014159478,quality_level,0.5878370082546691,quality_level,0.00882228014067692,0.22175551680173794,960,0.9999999999999997,112
BPIC14,handover,ap,envelope,0.8473477740003583,0.15265222599964168,0.13887653231717045,rung,0.682942749758547,rung,8.581141746376417e-05,0.008664659804024706,960,1.0,113
BPIC14,handover,auc,envelope,0.7318569544453781,0.2681430455546219,0.23589243318256375,learner,0.4107876633681587,learner,0.011778189090929477,0.08062701712132155,960,1.0000000000000004,113
BPIC14,handover,brier_skill,envelope,0.7778968483553719,0.22210315164462813,0.1916808315085176,learner,0.40083285717084444,learner,0.010287219236289023,0.09484829246205692,960,1.0,113
BPIC14,handover,logloss_skill,envelope,0.862444969869903,0.13755503013009696,0.11619403589960176,rung,0.7921786794605611,rung,0.012571482141896462,0.048803373751615205,960,1.0,113
BPIC14,handover,nagelkerke,envelope,0.5967405664193417,0.4032594335806583,0.381411164056242,learner,0.46625950990524967,learner,0.010134696839327842,0.041176188404370755,960,0.9999999999999998,113
BPIC14,handover,ap,envelope,0.7874127832435849,0.21258721675641512,0.17057093797745504,learner,0.40610503214255445,learner,0.00019294564146858366,0.011931397023432566,960,1.0,114
BPIC14,handover,auc,envelope,0.7553295314217202,0.2446704685782798,0.23813960910488519,learner,0.6530016612564054,learner,0.010018488283330754,0.04497340177923403,960,0.9999999999999998,114
BPIC14,handover,brier_skill,envelope,0.7127848509283133,0.28721514907168666,0.25223666492935104,learner,0.4385363633153605,learner,0.009813934231113732,0.07333833252098154,960,1.0,114
BPIC14,handover,logloss_skill,envelope,0.8410250796548034,0.15897492034519656,0.1443126868872101,rung,0.7076916297621902,rung,0.010210128165941986,0.07585637475518527,960,0.9999999999999999,114
BPIC14,handover,nagelkerke,envelope,0.6583122042736033,0.34168779572639674,0.29184312224830344,learner,0.3138288078233037,learner,0.011372096559506537,0.06777403221426198,960,1.0,114
BPIC14,handover,ap,envelope,0.8701681896084719,0.12983181039152814,0.11153375199275495,learner,0.6775525581297214,learner,0.00022546228799113528,0.014641620564940214,960,1.0000000000000002,115
BPIC14,handover,auc,envelope,0.880416806339342,0.11958319366065795,0.09469297577507896,quality_level,0.39732333569709843,learner,0.007739898955168226,0.13723710399489514,960,0.9999999999999998,115
BPIC14,handover,brier_skill,envelope,0.6324527787847445,0.3675472212152555,0.33910850829559314,rung,0.4855946783225037,rung,0.006586431067014455,0.039404268798577155,960,1.0000000000000002,115
BPIC14,handover,logloss_skill,envelope,0.8272049485477354,0.1727950514522646,0.16405301335279232,learner,0.693252324945682,learner,0.016758488583716855,0.09818851962269153,960,1.0000000000000002,115
BPIC14,handover,nagelkerke,envelope,0.9140320828216935,0.08596791717830654,0.06135663199470581,rung,0.37393482557522995,rung,0.01766802746467941,0.24004077760415576,960,1.0000000000000002,115
BPIC14,handover,ap,envelope,0.8441203621784745,0.15587963782152547,0.10391467377569663,rung,0.3743113017843205,rung,0.00010441435440391184,0.013117813860907242,960,0.9999999999999999,116
BPIC14,handover,auc,envelope,0.8414794293285885,0.15852057067141145,0.12740069191595,rung,0.4776243471337412,rung,0.010404264126988541,0.119316735665847,960,1.0,116
BPIC14,handover,brier_skill,envelope,0.6233636036387875,0.3766363963612125,0.28487858626397267,rung,0.2602818243634918,rung,0.007448797421746316,0.0516794851151672,960,1.0000000000000002,116
BPIC14,handover,logloss_skill,envelope,0.7145135487658932,0.28548645123410676,0.24532509019366955,learner,0.39083504874575914,learner,0.0123248374966163,0.08726367067009264,960,0.9999999999999999,116
BPIC14,handover,nagelkerke,envelope,0.6460634298784225,0.35393657012157753,0.3185206525525319,learner,0.38401407109626784,learner,0.011445537881713028,0.0603773445672275,960,1.0,116
BPIC14,handover,ap,envelope,0.7048024577690103,0.2951975422309897,0.2731186589734108,learner,0.35619055566528607,rung,0.00024638621859289755,0.010596237413026646,960,1.0,117
BPIC14,handover,auc,envelope,0.6498483227461134,0.35015167725388663,0.3296346480274593,rung,0.33112069013905526,rung,0.008092589281975216,0.04806992050982069,960,1.0000000000000002,117
BPIC14,handover,brier_skill,envelope,0.7805980119190699,0.21940198808093014,0.19952889384550665,learner,0.5409106534804604,learner,0.010483173528093373,0.08815358537087098,960,0.9999999999999999,117
BPIC14,handover,logloss_skill,envelope,0.7867350492471021,0.21326495075289786,0.1553483861603,learner,0.33394828480518624,rung,0.009101269277969252,0.09821707231061094,960,1.0000000000000002,117
BPIC14,handover,nagelkerke,envelope,0.8332709267714982,0.16672907322850183,0.1265317959153453,quality_level,0.5783989896338662,rung,0.011419880732648751,0.13704475457070533,960,1.0,117
BPIC14,handover,ap,envelope,0.8779688786713786,0.12203112132862137,0.11345030230693298,rung,0.7988962007555908,rung,0.00013489299338075776,0.00927415596747284,960,0.9999999999999999,118
BPIC14,handover,auc,envelope,0.7627334853435088,0.23726651465649118,0.20778295242835276,learner,0.37471757870995526,learner,0.007850988154685701,0.07384594048487046,960,1.0000000000000002,118
BPIC14,handover,brier_skill,envelope,0.8609618336679726,0.13903816633202737,0.119988463016799,rung,0.5120323014142268,rung,0.011348518623142565,0.13411955102830694,960,1.0,118
BPIC14,handover,logloss_skill,envelope,0.8531911004333876,0.14680889956661236,0.12846632628158727,learner,0.5584709635203676,learner,0.011369193408451519,0.13227262006211601,960,1.0,118
BPIC14,handover,nagelkerke,envelope,0.8088215868627402,0.1911784131372598,0.16455713928163085,rung,0.52280652132572,rung,0.019509823193583343,0.1275589492434805,960,1.0,118
BPIC14,handover,ap,envelope,0.7899108330812248,0.21008916691877522,0.19141245804135443,learner,0.5254708722363508,learner,0.00019069257252717534,0.010098831599167166,960,1.0,119
BPIC14,handover,auc,envelope,0.6282642754464913,0.3717357245535087,0.33827630951626314,learner,0.3501062350029526,learner,0.006459396785377527,0.04160306939562857,960,1.0000000000000002,119
BPIC14,handover,brier_skill,envelope,0.7297104930231166,0.27028950697688336,0.23068616689094334,quality_level,0.4270123682307587,quality_level,0.00863063698667251,0.07416475255873192,960,1.0,119
BPIC14,handover,logloss_skill,envelope,0.8154391073965641,0.1845608926034359,0.1329771918750723,quality_level,0.3115625645421883,quality_level,0.012653440156133101,0.14132861178393336,960,1.0000000000000002,119
BPIC14,handover,nagelkerke,envelope,0.9071741799156827,0.09282582008431728,0.08291217320152744,rung,0.6965029096486175,rung,0.02144922130161404,0.19743630926215291,960,1.0000000000000002,119
BPIC14,handover,ap,envelope,0.7845017255142824,0.21549827448571757,0.19844517542093787,learner,0.6725102834957563,learner,0.0002194899838577776,0.007375051649921064,960,0.9999999999999999,120
BPIC14,handover,auc,envelope,0.7730047604992564,0.22699523950074363,0.16110957054273956,learner,0.3165289006219597,learner,0.009095071376378574,0.08962624986949203,960,0.9999999999999997,120
BPIC14,handover,brier_skill,envelope,0.8177471328110719,0.18225286718892808,0.16382462832660516,learner,0.5911369996718834,learner,0.010503007046288749,0.09907232999581354,960,1.0,120
BPIC14,handover,logloss_skill,envelope,0.8632245440055056,0.13677545599449437,0.09719910577124657,quality_level,0.4244457224092085,learner,0.010731624377542435,0.15136784933090683,960,1.0000000000000002,120
BPIC14,handover,nagelkerke,envelope,0.8361642626309796,0.16383573736902035,0.10923427138924197,learner,0.3681731201221117,learner,0.01015780714693184,0.13036325881149524,960,1.0000000000000002,120
BPIC14,handover,ap,envelope,0.80596027791782,0.19403972208218,0.1851484757396905,rung,0.705194412454325,rung,0.00013678416048697975,0.007345627372290971,960,1.0,121
BPIC14,handover,auc,envelope,0.8480685503491466,0.15193144965085337,0.14339673397649622,learner,0.7384808627241229,learner,0.0068005970527792265,0.05021292296766697,960,0.9999999999999999,121
BPIC14,handover,brier_skill,envelope,0.8994272699389096,0.10057273006109035,0.08614410779115678,rung,0.624735779296068,rung,0.008566505141606697,0.13280986851765716,960,1.0000000000000002,121
BPIC14,handover,logloss_skill,envelope,0.8719040502541104,0.12809594974588956,0.09908055548861411,rung,0.45865567650169686,rung,0.01139246109006102,0.15378548778830514,960,1.0,121
BPIC14,handover,nagelkerke,envelope,0.863884803773001,0.13611519622699897,0.12757580222119258,learner,0.6646060998809796,learner,0.024876814463108306,0.16579960620003323,960,1.0000000000000002,121
BPIC14,handover,ap,envelope,0.7542483218761843,0.2457516781238157,0.22130531321421631,rung,0.4516345577363421,rung,0.0001626157185256833,0.010109500842330746,960,1.0,122
BPIC14,handover,auc,envelope,0.9037215112428887,0.09627848875711131,0.07314308582034706,quality_level,0.49414371899170634,quality_level,0.006482051152412952,0.12616091145213956,960,1.0000000000000002,122
BPIC14,handover,brier_skill,envelope,0.8915525184688959,0.10844748153110406,0.07794430841744987,rung,0.3635919884669427,rung,0.009240931467454732,0.16190571392444825,960,1.0000000000000004,122
BPIC14,handover,logloss_skill,envelope,0.789419636007786,0.21058036399221403,0.1753430734957373,rung,0.47097033582557146,rung,0.014759865929674125,0.11567494651995379,960,1.0,122
BPIC14,handover,nagelkerke,envelope,0.6576160716428203,0.3423839283571797,0.32207070958974016,rung,0.5250754147313093,rung,0.01040976368703468,0.04534968265606818,960,0.9999999999999998,122
BPIC14,handover,ap,envelope,0.8265965622603979,0.1734034377396021,0.16309763324122173,learner,0.7869435511421939,learner,0.0003641452619123104,0.0057237672144699265,960,0.9999999999999999,123
BPIC14,handover,auc,envelope,0.6595149314411834,0.34048506855881655,0.3105429871301751,learner,0.31434254673635037,learner,0.010043959854759353,0.05998421740936015,960,1.0,123
BPIC14,handover,brier_skill,envelope,0.8110790057706959,0.18892099422930408,0.17004339573945138,rung,0.594960167536949,rung,0.010487361465209647,0.09155850371245838,960,1.0,123
BPIC14,handover,logloss_skill,envelope,0.8588683975497046,0.14113160245029543,0.12310786465862367,learner,0.5996687348585087,learner,0.0136777838964128,0.1360937018530822,960,1.0000000000000002,123
BPIC14,handover,nagelkerke,envelope,0.7843684508459492,0.2156315491540508,0.18186119547967416,rung,0.4197044528089686,rung,0.020468234996220813,0.13440574377416314,960,1.0,123
BPIC14,handover,ap,envelope,0.8754294105764036,0.12457058942359645,0.08643195788339703,learner,0.4857804793605804,learner,0.0001640118916880433,0.017625331468890382,960,1.0,124
BPIC14,handover,auc,envelope,0.7876005677683475,0.21239943223165247,0.19376339275948629,rung,0.4474133058320263,rung,0.012348756144569973,0.09790992307089146,960,1.0,124
BPIC14,handover,brier_skill,envelope,0.7221445680805763,0.27785543191942375,0.2259450595077942,rung,0.37028997463191093,rung,0.011773078201072087,0.08480440326274342,960,1.0,124
BPIC14,handover,logloss_skill,envelope,0.5476558909872219,0.4523441090127781,0.41163376901878446,learner,0.3094720475124153,learner,0.007141223900063985,0.03631313249278676,960,0.9999999999999999,124
BPIC14,handover,nagelkerke,envelope,0.7531082397630582,0.24689176023694182,0.20590348230243788,rung,0.42937514547523864,rung,0.015917629297729694,0.10665244828556097,960,1.0,124
BPIC14,handover,ap,envelope,0.7099681302822222,0.29003186971777783,0.27861793710814153,learner,0.5111754101004765,learner,0.00018883115612360917,0.005666574654908192,960,0.9999999999999999,125
BPIC14,handover,auc,envelope,0.827872975556151,0.17212702444384897,0.16903188011971637,learner,0.7540622871187308,learner,0.013503506205682598,0.06190195134129968,960,0.9999999999999999,125
BPIC14,handover,brier_skill,envelope,0.7831905010230986,0.21680949897690138,0.17547185739577004,quality_level,0.38314871144484747,quality_level,0.013436895799573172,0.11642231802754299,960,0.9999999999999999,125
BPIC14,handover,logloss_skill,envelope,0.8266509889538028,0.17334901104619715,0.13878723711478635,quality_level,0.35928871079988567,quality_level,0.01140585489804948,0.13296248575669517,960,0.9999999999999999,125
BPIC14,handover,nagelkerke,envelope,0.8104211448092806,0.18957885519071938,0.1666581289063671,rung,0.6570404253795925,rung,0.014164529126809327,0.08860446659225096,960,1.0000000000000002,125
BPIC14,handover,ap,envelope,0.9022939846585301,0.09770601534146994,0.07437614480999943,learner,0.4683776282540205,learner,0.00016548729255645383,0.02026459696243212,960,1.0,126
BPIC14,handover,auc,envelope,0.9029108263326442,0.09708917366735581,0.08019960678835969,rung,0.6118231643142715,rung,0.0063177858858777915,0.13301130032598496,960,0.9999999999999999,126
BPIC14,handover,brier_skill,envelope,0.8595481212665563,0.14045187873344367,0.10485176697507015,learner,0.3641801118331303,learner,0.008803562661820462,0.13165535694823377,960,0.9999999999999999,126
BPIC14,handover,logloss_skill,envelope,0.8578730662803007,0.1421269337196993,0.0962233776735375,quality_level,0.3262189771084074,rung,0.016056788164657172,0.17195815107409154,960,0.9999999999999997,126
BPIC14,handover,nagelkerke,envelope,0.915610350009468,0.084389649990532,0.06367945901928357,learner,0.42394599235872804,learner,0.013032579452971314,0.21858235759996097,960,1.0000000000000002,126
BPIC14,handover,ap,envelope,0.8617330313447522,0.1382669686552478,0.11703844316919076,rung,0.5274057702245246,rung,0.00011357435192837154,0.0135957883135852,960,1.0000000000000002,127
BPIC14,handover,auc,envelope,0.7975048573877812,0.2024951426122188,0.1859882558008099,rung,0.5295329758788593,rung,0.01077300981882842,0.09126669758341362,960,1.0,127
BPIC14,handover,brier_skill,envelope,0.7979252831636947,0.2020747168363053,0.15011824726072293,quality_level,0.3081849764651603,rung,0.011426641873526731,0.11421857715246209,960,0.9999999999999999,127
BPIC14,handover,logloss_skill,envelope,0.7945410700989488,0.2054589299010512,0.16148234882137796,rung,0.3891330900629925,rung,0.012157513888686121,0.11132478410175857,960,1.0000000000000002,127
BPIC14,handover,nagelkerke,envelope,0.8946784010450515,0.10532159895494853,0.09878029643325636,learner,0.880078013401703,learner,0.008070839044007745,0.025724416131933357,960,1.0000000000000002,127
BPIC14,handover,ap,envelope,0.8832740350236137,0.11672596497638632,0.10024809458247153,learner,0.7365263462701857,learner,0.0002554076751671823,0.016607104645775327,960,1.0,128
BPIC14,handover,auc,envelope,0.6677031583140022,0.3322968416859978,0.32293668920058194,rung,0.5119505900470411,rung,0.0067993570092057705,0.040510370580209544,960,0.9999999999999998,128
BPIC14,handover,brier_skill,envelope,0.8645626550381933,0.1354373449618067,0.12124943736674931,rung,0.8281785478951165,rung,0.004546412777811811,0.03049682976468317,960,1.0000000000000002,128
BPIC14,handover,logloss_skill,envelope,0.7842683998241242,0.21573160017587578,0.20265527005059947,learner,0.5657114419568076,learner,0.015918498664217746,0.09926991487215903,960,0.9999999999999998,128
BPIC14,handover,nagelkerke,envelope,0.7583378783814966,0.24166212161850342,0.22369420644551197,learner,0.5668473996948953,learner,0.022224194032361273,0.10508469411229462,960,1.0000000000000002,128
BPIC14,handover,ap,envelope,0.7988478449659289,0.20115215503407113,0.1652169941783142,rung,0.39290247722309696,rung,0.00021262487808304471,0.013408964562618149,960,0.9999999999999998,129
BPIC14,handover,auc,envelope,0.8786361426831495,0.12136385731685051,0.11541207019672883,learner,0.7532429583274682,learner,0.010674826106128838,0.09876055398395875,960,1.0000000000000002,129
BPIC14,handover,brier_skill,envelope,0.6099439609314455,0.39005603906855446,0.3770231566973177,learner,0.5162119691265533,learner,0.0033755574493306404,0.019718744790763004,960,0.9999999999999998,129
BPIC14,handover,logloss_skill,envelope,0.6584761536935553,0.3415238463064447,0.2996892451200685,rung,0.38296683490976097,rung,0.00867400027713107,0.05368803802740639,960,0.9999999999999998,129
BPIC14,handover,nagelkerke,envelope,0.900081836319922,0.099918163680078,0.08796976708144577,rung,0.7025912817746649,rung,0.017445351539704772,0.17567512419857603,960,0.9999999999999998,129
BPIC14,handover,ap,envelope,0.6002740191038971,0.3997259808961029,0.3764408039398424,rung,0.2966182641247461,learner,0.00011100602425833124,0.0054842099159141304,960,1.0,130
BPIC14,handover,auc,envelope,0.8279591911047217,0.17204080889527829,0.15225966246621309,learner,0.39044921553975126,learner,0.010893408914592492,0.10861283746511115,960,1.0000000000000002,130
BPIC14,handover,brier_skill,envelope,0.7913953538052951,0.20860464619470487,0.1641374508762224,learner,0.3785572500734767,learner,0.010370248976316174,0.10745722860789661,960,0.9999999999999999,130
BPIC14,handover,logloss_skill,envelope,0.7853649124692922,0.2146350875307078,0.20223701477137457,learner,0.682131796173787,learner,0.010529366129760404,0.061906166302627345,960,0.9999999999999997,130
BPIC14,handover,nagelkerke,envelope,0.6956869184061641,0.30431308159383585,0.2918626542430801,learner,0.5781512954248171,learner,0.009954448897147868,0.047800782524713065,960,1.0000000000000002,130
BPIC14,handover,ap,envelope,0.7320029554936205,0.2679970445063795,0.24920130178953726,rung,0.6135519244081147,rung,0.00011774678864341023,0.00569991476313375,960,1.0,131
BPIC14,handover,auc,envelope,0.824137729701365,0.175862270298635,0.1526233988830023,learner,0.4588957926817207,learner,0.010220198741275338,0.10316432018009619,960,0.9999999999999998,131
BPIC14,handover,brier_skill,envelope,0.9265326717573041,0.07346732824269586,0.06252761802516382,quality_level,0.6827858454794894,quality_level,0.008426740917794696,0.17130776645552298,960,1.0000000000000004,131
BPIC14,handover,logloss_skill,envelope,0.8624677305323957,0.13753226946760433,0.12878804163086932,rung,0.7367890528747708,rung,0.00950558490176741,0.07609123177205189,960,1.0000000000000002,131
