log,target,learner,quality,level,rung,family,n_family,metric,V,se,q_maxt,boot_shift,sim_lo,sim_hi,raw_lo,raw_hi,sim_resolved,raw_resolved,label
BPIC14,duration,logit,stale,1.0,B_intake_g,scalars,5,brier_skill,0.1027264398101558,0.0070532751183792,2.221003505730576,-0.0069065770271458,0.093967668072499,0.1252983656021041,0.0870610910453532,0.1183917885749583,True,True,beneficial
BPIC14,duration,logit,stale,1.0,B_intake_g,scalars,5,logloss_skill,0.0844376089828302,0.0058620301865967,2.221003505730576,-0.0060250086942514,0.0774430280819517,0.1034822072722115,0.0714180193877003,0.09745719857796,True,True,beneficial
BPIC14,duration,logit,stale,1.0,B_intake_g,scalars,5,nagelkerke,0.1343896652773326,0.0089674564662484,2.221003505730576,-0.0092374175100947,0.1237103305384032,0.1635438350364513,0.1144729130283085,0.1543064175263566,True,True,beneficial
BPIC14,duration,logit,stale,1.0,B_intake_g_km,scalars,5,ap,-0.0033633715192918,0.0031050591145206,2.330125397042266,-0.0026438393357542,-0.0079547092855997,0.0065156449185246,-0.0105985486213539,0.0038718055827703,False,False,unresolved
BPIC14,duration,logit,stale,1.0,B_intake_g_km,scalars,5,auc,-0.0026755551111091,0.0020625780992201,2.330125397042266,-0.0008346428276421,-0.006646977895843,0.002965153328909,-0.0074816207234851,0.0021305105012669,False,False,unresolved
BPIC14,duration,logit,stale,1.0,B_intake_g_km,scalars,5,brier_skill,-0.0074824479099784,0.0035845299182118,2.330125397042266,-0.0027821324403938,-0.0130527196684678,0.0036520887292986,-0.0158348521088616,0.0008699562889048,False,False,unresolved
BPIC14,duration,logit,stale,1.0,B_intake_g_km,scalars,5,logloss_skill,-0.0067282883213209,0.0030870868938323,2.330125397042266,-0.0037052044192681,-0.0102163834762478,0.0041702156721424,-0.013921587895516,0.0004650112528742,False,False,unresolved
BPIC14,duration,logit,stale,1.0,B_intake_g_km,scalars,5,nagelkerke,-0.0093671182818494,0.0044282212320341,2.330125397042266,-0.0054524398069069,-0.014232989231427,0.0064036322815422,-0.019685429038334,0.0009511924746352,False,False,unresolved
BPIC14,duration,logit_fr,clean,1.0,B_half,scalars,5,ap,0.0627999461593897,0.0051952380614189,2.235155547306935,-0.0002574420201972,0.0514452230070262,0.0746695533521476,0.051187780986829,0.0744121113319503,True,True,beneficial
BPIC14,duration,logit_fr,clean,1.0,B_half,scalars,5,auc,0.0992595661787157,0.0054649863566265,2.235155547306935,-0.0001666057378124,0.0872110773455576,0.1116412664874986,0.0870444716077452,0.1114746607496861,True,True,beneficial
BPIC14,duration,logit_fr,clean,1.0,B_half,scalars,5,brier_skill,0.0221338020750149,0.003367998327242,2.235155547306935,-0.0012788390075724,0.0158846409381318,0.0309406412270428,0.0146058019305593,0.0296618022194704,True,True,beneficial
BPIC14,duration,logit_fr,clean,1.0,B_half,scalars,5,logloss_skill,0.0138601508159786,0.0027130744517611,2.235155547306935,-0.0011548593403064,0.0089508667451744,0.0210791535673955,0.007796007404868,0.0199242942270891,True,True,beneficial
BPIC14,duration,logit_fr,clean,1.0,B_half,scalars,5,nagelkerke,0.0249386565884538,0.0048443965944383,2.235155547306935,-0.0021019464267601,0.0162126230938002,0.0378685829366276,0.01411067666704,0.0357666365098675,True,True,beneficial
BPIC14,duration,logit_fr,clean,1.0,B_intake,scalars,5,ap,0.0654554876833595,0.0052076709911708,2.2263761643554,-0.0002871005535882,0.0541483536703999,0.0773368228034955,0.0538612531168117,0.0770497222499073,True,True,beneficial
BPIC14,duration,logit_fr,clean,1.0,B_intake,scalars,5,auc,0.1011313134471821,0.0055704542340622,2.2263761643554,0.0001415161486859,0.0885878707671473,0.1133917238298449,0.0887293869158332,0.1135332399785309,True,True,beneficial
BPIC14,duration,logit_fr,clean,1.0,B_intake,scalars,5,brier_skill,0.0219195214457854,0.0033671753949847,2.2263761643554,-0.0010666590705901,0.0154895814757775,0.0304827795569736,0.0144229224051873,0.0294161204863834,True,True,beneficial
BPIC14,duration,logit_fr,clean,1.0,B_intake,scalars,5,logloss_skill,0.0137812542495382,0.0027123591736594,2.2263761643554,-0.0011423538247262,0.0088848762608583,0.0209623398876705,0.007742522436132,0.0198199860629443,True,True,beneficial
BPIC14,duration,logit_fr,clean,1.0,B_intake,scalars,5,nagelkerke,0.0247771216521829,0.0048394073922675,2.2263761643554,-0.0020863381703818,0.0160891185548149,0.0376378010903144,0.0140027803844331,0.0355514629199326,True,True,beneficial
BPIC14,duration,logit_fr,clean,1.0,B_intake_g,scalars,5,ap,0.0409174386112684,0.005666215459697,2.278590726076257,0.000104018461031,0.0279024341518218,0.0537244061486529,0.0280064526128528,0.0538284246096839,True,True,beneficial
BPIC14,duration,logit_fr,clean,1.0,B_intake_g,scalars,5,auc,0.0941658044834308,0.0061596518774753,2.278590726076257,0.0006807435599303,0.0794497352796268,0.107520386567374,0.0801304788395571,0.1082011301273044,True,True,beneficial
