log,target,metric,scale,axis,S,S_total,levels,var_total,n_cells
UCI498,duration,nb_0.325,raw,split,0.14520796953042703,0.40940992437700385,6,0.00018202150876672513,216
UCI498,duration,nb_0.325,raw,quality_level,0.002671007711774332,0.12071486519188002,6,0.00018202150876672513,216
UCI498,duration,nb_0.325,raw,rung,0.5033239403042089,0.8124870548896258,3,0.00018202150876672513,216
UCI498,duration,nb_0.350,raw,learner,0.0022102342033303857,0.08422679543375322,2,0.0003372932388897346,216
UCI498,duration,nb_0.350,raw,split,0.10521047197223266,0.3074860595838723,6,0.0003372932388897346,216
UCI498,duration,nb_0.350,raw,quality_level,0.012384653096998453,0.1811616351536579,6,0.0003372932388897346,216
UCI498,duration,nb_0.350,raw,rung,0.5799710932182585,0.844723832796112,3,0.0003372932388897346,216
UCI498,duration,nb_0.375,raw,learner,0.007097072381840957,0.06285975890129114,2,0.0006231998260690754,216
UCI498,duration,nb_0.375,raw,split,0.09361975610177828,0.36013463866209705,6,0.0006231998260690754,216
UCI498,duration,nb_0.375,raw,quality_level,0.024173167949088394,0.18661227728784135,6,0.0006231998260690754,216
UCI498,duration,nb_0.375,raw,rung,0.5336073290836586,0.8422361471903984,3,0.0006231998260690754,216
UCI498,duration,nb_0.400,raw,learner,0.007627130643589266,0.046690472143248396,2,0.0013799838429080847,216
UCI498,duration,nb_0.400,raw,split,0.21903732813608556,0.7013434449673013,6,0.0013799838429080847,216
UCI498,duration,nb_0.400,raw,quality_level,0.019496607161886108,0.17129961055197496,6,0.0013799838429080847,216
UCI498,duration,nb_0.400,raw,rung,0.22104820897340208,0.7143559428348507,3,0.0013799838429080847,216
UCI498,duration,nb_0.425,raw,learner,0.0004448493619228983,0.02495706814430365,2,0.0028737609218445733,216
UCI498,duration,nb_0.425,raw,split,0.2683261863432083,0.8357984533840043,6,0.0028737609218445733,216
UCI498,duration,nb_0.425,raw,quality_level,0.0026866019614137492,0.07852671210576434,6,0.0028737609218445733,216
UCI498,duration,nb_0.425,raw,rung,0.14954963020165501,0.7051512414769254,3,0.0028737609218445733,216
UCI498,duration,nb_0.450,raw,learner,0.0015699718911601887,0.057104519267803466,2,0.0014341842662063903,216
UCI498,duration,nb_0.450,raw,split,0.17983139329895959,0.8713112706642868,6,0.0014341842662063903,216
UCI498,duration,nb_0.450,raw,quality_level,0.004448339145911033,0.14840952721748357,6,0.0014341842662063903,216
UCI498,duration,nb_0.450,raw,rung,0.10298400740586976,0.7595837341206408,3,0.0014341842662063903,216
UCI498,duration,nb_0.475,raw,learner,0.0001467036869365326,0.047983488127432694,2,0.0020125228346296264,216
UCI498,duration,nb_0.475,raw,split,0.21797555704623908,0.9660251048774832,6,0.0020125228346296264,216
UCI498,duration,nb_0.475,raw,quality_level,0.0035376837211550487,0.17731253785072332,6,0.0020125228346296264,216
UCI498,duration,nb_0.475,raw,rung,0.021485712066623055,0.7133178659893042,3,0.0020125228346296264,216
UCI498,duration,nb_0.500,raw,learner,0.0006185328797726872,0.06678472642542777,2,0.0018998572610033975,216
UCI498,duration,nb_0.500,raw,split,0.16927442117917893,0.6974727014055218,6,0.0018998572610033975,216
UCI498,duration,nb_0.500,raw,quality_level,0.011963474949363662,0.1364345539313403,6,0.0018998572610033975,216
UCI498,duration,nb_0.500,raw,rung,0.26405402093607505,0.7756652136630295,3,0.0018998572610033975,216
UCI498,duration,nb_0.525,raw,learner,0.0018166414915372277,0.0541446161235154,2,0.0021797707692039264,216
UCI498,duration,nb_0.525,raw,split,0.19322980954925606,0.8210003926599463,6,0.0021797707692039264,216
UCI498,duration,nb_0.525,raw,quality_level,0.0050748831682204155,0.11966439489279601,6,0.0021797707692039264,216
UCI498,duration,nb_0.525,raw,rung,0.1573630946551612,0.7597613480989944,3,0.0021797707692039264,216
UCI498,duration,nb_0.550,raw,learner,0.007238999972594272,0.10696940508848751,2,0.0029100886624359185,216
UCI498,duration,nb_0.550,raw,split,0.1886478311083016,0.9331329698152564,6,0.0029100886624359185,216
UCI498,duration,nb_0.550,raw,quality_level,0.004164910480953419,0.21777953352603563,6,0.0029100886624359185,216
UCI498,duration,nb_0.550,raw,rung,0.031771855534487095,0.7036375093132694,3,0.0029100886624359185,216
UCI498,duration,nb_0.575,raw,learner,0.006969200094334178,0.07109624244058776,2,0.005058562710926444,216
UCI498,duration,nb_0.575,raw,split,0.23259813820296002,0.9625464714205791,6,0.005058562710926444,216
UCI498,duration,nb_0.575,raw,quality_level,0.0005314961000445957,0.1630735258249194,6,0.005058562710926444,216
UCI498,duration,nb_0.575,raw,rung,0.0024360908609230487,0.6952446528494053,3,0.005058562710926444,216
UCI498,duration,nb_0.600,raw,learner,0.0053174392371306365,0.08246356165238256,2,0.0040465995412673995,216
UCI498,duration,nb_0.600,raw,split,0.21583064428731977,0.682177008777336,6,0.0040465995412673995,216
UCI498,duration,nb_0.600,raw,quality_level,0.007014359645715698,0.1005803506236016,6,0.0040465995412673995,216
UCI498,duration,nb_0.600,raw,rung,0.2796436153277534,0.7373618589255007,3,0.0040465995412673995,216
UCI498,duration,nb_0.625,raw,learner,0.0061092926828004955,0.0686109271777281,2,0.0040895459205228905,216
UCI498,duration,nb_0.625,raw,split,0.23770772934466278,0.732185205234207,6,0.0040895459205228905,216
UCI498,duration,nb_0.625,raw,quality_level,0.006746760833170707,0.11432862938488342,6,0.0040895459205228905,216
UCI498,duration,nb_0.625,raw,rung,0.2303396518949363,0.7170835115300425,3,0.0040895459205228905,216
UCI498,duration,nb_0.650,raw,learner,0.008976781256310795,0.05980538953969061,2,0.002474191302637888,216
UCI498,duration,nb_0.650,raw,split,0.2277418574033991,0.7309512353454534,6,0.002474191302637888,216
UCI498,duration,nb_0.650,raw,quality_level,0.01274062429800388,0.18887052406037208,6,0.002474191302637888,216
UCI498,duration,nb_0.650,raw,rung,0.20443142515761278,0.7030101761804709,3,0.002474191302637888,216
UCI498,duration,nb_0.675,raw,learner,0.03636150470607473,0.13318319936977396,2,0.0010663177713473799,216
UCI498,duration,nb_0.675,raw,split,0.312299174290681,0.6983652821290767,6,0.0010663177713473799,216
UCI498,duration,nb_0.675,raw,quality_level,0.008988988901408257,0.09734940056161767,6,0.0010663177713473799,216
UCI498,duration,nb_0.675,raw,rung,0.20735408034957725,0.5938967362473582,3,0.0010663177713473799,216
UCI498,duration,nb_0.700,raw,learner,0.03731325845139542,0.1642576173859126,2,0.0008631112173356102,216
UCI498,duration,nb_0.700,raw,split,0.31102123727383624,0.7388348562157468,6,0.0008631112173356102,216
UCI498,duration,nb_0.700,raw,quality_level,0.008125465587500944,0.08893551594899718,6,0.0008631112173356102,216
UCI498,duration,nb_0.700,raw,rung,0.17117021522653378,0.5832250164652044,3,0.0008631112173356102,216
UCI498,duration,nb_0.725,raw,learner,0.07696832881485759,0.30009811689720567,2,0.0004785593923625866,216
UCI498,duration,nb_0.725,raw,split,0.227667721518706,0.7442074936693737,6,0.0004785593923625866,216
UCI498,duration,nb_0.725,raw,quality_level,0.012262835348354545,0.12180011709376559,6,0.0004785593923625866,216
UCI498,duration,nb_0.725,raw,rung,0.10350575983884738,0.5916431270894733,3,0.0004785593923625866,216
UCI498,duration,nb_0.750,raw,learner,0.12693342226137913,0.5498833925319282,2,0.00027409410903926764,216
UCI498,duration,nb_0.750,raw,split,0.0827862197844428,0.7622709022325724,6,0.00027409410903926764,216
UCI498,duration,nb_0.750,raw,quality_level,0.017655266567520114,0.14747819064856882,6,0.00027409410903926764,216
UCI498,duration,nb_0.750,raw,rung,0.031021692644872166,0.6558346183346597,3,0.00027409410903926764,216
UCI498,duration,nb_0.775,raw,learner,0.21137452225145098,0.6807651403306163,2,0.00020166892342774357,216
UCI498,duration,nb_0.775,raw,split,0.03659520959443663,0.65395439320675,6,0.00020166892342774357,216
UCI498,duration,nb_0.775,raw,quality_level,0.030387239068844288,0.26551632507762113,6,0.00020166892342774357,216
UCI498,duration,nb_0.775,raw,rung,0.02025418810721593,0.3948490955381416,3,0.00020166892342774357,216
UCI498,duration,nb_0.800,raw,learner,0.2298382778043499,0.6353153574233457,2,0.00020694509895453485,216
UCI498,duration,nb_0.800,raw,split,0.02732137902308081,0.5273223453180466,6,0.00020694509895453485,216
UCI498,duration,nb_0.800,raw,quality_level,0.03337442006056222,0.30003424684119695,6,0.00020694509895453485,216
UCI498,duration,nb_0.800,raw,rung,0.08859594640529482,0.4879730212801139,3,0.00020694509895453485,216
UCI498,handover,ap,raw,learner,6.783626881970057e-05,0.11149784839652899,2,0.00026742077319141236,216
UCI498,handover,ap,raw,split,0.057872536001719765,0.22660890359804142,6,0.00026742077319141236,216
UCI498,handover,ap,raw,quality_level,0.010256908803303929,0.10565935257364523,6,0.00026742077319141236,216
UCI498,handover,ap,raw,rung,0.6703253067514319,0.8962120785286986,3,0.00026742077319141236,216
UCI498,handover,auc,raw,learner,0.0007916115146449158,0.053847327413199864,2,0.0005309263069708201,216
UCI498,handover,auc,raw,split,0.06492125544489348,0.24573747356642373,6,0.0005309263069708201,216
UCI498,handover,auc,raw,quality_level,0.0074442514832699135,0.0645200417206917,6,0.0005309263069708201,216
UCI498,handover,auc,raw,rung,0.717736732188449,0.8997530531394012,3,0.0005309263069708201,216
UCI498,handover,brier_skill,raw,learner,0.10910125392599009,0.30712524848426903,2,0.00019640216407208923,216
UCI498,handover,brier_skill,raw,split,0.14121610430057283,0.42368678836584583,6,0.00019640216407208923,216
UCI498,handover,brier_skill,raw,quality_level,0.07292964812621917,0.22751202060799258,6,0.00019640216407208923,216
UCI498,handover,brier_skill,raw,rung,0.28678360403471215,0.5715274166583316,3,0.00019640216407208923,216
UCI498,handover,logloss_skill,raw,learner,0.09968743747485724,0.3020027804430564,2,0.00016032153286842338,216
UCI498,handover,logloss_skill,raw,split,0.1355891433734773,0.4444782004356015,6,0.00016032153286842338,216
UCI498,handover,logloss_skill,raw,quality_level,0.08320713382501813,0.24272702976218374,6,0.00016032153286842338,216
UCI498,handover,logloss_skill,raw,rung,0.2626213195507857,0.5690745986920984,3,0.00016032153286842338,216
UCI498,handover,nagelkerke,raw,learner,0.07855444547800787,0.2848983953163007,2,0.0004342560757934189,216
UCI498,handover,nagelkerke,raw,split,0.1386014528648658,0.48166123463324806,6,0.0004342560757934189,216
UCI498,handover,nagelkerke,raw,quality_level,0.07088263163171749,0.24594055913799584,6,0.0004342560757934189,216
UCI498,handover,nagelkerke,raw,rung,0.23881567131203818,0.6115882339538742,3,0.0004342560757934189,216
UCI498,handover,nb_0.050,raw,learner,0.08748473026389976,0.3865232394890882,2,9.253043893839335e-07,216
UCI498,handover,nb_0.050,raw,split,0.1320056388450602,0.47363233840242314,6,9.253043893839335e-07,216
UCI498,handover,nb_0.050,raw,quality_level,0.04050622881875059,0.2643320872503653,6,9.253043893839335e-07,216
UCI498,handover,nb_0.050,raw,rung,0.22850918126476596,0.6279134188565403,3,9.253043893839335e-07,216
UCI498,handover,nb_0.075,raw,learner,0.0049756624634329,0.3923426110347844,2,2.7144593213817367e-06,216
UCI498,handover,nb_0.075,raw,split,0.1427913848026396,0.6687620966327061,6,2.7144593213817367e-06,216
UCI498,handover,nb_0.075,raw,quality_level,0.04436878689502902,0.22433398514460612,6,2.7144593213817367e-06,216
UCI498,handover,nb_0.075,raw,rung,0.10786934429324477,0.6723726367716371,3,2.7144593213817367e-06,216
UCI498,handover,nb_0.100,raw,learner,0.0016422109181994725,0.3384375420996468,2,3.7283357462885183e-06,216
UCI498,handover,nb_0.100,raw,split,0.27079202847440903,0.7319370095880726,6,3.7283357462885183e-06,216
UCI498,handover,nb_0.100,raw,quality_level,0.033113844575374946,0.25488658608826464,6,3.7283357462885183e-06,216
UCI498,handover,nb_0.100,raw,rung,0.13016196278477005,0.56892350775946,3,3.7283357462885183e-06,216
UCI498,handover,nb_0.125,raw,learner,0.000432218382537894,0.3254524561179736,2,4.696293989617931e-06,216
UCI498,handover,nb_0.125,raw,split,0.19420687444510717,0.7948911390025282,6,4.696293989617931e-06,216
UCI498,handover,nb_0.125,raw,quality_level,0.03198454744427554,0.28470099111346947,6,4.696293989617931e-06,216
UCI498,handover,nb_0.125,raw,rung,0.11317723248769684,0.5577887187803005,3,4.696293989617931e-06,216
UCI498,handover,nb_0.150,raw,learner,0.012762872579445455,0.4306928150151864,2,5.175541591247547e-06,216
UCI498,handover,nb_0.150,raw,split,0.14396947013548153,0.8671637894166325,6,5.175541591247547e-06,216
UCI498,handover,nb_0.150,raw,quality_level,0.025602890008958025,0.20931985418300114,6,5.175541591247547e-06,216
UCI498,handover,nb_0.150,raw,rung,0.02429877149190887,0.6019101079802862,3,5.175541591247547e-06,216
UCI498,handover,nb_0.175,raw,learner,0.08671721650692078,0.3254826007416666,2,7.142840124469481e-06,216
UCI498,handover,nb_0.175,raw,split,0.21054282111760203,0.7139386909101579,6,7.142840124469481e-06,216
UCI498,handover,nb_0.175,raw,quality_level,0.06914854188904186,0.3177645863636607,6,7.142840124469481e-06,216
UCI498,handover,nb_0.175,raw,rung,0.00858414038532664,0.49663652462922525,3,7.142840124469481e-06,216
UCI498,handover,nb_0.200,raw,learner,0.0114632191012265,0.40540517131432585,2,3.164744457497859e-05,216
UCI498,handover,nb_0.200,raw,split,0.1303225049070757,0.8046907923364676,6,3.164744457497859e-05,216
UCI498,handover,nb_0.200,raw,quality_level,0.0315101591646544,0.5406712683218069,6,3.164744457497859e-05,216
UCI498,handover,nb_0.200,raw,rung,0.017291435754380944,0.5933736787015984,3,3.164744457497859e-05,216
UCI498,handover,nb_0.225,raw,learner,0.04719308772570273,0.4582806740775883,2,5.191268216835674e-05,216
UCI498,handover,nb_0.225,raw,split,0.14986156579404175,0.68088409568049,6,5.191268216835674e-05,216
UCI498,handover,nb_0.225,raw,quality_level,0.037530992716014934,0.4735951383135619,6,5.191268216835674e-05,216
UCI498,handover,nb_0.225,raw,rung,0.025886234695579564,0.5649078488880168,3,5.191268216835674e-05,216
UCI498,handover,nb_0.250,raw,learner,0.0763063667558611,0.5206139898240066,2,8.189886003710927e-05,216
UCI498,handover,nb_0.250,raw,split,0.10280433765706432,0.4590479438490669,6,8.189886003710927e-05,216
UCI498,handover,nb_0.250,raw,quality_level,0.06712470313090615,0.4789335078673601,6,8.189886003710927e-05,216
UCI498,handover,nb_0.250,raw,rung,0.04983202103235588,0.5916803424569081,3,8.189886003710927e-05,216
UCI498,handover,nb_0.275,raw,learner,0.09240580536691954,0.5337111899894575,2,0.00010129815355989258,216
UCI498,handover,nb_0.275,raw,split,0.09179793900280818,0.472688526175591,6,0.00010129815355989258,216
UCI498,handover,nb_0.275,raw,quality_level,0.06458948728857901,0.4841692093478227,6,0.00010129815355989258,216
UCI498,handover,nb_0.275,raw,rung,0.06772391771938281,0.6083834004501114,3,0.00010129815355989258,216
UCI498,handover,nb_0.300,raw,learner,0.07151778227612901,0.35176790243472,2,0.0006157967056400602,216
UCI498,handover,nb_0.300,raw,split,0.20831503160987122,0.7469691249607664,6,0.0006157967056400602,216
UCI498,handover,nb_0.300,raw,quality_level,0.01727602305543763,0.0808420693033457,6,0.0006157967056400602,216
UCI498,handover,nb_0.300,raw,rung,0.032504567319689766,0.6403313073454665,3,0.0006157967056400602,216
UCI498,handover,nb_0.325,raw,learner,0.04217534410419653,0.26282137310739295,2,0.0005255499996107008,216
UCI498,handover,nb_0.325,raw,split,0.24071676975846,0.8776781180282736,6,0.0005255499996107008,216
UCI498,handover,nb_0.325,raw,quality_level,0.012984614298566552,0.10991329639417435,6,0.0005255499996107008,216
UCI498,handover,nb_0.325,raw,rung,0.014108592110764193,0.6333313968536727,3,0.0005255499996107008,216
UCI498,handover,nb_0.350,raw,learner,0.0029213575035211136,0.050995622017222964,2,0.0009349055483169166,216
UCI498,handover,nb_0.350,raw,split,0.21416403755744104,0.7129951016357254,6,0.0009349055483169166,216
UCI498,handover,nb_0.350,raw,quality_level,0.005873892762589669,0.08301286861781632,6,0.0009349055483169166,216
UCI498,handover,nb_0.350,raw,rung,0.2687074177022015,0.7487586069379804,3,0.0009349055483169166,216
UCI498,handover,nb_0.375,raw,learner,0.00021099441037490964,0.06786579594202036,2,0.00022267683525966254,216
UCI498,handover,nb_0.375,raw,split,0.06336774839300223,0.4701238695391605,6,0.00022267683525966254,216
UCI498,handover,nb_0.375,raw,quality_level,0.014511576981640068,0.2803952755905138,6,0.00022267683525966254,216
UCI498,handover,nb_0.375,raw,rung,0.42249600287453715,0.8511250846458873,3,0.00022267683525966254,216
UCI498,handover,nb_0.400,raw,learner,0.00018807075728182357,0.26737885932503536,2,7.723740188320341e-05,216
UCI498,handover,nb_0.400,raw,split,0.022812489679639784,0.5551497928487187,6,7.723740188320341e-05,216
UCI498,handover,nb_0.400,raw,quality_level,0.0043981228878008285,0.1697610603934342,6,7.723740188320341e-05,216
UCI498,handover,nb_0.400,raw,rung,0.32833098261744215,0.8651306796174894,3,7.723740188320341e-05,216
UCI498,handover,nb_0.425,raw,learner,0.018947247730485096,0.443257412361007,2,3.979548230339433e-05,216
UCI498,handover,nb_0.425,raw,split,0.03283291395624096,0.6816883918171381,6,3.979548230339433e-05,216
UCI498,handover,nb_0.425,raw,quality_level,0.02432005846919675,0.23569010336825613,6,3.979548230339433e-05,216
UCI498,handover,nb_0.425,raw,rung,0.14101989863093178,0.8384434665620358,3,3.979548230339433e-05,216
UCI498,handover,nb_0.450,raw,learner,0.015696739443655905,0.38101500822416234,2,2.8436547158278013e-05,216
UCI498,handover,nb_0.450,raw,split,0.11690376876876152,0.7373585081016143,6,2.8436547158278013e-05,216
UCI498,handover,nb_0.450,raw,quality_level,0.046589579670889766,0.3278608194356778,6,2.8436547158278013e-05,216
UCI498,handover,nb_0.450,raw,rung,0.14253459620561382,0.6655781137338321,3,2.8436547158278013e-05,216
UCI498,handover,nb_0.475,raw,learner,0.01420982694603997,0.40280490540878877,2,3.381415534258658e-05,216
UCI498,handover,nb_0.475,raw,split,0.0805826873541167,0.7122477205043731,6,3.381415534258658e-05,216
UCI498,handover,nb_0.475,raw,quality_level,0.047056535470407265,0.3767033050607588,6,3.381415534258658e-05,216
UCI498,handover,nb_0.475,raw,rung,0.1485814750414731,0.6170930155665477,3,3.381415534258658e-05,216
UCI498,handover,nb_0.500,raw,learner,0.08505247118225107,0.5051624183759863,2,3.229898419123244e-05,216
UCI498,handover,nb_0.500,raw,split,0.0758889459522391,0.5350072039790481,6,3.229898419123244e-05,216
UCI498,handover,nb_0.500,raw,quality_level,0.03827963222809293,0.36213409644848005,6,3.229898419123244e-05,216
UCI498,handover,nb_0.500,raw,rung,0.17719837989996606,0.5421758414037019,3,3.229898419123244e-05,216
UCI498,handover,nb_0.525,raw,learner,0.09920173102988568,0.5514945315498763,2,3.956806036096505e-05,216
UCI498,handover,nb_0.525,raw,split,0.034808372826402235,0.5637673106482974,6,3.956806036096505e-05,216
UCI498,handover,nb_0.525,raw,quality_level,0.050042402421580215,0.46057842207265975,6,3.956806036096505e-05,216
UCI498,handover,nb_0.525,raw,rung,0.08837149974510146,0.5407002456573935,3,3.956806036096505e-05,216
UCI498,handover,nb_0.550,raw,learner,0.08706527219809225,0.4870351961520645,2,3.329663420699686e-05,216
UCI498,handover,nb_0.550,raw,split,0.02109260019719847,0.38353880367375404,6,3.329663420699686e-05,216
UCI498,handover,nb_0.550,raw,quality_level,0.05959360926313214,0.3332850775734273,6,3.329663420699686e-05,216
UCI498,handover,nb_0.550,raw,rung,0.25679795008777884,0.6121756286441884,3,3.329663420699686e-05,216
UCI498,handover,nb_0.575,raw,learner,0.11112624087626712,0.4626408853408328,2,3.351617494420105e-05,216
UCI498,handover,nb_0.575,raw,split,0.018772379774416658,0.20211768280422449,6,3.351617494420105e-05,216
UCI498,handover,nb_0.575,raw,quality_level,0.05908270781621117,0.29142605352574946,6,3.351617494420105e-05,216
UCI498,handover,nb_0.575,raw,rung,0.3162151699054871,0.6946313400394588,3,3.351617494420105e-05,216
UCI498,handover,nb_0.600,raw,learner,0.08414110901132668,0.432781847990382,2,4.148991816296492e-05,216
UCI498,handover,nb_0.600,raw,split,0.012063418274044042,0.18547441322926517,6,4.148991816296492e-05,216
UCI498,handover,nb_0.600,raw,quality_level,0.04446991035925889,0.2841402508450189,6,4.148991816296492e-05,216
UCI498,handover,nb_0.600,raw,rung,0.3567488979363626,0.7532500165015872,3,4.148991816296492e-05,216
UCI498,handover,nb_0.625,raw,learner,0.07230246976423711,0.44938020436273285,2,5.0309912982826874e-05,216
UCI498,handover,nb_0.625,raw,split,0.012079652206254503,0.18684900549665884,6,5.0309912982826874e-05,216
UCI498,handover,nb_0.625,raw,quality_level,0.03344868838024894,0.24886846441509336,6,5.0309912982826874e-05,216
UCI498,handover,nb_0.625,raw,rung,0.3786239461745612,0.7943950076267772,3,5.0309912982826874e-05,216
UCI498,handover,nb_0.650,raw,learner,0.07122255810833458,0.48284544332730484,2,4.4229659571825026e-05,216
UCI498,handover,nb_0.650,raw,split,0.012084114956227467,0.24235961665152495,6,4.4229659571825026e-05,216
UCI498,handover,nb_0.650,raw,quality_level,0.03288327023584703,0.2762544153836094,6,4.4229659571825026e-05,216
UCI498,handover,nb_0.650,raw,rung,0.3007116532171013,0.78521793070107,3,4.4229659571825026e-05,216
UCI498,handover,nb_0.675,raw,learner,0.07910587219539555,0.47056226527125355,2,3.2297725120409924e-05,216
UCI498,handover,nb_0.675,raw,split,0.019910929050278418,0.2306515741746945,6,3.2297725120409924e-05,216
UCI498,handover,nb_0.675,raw,quality_level,0.0315913549274406,0.2822929378383463,6,3.2297725120409924e-05,216
UCI498,handover,nb_0.675,raw,rung,0.2937340298753781,0.7912345583809316,3,3.2297725120409924e-05,216
UCI498,handover,nb_0.700,raw,learner,0.07940522351538432,0.4872103659355408,2,3.5001747072721596e-05,216
UCI498,handover,nb_0.700,raw,split,0.018614231868268414,0.2964669814502452,6,3.5001747072721596e-05,216
UCI498,handover,nb_0.700,raw,quality_level,0.02525312078824817,0.22644576758144885,6,3.5001747072721596e-05,216
UCI498,handover,nb_0.700,raw,rung,0.2833603524685131,0.7916106019829319,3,3.5001747072721596e-05,216
UCI498,handover,nb_0.725,raw,learner,0.06585836590621037,0.5562680405396008,2,2.9337171401667077e-05,216
UCI498,handover,nb_0.725,raw,split,0.008557413195205475,0.47305171847002836,6,2.9337171401667077e-05,216
UCI498,handover,nb_0.725,raw,quality_level,0.02956891042272185,0.25909423349242944,6,2.9337171401667077e-05,216
UCI498,handover,nb_0.725,raw,rung,0.13118227738406643,0.7956574915229555,3,2.9337171401667077e-05,216
UCI498,handover,nb_0.750,raw,learner,0.025224221091655293,0.5972445050278474,2,2.7817858788995465e-05,216
UCI498,handover,nb_0.750,raw,split,0.07159591152493334,0.8286708083948743,6,2.7817858788995465e-05,216
UCI498,handover,nb_0.750,raw,quality_level,0.010068115511579,0.2074575982079533,6,2.7817858788995465e-05,216
UCI498,handover,nb_0.750,raw,rung,0.03653281896862925,0.7616206024617154,3,2.7817858788995465e-05,216
UCI498,handover,nb_0.775,raw,learner,0.0020473220386747573,0.5994648405025849,2,2.76186962341654e-05,216
UCI498,handover,nb_0.775,raw,split,0.11667443201132231,0.8711232154606011,6,2.76186962341654e-05,216
UCI498,handover,nb_0.775,raw,quality_level,0.003501310713636891,0.185481687575075,6,2.76186962341654e-05,216
UCI498,handover,nb_0.775,raw,rung,0.034433479153296954,0.7783100150675768,3,2.76186962341654e-05,216
UCI498,handover,nb_0.800,raw,learner,0.06225258888569843,0.6373604671661015,2,3.2574240352153595e-05,216
UCI498,handover,nb_0.800,raw,split,0.03694976450982817,0.8677523232522094,6,3.2574240352153595e-05,216
UCI498,handover,nb_0.800,raw,quality_level,0.00011904688999683851,0.11944290765668153,6,3.2574240352153595e-05,216
UCI498,handover,nb_0.800,raw,rung,0.02676439181425406,0.6098599837778625,3,3.2574240352153595e-05,216
BPIC13_closed,handover,ALL_SCALAR,headroom,learner,0.04759935466473858,0.4696752210953923,2,0.030212636562158775,1080
BPIC13_closed,handover,ALL_SCALAR,headroom,split,0.11068228317281283,0.5101117403706763,6,0.030212636562158775,1080
BPIC13_closed,handover,ALL_SCALAR,headroom,quality_level,0.014161978299756916,0.2388320534797146,6,0.030212636562158775,1080
BPIC13_closed,handover,ALL_SCALAR,headroom,rung,0.03898459215183632,0.33997409787618416,3,0.030212636562158775,1080
BPIC13_closed,handover,ALL_SCALAR,headroom,metric,0.10524281515306481,0.5872470762990821,5,0.030212636562158775,1080
BPIC13_incidents,duration,ALL_SCALAR,headroom,learner,0.023054146281638918,0.31183444627212553,2,0.056045333312576766,1080
BPIC13_incidents,duration,ALL_SCALAR,headroom,split,0.1581073991838284,0.7921895792082478,6,0.056045333312576766,1080
BPIC13_incidents,duration,ALL_SCALAR,headroom,quality_level,0.01118478408850414,0.17565903222335266,6,0.056045333312576766,1080
BPIC13_incidents,duration,ALL_SCALAR,headroom,rung,0.003852946365900915,0.24727352285278037,3,0.056045333312576766,1080
BPIC13_incidents,duration,ALL_SCALAR,headroom,metric,0.0745720827816873,0.6437744782849735,5,0.056045333312576766,1080
BPIC13_incidents,handover,ALL_SCALAR,headroom,learner,0.01961372219955565,0.4451809133538406,2,0.1412598757372269,1080
BPIC13_incidents,handover,ALL_SCALAR,headroom,split,0.0944130856876403,0.7643000047821601,6,0.1412598757372269,1080
BPIC13_incidents,handover,ALL_SCALAR,headroom,quality_level,0.030705262243324413,0.433134410233844,6,0.1412598757372269,1080
BPIC13_incidents,handover,ALL_SCALAR,headroom,rung,0.007317536458772448,0.4093570410355992,3,0.1412598757372269,1080
BPIC13_incidents,handover,ALL_SCALAR,headroom,metric,0.05298043495027734,0.6577929139675376,5,0.1412598757372269,1080
BPIC14,duration,ALL_SCALAR,headroom,learner,0.0961260660613954,0.2160332394819704,4,0.010308109948118104,4800
BPIC14,duration,ALL_SCALAR,headroom,split,0.008495358483501386,0.03712287420984828,6,0.010308109948118104,4800
BPIC14,duration,ALL_SCALAR,headroom,quality_level,0.10350092147837825,0.1980607189496122,10,0.010308109948118104,4800
BPIC14,duration,ALL_SCALAR,headroom,rung,0.300752021004165,0.4808368374013017,4,0.010308109948118104,4800
BPIC14,duration,ALL_SCALAR,headroom,metric,0.24427549791915634,0.3601516726610018,5,0.010308109948118104,4800
BPIC14,handover,ALL_SCALAR,headroom,learner,0.318581228510477,0.5810831437371227,4,0.05712884566255063,4800
BPIC14,handover,ALL_SCALAR,headroom,split,0.006998572749310038,0.029322456266119068,6,0.05712884566255063,4800
BPIC14,handover,ALL_SCALAR,headroom,quality_level,0.06493442028464882,0.14337319428581086,10,0.05712884566255063,4800
BPIC14,handover,ALL_SCALAR,headroom,rung,0.154401287770312,0.30025098619873725,4,0.05712884566255063,4800
BPIC14,handover,ALL_SCALAR,headroom,metric,0.13939651076894116,0.3205370209619932,5,0.05712884566255063,4800
BPIC15_1,duration,ALL_SCALAR,headroom,learner,0.025138837222834772,0.3795665277132426,2,0.019983281562895625,1080
BPIC15_1,duration,ALL_SCALAR,headroom,split,0.14071781957913274,0.6965529448281824,6,0.019983281562895625,1080
BPIC15_1,duration,ALL_SCALAR,headroom,quality_level,0.005316952755673467,0.306718085463461,6,0.019983281562895625,1080
BPIC15_1,duration,ALL_SCALAR,headroom,rung,0.033809333981308386,0.3922259971688733,3,0.019983281562895625,1080
BPIC15_1,duration,ALL_SCALAR,headroom,metric,0.1011295150546941,0.41998907143665465,5,0.019983281562895625,1080
BPIC15_1,handover,ALL_SCALAR,headroom,learner,0.003029410905187655,0.417474685790877,2,0.12633867390227418,1080
BPIC15_1,handover,ALL_SCALAR,headroom,split,0.060369810054013345,0.7406067378287318,6,0.12633867390227418,1080
BPIC15_1,handover,ALL_SCALAR,headroom,quality_level,0.027439258899489356,0.21581438379791362,6,0.12633867390227418,1080
