log,target,perm,n_cells,n_cases,capped,median,share_positive,share_dominant
BPIC15_4,duration,22,24,1053,False,-0.0008230452674896638,0.4583333333333333,0.5416666666666667
BPIC15_4,duration,23,24,1053,False,-0.01866121281875055,0.3333333333333333,0.6666666666666667
BPIC15_4,duration,24,24,1053,False,0.00654351348143728,0.6666666666666666,0.6666666666666666
BPIC15_4,duration,25,24,1053,False,-0.007397865539306797,0.375,0.625
BPIC15_4,duration,26,24,1053,False,-0.010722201127596365,0.375,0.625
BPIC15_4,duration,27,24,1053,False,0.0074759945130316585,0.6666666666666666,0.6666666666666666
BPIC15_4,duration,28,24,1053,False,-0.007296690194074501,0.2916666666666667,0.7083333333333333
BPIC15_4,duration,29,24,1053,False,-0.008335728657660302,0.375,0.625
BPIC15_4,duration,30,24,1053,False,-0.009259259259259245,0.3333333333333333,0.6666666666666667
BPIC15_4,duration,32,24,1053,False,-0.00910940855795167,0.20833333333333334,0.7916666666666666
BPIC15_4,duration,31,24,1053,False,0.0019258407588387538,0.5833333333333334,0.5833333333333334
BPIC15_4,duration,33,24,1053,False,-0.014128943758573376,0.3333333333333333,0.6666666666666667
BPIC15_4,duration,34,24,1053,False,-0.016251989696359603,0.25,0.75
BPIC15_4,duration,35,24,1053,False,0.0030037367059500275,0.625,0.625
BPIC15_4,duration,36,24,1053,False,-0.007909420071280149,0.2916666666666667,0.7083333333333333
BPIC15_4,duration,37,24,1053,False,-0.013168724279835398,0.3333333333333333,0.6666666666666667
BPIC15_4,duration,38,24,1053,False,-0.00384685143981664,0.3333333333333333,0.6666666666666667
BPIC15_4,duration,39,24,1053,False,0.00037751494268375985,0.5,0.5
BPIC15_4,duration,40,24,1053,False,-0.015004311583788371,0.2916666666666667,0.7083333333333333
BPIC15_4,duration,41,24,1053,False,0.003608501883336085,0.6666666666666666,0.6666666666666666
BPIC15_4,duration,42,24,1053,False,0.007940155138157962,0.75,0.75
BPIC15_4,duration,43,24,1053,False,-0.002242023569991425,0.3333333333333333,0.6666666666666667
BPIC15_4,duration,44,24,1053,False,0.004038516815176724,0.5833333333333334,0.5833333333333334
BPIC15_4,duration,45,24,1053,False,0.0017146776406035125,0.5,0.5
BPIC15_4,duration,46,24,1053,False,0.0009602194787379781,0.5416666666666666,0.5416666666666666
BPIC15_4,duration,47,24,1053,False,0.0042421489548696845,0.625,0.625
BPIC15_4,duration,48,24,1053,False,-0.005763150330554773,0.4166666666666667,0.5833333333333333
BPIC15_4,duration,49,24,1053,False,-0.0013365909744178783,0.4583333333333333,0.5416666666666667
BPIC15_4,duration,50,24,1053,False,0.0025953486941637516,0.5416666666666666,0.5416666666666666
BPIC15_4,duration,51,24,1053,False,-0.000349480776487221,0.4583333333333333,0.5416666666666667
BPIC15_4,duration,52,24,1053,False,-0.001471774010711302,0.4166666666666667,0.5833333333333333
BPIC15_4,duration,53,24,1053,False,-0.01220850480109742,0.2916666666666667,0.7083333333333333
BPIC15_4,duration,54,24,1053,False,-0.0007753753561935417,0.4583333333333333,0.5416666666666667
BPIC15_4,duration,55,24,1053,False,-0.006034659850145285,0.375,0.625
BPIC15_4,duration,56,24,1053,False,0.009959758551307901,0.75,0.75
BPIC15_4,duration,57,24,1053,False,-0.018666338615664246,0.3333333333333333,0.6666666666666667
BPIC15_4,duration,58,24,1053,False,-0.0020576131687242705,0.4166666666666667,0.5833333333333333
BPIC15_4,duration,59,24,1053,False,-0.008391520985604084,0.25,0.75
BPIC15_4,duration,60,24,1053,False,0.004699626329405127,0.5416666666666666,0.5416666666666666
BPIC15_4,duration,61,24,1053,False,-0.015157750342935483,0.3333333333333333,0.6666666666666667
BPIC15_4,duration,62,24,1053,False,-0.007473411899971277,0.375,0.625
BPIC15_4,duration,63,24,1053,False,-0.014616269042828312,0.3333333333333333,0.6666666666666667
BPIC15_4,duration,64,24,1053,False,-0.004732510288065872,0.4166666666666667,0.5833333333333333
BPIC15_4,duration,65,24,1053,False,-0.006557885427398852,0.2916666666666667,0.7083333333333333
BPIC15_4,duration,66,24,1053,False,-0.00919067215363506,0.375,0.625
BPIC15_4,duration,67,24,1053,False,0.0014403292181069949,0.5416666666666666,0.5416666666666666
BPIC15_4,duration,68,24,1053,False,0.004423148729728904,0.5833333333333334,0.5833333333333334
BPIC15_4,duration,69,24,1053,False,0.00020903394105564743,0.5416666666666666,0.5416666666666666
BPIC15_4,duration,70,24,1053,False,0.0019067767372409894,0.5416666666666666,0.5416666666666666
BPIC15_4,duration,71,24,1053,False,-0.0021752896370975383,0.4166666666666667,0.5833333333333333
BPIC15_4,duration,72,24,1053,False,-0.003429355281207136,0.4583333333333333,0.5416666666666667
BPIC15_4,duration,73,24,1053,False,-0.004379323166118054,0.375,0.625
BPIC15_4,duration,74,24,1053,False,-0.010045990227076668,0.2916666666666667,0.7083333333333333
BPIC15_4,duration,75,24,1053,False,-0.009613708115831787,0.375,0.625
BPIC15_4,duration,76,24,1053,False,-0.004298355289487299,0.375,0.625
BPIC15_4,duration,77,24,1053,False,-0.0021947873799726403,0.4166666666666667,0.5833333333333333
BPIC15_4,duration,78,24,1053,False,-0.004828973843058193,0.375,0.625
BPIC15_4,duration,79,24,1053,False,-0.0028806584362140453,0.5,0.5
BPIC15_4,duration,80,24,1053,False,-0.00803391779246912,0.25,0.75
BPIC15_4,duration,81,24,1053,False,0.002630066110951401,0.5416666666666666,0.5416666666666666
BPIC15_4,duration,82,24,1053,False,-0.010725473751779735,0.2916666666666667,0.7083333333333333
BPIC15_4,duration,83,24,1053,False,-0.010493827160493796,0.25,0.75
BPIC15_4,duration,84,24,1053,False,0.0025405618109992645,0.5416666666666666,0.5416666666666666
BPIC15_4,duration,85,24,1053,False,-0.012113578985178897,0.16666666666666666,0.8333333333333334
BPIC15_4,duration,86,24,1053,False,-0.0017703122517191971,0.4583333333333333,0.5416666666666667
BPIC15_4,duration,87,24,1053,False,-0.006241426611796996,0.2916666666666667,0.7083333333333333
BPIC15_4,duration,88,24,1053,False,0.0031474561655648325,0.5833333333333334,0.5833333333333334
BPIC15_4,duration,89,24,1053,False,-0.021306794322667355,0.375,0.625
BPIC15_4,duration,90,24,1053,False,-0.014471879286694134,0.2916666666666667,0.7083333333333333
BPIC15_4,duration,91,24,1053,False,0.00551882724920949,0.5416666666666666,0.5416666666666666
BPIC15_4,duration,92,24,1053,False,-0.0007957208270197025,0.5,0.5
BPIC15_4,duration,93,24,1053,False,-0.0008916323731139042,0.5,0.5
BPIC15_4,duration,94,24,1053,False,0.00044553032480595944,0.5416666666666666,0.5416666666666666
BPIC15_4,duration,95,24,1053,False,0.0024894812732952354,0.625,0.625
BPIC15_4,duration,96,24,1053,False,-0.01495198902606315,0.3333333333333333,0.6666666666666667
BPIC15_4,duration,97,24,1053,False,-0.01919212709137441,0.125,0.875
BPIC15_4,duration,98,24,1053,False,-0.0008230452674897748,0.4583333333333333,0.5416666666666667
BPIC15_4,duration,99,24,1053,False,-0.004693514802315724,0.25,0.75
BPIC15_4,handover,1,24,1053,False,-0.0021724018074382734,0.5,0.5
BPIC15_4,handover,0,24,1053,False,-0.010890046017783261,0.25,0.75
BPIC15_4,handover,-1,24,1053,False,-0.01772679874869665,0.25,0.75
BPIC15_4,handover,5,24,1053,False,-0.012345679012345512,0.4166666666666667,0.5833333333333333
BPIC15_4,handover,2,24,1053,False,-0.011014077163712221,0.16666666666666666,0.8333333333333334
BPIC15_4,handover,3,24,1053,False,-0.009215749331321077,0.2916666666666667,0.7083333333333333
BPIC15_4,handover,7,24,1053,False,-0.015464530063070303,0.08333333333333333,0.9166666666666666
BPIC15_4,handover,6,24,1053,False,0.00012724951897702397,0.5,0.5
BPIC15_4,handover,4,24,1053,False,-0.0006517205422313932,0.4583333333333333,0.5416666666666667
BPIC15_4,handover,10,24,1053,False,-0.013346407354923151,0.20833333333333334,0.7916666666666666
BPIC15_4,handover,9,24,1053,False,-0.028727445394111983,0.125,0.875
BPIC15_4,handover,8,24,1053,False,-0.011752693778241174,0.2916666666666667,0.7083333333333333
BPIC15_4,handover,11,24,1053,False,-0.00830959164292494,0.375,0.625
BPIC15_4,handover,16,24,1053,False,0.011339937434827974,0.5833333333333334,0.5833333333333334
BPIC15_4,handover,12,24,1053,False,-0.009133495143227477,0.25,0.75
BPIC15_4,handover,14,24,1053,False,0.0007308801408558163,0.5,0.5
BPIC15_4,handover,13,24,1053,False,-0.009580291970802957,0.20833333333333334,0.7916666666666666
BPIC15_4,handover,15,24,1053,False,-0.011396011396011374,0.3333333333333333,0.6666666666666667
BPIC15_4,handover,17,24,1053,False,-0.012447862356621542,0.2916666666666667,0.7083333333333333
BPIC15_4,handover,19,24,1053,False,-0.007712026416406059,0.4166666666666667,0.5833333333333333
BPIC15_4,handover,18,24,1053,False,-0.030626780626780647,0.08333333333333333,0.9166666666666666
BPIC15_4,handover,21,24,1053,False,-0.022723322905804755,0.125,0.875
BPIC15_4,handover,22,24,1053,False,0.016144349477682896,0.6666666666666666,0.6666666666666666
BPIC15_4,handover,20,24,1053,False,-0.004970158254829771,0.4583333333333333,0.5416666666666667
BPIC15_4,handover,23,24,1053,False,0.004960874486421962,0.625,0.625
BPIC15_4,handover,27,24,1053,False,-0.002057592538127817,0.4166666666666667,0.5833333333333333
BPIC15_4,handover,24,24,1053,False,0.0022096606646485606,0.5833333333333334,0.5833333333333334
BPIC15_4,handover,25,24,1053,False,-0.017321964554324665,0.16666666666666666,0.8333333333333334
BPIC15_4,handover,26,24,1053,False,-0.01187084520417836,0.25,0.75
BPIC15_4,handover,28,24,1053,False,-0.015695819680004552,0.20833333333333334,0.7916666666666666
BPIC15_4,handover,30,24,1053,False,-0.012820512820512775,0.16666666666666666,0.8333333333333334
BPIC15_4,handover,31,24,1053,False,-0.01632884890184161,0.16666666666666666,0.8333333333333334
BPIC15_4,handover,29,24,1053,False,-0.006410256410256221,0.4166666666666667,0.5833333333333333
BPIC15_4,handover,32,24,1053,False,-0.016684045881126264,0.16666666666666666,0.8333333333333334
BPIC15_4,handover,34,24,1053,False,0.0025975984005180974,0.625,0.625
BPIC15_4,handover,33,24,1053,False,-0.012108262108261991,0.25,0.75
BPIC15_4,handover,37,24,1053,False,-0.009037191518943333,0.3333333333333333,0.6666666666666667
BPIC15_4,handover,38,24,1053,False,-0.0022375738616615126,0.2916666666666667,0.7083333333333333
BPIC15_4,handover,35,24,1053,False,-0.01563677491293064,0.041666666666666664,0.9583333333333334
BPIC15_4,handover,36,24,1053,False,-0.01851851851851849,0.125,0.875
BPIC15_4,handover,39,24,1053,False,-0.004985754985754931,0.2916666666666667,0.7083333333333333
BPIC15_4,handover,42,24,1053,False,-0.004374325998413586,0.375,0.625
BPIC15_4,handover,40,24,1053,False,-0.018986791797010738,0.16666666666666666,0.8333333333333334
BPIC15_4,handover,41,24,1053,False,-0.012108262108262102,0.20833333333333334,0.7916666666666666
BPIC15_4,handover,43,24,1053,False,-0.014482431149097752,0.25,0.75
BPIC15_4,handover,45,24,1053,False,-0.010921177587844222,0.375,0.625
BPIC15_4,handover,44,24,1053,False,-0.010219696046946503,0.2916666666666667,0.7083333333333333
BPIC15_4,handover,46,24,1053,False,-0.02682811016144343,0.16666666666666666,0.8333333333333334
BPIC15_4,handover,48,24,1053,False,-0.00879822732012514,0.3333333333333333,0.6666666666666667
BPIC15_4,handover,49,24,1053,False,-0.014806620341900001,0.16666666666666666,0.8333333333333334
BPIC15_4,handover,47,24,1053,False,-0.012643378519290982,0.3333333333333333,0.6666666666666667
BPIC15_4,handover,50,24,1053,False,-0.01532954407041992,0.16666666666666666,0.8333333333333334
BPIC15_4,handover,52,24,1053,False,-0.00992787625999303,0.20833333333333334,0.7916666666666666
BPIC15_4,handover,51,24,1053,False,-0.0006951685783803119,0.5,0.5
BPIC15_4,handover,54,24,1053,False,-0.016324207017637593,0.041666666666666664,0.9583333333333334
BPIC15_4,handover,53,24,1053,False,-0.019230769230769218,0.16666666666666666,0.8333333333333334
BPIC15_4,handover,56,24,1053,False,-0.002426900845392377,0.3333333333333333,0.6666666666666667
BPIC15_4,handover,55,24,1053,False,-0.009021842355175724,0.16666666666666666,0.8333333333333334
BPIC15_4,handover,57,24,1053,False,-0.00593542260208918,0.2916666666666667,0.7083333333333333
BPIC15_4,handover,60,24,1053,False,-0.01187084520417836,0.25,0.75
BPIC15_4,handover,58,24,1053,False,-0.024056472049172828,0.125,0.875
BPIC15_4,handover,59,24,1053,False,-0.02124472805737998,0.08333333333333333,0.9166666666666666
BPIC15_4,handover,62,24,1053,False,0.00047483380816720766,0.5416666666666666,0.5416666666666666
BPIC15_4,handover,61,24,1053,False,-0.010869869294443557,0.20833333333333334,0.7916666666666666
BPIC15_4,handover,65,24,1053,False,-0.008276850886340004,0.4166666666666667,0.5833333333333333
BPIC15_4,handover,63,24,1053,False,-0.023266856600189845,0.16666666666666666,0.8333333333333334
BPIC15_4,handover,64,24,1053,False,-0.0014555092109836965,0.4583333333333333,0.5416666666666667
BPIC15_4,handover,66,24,1053,False,-0.0246913580246913,0.0,1.0
BPIC15_4,handover,67,24,1053,False,-0.004149287452207107,0.375,0.625
BPIC15_4,handover,68,24,1053,False,-0.013295346628679872,0.16666666666666666,0.8333333333333334
BPIC15_4,handover,69,24,1053,False,-0.011396011396011319,0.125,0.875
BPIC15_4,handover,71,24,1053,False,-0.01662215409174045,0.125,0.875
BPIC15_4,handover,72,24,1053,False,-0.0009496676163343043,0.375,0.625
BPIC15_4,handover,70,24,1053,False,-0.017148172409729545,0.2916666666666667,0.7083333333333333
BPIC15_4,handover,73,24,1053,False,-0.00843832656484722,0.2916666666666667,0.7083333333333333
BPIC15_4,handover,74,24,1053,False,0.0006408894790890796,0.5,0.5
BPIC15_4,handover,77,24,1053,False,-0.013057929724596407,0.3333333333333333,0.6666666666666667
BPIC15_4,handover,75,24,1053,False,-0.012838894681960478,0.16666666666666666,0.8333333333333334
BPIC15_4,handover,76,24,1053,False,-0.00991246520443595,0.20833333333333334,0.7916666666666666
BPIC15_4,handover,78,24,1053,False,-0.013534063260340568,0.3333333333333333,0.6666666666666667
BPIC15_4,handover,80,24,1053,False,-0.005240192131919563,0.20833333333333334,0.7916666666666666
BPIC15_4,handover,79,24,1053,False,-0.000948120321599577,0.5,0.5
BPIC15_4,handover,81,24,1053,False,0.008450643030934957,0.6666666666666666,0.6666666666666666
BPIC15_4,handover,82,24,1053,False,-0.011482783684730047,0.25,0.75
BPIC15_4,handover,85,24,1053,False,-0.00426570590804165,0.2916666666666667,0.7083333333333333
BPIC15_4,handover,86,24,1053,False,-0.015287643329005951,0.16666666666666666,0.8333333333333334
BPIC15_4,handover,84,24,1053,False,-0.0045403197775461535,0.4166666666666667,0.5833333333333333
BPIC15_4,handover,83,24,1053,False,-0.02326685660018979,0.2916666666666667,0.7083333333333333
BPIC15_4,handover,89,24,1053,False,-0.03559669131445281,0.125,0.875
BPIC15_4,handover,90,24,1053,False,-0.010399677370480254,0.3333333333333333,0.6666666666666667
BPIC15_4,handover,87,24,1053,False,-0.01451164407368788,0.2916666666666667,0.7083333333333333
BPIC15_4,handover,88,24,1053,False,-0.028252611585944887,0.125,0.875
BPIC15_4,handover,92,24,1053,False,-0.011100973236009726,0.2916666666666667,0.7083333333333333
BPIC15_4,handover,91,24,1053,False,-0.0066258255126868115,0.375,0.625
BPIC15_4,handover,93,24,1053,False,-0.01583680917622532,0.25,0.75
BPIC15_4,handover,94,24,1053,False,-0.0069890065328021556,0.20833333333333334,0.7916666666666666
BPIC15_4,handover,96,24,1053,False,-0.006734507494848108,0.2916666666666667,0.7083333333333333
BPIC15_4,handover,95,24,1053,False,-0.018096107055961153,0.20833333333333334,0.7916666666666666
BPIC15_4,handover,97,24,1053,False,-0.01205850110959611,0.2916666666666667,0.7083333333333333
BPIC15_4,handover,98,24,1053,False,-0.013143030935001743,0.25,0.75
BPIC15_4,handover,99,24,1053,False,-0.015037848067045223,0.2916666666666667,0.7083333333333333
BPIC15_5,duration,-1,24,1156,False,0.04349595873674911,0.8333333333333334,0.8333333333333334
BPIC15_5,duration,1,24,1156,False,0.012239328771586816,0.5833333333333334,0.5833333333333334
BPIC15_5,duration,0,24,1156,False,-0.016790892798957374,0.3333333333333333,0.6666666666666667
BPIC15_5,duration,2,24,1156,False,-0.014394728380447752,0.375,0.625
BPIC15_5,duration,3,24,1156,False,-0.018561506579238718,0.08333333333333333,0.9166666666666666
BPIC15_5,duration,4,24,1156,False,-0.008958755916159578,0.375,0.625
BPIC15_5,duration,5,24,1156,False,0.0009015100292991685,0.5416666666666666,0.5416666666666666
BPIC15_5,duration,7,24,1156,False,-0.0054654045526256745,0.375,0.625
BPIC15_5,duration,6,24,1156,False,-0.0018077498468291875,0.375,0.625
BPIC15_5,duration,8,24,1156,False,0.0033243182330403576,0.5833333333333334,0.5833333333333334
BPIC15_5,duration,9,24,1156,False,0.015160520337841571,0.6666666666666666,0.6666666666666666
BPIC15_5,duration,10,24,1156,False,-0.01551808406647115,0.16666666666666666,0.8333333333333334
BPIC15_5,duration,13,24,1156,False,-0.0011567327069028632,0.4583333333333333,0.5416666666666667
BPIC15_5,duration,14,24,1156,False,0.00087501082274688,0.5,0.5
BPIC15_5,duration,11,24,1156,False,0.005809522464056971,0.6666666666666666,0.6666666666666666
BPIC15_5,duration,12,24,1156,False,0.014705882352941235,0.6666666666666666,0.6666666666666666
BPIC15_5,duration,16,24,1156,False,-0.022594095109308043,0.125,0.875
BPIC15_5,duration,15,24,1156,False,-0.002284301828730295,0.4583333333333333,0.5416666666666667
BPIC15_5,duration,17,24,1156,False,0.0011465502370429648,0.5833333333333334,0.5833333333333334
BPIC15_5,duration,18,24,1156,False,-0.007848722122752061,0.375,0.625
BPIC15_5,duration,19,24,1156,False,-0.006445503421309923,0.2916666666666667,0.7083333333333333
BPIC15_5,duration,20,24,1156,False,-0.0019075504439143853,0.4583333333333333,0.5416666666666667
BPIC15_5,duration,22,24,1156,False,-0.001328492178210905,0.4583333333333333,0.5416666666666667
BPIC15_5,duration,21,24,1156,False,0.00181247963506026,0.5,0.5
BPIC15_5,duration,23,24,1156,False,-0.009627308384505928,0.3333333333333333,0.6666666666666667
BPIC15_5,duration,24,24,1156,False,-0.0015776425512733505,0.4166666666666667,0.5833333333333333
BPIC15_5,duration,25,24,1156,False,-0.004278744059055484,0.2916666666666667,0.7083333333333333
BPIC15_5,duration,26,24,1156,False,-0.0027045300878971723,0.4166666666666667,0.5833333333333333
BPIC15_5,duration,28,24,1156,False,-0.006366914581924732,0.375,0.625
BPIC15_5,duration,27,24,1156,False,0.009972954699121073,0.5833333333333334,0.5833333333333334
BPIC15_5,duration,29,24,1156,False,-0.005972503944106311,0.375,0.625
BPIC15_5,duration,30,24,1156,False,0.0017819322254805925,0.5416666666666666,0.5416666666666666
BPIC15_5,duration,32,24,1156,False,0.007437457741717335,0.5833333333333334,0.5833333333333334
BPIC15_5,duration,31,24,1156,False,0.0021994134897360407,0.6666666666666666,0.6666666666666666
BPIC15_5,duration,34,24,1156,False,-0.016248020511336003,0.25,0.75
BPIC15_5,duration,33,24,1156,False,-0.0047329276538201626,0.3333333333333333,0.6666666666666667
BPIC15_5,duration,38,24,1156,False,0.0018030200585981149,0.5,0.5
BPIC15_5,duration,35,24,1156,False,0.004496644783237802,0.5833333333333334,0.5833333333333334
BPIC15_5,duration,37,24,1156,False,0.0011954178307315155,0.5,0.5
BPIC15_5,duration,36,24,1156,False,0.004637856844966037,0.5416666666666666,0.5416666666666666
BPIC15_5,duration,39,24,1156,False,-0.000509123492994451,0.4583333333333333,0.5416666666666667
BPIC15_5,duration,40,24,1156,False,-0.010520701353652961,0.3333333333333333,0.6666666666666667
BPIC15_5,duration,41,24,1156,False,-0.009381565937461367,0.2916666666666667,0.7083333333333333
BPIC15_5,duration,42,24,1156,False,-0.006761325219742986,0.20833333333333334,0.7916666666666666
BPIC15_5,duration,44,24,1156,False,0.0029936461388074542,0.5416666666666666,0.5416666666666666
BPIC15_5,duration,43,24,1156,False,0.004394861392833016,0.625,0.625
BPIC15_5,duration,46,24,1156,False,0.005018677086906537,0.5833333333333334,0.5833333333333334
BPIC15_5,duration,45,24,1156,False,0.001175755130312428,0.5416666666666666,0.5416666666666666
BPIC15_5,duration,48,24,1156,False,0.006902434010986003,0.625,0.625
BPIC15_5,duration,50,24,1156,False,0.005711787276679647,0.7083333333333334,0.7083333333333334
BPIC15_5,duration,49,24,1156,False,-0.0049019607843136526,0.4166666666666667,0.5833333333333333
BPIC15_5,duration,47,24,1156,False,0.0031213297669491213,0.5416666666666666,0.5416666666666666
BPIC15_5,duration,51,24,1156,False,-0.00017244105651165187,0.5,0.5
BPIC15_5,duration,52,24,1156,False,-0.002936661484966796,0.375,0.625
BPIC15_5,duration,53,24,1156,False,0.004083170413815562,0.5833333333333334,0.5833333333333334
BPIC15_5,duration,55,24,1156,False,-0.01633986928104575,0.375,0.625
BPIC15_5,duration,56,24,1156,False,-0.004250241405086619,0.4583333333333333,0.5416666666666667
BPIC15_5,duration,54,24,1156,False,-0.005121782339524317,0.4166666666666667,0.5833333333333333
BPIC15_5,duration,57,24,1156,False,0.0031552851025467565,0.5416666666666666,0.5416666666666666
BPIC15_5,duration,58,24,1156,False,0.002075881335107277,0.625,0.625
BPIC15_5,duration,61,24,1156,False,0.006986702727067917,0.7083333333333334,0.7083333333333334
BPIC15_5,duration,59,24,1156,False,0.00559978010822082,0.625,0.625
BPIC15_5,duration,60,24,1156,False,-0.00045075501464958423,0.5,0.5
BPIC15_5,duration,62,24,1156,False,0.0025884127541196955,0.625,0.625
BPIC15_5,duration,64,24,1156,False,0.0046833165126366205,0.6666666666666666,0.6666666666666666
BPIC15_5,duration,63,24,1156,False,-0.007993238840013045,0.375,0.625
BPIC15_5,duration,65,24,1156,False,0.0003944106378184209,0.5416666666666666,0.5416666666666666
BPIC15_5,duration,67,24,1156,False,-0.009053000561130509,0.4583333333333333,0.5416666666666667
BPIC15_5,duration,66,24,1156,False,-0.018593644354293393,0.20833333333333334,0.7916666666666666
BPIC15_5,duration,68,24,1156,False,0.00039711632453559575,0.5,0.5
BPIC15_5,duration,70,24,1156,False,-0.0023155101694165015,0.4166666666666667,0.5833333333333333
BPIC15_5,duration,69,24,1156,False,0.0031280836566938697,0.5416666666666666,0.5416666666666666
BPIC15_5,duration,72,24,1156,False,0.005916159567275203,0.5833333333333334,0.5833333333333334
BPIC15_5,duration,71,24,1156,False,-0.005447621375040734,0.375,0.625
BPIC15_5,duration,73,24,1156,False,-0.012308726537771875,0.3333333333333333,0.6666666666666667
BPIC15_5,duration,74,24,1156,False,0.004282172639170689,0.5833333333333334,0.5833333333333334
BPIC15_5,duration,75,24,1156,False,-0.00048471035024727493,0.5,0.5
BPIC15_5,duration,76,24,1156,False,0.00322519922115877,0.5416666666666666,0.5416666666666666
BPIC15_5,duration,77,24,1156,False,0.009015100292990796,0.6666666666666666,0.6666666666666666
BPIC15_5,duration,79,24,1156,False,-0.01610866731834476,0.25,0.75
BPIC15_5,duration,80,24,1156,False,0.0011913489736070648,0.5416666666666666,0.5416666666666666
BPIC15_5,duration,78,24,1156,False,0.002619641748903001,0.5833333333333334,0.5833333333333334
BPIC15_5,duration,81,24,1156,False,-0.009747577191796197,0.375,0.625
BPIC15_5,duration,83,24,1156,False,0.0008668731084978121,0.625,0.625
BPIC15_5,duration,82,24,1156,False,-0.00867703403200365,0.3333333333333333,0.6666666666666667
BPIC15_5,duration,84,24,1156,False,0.0030852883675464293,0.5833333333333334,0.5833333333333334
BPIC15_5,duration,85,24,1156,False,-0.0024791525805724635,0.4583333333333333,0.5416666666666667
BPIC15_5,duration,86,24,1156,False,0.012962284131638857,0.625,0.625
BPIC15_5,duration,87,24,1156,False,0.00490795047246656,0.5416666666666666,0.5416666666666666
BPIC15_5,duration,90,24,1156,False,-0.006099299446073653,0.4583333333333333,0.5416666666666667
BPIC15_5,duration,89,24,1156,False,-0.002515070055392671,0.3333333333333333,0.6666666666666667
BPIC15_5,duration,91,24,1156,False,-0.01001356065397807,0.375,0.625
BPIC15_5,duration,92,24,1156,False,-0.02473518142889336,0.20833333333333334,0.7916666666666666
BPIC15_5,duration,93,24,1156,False,0.011913489736070398,0.625,0.625
BPIC15_5,duration,88,24,1156,False,-0.0007535027696318197,0.5,0.5
BPIC15_5,duration,94,24,1156,False,-0.0007365457559300181,0.4583333333333333,0.5416666666666667
BPIC15_5,duration,95,24,1156,False,-1.4932912188014846e-05,0.5,0.5
BPIC15_5,duration,97,24,1156,False,-0.006759879432947535,0.3333333333333333,0.6666666666666667
BPIC15_5,duration,99,24,1156,False,-0.0019795093181371737,0.4583333333333333,0.5416666666666667
BPIC15_5,duration,96,24,1156,False,-0.01097955277435747,0.3333333333333333,0.6666666666666667
BPIC15_5,duration,98,24,1156,False,-0.007443385467579056,0.375,0.625
BPIC17,duration,2,24,20000,True,-0.0005335542254206738,0.4166666666666667,0.5833333333333333
BPIC17,duration,-1,24,20000,True,0.005764867551521002,0.7083333333333334,0.7083333333333334
BPIC17,duration,0,24,20000,True,-0.0028393892043765967,0.375,0.625
BPIC17,duration,3,24,20000,True,-0.005640517706126835,0.20833333333333334,0.7916666666666666
BPIC17,duration,4,24,20000,True,3.4527781614113184e-05,0.5,0.5
BPIC17,duration,1,24,20000,True,-0.003944513933016147,0.3333333333333333,0.6666666666666667
BPIC17,duration,8,24,20000,True,-0.003381114755169612,0.16666666666666666,0.8333333333333334
BPIC17,duration,6,24,20000,True,-0.003914308007317513,0.3333333333333333,0.6666666666666667
BPIC17,duration,5,24,20000,True,0.00015307491949162477,0.5416666666666666,0.5416666666666666
BPIC17,duration,9,24,20000,True,-0.002046305782922808,0.375,0.625
BPIC17,duration,7,24,20000,True,-0.00205155943529739,0.4166666666666667,0.5833333333333333
BPIC17,duration,10,24,20000,True,-0.0034746056431730343,0.25,0.75
BPIC17,duration,11,24,20000,True,0.00040915021660492545,0.5,0.5
BPIC17,duration,16,24,20000,True,0.0003424575130889784,0.5833333333333334,0.5833333333333334
BPIC17,duration,17,24,20000,True,-0.0022968335885370506,0.3333333333333333,0.6666666666666667
BPIC17,duration,20,24,20000,True,-0.004403522791929015,0.16666666666666666,0.8333333333333334
BPIC17,duration,12,24,20000,True,-0.0027463745157966235,0.25,0.75
BPIC17,duration,13,24,20000,True,-0.004442179408881197,0.2916666666666667,0.7083333333333333
BPIC17,duration,14,24,20000,True,-0.003202836713864121,0.375,0.625
BPIC17,duration,15,24,20000,True,0.0007552500839167475,0.5416666666666666,0.5416666666666666
BPIC17,duration,18,24,20000,True,0.0008182962068992716,0.625,0.625
BPIC17,duration,19,24,20000,True,0.0007969276794559943,0.625,0.625
BPIC17,duration,21,24,20000,True,0.00027257421946469407,0.5,0.5
BPIC17,duration,22,24,20000,True,-0.000581004662485507,0.4583333333333333,0.5416666666666667
BPIC17,duration,23,24,20000,True,-0.0006682071749425367,0.5,0.5
BPIC17,duration,24,24,20000,True,-0.0026202225133579726,0.3333333333333333,0.6666666666666667
BPIC17,duration,28,24,20000,True,0.00039511115501239535,0.5416666666666666,0.5416666666666666
BPIC17,duration,25,24,20000,True,-0.001349684093491288,0.4583333333333333,0.5416666666666667
BPIC17,duration,27,24,20000,True,-0.005484083942675966,0.3333333333333333,0.6666666666666667
BPIC17,duration,26,24,20000,True,0.0028083661798228854,0.5416666666666666,0.5416666666666666
BPIC17,duration,29,24,20000,True,-0.0007733081539196274,0.4583333333333333,0.5416666666666667
BPIC17,duration,31,24,20000,True,-0.002405036994422849,0.3333333333333333,0.6666666666666667
BPIC17,duration,30,24,20000,True,-0.003970064201946455,0.4166666666666667,0.5833333333333333
BPIC17,duration,32,24,20000,True,-0.002446390277382582,0.375,0.625
