log,domain,target,population,regime,populated,baseline,instrument,without_f,with_f,V,n,n_test,card_f,card_g,n_b0,f,g
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,empty,nb_0.400,0.908692127974062,0.9148667334191579,0.00617460544509596,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,empty,nb_0.425,0.9047222204946733,0.9120577388319143,0.007335518337240998,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,empty,nb_0.450,0.9003914123353403,0.9089933811003758,0.008601968765035495,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,empty,nb_0.475,0.8956481462560708,0.9056371797753574,0.009989033519286594,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,empty,nb_0.500,0.8904305535688742,0.9019453583178372,0.011514804748962937,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,empty,nb_0.525,0.884663740598815,0.8978649240753149,0.0132011834764999,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,empty,nb_0.550,0.8782561706320825,0.89333110825029,0.015074937618207551,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,empty,nb_0.575,0.871094768904558,0.8876749097579241,0.01658014085336612,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,empty,nb_0.600,0.8630381919610929,0.8620011443284222,-0.0010370476326706513,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,empty,nb_0.625,0.853907404758499,0.8563867830067229,0.0024793782482238624,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,empty,nb_0.650,0.843472219384106,0.8438298220160614,0.00035760263195538933,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,empty,nb_0.675,0.8314316208751911,0.8369607077231165,0.005529086847925413,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,empty,nb_0.700,0.8173842559481239,0.8289467410480141,0.011562485099890218,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,empty,nb_0.725,0.8007828246706804,0.8194756895228932,0.018692864852212776,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,empty,nb_0.750,0.7808611071377486,0.8081104276927478,0.02724932055499918,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,empty,nb_0.775,0.756512341264165,0.7942195521225702,0.03770721085840523,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,empty,nb_0.800,0.7260763839221857,0.7750679445000715,0.048991560577885895,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,auc,0.638968549870716,0.8799803150228539,0.24101176515213785,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,ap,0.9615253183629267,0.9905539917561605,0.029028673393233895,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,brier_skill,0.015791414393415915,0.2539715875852614,0.23818017319184548,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nagelkerke,0.050661059438307274,0.37726361113411166,0.3266025516958044,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.050,0.9423318702994075,0.9423318702994075,0.0,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.075,0.9407732721993914,0.9407133495961989,-5.99226031925415e-05,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.100,0.9391280853160412,0.9390724582399593,-5.562707608186557e-05,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.125,0.9373888877536425,0.9372662811369721,-0.0001226066166704065,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.150,0.9355473844522789,0.9354295859382231,-0.00011779851405580022,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.175,0.9335942748902268,0.93484696774641,0.001252692856183124,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.200,0.9315190959805464,0.9331104276927478,0.0015913317122013826,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.225,0.929310034560564,0.9312110962943139,0.0019010617337498203,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.250,0.9269537023792495,0.9288847565918085,0.0019310542125590135,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.275,0.9244348645302581,0.9267999743512595,0.0023651098210013544,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.300,0.9217361096920531,0.9245662790935284,0.002830169401475291,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.325,0.9186228855088818,0.9221671249278173,0.0035442394189354465,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.350,0.9155012488584223,0.9202161020212801,0.004714853162857802,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.375,0.9121298812759262,0.9178086110713775,0.005678729795451254,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.400,0.9084775663948887,0.9151289753492586,0.006651408954369886,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.425,0.9045076589155001,0.9121510264750331,0.0076433675595329875,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.450,0.900176850756167,0.9086942952627404,0.008517444506573324,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.475,0.8954335846768976,0.9053442861910892,0.0099107015141916,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.500,0.890215991989701,0.9016592762122729,0.011443284222571903,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.525,0.8844491790196418,0.8974433293934306,0.012994150373788815,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.550,0.8781449164799187,0.8923457143311241,0.014200797851205427,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.575,0.8710022129292283,0.8868376988901697,0.01583548596094142,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.600,0.8629666714347017,0.8623945072235731,-0.0005721642111286007,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.625,0.8538597244075716,0.8604396128355504,0.006579888427978742,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.650,0.8434517849479943,0.8487749555551014,0.005323170607107075,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.675,0.8346665492996489,0.8428804066767162,0.008213857377067257,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.700,0.8190530682305822,0.8355743098269204,0.016521241596338165,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.725,0.8039687390281012,0.8272064082391647,0.023237669211063516,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.750,0.7858675439851237,0.8175511371763696,0.03168359319124592,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.775,0.7637438611548181,0.8038112493841287,0.04006738822931066,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0_half,nb_0.800,0.7360892576169361,0.7893005292518953,0.0532112716349592,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,auc,0.641127051868453,0.8798698290386208,0.23874277717016779,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,ap,0.9619036277076416,0.9905708298332221,0.028667202125580493,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,brier_skill,0.015421468344613998,0.253778178558109,0.23835671021349503,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nagelkerke,0.05080610154344653,0.3780184700802019,0.3272123685367554,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.050,0.9423318702994075,0.9423318702994075,0.0,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.075,0.9407732721993914,0.9407732721993914,0.0,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.100,0.9391280853160412,0.9390724582399593,-5.562707608186557e-05,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.125,0.9373888877536425,0.9372662811369721,-0.0001226066166704065,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.150,0.9355473844522789,0.9354295859382231,-0.00011779851405580022,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.175,0.9335942748902268,0.93484696774641,0.001252692856183124,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.200,0.9315190959805464,0.9331104276927478,0.0015913317122013826,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.225,0.929310034560564,0.9312110962943139,0.0019010617337498203,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.250,0.9269537023792495,0.9288847565918085,0.0019310542125590135,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.275,0.9244348645302581,0.9267999743512595,0.0023651098210013544,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.300,0.9217361096920531,0.9245662790935284,0.002830169401475291,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.325,0.9186228855088818,0.9220956044014261,0.003472718892544302,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.350,0.9155012488584223,0.9202161020212801,0.004714853162857802,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.375,0.9121298812759262,0.9178086110713775,0.005678729795451254,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.400,0.9084775663948887,0.9151289753492586,0.006651408954369886,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.425,0.9045076589155001,0.9117716567263501,0.007263997810849965,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.450,0.900176850756167,0.9086942952627404,0.008517444506573324,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.475,0.8954335846768976,0.9053442861910892,0.0099107015141916,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.500,0.890215991989701,0.9016592762122729,0.011443284222571903,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.525,0.8844491790196418,0.8974433293934306,0.012994150373788815,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.550,0.8780416090529093,0.891948378073396,0.013906769020486709,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.575,0.8708802073253847,0.8868376988901697,0.015957491564784987,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.600,0.8628236303819196,0.8626090688027463,-0.0002145615791732114,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.625,0.8536928431793258,0.86063033423926,0.006937491059934242,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.650,0.8434517849479943,0.8489895171342746,0.005537732186280286,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.675,0.8346665492996489,0.8430949682558894,0.008428418956240469,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.700,0.8190530682305822,0.8359557526343394,0.016902684403757195,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.725,0.804157293143132,0.8273234418278046,0.023166148684672594,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.750,0.7860821055642969,0.8177656987555428,0.03168359319124592,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.775,0.7639902096346096,0.8028814825410449,0.03889127290643524,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0,nb_0.800,0.7363753397225004,0.7883707624088113,0.051995422686310966,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0+g,auc,0.732497973024232,0.8870724582593137,0.15457448523508166,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0+g,ap,0.973294516368866,0.9908864870310556,0.01759197066218965,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0+g,brier_skill,0.04975913228633977,0.27451705987702013,0.22475792759068036,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0+g,nagelkerke,0.15750539683939907,0.39740147718368984,0.23989608034429077,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0+g,nb_0.050,0.9423318702994075,0.9423393987758697,7.528476462237421e-06,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0+g,nb_0.075,0.9407732721993914,0.94078487012259,1.1597923198602977e-05,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0+g,nb_0.100,0.9391280853160412,0.9391439787663504,1.589345030916789e-05,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0+g,nb_0.125,0.9373888877536425,0.9374093221897541,2.0434436111660403e-05,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0+g,nb_0.150,0.9355473844522789,0.9364224591281227,0.000875074675843801,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0+g,nb_0.175,0.93180626173045,0.934675751940807,0.002869490210356984,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0+g,nb_0.200,0.9297310828207695,0.9328958661135746,0.003164783292805007,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0+g,nb_0.225,0.9275220214007872,0.9309919204876316,0.0034698990868443635,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0+g,nb_0.250,0.9251656892194726,0.9289801172936633,0.0038144280741906345,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0+g,nb_0.275,0.9226468513704813,0.926999738580145,0.004352887209663647,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0+g,nb_0.300,0.9199480965322763,0.9250056194699307,0.0050575229376543795,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0+g,nb_0.325,0.9170494339282782,0.9229326594510403,0.005883225522762103,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0+g,nb_0.350,0.9138562767514277,0.9206727330743923,0.006816456322964681,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0+g,nb_0.375,0.9105707338006008,0.9181948219138893,0.0076240881132885185,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0+g,nb_0.400,0.9069279549897487,0.9160587421923426,0.00913078720259397,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0+g,nb_0.425,0.9028968922776488,0.9132082864303794,0.010311394152730635,46606,13982,3019,57,4,CI Name (aff),assignment group
BPIC14,itsm,handover,0.75,rare-first,0.7515126807707162,B0+g,nb_0.450,0.89856438797935,0.9094550135889,0.010890625609550009,46606,13982,3019,57,4,CI Name (aff),assignment group
