log,target,learner,quality,level,metric,b_lo,b_hi,V_lo,V_hi,D,D_se,D_lo,D_hi,R,R_fieller_lo,R_fieller_hi,fieller_kind,denom_t
BPIC15_1,handover,logit,clean,1.0,nb_0.650,B_half,B_intake_g,0.07182539682539679,0.007539682539682624,0.06428571428571417,0.046701047298191356,-0.01785714285714288,0.15240079365079368,0.8950276243093911,-inf,inf,unbounded,1.7237680932165822
BPIC15_1,handover,logit,clean,1.0,nb_0.650,B_intake,B_intake_g,0.0015873015873016927,0.007539682539682624,-0.005952380952380931,0.017499716207677932,-0.03575396825396826,0.04298611111111102,-3.749999999999738,-inf,inf,unbounded,0.05772518820158335
BPIC15_1,handover,logit,clean,1.0,nb_0.675,B_half,B_intake,0.09401709401709413,0.0006410256410257498,0.09337606837606838,0.053234770379465654,-0.0169978632478631,0.18185363247863262,0.993181818181817,-0.8003245630131679,3.330790709943899,bounded,2.0568427262151876
BPIC15_1,handover,logit,clean,1.0,nb_0.675,B_half,B_intake_g,0.09401709401709413,0.01452991452991459,0.07948717948717954,0.04931769487935123,-0.012558760683760554,0.1739529914529916,0.845454545454545,-2.094505554936728,1.7763970660775799,bounded,2.0568427262151876
BPIC15_1,handover,logit,clean,1.0,nb_0.675,B_intake,B_intake_g,0.0006410256410257498,0.01452991452991459,-0.01388888888888884,0.019027295354704505,-0.039909188034187915,0.04204059829059844,-21.666666666662913,-inf,inf,unbounded,0.021508486353897963
BPIC15_1,handover,logit,clean,1.0,nb_0.700,B_half,B_intake,0.1111111111111111,0.012037037037037068,0.09907407407407404,0.05636904339411307,-0.014814814814814812,0.20833333333333331,0.8916666666666664,-0.47193322015098005,1.8983338114926385,bounded,2.2137340509458037
BPIC15_1,handover,logit,clean,1.0,nb_0.700,B_half,B_intake_g,0.1111111111111111,0.011111111111111072,0.10000000000000003,0.052979886940071774,-0.004004629629629651,0.19217592592592586,0.9000000000000004,-0.15009485208114914,1.9537819142148645,bounded,2.2137340509458037
BPIC15_1,handover,logit,clean,1.0,nb_0.700,B_intake,B_intake_g,0.012037037037037068,0.011111111111111072,0.0009259259259259967,0.019090926229032728,-0.027777777777777766,0.04238425925925928,0.07692307692308264,-inf,inf,unbounded,0.38927164315418095
BPIC15_1,handover,logit,clean,1.0,nb_0.725,B_half,B_intake,0.15050505050505053,0.0310606060606059,0.11944444444444463,0.06314453653244784,-0.004223484848484839,0.23682449494949506,0.7936241610738266,-0.08277839052202562,1.3005086417542955,bounded,2.59719064724166
BPIC15_1,handover,logit,clean,1.0,nb_0.725,B_half,B_intake_g,0.15050505050505053,0.008080808080808022,0.1424242424242425,0.06203016976941653,-0.000852272727272751,0.2285858585858586,0.9463087248322152,0.35208529710576064,1.6029738958879993,bounded,2.59719064724166
BPIC15_1,handover,logit,clean,1.0,nb_0.725,B_intake,B_intake_g,0.0310606060606059,0.008080808080808022,0.022979797979797878,0.01739608235017546,-0.03467803030303025,0.040404040404040505,0.7398373983739843,-inf,inf,unbounded,0.9463940044534507
BPIC15_1,handover,logit,clean,1.0,nb_0.750,B_half,B_intake,0.18888888888888894,0.04166666666666663,0.1472222222222223,0.06859812271037144,0.011736111111111096,0.2611111111111112,0.7794117647058826,0.14752963471414415,1.2254517516607766,bounded,2.947177344565349
BPIC15_1,handover,logit,clean,1.0,nb_0.750,B_half,B_intake_g,0.18888888888888894,0.02777777777777779,0.16111111111111115,0.06572607701409576,0.006180555555555449,0.2604861111111111,0.8529411764705882,0.34775580349092106,1.3528656158297474,bounded,2.947177344565349
BPIC15_1,handover,logit,clean,1.0,nb_0.750,B_intake,B_intake_g,0.04166666666666663,0.02777777777777779,0.01388888888888884,0.02056465601702391,-0.03888888888888886,0.04381944444444444,0.3333333333333325,-inf,inf,unbounded,1.0951566298141566
BPIC15_1,handover,logit,clean,1.0,nb_0.775,B_half,B_intake,0.2416666666666668,0.006790123456790087,0.23487654320987672,0.08469662260321938,0.00645061728395071,0.3219290123456791,0.971902937420179,0.5455125179583165,1.450304524417132,bounded,3.089518119209228
BPIC15_1,handover,logit,clean,1.0,nb_0.775,B_half,B_intake_g,0.2416666666666668,0.025925925925925908,0.2157407407407409,0.0830877731736938,0.007307098765432145,0.3044444444444447,0.8927203065134101,0.43756815534940896,1.3113082464135133,bounded,3.089518119209228
BPIC15_1,handover,logit,clean,1.0,nb_0.775,B_intake,B_intake_g,0.006790123456790087,0.025925925925925908,-0.01913580246913582,0.02591035386517574,-0.051574074074074126,0.05868827160493829,-2.818181818181836,-inf,inf,unbounded,0.15696811166974994
BPIC15_1,handover,logit,clean,1.0,nb_0.800,B_half,B_intake,0.1500000000000002,0.047222222222222276,0.10277777777777791,0.10020209634560125,-0.02652777777777788,0.3570833333333335,0.6851851851851852,-inf,inf,unbounded,1.621162563833512
BPIC15_1,handover,logit,clean,1.0,nb_0.800,B_half,B_intake_g,0.1500000000000002,0.06666666666666665,0.08333333333333354,0.09704306243662239,-0.011111111111111158,0.34659722222222233,0.5555555555555562,1.1212575992758997,2.5099089847220917,exclusive,1.621162563833512
BPIC15_1,handover,logit,clean,1.0,nb_0.800,B_intake,B_intake_g,0.047222222222222276,0.06666666666666665,-0.019444444444444375,0.030625005249012738,-0.05923611111111114,0.0611111111111112,-0.41176470588235103,-inf,inf,unbounded,1.1066129369847462
BPIC15_1,handover,logit,mask_rare,0.5,ap,B_half,B_intake,0.014582552689083261,3.939042525569203e-05,0.01454316226382757,0.006937041772529347,0.0009414471766930222,0.02770623962650309,0.9972987976731138,0.7085208710966845,1.3062316877269993,bounded,2.107823696511103
BPIC15_1,handover,logit,mask_rare,0.5,ap,B_half,B_intake_g,0.014582552689083261,0.0005167535277079693,0.014065799161375292,0.006976439506367688,0.0011785873456159977,0.028482811516289563,0.9645635754777818,0.3430893318092445,1.1015960778436111,bounded,2.107823696511103
BPIC15_1,handover,logit,mask_rare,0.5,ap,B_intake,B_intake_g,3.939042525569203e-05,0.0005167535277079693,-0.0004773631024522773,0.0006074475986898456,-0.0009276880553274719,0.0015735586036594701,-12.118759809106072,-inf,inf,unbounded,0.04814770000598984
BPIC15_1,handover,logit,mask_rare,0.5,auc,B_half,B_intake,0.048184517013016515,-0.00037108928979212585,0.04855560630280864,0.03292815824443377,-0.012860777779206188,0.11933878356812681,1.0077014218009466,-inf,inf,unbounded,1.44710321438005
BPIC15_1,handover,logit,mask_rare,0.5,auc,B_half,B_intake_g,0.048184517013016515,0.0017127197990410847,0.04647179721397543,0.03319548295300563,-0.012860777779206103,0.11949126138691821,0.9644549763033131,-inf,inf,unbounded,1.44710321438005
BPIC15_1,handover,logit,mask_rare,0.5,auc,B_intake,B_intake_g,-0.00037108928979212585,0.0017127197990410847,-0.0020838090888332106,0.0027315334399947116,-0.005494667732359107,0.006559656084656179,5.615384615385973,-inf,inf,unbounded,-0.11082386040007289
BPIC15_1,handover,logit,mask_rare,0.5,brier_skill,B_half,B_intake,0.04973278018705962,0.0026607120641450877,0.047072068122914534,0.02130393962314133,0.012889989674477067,0.09384364274874157,0.9464998326227215,0.4503438503285676,1.814301033193264,bounded,2.2389903846286257
BPIC15_1,handover,logit,mask_rare,0.5,brier_skill,B_half,B_intake_g,0.04973278018705962,0.001169891694452696,0.048562888492606926,0.0214621324646382,0.008374293204119301,0.09347078201078578,0.9764764469218815,0.5433808299575718,1.8748301095160114,bounded,2.2389903846286257
BPIC15_1,handover,logit,mask_rare,0.5,brier_skill,B_intake,B_intake_g,0.0026607120641450877,0.001169891694452696,0.0014908203696923916,0.0031043149862099244,-0.006459088058758163,0.005920535995922755,0.5603087946953051,-inf,inf,unbounded,0.31986180885251403
BPIC15_1,handover,logit,mask_rare,0.5,logloss_skill,B_half,B_intake,0.045021647136832765,0.002082096628755248,0.04293955050807752,0.03238256554204073,-0.013838328827888427,0.11027552322200783,0.9537534328224998,-inf,inf,unbounded,1.3747992209303668
BPIC15_1,handover,logit,mask_rare,0.5,logloss_skill,B_half,B_intake_g,0.045021647136832765,0.0014025552518551754,0.04361909188497759,0.03252030694531757,-0.012476863106870925,0.11248908538564721,0.9688470915425986,-inf,inf,unbounded,1.3747992209303668
BPIC15_1,handover,logit,mask_rare,0.5,logloss_skill,B_intake,B_intake_g,0.002082096628755248,0.0014025552518551754,0.0006795413769000724,0.0024090554582324613,-0.005018662925818898,0.004207924479895797,0.3263736022214909,-inf,inf,unbounded,0.27280331245173645
BPIC15_1,handover,logit,mask_rare,0.5,nagelkerke,B_half,B_intake,0.05940007635316194,0.0020015967641100474,0.05739847958905189,0.040463108892213086,-0.01862879250854261,0.13836589152186393,0.9663031280934793,-inf,inf,unbounded,1.4489073936141852
BPIC15_1,handover,logit,mask_rare,0.5,nagelkerke,B_half,B_intake_g,0.05940007635316194,0.0013444752933907678,0.05805560105977117,0.04060123877628129,-0.01630661810721763,0.13967128190626638,0.9773657648957012,-inf,inf,unbounded,1.4489073936141852
BPIC15_1,handover,logit,mask_rare,0.5,nagelkerke,B_intake,B_intake_g,0.0020015967641100474,0.0013444752933907678,0.0006571214707192796,0.0025640615678040038,-0.004927042637742293,0.00449778480495694,0.32829862762665374,-inf,inf,unbounded,0.24850473410166685
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.050,B_half,B_intake,0.0,0.0,0.0,2.2573098198323312e-05,0.0,0.0,,-inf,inf,exclusive,
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.050,B_half,B_intake_g,0.0,0.0,0.0,2.064239628154319e-05,0.0,0.0,,-inf,inf,exclusive,
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.050,B_intake,B_intake_g,0.0,0.0,0.0,9.246425906923945e-06,0.0,0.0,,-inf,inf,unbounded,0.0
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.075,B_half,B_intake,0.0,0.0,0.0,0.0007616063334592865,-0.00022522522522516741,0.0,,-inf,inf,exclusive,
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.075,B_half,B_intake_g,0.0,0.0,0.0,0.000887772329003355,-0.00045045045045044585,0.00017454954954959206,,-inf,inf,exclusive,
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.075,B_intake,B_intake_g,0.0,0.0,0.0,0.001025495679055076,-0.00039977477477478305,0.00045045045045044585,,-inf,inf,unbounded,0.0
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.100,B_half,B_intake,0.0,0.0,0.0,0.0009348455629354268,-0.0005478395061728812,0.002777777777777768,,-inf,inf,exclusive,
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.100,B_half,B_intake_g,0.0,0.0,0.0,0.0013822415172428393,-0.002708333333333318,0.002777777777777768,,-inf,inf,exclusive,
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.100,B_intake,B_intake_g,0.0,0.0,0.0,0.0013634907057549503,-0.002777777777777768,0.002777777777777768,,-inf,inf,unbounded,0.0
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.125,B_half,B_intake,0.0,0.0,0.0,0.0016129603629447791,-0.004315476190476174,0.00436507936507935,,-inf,inf,unbounded,0.0
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.125,B_half,B_intake_g,0.0,0.0,0.0,0.0017235766082794477,-0.002777777777777768,0.005376984126984112,,-inf,inf,unbounded,0.0
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.125,B_intake,B_intake_g,0.0,0.0,0.0,0.0019904241246195124,-0.0027777777777778538,0.005555555555555536,,-inf,inf,unbounded,0.0
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.150,B_half,B_intake,0.0,-0.002777777777777768,0.002777777777777768,0.0020581275064457355,-0.0050285947712418125,0.00544526143790848,,-inf,inf,unbounded,0.0
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.150,B_half,B_intake_g,0.0,0.0,0.0,0.0023324213958251824,-0.005555555555555536,0.005555555555555622,,-inf,inf,unbounded,0.0
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.150,B_intake,B_intake_g,-0.002777777777777768,0.0,-0.002777777777777768,0.002455323256086165,-0.005555555555555622,0.005555555555555622,1.0,-inf,inf,unbounded,-1.3872469075648137
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.175,B_half,B_intake,0.0,0.0,0.0,0.0025857379449434423,-0.005555555555555536,0.005555555555555536,,-inf,inf,unbounded,0.0
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.175,B_half,B_intake_g,0.0,0.0,0.0,0.002611985740433778,-0.005555555555555536,0.007725168350168427,,-inf,inf,unbounded,0.0
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.175,B_intake,B_intake_g,0.0,0.0,0.0,0.003086555505857375,-0.005555555555555536,0.00833333333333339,,-inf,inf,unbounded,0.0
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.200,B_half,B_intake,0.0,0.0,0.0,0.0036537499575834487,-0.004166666666666763,0.00833333333333339,,-inf,inf,unbounded,0.0
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.200,B_half,B_intake_g,0.0,0.0,0.0,0.002885887080459348,-0.004704861111111119,0.008333333333333304,,-inf,inf,unbounded,0.0
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.200,B_intake,B_intake_g,0.0,0.0,0.0,0.0034847287037910435,-0.00678819444444442,0.006093750000000007,,-inf,inf,unbounded,0.0
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.225,B_half,B_intake,0.0,0.0,0.0,0.003091104991052652,-0.005555555555555622,0.00833333333333339,,-inf,inf,unbounded,0.0
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.225,B_half,B_intake_g,0.0,0.0,0.0,0.003535261284549783,-0.005645161290322639,0.00833333333333339,,-inf,inf,unbounded,0.0
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.225,B_intake,B_intake_g,0.0,0.0,0.0,0.004064754243698128,-0.00833333333333339,0.00833333333333328,,-inf,inf,unbounded,0.0
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.250,B_half,B_intake,0.0,0.0018518518518518823,-0.0018518518518518823,0.004098121462685089,-0.007407407407407418,0.01182870370370375,,-inf,inf,unbounded,0.0
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.250,B_half,B_intake_g,0.0,-0.0009259259259258856,0.0009259259259258856,0.004048341380310474,-0.008125000000000004,0.009768518518518524,,-inf,inf,unbounded,0.0
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.250,B_intake,B_intake_g,0.0018518518518518823,-0.0009259259259258856,0.002777777777777768,0.004527012362806727,-0.009976851851851886,0.00956018518518529,1.49999999999997,-inf,inf,unbounded,0.4620844436602143
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.275,B_half,B_intake,-0.0017241379310344307,0.0,-0.0017241379310344307,0.005209793621137409,-0.008790708812260559,0.011185344827586194,1.0,-inf,inf,unbounded,-1.556901657601707
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.275,B_half,B_intake_g,-0.0017241379310344307,0.0031609195402299006,-0.004885057471264331,0.0044367123395919646,-0.006300287356321837,0.012238984674329385,2.833333333333398,-inf,inf,unbounded,-1.556901657601707
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.275,B_intake,B_intake_g,0.0,0.0031609195402299006,-0.0031609195402299006,0.00467978663515727,-0.009322318007662764,0.010131704980842994,,-inf,inf,unbounded,0.0
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.300,B_half,B_intake,-0.0015873015873015817,-0.008333333333333304,0.006746031746031722,0.004698414690507641,-0.00833333333333339,0.010178571428571518,-4.25,1.400382976843771,6.677663356503938,exclusive,-1.200002313259699
BPIC15_1,handover,logit,mask_rare,0.5,nb_0.300,B_half,B_intake_g,-0.0015873015873015817,0.0,-0.0015873015873015817,0.0056767573492026435,-0.013005952380952335,0.012212301587301633,1.0,-inf,inf,unbounded,-1.200002313259699
