learner,split,quality,level,rung,metric,log,target,V,se,n_draws,pct_lo,pct_hi,basic_lo,basic_hi,bc_lo,bc_hi,boot_shift,lo,hi,resolved
logit,rolling5,stale,1.0,B_intake_g,nb_0.575,BPIC15_4,duration,-0.0027573529411764,0.02399630676006519,143,-0.0528492647058823,0.047035845588235106,-0.0525505514705879,0.04733455882352949,-0.04989393485953793,0.06255197656645724,-0.0078125,-0.0525505514705879,0.04733455882352949,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.600,BPIC15_4,duration,0.0,0.023879469169446145,143,-0.0486328124999999,0.0468749999999999,-0.0468749999999999,0.0486328124999999,-0.048054696431151706,0.0468749999999999,-0.0039062499999999,-0.0468749999999999,0.0486328124999999,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.625,BPIC15_4,duration,0.0,0.02082106618202396,143,-0.0520833333333333,0.034244791666666406,-0.034244791666666406,0.0520833333333333,-0.05672719559283019,0.020978640396622457,0.0,-0.034244791666666406,0.0520833333333333,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.650,BPIC15_4,duration,0.0,0.01924299919197384,143,-0.046540178571428524,0.025948660714285633,-0.025948660714285633,0.046540178571428524,-0.0642752642902692,0.005761705027348851,0.0,-0.025948660714285633,0.046540178571428524,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.675,BPIC15_4,duration,0.0,0.01925145537155871,143,-0.0486778846153846,0.019471153846153742,-0.019471153846153742,0.0486778846153846,-0.0649038461538461,0.0,0.0,-0.019471153846153742,0.0486778846153846,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.700,BPIC15_4,duration,0.0,0.01894258219136572,143,-0.0546874999999999,0.029296874999999837,-0.029296874999999837,0.0546874999999999,-0.0729166666666666,0.0,0.0,-0.029296874999999837,0.0546874999999999,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.725,BPIC15_4,duration,0.0,0.019079399427341652,143,-0.0617897727272727,0.015625,-0.015625,0.0617897727272727,-0.12335925982551937,0.0,0.0,-0.015625,0.0617897727272727,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.750,BPIC15_4,duration,0.0,0.018447580523086673,143,-0.0703125,0.01914062499999991,-0.01914062499999991,0.0703125,-0.0703125,0.0,0.0,-0.01914062499999991,0.0703125,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.775,BPIC15_4,duration,0.0,0.018517913124372926,143,-0.06241319444444439,0.02070312499999986,-0.02070312499999986,0.06241319444444439,-0.0807291666666666,0.0,0.0,-0.02070312499999986,0.06241319444444439,False
logit,rolling5,stale,1.0,B_intake_g,nb_0.800,BPIC15_4,duration,0.0,0.016684794022800403,143,-0.04531249999999999,0.0,0.0,0.04531249999999999,-0.12499962201810742,0.0,0.0,0.0,0.04531249999999999,False
