learner,split,quality,level,rung,metric,log,target,scheme,V,boot_median,displacement,se,n_draws,lo,hi,width,excludes_point,resolved
hgb,holdout70,clean,1.0,B_intake,nb_0.125,BPIC13_closed,handover,multinomial,0.0345158197507191,-0.012304250559284101,-0.0468200703100032,0.021982999170681264,400,0.04089964844998407,0.1255992329817833,0.08469958453179924,True,True
hgb,holdout70,clean,1.0,B_intake,nb_0.150,BPIC13_closed,handover,multinomial,0.0348730096065272,-0.009080142123963651,-0.04395315173049085,0.023152691397596528,400,0.03484998026056074,0.12492104224240039,0.09007106198183965,False,True
hgb,holdout70,clean,1.0,B_intake,nb_0.175,BPIC13_closed,handover,multinomial,0.0322012066978509,-0.006474137346620499,-0.0386753440444714,0.023180157149454258,400,0.03089621042641163,0.11859195986712735,0.08769574944071573,False,True
hgb,holdout70,clean,1.0,B_intake,nb_0.200,BPIC13_closed,handover,multinomial,0.0173378076062639,-0.0067114093959731,-0.024049217002237,0.02419188731427414,400,-0.005117449664429584,0.08894015659955237,0.09405760626398196,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.225,BPIC13_closed,handover,multinomial,0.0094537057083062,-0.00653099516489855,-0.01598470087320475,0.024366238482125914,400,-0.017844771595583436,0.07181208053691257,0.08965685213249601,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.250,BPIC13_closed,handover,multinomial,0.0044742729306487,-0.0052199850857569,-0.0096942580164056,0.025206665484455743,400,-0.03879567486950049,0.0656226696495151,0.10441834451901559,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.275,BPIC13_closed,handover,multinomial,0.007174265216385,-0.005669983800046199,-0.012844249016431199,0.0260716041709427,400,-0.030426984494330088,0.07592378307490527,0.10635076756923537,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.300,BPIC13_closed,handover,multinomial,0.001278363694471,-0.0051134547778842,-0.0063918184723552,0.025874139902011737,400,-0.03837488015340371,0.0613614573346115,0.09973633748801522,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.325,BPIC13_closed,handover,multinomial,0.0037285607755406,-0.0057585549755572,-0.0094871157510978,0.025508412750623,400,-0.03766260667826668,0.06465117242522156,0.10231377910348824,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.350,BPIC13_closed,handover,multinomial,0.0005162622612287,-0.0036138358286009,-0.0041300980898296,0.026867063844711145,400,-0.05355790741696772,0.05628549303045941,0.10984340044742713,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.375,BPIC13_closed,handover,multinomial,0.0031319910514541,-0.0040268456375839,-0.007158836689038,0.02771100520064354,400,-0.049228187919463116,0.06092841163310945,0.11015659955257256,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.400,BPIC13_closed,handover,multinomial,-0.0067114093959731,-0.0044742729306487,0.0022371364653243995,0.02900476188276996,400,-0.07160700969425789,0.04625279642058171,0.1178598061148396,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.425,BPIC13_closed,handover,multinomial,-0.0126446843692247,-0.0062250753817722,0.006419608987452499,0.03069028064909983,400,-0.08046882598968944,0.037564439256881736,0.11803326524657118,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.450,BPIC13_closed,handover,multinomial,-0.0231848688224527,-0.0037624567825909503,0.01942241203986175,0.03282781110224952,400,-0.09876449054301387,0.025030506406345368,0.12379499694935923,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.475,BPIC13_closed,handover,multinomial,-0.0094811974006605,-0.0048471290082028,0.0046340683924577,0.035306080422183195,400,-0.07886172366038124,0.0617902418237988,0.14065196548418005,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.500,BPIC13_closed,handover,multinomial,0.0,-0.0067114093959731,-0.0067114093959731,0.037529077309446685,400,-0.06269574944071576,0.08064876957494402,0.14334451901565978,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.525,BPIC13_closed,handover,multinomial,0.0075356175674084,-0.00912516189803365,-0.01666077946544205,0.0401464889248086,400,-0.04872836453549985,0.10210761803838435,0.1508359825738842,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.550,BPIC13_closed,handover,multinomial,0.0104399701715138,-0.0104399701715137,-0.020879940343027502,0.0434537281475601,400,-0.05372856077554058,0.12033308476261495,0.17406164553815553,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.575,BPIC13_closed,handover,multinomial,-0.0086853533359652,-0.00986971969996045,-0.0011843663639952498,0.04767314745450368,400,-0.08545532306882465,0.09258784050532963,0.17804316357415428,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.600,BPIC13_closed,handover,multinomial,-0.0156599552572706,-0.013982102908277349,0.0016778523489932515,0.051378080305258415,400,-0.1073825503355702,0.0962527964205818,0.203635346756152,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.625,BPIC13_closed,handover,multinomial,-0.0246085011185682,-0.0167785234899328,0.007829977628635399,0.05747473555029763,400,-0.13130126771066356,0.1022184936614467,0.23351976137211025,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.650,BPIC13_closed,handover,multinomial,-0.0067114093959731,-0.024768296580377047,-0.018056887184403948,0.06451135307235824,400,-0.09783477149248948,0.15856503675295636,0.25639980824544584,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.675,BPIC13_closed,handover,multinomial,0.0032696609877818,-0.03045947341249355,-0.03372913440027535,0.07117343605241383,400,-0.08271381861985881,0.1862889347788677,0.26900275339872654,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.700,BPIC13_closed,handover,multinomial,0.0067114093959731,-0.0402684563758389,-0.046979865771812,0.08050099445867595,400,-0.07915734526472781,0.2259694258016404,0.3051267710663682,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.725,BPIC13_closed,handover,multinomial,0.012202562538133,-0.0445393532641854,-0.056741915802318396,0.08991626563941357,400,-0.08398413666870022,0.2637787268659751,0.34776286353467534,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.750,BPIC13_closed,handover,multinomial,0.0134228187919463,-0.0559284116331096,-0.0693512304250559,0.10283118530851104,400,-0.10967561521252778,0.2997762863534675,0.40945190156599526,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.775,BPIC13_closed,handover,multinomial,0.0124285359184688,-0.07742977877206064,-0.08985831469052945,0.11449829392603746,400,-0.10948918717375071,0.33936738752174994,0.44885657469550067,False,False
hgb,holdout70,clean,1.0,B_intake,nb_0.800,BPIC13_closed,handover,multinomial,0.0022371364653243,-0.09172259507829975,-0.09395973154362404,0.1305635587041773,400,-0.15889261744966449,0.3758389261744965,0.534731543624161,False,False
hgb,holdout70,clean,1.0,B_intake_g,ap,BPIC13_closed,handover,multinomial,0.0105023134787824,-0.01692196121911055,-0.02742427469789295,0.04024906695230882,400,-0.03626785244233906,0.12108834242690175,0.1573561948692408,False,False
hgb,holdout70,clean,1.0,B_intake_g,auc,BPIC13_closed,handover,multinomial,0.0244529760112416,-0.00404571258032505,-0.02849868859156665,0.026542570623574395,400,0.0017543245061017107,0.1041753208126064,0.1024209963065047,False,True
hgb,holdout70,clean,1.0,B_intake_g,brier_skill,BPIC13_closed,handover,multinomial,0.0378007032210909,-0.035052851854821904,-0.0728535550759128,0.0944644948643985,400,-0.07546688018460326,0.2839550600924434,0.35942194027704666,False,False
hgb,holdout70,clean,1.0,B_intake_g,logloss_skill,BPIC13_closed,handover,multinomial,0.00672201854222,-0.14171997644865003,-0.14844199499087002,0.19124425872953474,400,-0.2074088813399358,0.4988918203217838,0.7063007016617195,False,False
hgb,holdout70,clean,1.0,B_intake_g,nagelkerke,BPIC13_closed,handover,multinomial,0.0100942614109098,-0.44808965467323025,-0.45818391608414005,0.9071828460528256,400,-0.9530169838582748,2.4258189574400393,3.378835941298314,False,False
hgb,holdout70,clean,1.0,B_intake_g,nb_0.050,BPIC13_closed,handover,multinomial,0.0030613446367596,-0.0014718003061344,-0.004533144942894,0.01664470002020547,400,-0.0247439067467327,0.041693159072176876,0.06643706581890957,False,False
hgb,holdout70,clean,1.0,B_intake_g,nb_0.075,BPIC13_closed,handover,multinomial,0.0134228187919462,-0.0022069048914686003,-0.0156297236834148,0.016736411884812223,400,-0.002817582683354653,0.06338200616724085,0.0661995888505955,False,False
hgb,holdout70,clean,1.0,B_intake_g,nb_0.100,BPIC13_closed,handover,multinomial,0.0064628386776037,-0.0008699975142927501,-0.00733283619189645,0.016671511685901235,400,-0.016927665920954613,0.04897464578672614,0.06590231170768075,False,False
hgb,holdout70,clean,1.0,B_intake_g,nb_0.125,BPIC13_closed,handover,multinomial,0.0115052732502397,-0.00095877277085325,-0.01246404602109295,0.016316101802511713,400,-0.006407798018536172,0.055928411633109604,0.062336209651645776,False,False
hgb,holdout70,clean,1.0,B_intake_g,nb_0.150,BPIC13_closed,handover,multinomial,0.0210554020265824,-0.0010527701013291,-0.0221081721279115,0.0159782375991037,400,0.01288656402158175,0.07410185550730351,0.06121529148572176,False,True
hgb,holdout70,clean,1.0,B_intake_g,nb_0.175,BPIC13_closed,handover,multinomial,0.0258287573723815,-0.0011863602467629,-0.0270151176191444,0.015966467928777435,400,0.02356619890176935,0.08467561521252784,0.06110941631075849,False,True
hgb,holdout70,clean,1.0,B_intake_g,nb_0.200,BPIC13_closed,handover,multinomial,0.0268456375838926,0.00027964205816550695,-0.026565995525727092,0.01629116999153572,400,0.0257270693512304,0.08730425055928401,0.06157718120805361,False,True
hgb,holdout70,clean,1.0,B_intake_g,nb_0.225,BPIC13_closed,handover,multinomial,0.021505376344086,0.0002164970772894,-0.0212888792667966,0.016546086614311523,400,0.013114310456808817,0.07715053763440853,0.06403622717759971,False,True
hgb,holdout70,clean,1.0,B_intake_g,nb_0.250,BPIC13_closed,handover,multinomial,0.0201342281879194,-0.0007457121551081,-0.0208799403430275,0.017226012272243168,400,0.0089485458612975,0.07384414615958229,0.06489560029828478,False,True
hgb,holdout70,clean,1.0,B_intake_g,nb_0.275,BPIC13_closed,handover,multinomial,0.0175113785389184,-0.0006557124122502,-0.0181670909511686,0.01768360468527629,400,0.0023007791406309333,0.07113129676772334,0.06883051762709241,False,True
hgb,holdout70,clean,1.0,B_intake_g,nb_0.300,BPIC13_closed,handover,multinomial,0.0198146372643017,-0.0011185682326621,-0.0209332054969638,0.01834161851400501,400,0.005377117289869046,0.07384148290188558,0.06846436561201653,False,True
hgb,holdout70,clean,1.0,B_intake_g,nb_0.325,BPIC13_closed,handover,multinomial,0.0340541884166045,-0.00033142762449244996,-0.03438561604109695,0.019000112104207517,400,0.032637335321899094,0.1043997017151379,0.07176236639323881,False,True
hgb,holdout70,clean,1.0,B_intake_g,nb_0.350,BPIC13_closed,handover,multinomial,0.0404405437962484,0.00043021855102385004,-0.040010325245224555,0.020220967554119902,400,0.0424926862846325,0.11823696437790372,0.07574427809327122,True,True
hgb,holdout70,clean,1.0,B_intake_g,nb_0.375,BPIC13_closed,handover,multinomial,0.0353467561521252,-0.0013422818791946,-0.0366890380313198,0.0214464664000716,400,0.031733780760626266,0.11187919463087224,0.08014541387024599,False,True
hgb,holdout70,clean,1.0,B_intake_g,nb_0.400,BPIC13_closed,handover,multinomial,0.0298284862043251,-0.0007457121551081,-0.0305741983594332,0.022190786450653015,400,0.02011558538404181,0.10294556301267702,0.0828299776286352,False,True
hgb,holdout70,clean,1.0,B_intake_g,nb_0.425,BPIC13_closed,handover,multinomial,0.0210096294134811,-0.0008754012255617,-0.021885030639042798,0.023330153052681286,400,-0.000598190837467219,0.08982102908277388,0.0904192199202411,False,False
hgb,holdout70,clean,1.0,B_intake_g,nb_0.450,BPIC13_closed,handover,multinomial,0.0205409802725238,-0.0016270083384177,-0.0221679886109415,0.02509096258228128,400,-0.004881025015253303,0.09194122432377447,0.09682224933902778,False,False
hgb,holdout70,clean,1.0,B_intake_g,nb_0.475,BPIC13_closed,handover,multinomial,0.0242889101949504,-0.002716522850751,-0.0270054330457014,0.027330283307025662,400,0.0006844572280813171,0.10292159369340557,0.10223713646532426,False,True
hgb,holdout70,clean,1.0,B_intake_g,nb_0.500,BPIC13_closed,handover,multinomial,0.0156599552572706,-0.0022371364653243,-0.0178970917225949,0.029593185843214864,400,-0.02019015659955266,0.0917225950782995,0.11191275167785215,False,False
hgb,holdout70,clean,1.0,B_intake_g,nb_0.525,BPIC13_closed,handover,multinomial,0.0170728835511597,-0.0042387848816672,-0.0213116684328269,0.03226848961962286,400,-0.02547980689979986,0.0998851995761213,0.12536500647592116,False,False
hgb,holdout70,clean,1.0,B_intake_g,nb_0.550,BPIC13_closed,handover,multinomial,0.0109371116082525,-0.00795426298782,-0.0188913745960725,0.03453163693030542,400,-0.043754660700969526,0.09397216007954248,0.13772682078051202,False,False
hgb,holdout70,clean,1.0,B_intake_g,nb_0.575,BPIC13_closed,handover,multinomial,0.0256612712198973,-0.00973812343729435,-0.03539939465719165,0.037977797109589706,400,-0.023328727464140053,0.12687195683642571,0.15020068430056577,False,False
hgb,holdout70,clean,1.0,B_intake_g,nb_0.600,BPIC13_closed,handover,multinomial,0.0011185682326621,-0.0111856823266219,-0.012304250559284,0.0415110972198822,400,-0.07832774049217014,0.09284116331096169,0.17116890380313182,False,False
hgb,holdout70,clean,1.0,B_intake_g,nb_0.625,BPIC13_closed,handover,multinomial,-0.0141685309470544,-0.0104399701715137,0.0037285607755407,0.04445355994611522,400,-0.11271439224459341,0.06493288590604032,0.17764727815063375,False,False
hgb,holdout70,clean,1.0,B_intake_g,nb_0.650,BPIC13_closed,handover,multinomial,-0.0242889101949504,-0.0131032278683285,0.0111856823266219,0.04850484738019668,400,-0.14355225311601127,0.05727069351230435,0.20082294662831562,False,False
hgb,holdout70,clean,1.0,B_intake_g,nb_0.675,BPIC13_closed,handover,multinomial,-0.0211667527103768,-0.01557391154706585,0.005592841163310949,0.05381969743163626,400,-0.14941490277060726,0.07398038203407342,0.22339528480468068,False,False
hgb,holdout70,clean,1.0,B_intake_g,nb_0.700,BPIC13_closed,handover,multinomial,-0.0216256524981357,-0.016778523489932848,0.004847129008202854,0.05945977520958393,400,-0.14990678598061138,0.0857755406413125,0.2356823266219239,False,False
hgb,holdout70,clean,1.0,B_intake_g,nb_0.725,BPIC13_closed,handover,multinomial,-0.027252389668497,-0.0227781167378482,0.004474272930648799,0.0640110340490257,400,-0.15633516371771372,0.08720764693919056,0.24354281065690428,False,False
hgb,holdout70,clean,1.0,B_intake_g,nb_0.750,BPIC13_closed,handover,multinomial,-0.0425055928411633,-0.0268456375838926,0.0156599552572707,0.07127736905907382,400,-0.2102908277404921,0.07606263982102901,0.28635346756152114,False,False
hgb,holdout70,clean,1.0,B_intake_g,nb_0.775,BPIC13_closed,handover,multinomial,-0.0526969922943077,-0.0313199105145413,0.021377081779766403,0.08355518742344617,400,-0.2694568729803629,0.08057419835943339,0.3500310713397963,False,False
hgb,holdout70,clean,1.0,B_intake_g,nb_0.800,BPIC13_closed,handover,multinomial,-0.0626398210290827,-0.0335570469798657,0.029082774049217004,0.09695213146187279,400,-0.3065436241610736,0.09630872483221492,0.40285234899328853,False,False
hgb,holdout70,mask_rare,0.5,B_half,ap,BPIC13_closed,handover,multinomial,-0.0385241255769778,-0.0158112718758905,0.022712853701087297,0.03241774654743558,400,-0.1227261655899969,0.00018732051660534654,0.12291348610660224,False,False
hgb,holdout70,mask_rare,0.5,B_half,auc,BPIC13_closed,handover,multinomial,-0.0642878651008732,-0.01124122042201715,0.053046644678856045,0.057034415692457686,400,-0.23156826842265837,-0.012830299092794872,0.2187379693298635,False,True
hgb,holdout70,mask_rare,0.5,B_half,brier_skill,BPIC13_closed,handover,multinomial,-0.230454335681767,-0.15720707372324544,0.07324726195852155,0.12079494730724209,400,-0.49833341343781223,-0.04471450822276335,0.4536189052150489,False,True
hgb,holdout70,mask_rare,0.5,B_half,logloss_skill,BPIC13_closed,handover,multinomial,-0.235345906794677,-0.3084103708283864,-0.07306446403370939,0.23279353990255455,400,-0.506416799448881,0.3689676862371934,0.8753844856860744,False,False
hgb,holdout70,mask_rare,0.5,B_half,nagelkerke,BPIC13_closed,handover,multinomial,-0.8327610173059105,-1.0451308714494925,-0.212369854143582,1.9925557792619755,400,-1.8213646094261746,2.968746364426024,4.790110973852198,False,False
hgb,holdout70,mask_rare,0.5,B_half,nb_0.050,BPIC13_closed,handover,multinomial,-0.000941952195926,-0.0054162251265748,-0.004474272930648801,0.011760150500181891,400,-0.010255504533144763,0.03430472153538216,0.04456022606852692,False,False
hgb,holdout70,mask_rare,0.5,B_half,nb_0.075,BPIC13_closed,handover,multinomial,-6.046314771146477e-05,-0.00519983070318635,-0.005139367555474885,0.015241046971077272,400,-0.011796360118507671,0.048044017171533955,0.05984037729004163,False,False
hgb,holdout70,mask_rare,0.5,B_half,nb_0.100,BPIC13_closed,handover,multinomial,-0.0233656475267213,-0.0077056922694506,0.015659955257270698,0.01750990627391745,400,-0.058668903803131826,0.008246333581904138,0.06691523738503596,False,False
hgb,holdout70,mask_rare,0.5,B_half,nb_0.125,BPIC13_closed,handover,multinomial,-0.0252476829658037,-0.0089485458612975,0.0162991371045062,0.020110085389908973,400,-0.06776925535314778,0.00945190156599561,0.07722115691914339,False,False
hgb,holdout70,mask_rare,0.5,B_half,nb_0.150,BPIC13_closed,handover,multinomial,-0.031977891827872,-0.00954072904329515,0.02243716278457685,0.02171337873999011,400,-0.08243847874720331,0.0016515330964601699,0.08409001184366348,False,False
hgb,holdout70,mask_rare,0.5,B_half,nb_0.175,BPIC13_closed,handover,multinomial,-0.0415565046437529,-0.0093214019388515,0.0322351027049014,0.023967436723045268,400,-0.11225849094976592,-0.01141786997491688,0.10084062097484904,False,True
hgb,holdout70,mask_rare,0.5,B_half,nb_0.200,BPIC13_closed,handover,multinomial,-0.0346756152125279,-0.0095078299776286,0.0251677852348993,0.025647094203862346,400,-0.1085430648769573,0.0045441834451901975,0.11308724832214749,False,False
hgb,holdout70,mask_rare,0.5,B_half,nb_0.225,BPIC13_closed,handover,multinomial,-0.0337013783647253,-0.01082485386447275,0.022876524500252553,0.027014699520961798,400,-0.10928592047340666,0.0016922854874794058,0.11097820596088606,False,False
hgb,holdout70,mask_rare,0.5,B_half,nb_0.250,BPIC13_closed,handover,multinomial,-0.0343027591349739,-0.01193139448173,0.0223713646532439,0.028373027170213377,400,-0.11793437733035031,-0.003709917971663007,0.1142244593586873,False,True
hgb,holdout70,mask_rare,0.5,B_half,nb_0.275,BPIC13_closed,handover,multinomial,-0.0344827586206896,-0.0138856746123582,0.0205970840083314,0.030659997179634413,400,-0.12582156908123093,-0.0027462778677774663,0.12307529121345347,False,True
hgb,holdout70,mask_rare,0.5,B_half,nb_0.300,BPIC13_closed,handover,multinomial,-0.0370725471396612,-0.01182486417385745,0.025247682965803746,0.03360429360933438,400,-0.13712048577820388,-0.005744646852029356,0.13137583892617452,False,True
hgb,holdout70,mask_rare,0.5,B_half,nb_0.325,BPIC13_closed,handover,multinomial,-0.0411798823431933,-0.01060568398376,0.0305741983594333,0.03555045777163833,400,-0.14968514375673198,-0.005857983262904959,0.14382716049382702,False,True
hgb,holdout70,mask_rare,0.5,B_half,nb_0.350,BPIC13_closed,handover,multinomial,-0.0519704009636895,-0.011529857167441,0.04044054379624851,0.0368387668957244,400,-0.16985458612975385,-0.023167268972638017,0.14668731715711583,False,True
hgb,holdout70,mask_rare,0.5,B_half,nb_0.375,BPIC13_closed,handover,multinomial,-0.0438478747203579,-0.0138702460850111,0.029977628635346802,0.037917259048236056,400,-0.1548210290827739,-0.0030984340044741265,0.15172259507829977,False,True
hgb,holdout70,mask_rare,0.5,B_half,nb_0.400,BPIC13_closed,handover,multinomial,-0.0432513049962714,-0.01081282624906785,0.032438478747203556,0.039367607764753135,400,-0.1513982102908276,-0.0014541387024608055,0.14994407158836678,False,True
hgb,holdout70,mask_rare,0.5,B_half,nb_0.425,BPIC13_closed,handover,multinomial,-0.0405602567843594,-0.0098239470868592,0.0307363096975002,0.04175512923264141,400,-0.15108452485166793,0.014210679894952019,0.16529520474661996,False,False
hgb,holdout70,mask_rare,0.5,B_half,nb_0.450,BPIC13_closed,handover,multinomial,0.0061012812690665,-0.01830384380719945,-0.02440512507626595,0.045377985994301304,400,-0.06112975391498866,0.1168039454952206,0.17793369941020926,False,False
hgb,holdout70,mask_rare,0.5,B_half,nb_0.475,BPIC13_closed,handover,multinomial,-0.0331309257483754,-0.022904016192606798,0.010226909555768604,0.05040272080020864,400,-0.14331522318099488,0.055840524129114694,0.19915574731010957,False,False
hgb,holdout70,mask_rare,0.5,B_half,nb_0.500,BPIC13_closed,handover,multinomial,-0.0581655480984339,-0.0313199105145413,0.0268456375838926,0.05391922868879596,400,-0.1744966442953017,0.02242729306487709,0.1969239373601788,False,False
hgb,holdout70,mask_rare,0.5,B_half,nb_0.525,BPIC13_closed,handover,multinomial,-0.0768868479924644,-0.0392087601554221,0.037678087837042296,0.05883691738258131,400,-0.21185976686683144,0.0006034381255150545,0.2124632049923465,False,False
hgb,holdout70,mask_rare,0.5,B_half,nb_0.550,BPIC13_closed,handover,multinomial,-0.0924683072334079,-0.04586129753914985,0.04660700969425805,0.0660833780604054,400,-0.258407904548844,-0.006866766094954013,0.25154113845389,False,True
hgb,holdout70,mask_rare,0.5,B_half,nb_0.575,BPIC13_closed,handover,multinomial,-0.117383866298197,-0.0611264640084221,0.0562574022897749,0.06900650450405801,400,-0.294005790235557,-0.04142650348730073,0.25257928674825625,False,True
hgb,holdout70,mask_rare,0.5,B_half,nb_0.600,BPIC13_closed,handover,multinomial,-0.1431767337807605,-0.07718120805369125,0.06599552572706927,0.06977319842117768,400,-0.3256711409395969,-0.06803691275167775,0.25763422818791915,False,True
hgb,holdout70,mask_rare,0.5,B_half,nb_0.625,BPIC13_closed,handover,multinomial,-0.1536167039522744,-0.0835197613721104,0.070096942580164,0.07562026164218154,400,-0.33409768829231895,-0.05805369127516777,0.2760439970171512,False,True
hgb,holdout70,mask_rare,0.5,B_half,nb_0.650,BPIC13_closed,handover,multinomial,-0.1738574624480664,-0.09140300415468194,0.08245445829338446,0.08233513736600656,400,-0.3765420262064555,-0.06339085969958441,0.3131511665068711,False,True
hgb,holdout70,mask_rare,0.5,B_half,nb_0.675,BPIC13_closed,handover,multinomial,-0.1849939769402857,-0.0950782997762864,0.08991567716399929,0.09406501600733894,400,-0.418004646360351,-0.06295388057133022,0.3550507657890208,False,True
hgb,holdout70,mask_rare,0.5,B_half,nb_0.700,BPIC13_closed,handover,multinomial,-0.2005965697240864,-0.10104399701715135,0.09955257270693506,0.10435414604764166,400,-0.45130499627143883,-0.06922073079791191,0.3820842654735269,False,True
hgb,holdout70,mask_rare,0.5,B_half,nb_0.725,BPIC13_closed,handover,multinomial,-0.1494813910921293,-0.10595891803945495,0.04352247305267434,0.11714521447186181,400,-0.35796217205613157,0.08051657514744781,0.4384787472035794,False,False
hgb,holdout70,mask_rare,0.5,B_half,nb_0.750,BPIC13_closed,handover,multinomial,-0.145413870246085,-0.10738255033557045,0.03803131991051453,0.13411929114802668,400,-0.36918344519015656,0.15889261744966443,0.528076062639821,False,False
hgb,holdout70,mask_rare,0.5,B_half,nb_0.775,BPIC13_closed,handover,multinomial,-0.1551081282624906,-0.1080039771314939,0.047104151130996696,0.15342171531714638,400,-0.4397278150633853,0.1695998011434255,0.6093276162068109,False,False
hgb,holdout70,mask_rare,0.5,B_half,nb_0.800,BPIC13_closed,handover,multinomial,-0.1275167785234899,-0.1096196868008948,0.017897091722595085,0.1819209136995018,400,-0.4632550335570468,0.2573825503355707,0.7206375838926176,False,False
hgb,holdout70,mask_rare,0.5,B_intake,ap,BPIC13_closed,handover,multinomial,-0.0050952359360667,-0.00467057455039845,0.00042466138566824973,0.03410876184719577,400,-0.0685875105788892,0.0665192806017651,0.1351067911806543,False,False
hgb,holdout70,mask_rare,0.5,B_intake,auc,BPIC13_closed,handover,multinomial,0.0115678008631937,-0.0032249190895705998,-0.0147927199527643,0.0297075873027728,400,-0.02629971107089757,0.08803612092064092,0.11433583199153849,False,False
hgb,holdout70,mask_rare,0.5,B_intake,brier_skill,BPIC13_closed,handover,multinomial,-0.0375178449058446,-0.05420413963298945,-0.01668629472714485,0.08842063761763588,400,-0.17130626543738575,0.16875658622001094,0.3400628516573967,False,False
hgb,holdout70,mask_rare,0.5,B_intake,logloss_skill,BPIC13_closed,handover,multinomial,-0.0175659587831418,-0.09874449304144335,-0.08117853425830154,0.14095356738632528,400,-0.1774623765334803,0.38220542146673964,0.5596677980002199,False,False
hgb,holdout70,mask_rare,0.5,B_intake,nagelkerke,BPIC13_closed,handover,multinomial,-0.037637323169597,-0.27894392729324435,-0.24130660412364735,0.6101719845344435,400,-0.5702432129786303,1.530964548092613,2.1012077610712434,False,False
hgb,holdout70,mask_rare,0.5,B_intake,nb_0.050,BPIC13_closed,handover,multinomial,0.0143647709878723,-0.00247262451430585,-0.01683739550217815,0.0158964611534322,400,-0.0008359825738844633,0.06346697280113017,0.06430295537501464,False,False
hgb,holdout70,mask_rare,0.5,B_intake,nb_0.075,BPIC13_closed,handover,multinomial,0.0125158715762742,-0.0007255577725375499,-0.01324142934881175,0.017031622754585668,400,-0.005979805308664373,0.06071104661708674,0.06669085192575111,False,False
hgb,holdout70,mask_rare,0.5,B_intake,nb_0.100,BPIC13_closed,handover,multinomial,0.0203827989062888,-0.0017399950285856,-0.022122793934874402,0.017261719184739985,400,0.007457121551081303,0.07859184688043735,0.07113472532935605,False,True
hgb,holdout70,mask_rare,0.5,B_intake,nb_0.125,BPIC13_closed,handover,multinomial,0.0294023649728347,-0.00095877277085325,-0.030361137743687948,0.018047856182940337,400,0.024584531799296788,0.093959731543624,0.06937519974432721,False,True
hgb,holdout70,mask_rare,0.5,B_intake,nb_0.150,BPIC13_closed,handover,multinomial,0.0194762468745887,0.0002631925253322,-0.0192130543492565,0.018850150947493035,400,0.001306092906961348,0.07502302934596641,0.07371693643900507,False,True
hgb,holdout70,mask_rare,0.5,B_intake,nb_0.175,BPIC13_closed,handover,multinomial,0.0206765643007253,-0.0009151921903599,-0.0215917564910852,0.019406853250653135,400,0.005177615076943878,0.0774964409192595,0.07231882584231562,False,True
hgb,holdout70,mask_rare,0.5,B_intake,nb_0.200,BPIC13_closed,handover,multinomial,0.0044742729306487,-0.0016778523489932502,-0.00615212527964195,0.019604376723382493,400,-0.02797818791946317,0.047539149888143006,0.07551733780760618,False,False
hgb,holdout70,mask_rare,0.5,B_intake,nb_0.225,BPIC13_closed,handover,multinomial,-0.0010103196940174,-0.0027422963123331,-0.0017319766183157,0.019296829683164107,400,-0.03551454138702438,0.03789420509489798,0.07340874648192236,False,False
hgb,holdout70,mask_rare,0.5,B_intake,nb_0.250,BPIC13_closed,handover,multinomial,-0.0022371364653243,-0.0037285607755406,-0.0014914243102163,0.019212022174417268,400,-0.03506711409395948,0.036577181208053804,0.07164429530201329,False,False
hgb,holdout70,mask_rare,0.5,B_intake,nb_0.275,BPIC13_closed,handover,multinomial,0.002391421738795,-0.00435855897554575,-0.006749980714340751,0.020218458512627817,400,-0.027713492247165013,0.049074288359175995,0.076787780606341,False,False
hgb,holdout70,mask_rare,0.5,B_intake,nb_0.300,BPIC13_closed,handover,multinomial,-0.0038350910834132,-0.0075103867050175,-0.0036752956216043,0.020854802644528058,400,-0.042186001917545395,0.03841482901885585,0.08060083093640125,False,False
hgb,holdout70,mask_rare,0.5,B_intake,nb_0.325,BPIC13_closed,handover,multinomial,-0.01060568398376,-0.0075399784572043,0.0030657055265557002,0.021463090529269344,400,-0.057189908028834086,0.02578092634021049,0.08297083436904458,False,False
