log,target,family,encoding,split,quality,level,quality_level,rung,metric,without_f,with_f,V
BPIC14,duration,logistic,frequency,rolling2,clean,1.0,clean/1.0,B_intake,logloss_skill,0.015986557703725368,0.04313874533290363,0.02715218762917826
BPIC14,duration,logistic,frequency,rolling2,clean,1.0,clean/1.0,B_intake_g,auc,0.5775421039523927,0.6563774769600781,0.0788353730076854
BPIC14,duration,logistic,frequency,rolling2,clean,1.0,clean/1.0,B_intake_g,ap,0.5221978149897523,0.598643553395231,0.07644573840547875
BPIC14,duration,logistic,frequency,rolling2,clean,1.0,clean/1.0,B_intake_g,brier_skill,0.03352287038902124,0.06474239338125198,0.03121952299223074
BPIC14,duration,logistic,frequency,rolling2,clean,1.0,clean/1.0,B_intake_g,nagelkerke,0.04500765004208388,0.08574616813410506,0.04073851809202118
BPIC14,duration,logistic,frequency,rolling2,clean,1.0,clean/1.0,B_intake_g,logloss_skill,0.024701179620507663,0.04781700012544088,0.023115820504933215
BPIC14,duration,logistic,frequency,rolling2,clean,1.0,clean/1.0,B_intake_g_km,auc,0.610223925458177,0.6572210198427648,0.04699709438458777
BPIC14,duration,logistic,frequency,rolling2,clean,1.0,clean/1.0,B_intake_g_km,ap,0.5588909128278869,0.5975333666212062,0.03864245379331921
BPIC14,duration,logistic,frequency,rolling2,clean,1.0,clean/1.0,B_intake_g_km,brier_skill,0.03819699029796553,0.06525529590473389,0.027058305606768362
BPIC14,duration,logistic,frequency,rolling2,clean,1.0,clean/1.0,B_intake_g_km,nagelkerke,0.05139917679236582,0.08618572732892174,0.034786550536555924
BPIC14,duration,logistic,frequency,rolling2,clean,1.0,clean/1.0,B_intake_g_km,logloss_skill,0.028278967220704776,0.048070520056476385,0.01979155283577161
BPIC14,duration,logistic,frequency,rolling2,mask_rare,0.5,mask_rare/0.5,B_half,auc,0.5329252565934797,0.5455773035698095,0.012652046976329823
BPIC14,duration,logistic,frequency,rolling2,mask_rare,0.5,mask_rare/0.5,B_half,ap,0.47997642879474295,0.5021184190717725,0.02214199027702951
BPIC14,duration,logistic,frequency,rolling2,mask_rare,0.5,mask_rare/0.5,B_half,brier_skill,0.020348845195132692,-0.02836858507950324,-0.04871743027463593
BPIC14,duration,logistic,frequency,rolling2,mask_rare,0.5,mask_rare/0.5,B_half,nagelkerke,0.028004606248472414,-0.05137655008478443,-0.07938115633325685
BPIC14,duration,logistic,frequency,rolling2,mask_rare,0.5,mask_rare/0.5,B_half,logloss_skill,0.015269326078478196,-0.02719488949251292,-0.042464215570991115
BPIC14,duration,logistic,frequency,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake,auc,0.5310467760359792,0.5460826812604767,0.015035905224497492
BPIC14,duration,logistic,frequency,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake,ap,0.47861276077400183,0.5023650454847891,0.023752284710787275
BPIC14,duration,logistic,frequency,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake,brier_skill,0.021385020552408762,-0.027634902728036703,-0.049019923280445465
BPIC14,duration,logistic,frequency,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake,nagelkerke,0.029305443931781364,-0.05023157609093412,-0.07953702002271548
BPIC14,duration,logistic,frequency,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake,logloss_skill,0.015986557703725368,-0.026599920315482306,-0.042586478019207674
BPIC14,duration,logistic,frequency,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake_g,auc,0.5775421039523927,0.5583650293340893,-0.019177074618303425
BPIC14,duration,logistic,frequency,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake_g,ap,0.5221978149897523,0.5187109304494226,-0.003486884540329638
BPIC14,duration,logistic,frequency,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake_g,brier_skill,0.03352287038902124,-0.011575266921972638,-0.04509813731099388
BPIC14,duration,logistic,frequency,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake_g,nagelkerke,0.04500765004208388,-0.02533256718920708,-0.07034021723129097
BPIC14,duration,logistic,frequency,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake_g,logloss_skill,0.024701179620507663,-0.013537980272356087,-0.03823915989286375
BPIC14,duration,logistic,frequency,rolling2,mask_rare,0.5,mask_rare/0.5,B_intake_g_km,auc,0.610223925458177,0.5705894688755827,-0.039634456582594346
