log,target,metric,draw,interaction_total
BPIC19,duration,auc,31,0.8449748358367757
BPIC19,duration,auc,32,0.5895080586673692
BPIC19,duration,auc,33,0.8102264959136953
BPIC19,duration,auc,34,0.8072464252297704
BPIC19,duration,auc,35,0.870594865343894
BPIC19,duration,auc,36,0.6103052641708722
BPIC19,duration,auc,37,0.8718770329183508
BPIC19,duration,auc,38,0.7857038131715393
BPIC19,duration,auc,39,0.6003194920620689
BPIC19,duration,brier_skill,0,0.2678434118864855
BPIC19,duration,brier_skill,1,0.18504820310437342
BPIC19,duration,brier_skill,2,0.2199451747095198
BPIC19,duration,brier_skill,3,0.24555793478332
BPIC19,duration,brier_skill,4,0.29199511762219343
BPIC19,duration,brier_skill,5,0.23133979410884953
BPIC19,duration,brier_skill,6,0.2262079295236996
BPIC19,duration,brier_skill,7,0.23089020854240916
BPIC19,duration,brier_skill,8,0.1881693202772048
BPIC19,duration,brier_skill,9,0.2819029623860234
BPIC19,duration,brier_skill,10,0.3722369371109633
BPIC19,duration,brier_skill,11,0.2579007684589143
BPIC19,duration,brier_skill,12,0.24612960121694616
BPIC19,duration,brier_skill,13,0.2230340424650894
BPIC19,duration,brier_skill,14,0.22749271576004093
BPIC19,duration,brier_skill,15,0.16672369158917366
BPIC19,duration,brier_skill,16,0.3425481548680259
BPIC19,duration,brier_skill,17,0.19034925812714087
BPIC19,duration,brier_skill,18,0.25489079145459725
BPIC19,duration,brier_skill,19,0.27543025272183264
BPIC19,duration,brier_skill,20,0.2884405313061228
BPIC19,duration,brier_skill,21,0.26628414126914013
BPIC19,duration,brier_skill,22,0.23124309148588895
BPIC19,duration,brier_skill,23,0.21436592845606084
BPIC19,duration,brier_skill,24,0.25738648488141325
BPIC19,duration,brier_skill,25,0.2168900156178053
BPIC19,duration,brier_skill,26,0.327747843328134
BPIC19,duration,brier_skill,27,0.3119662978391007
BPIC19,duration,brier_skill,28,0.29316726511863556
BPIC19,duration,brier_skill,29,0.24266820025214186
BPIC19,duration,brier_skill,30,0.2990501614516573
BPIC19,duration,brier_skill,31,0.24168047845145657
BPIC19,duration,brier_skill,32,0.2414050120588448
BPIC19,duration,brier_skill,33,0.23392221939986935
BPIC19,duration,brier_skill,34,0.2304281152478861
BPIC19,duration,brier_skill,35,0.2082920515404445
BPIC19,duration,brier_skill,36,0.287682208962872
BPIC19,duration,brier_skill,37,0.28616517995783086
BPIC19,duration,brier_skill,38,0.23747181372574133
BPIC19,duration,brier_skill,39,0.22931529979998733
BPIC19,duration,logloss_skill,0,0.2660877459878992
BPIC19,duration,logloss_skill,1,0.17239502414883945
BPIC19,duration,logloss_skill,2,0.26729556090064854
BPIC19,duration,logloss_skill,3,0.2698596376799488
BPIC19,duration,logloss_skill,4,0.28857322175026423
BPIC19,duration,logloss_skill,5,0.28422600501896156
BPIC19,duration,logloss_skill,6,0.2240422683064791
BPIC19,duration,logloss_skill,7,0.26443987136501657
BPIC19,duration,logloss_skill,8,0.2600923757283229
BPIC19,duration,logloss_skill,9,0.2247218697519191
BPIC19,duration,logloss_skill,10,0.2947797558320766
BPIC19,duration,logloss_skill,11,0.24878311648167462
BPIC19,duration,logloss_skill,12,0.23713814785293108
BPIC19,duration,logloss_skill,13,0.25403411427359435
BPIC19,duration,logloss_skill,14,0.24895509818742845
BPIC19,duration,logloss_skill,15,0.23520603249616878
BPIC19,duration,logloss_skill,16,0.2821995022218502
BPIC19,duration,logloss_skill,17,0.20707324346017542
BPIC19,duration,logloss_skill,18,0.2727541340204799
BPIC19,duration,logloss_skill,19,0.2768158049278192
BPIC19,duration,logloss_skill,20,0.27860709127478955
BPIC19,duration,logloss_skill,21,0.31980534258399085
BPIC19,duration,logloss_skill,22,0.27745262209915866
BPIC19,duration,logloss_skill,23,0.27695684455598724
BPIC19,duration,logloss_skill,24,0.2887178963043959
BPIC19,duration,logloss_skill,25,0.24188691513939842
BPIC19,duration,logloss_skill,26,0.3028590817743352
BPIC19,duration,logloss_skill,27,0.23649557114710285
BPIC19,duration,logloss_skill,28,0.2769234274329303
BPIC19,duration,logloss_skill,29,0.289427642755713
BPIC19,duration,logloss_skill,30,0.29120791226520015
BPIC19,duration,logloss_skill,31,0.21420027665044894
BPIC19,duration,logloss_skill,32,0.22856681595577777
BPIC19,duration,logloss_skill,33,0.2339276620192352
BPIC19,duration,logloss_skill,34,0.23135323042182288
BPIC19,duration,logloss_skill,35,0.26213320728510536
BPIC19,duration,logloss_skill,36,0.2710154710908006
BPIC19,duration,logloss_skill,37,0.24600167636774006
BPIC19,duration,logloss_skill,38,0.29671264188329693
BPIC19,duration,logloss_skill,39,0.25288744195773827
BPIC19,duration,nagelkerke,0,0.6232353407767212
BPIC19,duration,nagelkerke,1,0.354557841679611
BPIC19,duration,nagelkerke,2,0.5646438366270339
BPIC19,duration,nagelkerke,3,0.6166818812423429
BPIC19,duration,nagelkerke,4,0.49197306229117943
BPIC19,duration,nagelkerke,5,0.6531091844713235
BPIC19,duration,nagelkerke,6,0.4715050526472543
BPIC19,duration,nagelkerke,7,0.5791806246161748
BPIC19,duration,nagelkerke,8,0.5418624497448912
BPIC19,duration,nagelkerke,9,0.3892544357981904
BPIC19,duration,nagelkerke,10,0.5189676707278356
BPIC19,duration,nagelkerke,11,0.5551429540559332
BPIC19,duration,nagelkerke,12,0.46449839511861424
BPIC19,duration,nagelkerke,13,0.5933630891766505
BPIC19,duration,nagelkerke,14,0.6553704698279472
BPIC19,duration,nagelkerke,15,0.567905036828515
BPIC19,duration,nagelkerke,16,0.4965538227438152
BPIC19,duration,nagelkerke,17,0.4484843034441597
BPIC19,duration,nagelkerke,18,0.598345960650698
BPIC19,duration,nagelkerke,19,0.5906846008231047
BPIC19,duration,nagelkerke,20,0.558045011358161
BPIC19,duration,nagelkerke,21,0.6432263322195024
BPIC19,duration,nagelkerke,22,0.6165610795211751
BPIC19,duration,nagelkerke,23,0.6040421239324292
BPIC19,duration,nagelkerke,24,0.635625024549782
BPIC19,duration,nagelkerke,25,0.5650685253752856
BPIC19,duration,nagelkerke,26,0.6318165740499129
BPIC19,duration,nagelkerke,27,0.44293780133335037
BPIC19,duration,nagelkerke,28,0.556876690435441
BPIC19,duration,nagelkerke,29,0.6029164771962715
BPIC19,duration,nagelkerke,30,0.5745332963001777
BPIC19,duration,nagelkerke,31,0.4743765352261844
BPIC19,duration,nagelkerke,32,0.5088888039869497
BPIC19,duration,nagelkerke,33,0.5026877693440674
BPIC19,duration,nagelkerke,34,0.500496112847783
BPIC19,duration,nagelkerke,35,0.6005083945083634
BPIC19,duration,nagelkerke,36,0.5270549510946052
BPIC19,duration,nagelkerke,37,0.4646808872124464
BPIC19,duration,nagelkerke,38,0.6892703896721951
BPIC19,duration,nagelkerke,39,0.4685148475939719
Helpdesk,duration,ap,0,0.36336037773058105
Helpdesk,duration,ap,1,0.7731954063064228
Helpdesk,duration,ap,2,0.23537227628831658
Helpdesk,duration,ap,3,0.33995890101608117
Helpdesk,duration,ap,4,0.21126339267968297
Helpdesk,duration,ap,5,0.44988898656221743
Helpdesk,duration,ap,6,0.5671844091078876
Helpdesk,duration,ap,7,0.37057020757473613
Helpdesk,duration,ap,8,0.6965388936375451
Helpdesk,duration,ap,9,0.7338259858749947
Helpdesk,duration,ap,10,0.41300231643264496
Helpdesk,duration,ap,11,0.7293563615968865
Helpdesk,duration,ap,12,0.4659119470543921
Helpdesk,duration,ap,13,0.7174953660129847
Helpdesk,duration,ap,14,0.5466967184511258
Helpdesk,duration,ap,15,0.4739829780699262
Helpdesk,duration,ap,16,0.21164066041258667
Helpdesk,duration,ap,17,0.39709111915131645
Helpdesk,duration,ap,18,0.35443988022569206
Helpdesk,duration,ap,19,0.5249904895881421
Helpdesk,duration,ap,20,0.898057020329583
Helpdesk,duration,ap,21,0.4332757799596595
Helpdesk,duration,ap,22,0.6862682114851748
Helpdesk,duration,ap,23,0.30774365497870804
Helpdesk,duration,ap,24,0.5796969446349167
Helpdesk,duration,ap,25,0.6810202231742035
Helpdesk,duration,ap,26,0.44588185846583384
Helpdesk,duration,ap,27,0.42100252939917493
Helpdesk,duration,ap,28,0.6042079553058918
Helpdesk,duration,ap,29,0.6227931803747072
Helpdesk,duration,ap,30,0.3813220761118252
Helpdesk,duration,ap,31,0.3428032117802745
Helpdesk,duration,ap,32,0.767193831443112
Helpdesk,duration,ap,33,0.41913823384481885
Helpdesk,duration,ap,34,0.47224829761368126
Helpdesk,duration,ap,35,0.2186722474621533
Helpdesk,duration,ap,36,0.5195220924967229
Helpdesk,duration,ap,37,0.38879326069862596
Helpdesk,duration,ap,38,0.2690643767840102
Helpdesk,duration,ap,39,0.7023515580318275
Helpdesk,duration,ap,40,0.43744866197324395
Helpdesk,duration,ap,41,0.6384682272846162
Helpdesk,duration,ap,42,0.19803735705308512
Helpdesk,duration,ap,43,0.8695157476250555
Helpdesk,duration,ap,44,0.3244926607711426
Helpdesk,duration,ap,45,0.36568963813938904
Helpdesk,duration,ap,46,0.6471280606300792
Helpdesk,duration,ap,47,0.3139251582052205
Helpdesk,duration,ap,48,0.6588550513399993
Helpdesk,duration,ap,49,0.3029454435883737
Helpdesk,duration,ap,50,0.32775430308187015
Helpdesk,duration,ap,51,0.6247095988552381
Helpdesk,duration,ap,52,0.34562802492000677
Helpdesk,duration,ap,53,0.30184232920511744
Helpdesk,duration,ap,54,0.5598306956894874
Helpdesk,duration,ap,55,0.29023169576603336
Helpdesk,duration,ap,56,0.13548299676550335
Helpdesk,duration,ap,57,0.5695860880361046
Helpdesk,duration,ap,58,0.3169146613708731
Helpdesk,duration,ap,59,0.30931178059917297
Helpdesk,duration,ap,60,0.31513381484835823
Helpdesk,duration,ap,61,0.6988441401152188
Helpdesk,duration,ap,62,0.2991091730210643
Helpdesk,duration,ap,63,0.613889767255444
Helpdesk,duration,ap,64,0.768535171326625
Helpdesk,duration,ap,65,0.4102473028207023
Helpdesk,duration,ap,66,0.6559608845223648
Helpdesk,duration,ap,67,0.6161882830251426
Helpdesk,duration,ap,68,0.4709796306053148
Helpdesk,duration,ap,69,0.1720103154846877
Helpdesk,duration,ap,70,0.49536548640393696
Helpdesk,duration,ap,71,0.6446269951516962
Helpdesk,duration,ap,72,0.29711050898217817
Helpdesk,duration,ap,73,0.5030876090980217
Helpdesk,duration,ap,74,0.27753921235396584
Helpdesk,duration,ap,75,0.5199958923595821
Helpdesk,duration,ap,76,0.7901590681315178
Helpdesk,duration,ap,77,0.5767458940156248
Helpdesk,duration,ap,78,0.7435040139553046
Helpdesk,duration,ap,79,0.1322789527079593
Helpdesk,duration,auc,0,0.5953089995257099
Helpdesk,duration,auc,1,0.31428127204365475
Helpdesk,duration,auc,2,0.4928670282302088
Helpdesk,duration,auc,3,0.9151773066954679
Helpdesk,duration,auc,4,0.4244746292838155
Helpdesk,duration,auc,5,0.7995777095542976
Helpdesk,duration,auc,6,0.43778015842954854
Helpdesk,duration,auc,7,0.17723492008259945
Helpdesk,duration,auc,8,0.7291917623091511
Helpdesk,duration,auc,9,0.5070637614270902
Helpdesk,duration,auc,10,0.37320100576844983
Helpdesk,duration,auc,11,0.5736911290292481
Helpdesk,duration,auc,12,0.6046651110028742
Helpdesk,duration,auc,13,0.568481142217762
Helpdesk,duration,auc,14,0.41803484125412826
Helpdesk,duration,auc,15,0.6963056664346212
Helpdesk,duration,auc,16,0.3179365671485892
Helpdesk,duration,auc,17,0.5508272273257908
Helpdesk,duration,auc,18,0.39970703847220335
Helpdesk,duration,auc,19,0.7371089875473311
Helpdesk,duration,auc,20,0.5739138904766148
Helpdesk,duration,auc,21,0.6188148349754028
Helpdesk,duration,auc,22,0.8508483646268119
Helpdesk,duration,auc,23,0.26785988287213447
Helpdesk,duration,auc,24,0.6732050185984408
Helpdesk,duration,auc,25,0.7410628573960232
Helpdesk,duration,auc,26,0.31417889871646465
Helpdesk,duration,auc,27,0.6386396728363261
Helpdesk,duration,auc,28,0.501035115110964
Helpdesk,duration,auc,29,0.4138758008741674
Helpdesk,duration,auc,30,0.3793969063798992
Helpdesk,duration,auc,31,0.3600367428356809
Helpdesk,duration,auc,32,0.6219887535605355
Helpdesk,duration,auc,33,0.6174510585863147
Helpdesk,duration,auc,34,0.35744755259161476
Helpdesk,duration,auc,35,0.19726559499751795
Helpdesk,duration,auc,36,0.6608644484902275
Helpdesk,duration,auc,37,0.4223640292109435
Helpdesk,duration,auc,38,0.3255895462348676
Helpdesk,duration,auc,39,0.676540494655107
Helpdesk,duration,auc,40,0.5493716492824918
Helpdesk,duration,auc,41,0.6000561166766594
Helpdesk,duration,auc,42,0.37514973237828775
Helpdesk,duration,auc,43,0.5444992389134982
Helpdesk,duration,auc,44,0.44760042118527943
Helpdesk,duration,auc,45,0.44049284787084986
Helpdesk,duration,auc,46,0.8709584265570076
Helpdesk,duration,auc,47,0.22479342653697454
Helpdesk,duration,auc,48,0.6488951361926173
Helpdesk,duration,auc,49,0.25990958624389116
Helpdesk,duration,auc,50,0.5351479934465169
Helpdesk,duration,auc,51,0.5968819483456529
Helpdesk,duration,auc,52,0.3715874260112608
Helpdesk,duration,auc,53,0.3124010192361857
Helpdesk,duration,auc,54,0.5909916768588028
Helpdesk,duration,auc,55,0.2801539237946711
Helpdesk,duration,auc,56,0.2411997579527977
Helpdesk,duration,auc,57,0.41231249663761804
Helpdesk,duration,auc,58,0.20875748551860296
Helpdesk,duration,auc,59,0.614012483426263
Helpdesk,duration,auc,60,0.5316857653688309
Helpdesk,duration,auc,61,0.6156187455163409
Helpdesk,duration,auc,62,0.5590691899702682
Helpdesk,duration,auc,63,0.7397973746963662
Helpdesk,duration,auc,64,0.6364865735441486
Helpdesk,duration,auc,65,0.5649005323856067
Helpdesk,duration,auc,66,0.7525381775833531
Helpdesk,duration,auc,67,0.6251352783486424
Helpdesk,duration,auc,68,0.4568357794789959
Helpdesk,duration,auc,69,0.22316100607278921
Helpdesk,duration,auc,70,0.7994959033033553
Helpdesk,duration,auc,71,0.5344875382039684
Helpdesk,duration,auc,72,0.7115398252778031
Helpdesk,duration,auc,73,0.5941906633746594
Helpdesk,duration,auc,74,0.38719608166275765
Helpdesk,duration,auc,75,0.5089935463575964
Helpdesk,duration,auc,76,0.8980099403377622
Helpdesk,duration,auc,77,0.2888661806304055
Helpdesk,duration,auc,78,0.772395952708557
Helpdesk,duration,auc,79,0.25464133996093286
Helpdesk,duration,brier_skill,0,0.3918125787002076
Helpdesk,duration,brier_skill,1,0.4826530953772705
Helpdesk,duration,brier_skill,2,0.2241681252139116
Helpdesk,duration,brier_skill,3,0.41296118377685154
Helpdesk,duration,brier_skill,4,0.1784268242044541
Helpdesk,duration,brier_skill,5,0.21125661495273074
Helpdesk,duration,brier_skill,6,0.39777402316243216
Helpdesk,duration,brier_skill,7,0.31478572404714944
Helpdesk,duration,brier_skill,8,0.49971010842798846
Helpdesk,duration,brier_skill,9,0.2474420969900587
Helpdesk,duration,brier_skill,10,0.22951476740763166
Helpdesk,duration,brier_skill,11,0.38214422173952567
Helpdesk,duration,brier_skill,12,0.1843709147493765
Helpdesk,duration,brier_skill,13,0.3625388453914147
Helpdesk,duration,brier_skill,14,0.3351456506698427
Helpdesk,duration,brier_skill,15,0.368276323718312
Helpdesk,duration,brier_skill,16,0.2480461260648854
Helpdesk,duration,brier_skill,17,0.26016567333917195
Helpdesk,duration,brier_skill,18,0.2621395272738518
Helpdesk,duration,brier_skill,19,0.48696673609394514
Helpdesk,duration,brier_skill,20,0.1761825861531322
Helpdesk,duration,brier_skill,21,0.27441570894828027
Helpdesk,duration,brier_skill,22,0.5970228526046562
Helpdesk,duration,brier_skill,23,0.18365986940038848
Helpdesk,duration,brier_skill,24,0.34419600262859107
Helpdesk,duration,brier_skill,25,0.1863416086985663
Helpdesk,duration,brier_skill,26,0.3265206448001208
Helpdesk,duration,brier_skill,27,0.36424650997218677
Helpdesk,duration,brier_skill,28,0.23540872870432006
Helpdesk,duration,brier_skill,29,0.2487874310963606
Helpdesk,duration,brier_skill,30,0.3548117693015841
Helpdesk,duration,brier_skill,31,0.23454874337542764
Helpdesk,duration,brier_skill,32,0.5443081895433488
Helpdesk,duration,brier_skill,33,0.4402979228803422
Helpdesk,duration,brier_skill,34,0.3054085609870656
Helpdesk,duration,brier_skill,35,0.1697506352103002
Helpdesk,duration,brier_skill,36,0.4425727489230008
Helpdesk,duration,brier_skill,37,0.20197488269941888
Helpdesk,duration,brier_skill,38,0.2931097911001803
Helpdesk,duration,brier_skill,39,0.19584733821092182
Helpdesk,duration,brier_skill,40,0.24095810518315086
Helpdesk,duration,brier_skill,41,0.6435333410516862
Helpdesk,duration,brier_skill,42,0.3231695603083047
Helpdesk,duration,brier_skill,43,0.5375418441843762
Helpdesk,duration,brier_skill,44,0.2486938670034069
Helpdesk,duration,brier_skill,45,0.24158293751123705
Helpdesk,duration,brier_skill,46,0.6080135045048903
Helpdesk,duration,brier_skill,47,0.2346020452284312
Helpdesk,duration,brier_skill,48,0.5159844268056937
Helpdesk,duration,brier_skill,49,0.14511657422294832
Helpdesk,duration,brier_skill,50,0.4659477114374726
Helpdesk,duration,brier_skill,51,0.4185844841675589
Helpdesk,duration,brier_skill,52,0.19658768409038108
Helpdesk,duration,brier_skill,53,0.3712705145400874
Helpdesk,duration,brier_skill,54,0.3487512600123216
Helpdesk,duration,brier_skill,55,0.15579085825599348
Helpdesk,duration,brier_skill,56,0.13962210656730045
Helpdesk,duration,brier_skill,57,0.5785698080307999
Helpdesk,duration,brier_skill,58,0.32816402967908287
Helpdesk,duration,brier_skill,59,0.292858624920068
Helpdesk,duration,brier_skill,60,0.2658230299978168
Helpdesk,duration,brier_skill,61,0.39839672530906656
Helpdesk,duration,brier_skill,62,0.15786993609915778
Helpdesk,duration,brier_skill,63,0.2346555426074205
Helpdesk,duration,brier_skill,64,0.4612611429576575
Helpdesk,duration,brier_skill,65,0.5418955356314255
Helpdesk,duration,brier_skill,66,0.4637433108871254
Helpdesk,duration,brier_skill,67,0.35358179929901323
Helpdesk,duration,brier_skill,68,0.2379526807631287
Helpdesk,duration,brier_skill,69,0.5039704627665187
Helpdesk,duration,brier_skill,70,0.6102325909957389
Helpdesk,duration,brier_skill,71,0.4525724328064248
Helpdesk,duration,brier_skill,72,0.7629259890669543
Helpdesk,duration,brier_skill,73,0.14917427829923646
Helpdesk,duration,brier_skill,74,0.19366550537661675
Helpdesk,duration,brier_skill,75,0.408847630715763
Helpdesk,duration,brier_skill,76,0.7158977226639567
Helpdesk,duration,brier_skill,77,0.35104686134919794
Helpdesk,duration,brier_skill,78,0.3340256093881414
Helpdesk,duration,brier_skill,79,0.17391451030726235
Helpdesk,duration,logloss_skill,0,0.4707052833651959
Helpdesk,duration,logloss_skill,1,0.35439276450234647
Helpdesk,duration,logloss_skill,2,0.18394893129378342
Helpdesk,duration,logloss_skill,3,0.33055015955844824
Helpdesk,duration,logloss_skill,4,0.13844587487898252
Helpdesk,duration,logloss_skill,5,0.23460192247956058
Helpdesk,duration,logloss_skill,6,0.38937000067286753
Helpdesk,duration,logloss_skill,7,0.35092826206810346
Helpdesk,duration,logloss_skill,8,0.42675320201960876
Helpdesk,duration,logloss_skill,9,0.19630545691491652
Helpdesk,duration,logloss_skill,10,0.26273262356437366
Helpdesk,duration,logloss_skill,11,0.401022152670241
Helpdesk,duration,logloss_skill,12,0.2111693369385148
Helpdesk,duration,logloss_skill,13,0.31039800444974275
Helpdesk,duration,logloss_skill,14,0.20805696221777648
Helpdesk,duration,logloss_skill,15,0.2499998464117743
Helpdesk,duration,logloss_skill,16,0.3421525865098848
Helpdesk,duration,logloss_skill,17,0.26726739214520634
Helpdesk,duration,logloss_skill,18,0.26266036838936213
Helpdesk,duration,logloss_skill,19,0.2802819808817111
Helpdesk,duration,logloss_skill,20,0.13540779005637005
Helpdesk,duration,logloss_skill,21,0.24418325210208525
Helpdesk,duration,logloss_skill,22,0.5496929116740821
Helpdesk,duration,logloss_skill,23,0.20775947350961255
Helpdesk,duration,logloss_skill,24,0.28826629175751195
Helpdesk,duration,logloss_skill,25,0.19857944240754843
Helpdesk,duration,logloss_skill,26,0.31961166107898564
Helpdesk,duration,logloss_skill,27,0.31915223110583824
Helpdesk,duration,logloss_skill,28,0.22849270891268847
Helpdesk,duration,logloss_skill,29,0.271162605741915
Helpdesk,duration,logloss_skill,30,0.21493332819340794
Helpdesk,duration,logloss_skill,31,0.2348028872064739
Helpdesk,duration,logloss_skill,32,0.37599179423905515
Helpdesk,duration,logloss_skill,33,0.31061384138004533
Helpdesk,duration,logloss_skill,34,0.24271503528637184
Helpdesk,duration,logloss_skill,35,0.23282364168969238
Helpdesk,duration,logloss_skill,36,0.314306952345095
Helpdesk,duration,logloss_skill,37,0.12106105365055086
Helpdesk,duration,logloss_skill,38,0.24759900799890822
Helpdesk,duration,logloss_skill,39,0.1823998840280131
Helpdesk,duration,logloss_skill,40,0.26294849413925914
Helpdesk,duration,logloss_skill,41,0.5236621223537989
Helpdesk,duration,logloss_skill,42,0.33837913921139195
Helpdesk,duration,logloss_skill,43,0.5617455844851478
Helpdesk,duration,logloss_skill,44,0.25809561513112556
Helpdesk,duration,logloss_skill,45,0.20336449920716504
Helpdesk,duration,logloss_skill,46,0.37022637257865054
Helpdesk,duration,logloss_skill,47,0.26957468527144357
Helpdesk,duration,logloss_skill,48,0.4817162095018729
Helpdesk,duration,logloss_skill,49,0.17310120657439831
Helpdesk,duration,logloss_skill,50,0.4981728497315936
Helpdesk,duration,logloss_skill,51,0.32625978245926746
Helpdesk,duration,logloss_skill,52,0.1755834201197476
Helpdesk,duration,logloss_skill,53,0.46217015641876413
Helpdesk,duration,logloss_skill,54,0.31256604660507636
Helpdesk,duration,logloss_skill,55,0.16599766396410676
Helpdesk,duration,logloss_skill,56,0.1428284680817964
Helpdesk,duration,logloss_skill,57,0.44284168099615395
Helpdesk,duration,logloss_skill,58,0.30636576171317387
Helpdesk,duration,logloss_skill,59,0.35902404969696555
Helpdesk,duration,logloss_skill,60,0.23025324496641575
Helpdesk,duration,logloss_skill,61,0.3908706565789073
Helpdesk,duration,logloss_skill,62,0.14922701558981033
Helpdesk,duration,logloss_skill,63,0.1905021353358276
Helpdesk,duration,logloss_skill,64,0.36981850239667025
Helpdesk,duration,logloss_skill,65,0.29827647691383996
Helpdesk,duration,logloss_skill,66,0.35692534519312225
Helpdesk,duration,logloss_skill,67,0.38051849457607134
Helpdesk,duration,logloss_skill,68,0.23428964180201983
Helpdesk,duration,logloss_skill,69,0.45903664493923557
Helpdesk,duration,logloss_skill,70,0.43123114564784226
Helpdesk,duration,logloss_skill,71,0.4110884106661086
Helpdesk,duration,logloss_skill,72,0.7251289519837922
Helpdesk,duration,logloss_skill,73,0.13330880149734947
Helpdesk,duration,logloss_skill,74,0.20522823922391698
Helpdesk,duration,logloss_skill,75,0.24926676378015022
Helpdesk,duration,logloss_skill,76,0.606739145665778
Helpdesk,duration,logloss_skill,77,0.3712243755585479
Helpdesk,duration,logloss_skill,78,0.1585790209818464
Helpdesk,duration,logloss_skill,79,0.18294855831516665
Helpdesk,duration,nagelkerke,0,0.49341262600973335
Helpdesk,duration,nagelkerke,1,0.359856141265503
Helpdesk,duration,nagelkerke,2,0.1975190100298001
Helpdesk,duration,nagelkerke,3,0.33056345803255016
Helpdesk,duration,nagelkerke,4,0.14270518943707122
Helpdesk,duration,nagelkerke,5,0.23649356775550556
Helpdesk,duration,nagelkerke,6,0.3922662804016497
Helpdesk,duration,nagelkerke,7,0.35967626893464344
Helpdesk,duration,nagelkerke,8,0.4405101461519906
Helpdesk,duration,nagelkerke,9,0.19245601709284532
Helpdesk,duration,nagelkerke,10,0.26791437032037824
Helpdesk,duration,nagelkerke,11,0.4010502217390266
Helpdesk,duration,nagelkerke,12,0.21424981155939182
Helpdesk,duration,nagelkerke,13,0.31867686355109737
Helpdesk,duration,nagelkerke,14,0.19205750956253487
Helpdesk,duration,nagelkerke,15,0.24241773600325012
Helpdesk,duration,nagelkerke,16,0.40415575426522465
Helpdesk,duration,nagelkerke,17,0.3114844251691671
Helpdesk,duration,nagelkerke,18,0.2823130244297849
Helpdesk,duration,nagelkerke,19,0.25764151529020873
Helpdesk,duration,nagelkerke,20,0.15103725468277784
Helpdesk,duration,nagelkerke,21,0.2594346328280772
Helpdesk,duration,nagelkerke,22,0.5503425121680583
Helpdesk,duration,nagelkerke,23,0.21114345786866073
Helpdesk,duration,nagelkerke,24,0.28336080985895484
Helpdesk,duration,nagelkerke,25,0.2158708794024511
Helpdesk,duration,nagelkerke,26,0.34883031532191333
Helpdesk,duration,nagelkerke,27,0.3164151576284503
Helpdesk,duration,nagelkerke,28,0.2246853104232649
Helpdesk,duration,nagelkerke,29,0.29311464612110283
Helpdesk,duration,nagelkerke,30,0.21645291253623977
Helpdesk,duration,nagelkerke,31,0.2683882176651452
Helpdesk,duration,nagelkerke,32,0.33527812509402155
Helpdesk,duration,nagelkerke,33,0.30710305208055166
Helpdesk,duration,nagelkerke,34,0.2479744735025794
Helpdesk,duration,nagelkerke,35,0.2662289638965354
Helpdesk,duration,nagelkerke,36,0.3249993425616413
Helpdesk,duration,nagelkerke,37,0.11878702961406062
Helpdesk,duration,nagelkerke,38,0.22671274047675938
Helpdesk,duration,nagelkerke,39,0.1801578881746123
Helpdesk,duration,nagelkerke,40,0.2592255608932442
Helpdesk,duration,nagelkerke,41,0.5144444823848247
Helpdesk,duration,nagelkerke,42,0.3639514434984825
Helpdesk,duration,nagelkerke,43,0.5938267427555288
Helpdesk,duration,nagelkerke,44,0.25949691549180387
Helpdesk,duration,nagelkerke,45,0.20543991173458254
Helpdesk,duration,nagelkerke,46,0.37721405450298484
Helpdesk,duration,nagelkerke,47,0.29413872377031414
Helpdesk,duration,nagelkerke,48,0.4761374303349939
Helpdesk,duration,nagelkerke,49,0.18423434929909022
Helpdesk,duration,nagelkerke,50,0.5210826609212851
Helpdesk,duration,nagelkerke,51,0.3393488699904468
Helpdesk,duration,nagelkerke,52,0.1923499677069379
Helpdesk,duration,nagelkerke,53,0.5123933960547403
Helpdesk,duration,nagelkerke,54,0.2856013768269958
Helpdesk,duration,nagelkerke,55,0.18529557723975598
Helpdesk,duration,nagelkerke,56,0.16956761216740524
Helpdesk,duration,nagelkerke,57,0.43827111122588347
Helpdesk,duration,nagelkerke,58,0.33056768437465156
Helpdesk,duration,nagelkerke,59,0.3867563601412203
Helpdesk,duration,nagelkerke,60,0.2507361298853543
Helpdesk,duration,nagelkerke,61,0.4067666075108378
Helpdesk,duration,nagelkerke,62,0.1587957060333871
Helpdesk,duration,nagelkerke,63,0.1911324757953773
Helpdesk,duration,nagelkerke,64,0.36854054000604475
Helpdesk,duration,nagelkerke,65,0.28477352089075303
Helpdesk,duration,nagelkerke,66,0.34357014249834983
Helpdesk,duration,nagelkerke,67,0.36714360839566196
Helpdesk,duration,nagelkerke,68,0.2194662430084816
Helpdesk,duration,nagelkerke,69,0.47711095261222813
Helpdesk,duration,nagelkerke,70,0.43559972527546087
Helpdesk,duration,nagelkerke,71,0.39778495928788404
Helpdesk,duration,nagelkerke,72,0.7689086816225623
Helpdesk,duration,nagelkerke,73,0.13699406984013762
Helpdesk,duration,nagelkerke,74,0.2074659554770788
Helpdesk,duration,nagelkerke,75,0.23895419936935836
Helpdesk,duration,nagelkerke,76,0.6057365214907695
Helpdesk,duration,nagelkerke,77,0.3818382365039805
Helpdesk,duration,nagelkerke,78,0.16805140986144695
Helpdesk,duration,nagelkerke,79,0.1943070511088164
RoadFines,duration,ap,0,0.23097374696005024
RoadFines,duration,ap,1,0.23495174631294768
RoadFines,duration,ap,2,0.22237210110055772
RoadFines,duration,ap,3,0.24486701877445927
RoadFines,duration,ap,4,0.1892506347073254
