family,regime,K_nom,B,candidate,n,coverage,K,coverage_se,coverage_pointwise,coverage_percell_basic,mean_width,q_median,q_oracle,shortfall_factor,mean_false_cells,mean_resolved_cells,truth_scale,kurt_med,kurt_p90,share_q_emp_at_ceiling
whole-surface,heavy,180,33,q_emp_hi,2000,0.9095,180.0,0.006415206543830059,0.9954722222222222,0.9030444444444443,9.185027732079131,4.8900538793983195,4.970515068748999,1.2409388254850464,0.815,0.815,0.0,0.02254290791632929,5.289763002660715,0.0
whole-surface,heavy,180,33,q_rad,2000,0.701,180.0,0.010237162692855867,0.9903222222222222,0.9030444444444443,6.335108568114457,3.2407546012418127,4.970515068748999,1.5386215480925234,1.742,1.742,0.0,0.02254290791632929,5.289763002660715,0.0
whole-surface,heavy,180,80,q_mult,4000,0.888,180.0,0.004986381453519175,0.9926472222222222,0.9272055555555555,7.017609331776337,3.547481299046468,4.815049224050779,1.3580454047654822,1.3235,1.3235,0.0,0.4350910082968472,8.984750999108499,0.0
whole-surface,heavy,180,80,q_mult_hi,4000,0.891,180.0,0.004927448629869214,0.9927388888888888,0.9272055555555555,7.053579341380079,3.5656550904381907,4.815049224050779,1.3506370484619272,1.307,1.307,0.0,0.4350910082968472,8.984750999108499,0.0
whole-surface,heavy,180,80,q_emp,4000,0.912,180.0,0.004479285657334213,0.9941722222222222,0.9272055555555555,8.588424322303448,3.799938202617567,4.815049224050779,1.164189654352315,1.049,1.049,0.0,0.4350910082968472,8.984750999108499,0.0
whole-surface,heavy,180,80,q_emp_hi,4000,0.955,180.0,0.003277766007511825,0.9985888888888889,0.9272055555555555,13.372288646627814,6.793427355986239,4.815049224050779,0.8455529789506466,0.254,0.254,0.0,0.4350910082968472,8.984750999108499,0.0
whole-surface,heavy,180,80,q_rad,4000,0.8575,180.0,0.005527064094073815,0.9918888888888888,0.9272055555555555,6.742967667283784,3.407758777951136,4.815049224050779,1.421317166454425,1.46,1.46,0.0,0.4350910082968472,8.984750999108499,0.0
whole-surface,heavy,180,150,q_mult,2000,0.9115,180.0,0.006350895606133045,0.9941944444444444,0.9382888888888887,7.111086496370201,3.5709748931458507,4.18229507392262,1.1740924126627847,1.045,1.045,0.0,0.6722374779629768,10.856276962396109,0.0
whole-surface,heavy,180,150,q_mult_hi,2000,0.915,180.0,0.006235984284778145,0.9942694444444444,0.9382888888888887,7.1469565399961485,3.5889621198811144,4.18229507392262,1.168914290060315,1.0315,1.0315,0.0,0.6722374779629768,10.856276962396109,0.0
whole-surface,heavy,180,150,q_emp,2000,0.939,180.0,0.005351588549206677,0.9963194444444444,0.9382888888888887,9.259058834272532,4.058603311381095,4.18229507392262,1.07123061885363,0.6625,0.6625,0.0,0.6722374779629768,10.856276962396109,0.0
whole-surface,heavy,180,150,q_emp_hi,2000,0.966,180.0,0.004052406692324946,0.9994083333333333,0.9382888888888887,14.268121630213168,7.19135914319858,4.18229507392262,0.7072117383666454,0.1065,0.1065,0.0,0.6722374779629768,10.856276962396109,0.0
whole-surface,heavy,180,150,q_rad,2000,0.893,180.0,0.0069119823495145,0.99375,0.9382888888888887,6.921681749915389,3.4755997300917434,4.18229507392262,1.2069714309657307,1.125,1.125,0.0,0.6722374779629768,10.856276962396109,0.0
whole-surface,heavy,180,400,q_mult,2000,0.916,180.0,0.006202580108309766,0.9936555555555555,0.9447138888888889,7.155119131110523,3.58810018474696,5.1186250868037995,1.4295072551809125,1.142,1.142,0.0,1.1445803320548364,12.08639266652375,0.0
whole-surface,heavy,180,400,q_mult_hi,2000,0.92,180.0,0.006066300355241239,0.99375,0.9447138888888889,7.190617789388001,3.6058519085116636,5.1186250868037995,1.4221347898556647,1.125,1.125,0.0,1.1445803320548364,12.08639266652375,0.0
whole-surface,heavy,180,400,q_emp,2000,0.947,180.0,0.005009540897128201,0.9962555555555554,0.9447138888888889,9.65851029547805,4.243566468017347,5.1186250868037995,1.05219321260043,0.674,0.674,0.0,1.1445803320548364,12.08639266652375,0.0
whole-surface,heavy,180,400,q_emp_hi,2000,0.9655,180.0,0.00408103847078167,0.9993138888888888,0.9447138888888889,14.092208350506713,7.120908455064363,5.1186250868037995,0.8246329921755049,0.1235,0.1235,0.0,1.1445803320548364,12.08639266652375,0.0
whole-surface,heavy,180,400,q_rad,2000,0.914,180.0,0.006269130721240385,0.9934583333333332,0.9447138888888889,7.065282627288292,3.5429340249025074,5.1186250868037995,1.4442414172076643,1.1775,1.1775,0.0,1.1445803320548364,12.08639266652375,0.0
whole-surface,heavy,180,1000,q_mult,2000,0.913,180.0,0.006302023484564302,0.9931944444444445,0.9457027777777778,7.180516938736253,3.594433920711544,6.363261282184617,1.768077478224115,1.225,1.225,0.0,2.0924650398284093,12.196005676920223,0.0
whole-surface,heavy,180,1000,q_mult_hi,2000,0.916,180.0,0.006202580108309766,0.9932916666666668,0.9457027777777778,7.215905221833255,3.6125472253582496,6.363261282184617,1.7598013947181546,1.2075,1.2075,0.0,2.0924650398284093,12.196005676920223,0.0
whole-surface,heavy,180,1000,q_emp,2000,0.943,180.0,0.005184158562389852,0.9963361111111111,0.9457027777777778,9.8499002871632,4.4312753029511995,6.363261282184617,1.1309429497594108,0.6595,0.6595,0.0,2.0924650398284093,12.196005676920223,0.0
whole-surface,heavy,180,1000,q_emp_hi,2000,0.9565,180.0,0.004561126505590477,0.9993055555555556,0.9457027777777778,13.553170411410116,6.85419061010781,6.363261282184617,0.9234063122770936,0.125,0.125,0.0,2.0924650398284093,12.196005676920223,0.0
whole-surface,heavy,180,1000,q_rad,2000,0.9125,180.0,0.006318375978050056,0.9931027777777779,0.9457027777777778,7.139681351352538,3.5745629271905965,6.363261282184617,1.7822994527671283,1.2415,1.2415,0.0,2.0924650398284093,12.196005676920223,0.0
whole-surface,heavy,480,150,q_mult,2000,0.897,480.0,0.006796727153564427,0.99379375,0.9369916666666668,7.564969378873931,3.801710752324908,7.179501144046763,1.8813952506954674,2.979,2.979,0.0,0.6783863657748012,10.947505121461997,0.0
whole-surface,heavy,480,150,q_mult_hi,2000,0.899,480.0,0.006737915107805974,0.9938468749999999,0.9369916666666668,7.599473448888537,3.8189148905544266,7.179501144046763,1.87279892557276,2.9535,2.9535,0.0,0.6783863657748012,10.947505121461997,0.0
whole-surface,heavy,480,150,q_emp,2000,0.928,480.0,0.0057799653978203,0.9959270833333332,0.9369916666666668,10.047034683854353,4.3402626338855566,7.179501144046763,1.258473711026852,1.955,1.955,0.0,0.6783863657748012,10.947505121461997,0.0
whole-surface,heavy,480,150,q_emp_hi,2000,0.9535,480.0,0.004708383480558906,0.9994458333333335,0.9369916666666668,15.185928485124414,7.669619438905152,7.179501144046763,0.9438850760516038,0.266,0.266,0.0,0.6783863657748012,10.947505121461997,0.0
whole-surface,heavy,480,150,q_rad,2000,0.878,480.0,0.007318333143551201,0.9933989583333334,0.9369916666666668,7.346611848203753,3.6913103847497846,7.179501144046763,1.9397957486354191,3.1685,3.1685,0.0,0.6783863657748012,10.947505121461997,0.0
whole-surface,nonzero,120,33,q_mult,2000,0.8195,120.0,0.008599992732555068,0.9911416666666667,0.9035291666666667,6.626676542357194,3.3888140730972216,5.150614269461974,1.521069989538367,0.1825,21.6145,1.7789304019148726,0.02548011040749598,5.301316405344329,0.0
whole-surface,nonzero,120,33,q_mult_hi,2000,0.825,120.0,0.008496322733983215,0.9912416666666667,0.9035291666666667,6.663560303532251,3.4076652380002894,5.150614269461974,1.512321869267761,0.1805,21.3215,1.7789304019148726,0.02548011040749598,5.301316405344329,0.0
whole-surface,nonzero,120,33,q_emp,2000,0.811,120.0,0.00875439889427024,0.9913916666666667,0.9035291666666667,7.213889619837197,3.542240408090194,5.150614269461974,1.3972646543058496,0.179,19.529,1.7789304019148726,0.02548011040749598,5.301316405344329,0.0
whole-surface,nonzero,120,33,q_emp_hi,2000,0.9135,120.0,0.006285608562422576,0.9951458333333334,0.9035291666666667,9.083655988886669,4.8199702519683685,5.150614269461974,1.255136146242129,0.1055,9.8185,1.7789304019148726,0.02548011040749598,5.301316405344329,0.0
whole-surface,nonzero,120,33,q_rad,2000,0.7435,120.0,0.009764930875331377,0.9894125,0.9035291666666667,6.187378079850683,3.1639884155040914,5.150614269461974,1.6383229835807498,0.2135,25.2505,1.7789304019148726,0.02548011040749598,5.301316405344329,0.0
whole-surface,nonzero,180,80,q_mult,2000,0.8835,180.0,0.007173832657652395,0.992525,0.9237555555555554,7.035150713759738,3.547747750191218,6.739928828891788,1.8952780936692963,0.298,22.1475,1.6162647972536635,0.43236041396790825,9.059854450660097,0.0
whole-surface,nonzero,180,80,q_mult_hi,2000,0.887,180.0,0.007079230184137255,0.9926111111111111,0.9237555555555554,7.071296329118291,3.565599980921891,6.739928828891788,1.8849138807787176,0.294,21.8135,1.6162647972536635,0.43236041396790825,9.059854450660097,0.0
whole-surface,nonzero,180,80,q_emp,2000,0.908,180.0,0.006462816723379983,0.9943222222222222,0.9237555555555554,8.677147109263583,3.82227172772025,6.739928828891788,1.2778529690328038,0.22,15.7095,1.6162647972536635,0.43236041396790825,9.059854450660097,0.0
whole-surface,nonzero,180,80,q_emp_hi,2000,0.95,180.0,0.004873397172404485,0.9988527777777779,0.9237555555555554,13.4149311242004,6.788962017480019,6.739928828891788,0.9923636282382349,0.041,1.5265,1.6162647972536635,0.43236041396790825,9.059854450660097,0.0
whole-surface,nonzero,180,80,q_rad,2000,0.8385,180.0,0.008228540271518392,0.9916805555555556,0.9237555555555554,6.758200652130161,3.406464780745216,6.739928828891788,1.988801546686118,0.3195,24.72,1.6162647972536635,0.43236041396790825,9.059854450660097,0.0
whole-surface,nonzero,480,150,q_mult,2000,0.905,480.0,0.006556485338960196,0.994478125,0.938890625,7.5585270848413675,3.8018940629463174,4.657235939663502,1.228365817812157,0.621,42.654,1.5668944628340211,0.6720705636232436,10.92565859657622,0.0
whole-surface,nonzero,480,150,q_mult_hi,2000,0.9085,480.0,0.006447005118657811,0.9945489583333333,0.938890625,7.593211559446209,3.8193327778108674,4.657235939663502,1.222465004250352,0.61,41.9715,1.5668944628340211,0.6720705636232436,10.92565859657622,0.0
whole-surface,nonzero,480,150,q_emp,2000,0.9315,480.0,0.0056483515294287415,0.9963,0.938890625,10.01977966809138,4.301624951021035,4.657235939663502,1.1039372835531454,0.4055,24.292,1.5668944628340211,0.6720705636232436,10.92565859657622,0.0
whole-surface,nonzero,480,150,q_emp_hi,2000,0.957,480.0,0.004536022486716751,0.9994906249999999,0.938890625,15.193140024082016,7.679952196086863,4.657235939663502,0.870844202453698,0.0465,1.4965,1.5668944628340211,0.6720705636232436,10.92565859657622,0.0
whole-surface,nonzero,480,150,q_rad,2000,0.889,480.0,0.007024208140424086,0.9941302083333333,0.938890625,7.340810640618762,3.6915145431324774,4.657235939663502,1.2615044438665934,0.6715,47.0325,1.5668944628340211,0.6720705636232436,10.92565859657622,0.0
