rung,learner,threshold,dnb,se,n_family,n_draws,pt_lo,pt_hi,sim_lo,sim_hi,centre,q_nominal,factor,q_widened,wid_lo,wid_hi,factor_all_cells,all_lo,all_hi,q_emp_adm,emp_lo,emp_hi,q_emp_all,empall_lo,empall_hi,emp_beneficial,emp_harmful,is_reference,wid_beneficial,wid_harmful,construction
B_half,logit,0.1,0.0,0.0001058459155498,248,200,-1.589345030916789e-05,0.0003576026319552,-0.0003783156338478,0.0003783156338478,0.0,3.574210982848223,1.9615376478376223,7.0109494041715,-0.0007420803585578572,0.0007420803585578572,1.6475794032060211,-0.0006233050462383352,0.0006233050462383352,6.643915380040814,-0.0007032313062358173,0.0007032313062358173,6.995884198633907,-0.0007404857680847847,0.0007404857680847847,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,logit,0.125,-7.152052639114448e-05,0.0002051694173379,248,200,-0.0005134152073074,0.0002661585303551,-0.0008048393111849,0.0006617982584024,-7.152052639125003e-05,3.574210982848223,1.9615376478376223,7.0109494041715,-0.001509952930630614,0.0013669118778481138,1.6475794032060211,-0.0012797214522014071,0.001136680399418907,6.643915380040814,-0.0014346487737565362,0.001291607720974036,6.995884198633907,-0.0015068620111883901,0.00136382095840589,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,logit,0.15,-7.152052639114448e-05,0.0005379008918137,248,200,-0.0014057990525635,0.0002860821055641,-0.002065612327987,0.0017795302224224,-0.00014304105278230002,3.574210982848223,1.9615376478376223,7.0109494041715,-0.003914236989746879,0.0036281548841822784,1.6475794032060211,-0.003310629887004572,0.0030245477814399725,6.643915380040814,-0.0037168090608410117,0.003430726955276411,6.995884198633907,-0.003906133402252851,0.0036200512966882504,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,logit,0.175,0.0012938713410749,0.0006334117651032,248,200,0.000840582913963,0.002941119101182,-0.0008118638728902,0.003716030702104,0.0014520834146068999,3.574210982848223,1.9615376478376223,7.0109494041715,-0.0029887344225385986,0.005892901251752398,1.6475794032060211,-0.002277949506217523,0.005182116335431322,6.643915380040814,-0.0027562507534610505,0.00566041758267485,6.995884198633907,-0.0029791919441073894,0.005883358773321189,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,logit,0.2,0.0016270919753968,0.0005066107086599,248,200,0.0010366006293803,0.0032568659705332,-0.0001031809913341,0.0035182861265075,0.0017075525675867,3.574210982848223,1.9615376478376223,7.0109494041715,-0.0018442694784393272,0.005259374613612727,1.6475794032060211,-0.0012757747487850408,0.004690879883958441,6.643915380040814,-0.0016583261113721852,0.005073431246545586,6.995884198633907,-0.00183663728398582,0.00525174241915922,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,logit,0.225,0.0019518182363499,0.0005954921107984,248,200,0.0013823648838828,0.0037243737339712,-6.239407541517835e-05,0.0041944348098154,0.0020660203672001106,3.574210982848223,1.9615376478376223,7.0109494041715,-0.00210894469219076,0.006240985426590981,1.6475794032060211,-0.001440711429938772,0.005572752164338993,6.643915380040814,-0.0018903788264263473,0.0060224195608265686,6.995884198633907,-0.0020999734811455676,0.006232014215545789,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,logit,0.25,0.0023363371954416,0.0008162841310838,248,200,0.0017135126114525,0.0047441949172742,-0.0001282711771929,0.0057068722356961,0.0027893005292515998,3.574210982848223,1.9615376478376223,7.0109494041715,-0.002933626213205018,0.008512227271708217,1.6475794032060211,-0.002017630521662898,0.007596231580166098,6.643915380040814,-0.002634022163739311,0.008212623222242511,6.995884198633907,-0.0029213287249931653,0.008499929783496365,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,logit,0.275,0.0027473747034363,0.0008642797197037,248,200,0.002088337714993,0.0051950414079182,0.0003808605760726,0.006559096708909,0.0034699786424907996,3.574210982848223,1.9615376478376223,7.0109494041715,-0.0025894427434033666,0.009529400028384965,1.6475794032060211,-0.0016195886578110217,0.00855954594279262,6.643915380040814,-0.002272222679905976,0.009212179964887575,6.995884198633907,-0.0025764221917840575,0.009516379476765657,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,logit,0.3,0.0031162515070396,0.0009556276198881,248,200,0.0020518728160695,0.0053898379549215,0.0002881268107345,0.0071193562797693,0.0037037415452519,3.574210982848223,1.9615376478376223,7.0109494041715,-0.002996115347012403,0.010403598437516204,1.6475794032060211,-0.001923754940625565,0.009331238031129365,6.643915380040814,-0.002645367496114444,0.010052850586618244,6.995884198633907,-0.0029817186205013876,0.010389201711005188,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,logit,0.325,0.0038144280741905,0.0010376059569475,248,200,0.0026048040602466,0.0065715443665664,0.0007574369296738,0.0081746821440554,0.0044660595368646,3.574210982848223,1.9615376478376223,7.0109494041715,-0.0028085433287612744,0.011740662402490474,1.6475794032060211,-0.001644190685006674,0.010576309758735875,6.643915380040814,-0.0024277066389208615,0.011359825712650061,6.995884198633907,-0.0027929115817528294,0.01172503065548203,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,logit,0.35,0.004659837373326,0.0010891517580957,248,200,0.0033548628456364,0.0075122685210652,0.0014299194614074,0.0092156358129557,0.0053227776371815505,3.574210982848223,1.9615376478376223,7.0109494041715,-0.002313210232291839,0.01295876550665494,1.6475794032060211,-0.0010910153128260245,0.011736570587189125,6.643915380040814,-0.0019134544796289626,0.012559009753992063,6.995884198633907,-0.002296801937194496,0.012942357211557596,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,logit,0.375,0.0056930339007295,0.0011714884979135,248,200,0.0045025747389501,0.0086289515090832,0.0023569811092602,0.0107312752203062,0.006544128164783201,3.574210982848223,1.9615376478376223,7.0109494041715,-0.0016691184216572168,0.014757374751223618,1.6475794032060211,-0.0003545290820909019,0.013442785411657304,6.643915380040814,-0.0012391422840452122,0.014327398613611615,6.995884198633907,-0.0016514697066512245,0.014739726036217626,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,logit,0.4,0.0067467696562245,0.0011899566078282,248,200,0.0054534401373191,0.0098001001287367,0.0033757001715683,0.0118820121251936,0.00762885614838095,3.574210982848223,1.9615376478376223,7.0109494041715,-0.0007138694222621079,0.015971581719024006,1.6475794032060211,0.0006214439623623063,0.014636268334399592,6.643915380040814,-0.00027711485995002283,0.015534827156711922,6.995884198633907,-0.0006959424813843592,0.01595365477814626,False,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,logit,0.425,0.0078983537840576,0.0013082977329338,248,200,0.0063417717189178,0.0113715304770726,0.0041566528834096,0.0135089171351851,0.00883278500929735,3.574210982848223,1.9615376478376223,7.0109494041715,-0.00033962420189379873,0.018005194220488498,1.6475794032060211,0.001128486032015253,0.016537083986579448,6.643915380040814,0.00014056557978594716,0.017525004438808753,6.995884198633907,-0.0003199144276427833,0.017985484446237484,True,False,False,False,False,"basic, max-t, widened by the measured shortfall"
B_half,logit,0.45,0.0092326497704841,0.0013506317659422,248,200,0.0077274677832538,0.0129092924669379,0.0054780147747356,0.0151329005579648,0.010305457666350201,3.574210982848223,1.9615376478376223,7.0109494041715,0.000836246691662634,0.019774668641037767,1.6475794032060211,0.002351862187973161,0.01825905314472724,6.643915380040814,0.0013319745038351347,0.01927894082886527,6.995884198633907,0.0008565942368221544,0.019754321095878248,True,False,False,True,False,"basic, max-t, widened by the measured shortfall"
B_half,logit,0.475,0.0106940215651414,0.0014564339468664,248,200,0.0092276804871565,0.0144734556674906,0.0066344506483915,0.0170456550657573,0.0118400528570744,3.574210982848223,1.9615376478376223,7.0109494041715,0.0016290681450762661,0.022051037569072535,1.6475794032060211,0.003263409876764727,0.02041669583738407,6.643915380040814,0.0021636289574751798,0.02151647675667362,6.995884198633907,0.001651009621837736,0.022029096092311063,True,False,False,True,False,"basic, max-t, widened by the measured shortfall"
