rep,psi,metric,R,R_psi,abs_shift
86,logit-shift,ap,-0.629032479224944,-0.629032479224944,0.0
86,logit-scale,auc,-0.49897409592203146,-0.49897409592203146,0.0
86,logit-scale,ap,-0.629032479224944,-0.629032479224944,0.0
86,beta-cdf,auc,-0.49897409592203146,-0.49897409592203146,0.0
86,beta-cdf,ap,-0.629032479224944,-0.629032479224944,0.0
86,affine,auc,-0.49897409592203146,-0.49897409592203146,0.0
86,affine,ap,-0.629032479224944,-0.629032479224944,0.0
87,square,auc,-0.7442914707857635,-0.7442914707857635,0.0
87,square,ap,-0.9181870649614274,-0.9181870649614274,0.0
87,sqrt,auc,-0.7442914707857635,-0.7442914707857635,0.0
87,sqrt,ap,-0.9181870649614274,-0.9181870649614274,0.0
87,logit-shift,auc,-0.7442914707857635,-0.7442914707857635,0.0
87,logit-shift,ap,-0.9181870649614274,-0.9181870649614274,0.0
87,logit-scale,auc,-0.7442914707857635,-0.7442914707857635,0.0
87,logit-scale,ap,-0.9181870649614274,-0.9181870649614274,0.0
87,beta-cdf,auc,-0.7442914707857635,-0.7442914707857635,0.0
87,beta-cdf,ap,-0.9181870649614274,-0.9181870649614274,0.0
87,affine,auc,-0.7442914707857635,-0.7442914707857635,0.0
87,affine,ap,-0.9181870649614274,-0.9181870649614274,0.0
88,square,auc,-0.7457916045173671,-0.7457916045173671,0.0
88,square,ap,-1.0466852091771095,-1.0466852091771095,0.0
88,sqrt,auc,-0.7457916045173671,-0.7457916045173671,0.0
88,sqrt,ap,-1.0466852091771095,-1.0466852091771095,0.0
88,logit-shift,auc,-0.7457916045173671,-0.7457916045173671,0.0
88,logit-shift,ap,-1.0466852091771095,-1.0466852091771095,0.0
88,logit-scale,auc,-0.7457916045173671,-0.7457916045173671,0.0
88,logit-scale,ap,-1.0466852091771095,-1.0466852091771095,0.0
88,beta-cdf,auc,-0.7457916045173671,-0.7457916045173671,0.0
88,beta-cdf,ap,-1.0466852091771095,-1.0466852091771095,0.0
88,affine,auc,-0.7457916045173671,-0.7457916045173671,0.0
88,affine,ap,-1.0466852091771095,-1.0466852091771095,0.0
89,square,auc,-0.47225891677675214,-0.47225891677675214,0.0
89,square,ap,-0.6407948982662084,-0.6407948982662084,0.0
89,sqrt,auc,-0.47225891677675214,-0.47225891677675214,0.0
89,sqrt,ap,-0.6407948982662084,-0.6407948982662084,0.0
89,logit-shift,auc,-0.47225891677675214,-0.47225891677675214,0.0
89,logit-shift,ap,-0.6407948982662084,-0.6407948982662084,0.0
89,logit-scale,auc,-0.47225891677675214,-0.47225891677675214,0.0
89,logit-scale,ap,-0.6407948982662084,-0.6407948982662084,0.0
89,beta-cdf,auc,-0.47225891677675214,-0.47225891677675214,0.0
89,beta-cdf,ap,-0.6407948982662084,-0.6407948982662084,0.0
89,affine,auc,-0.47225891677675214,-0.47225891677675214,0.0
89,affine,ap,-0.6407948982662084,-0.6407948982662084,0.0
90,square,auc,-0.47660261111926094,-0.47660261111926094,0.0
90,square,ap,-0.43148503068812993,-0.43148503068812993,0.0
90,sqrt,auc,-0.47660261111926094,-0.47660261111926094,0.0
90,sqrt,ap,-0.43148503068812993,-0.43148503068812993,0.0
90,logit-shift,auc,-0.47660261111926094,-0.47660261111926094,0.0
90,logit-shift,ap,-0.43148503068812993,-0.43148503068812993,0.0
90,logit-scale,auc,-0.47660261111926094,-0.47660261111926094,0.0
90,logit-scale,ap,-0.43148503068812993,-0.43148503068812993,0.0
90,beta-cdf,auc,-0.47660261111926094,-0.47660261111926094,0.0
90,beta-cdf,ap,-0.43148503068812993,-0.43148503068812993,0.0
90,affine,auc,-0.47660261111926094,-0.47660261111926094,0.0
90,affine,ap,-0.43148503068812993,-0.43148503068812993,0.0
91,square,auc,-0.32848610750454554,-0.32848610750454554,0.0
91,square,ap,-0.38325141320496225,-0.38325141320496225,0.0
91,sqrt,auc,-0.32848610750454554,-0.32848610750454554,0.0
91,sqrt,ap,-0.38325141320496225,-0.38325141320496225,0.0
91,logit-shift,auc,-0.32848610750454554,-0.32848610750454554,0.0
91,logit-shift,ap,-0.38325141320496225,-0.38325141320496225,0.0
91,logit-scale,auc,-0.32848610750454554,-0.32848610750454554,0.0
91,logit-scale,ap,-0.38325141320496225,-0.38325141320496225,0.0
91,beta-cdf,auc,-0.32848610750454554,-0.32848610750454554,0.0
91,beta-cdf,ap,-0.38325141320496225,-0.38325141320496225,0.0
91,affine,auc,-0.32848610750454554,-0.32848610750454554,0.0
91,affine,ap,-0.38325141320496225,-0.38325141320496225,0.0
92,square,auc,-0.49679249938317294,-0.49679249938317294,0.0
92,square,ap,-0.48476875669963415,-0.48476875669963415,0.0
92,sqrt,auc,-0.49679249938317294,-0.49679249938317294,0.0
92,sqrt,ap,-0.48476875669963415,-0.48476875669963415,0.0
92,logit-shift,auc,-0.49679249938317294,-0.49679249938317294,0.0
92,logit-shift,ap,-0.48476875669963415,-0.48476875669963415,0.0
92,logit-scale,auc,-0.49679249938317294,-0.49679249938317294,0.0
92,logit-scale,ap,-0.48476875669963415,-0.48476875669963415,0.0
92,beta-cdf,auc,-0.49679249938317294,-0.49679249938317294,0.0
92,beta-cdf,ap,-0.48476875669963415,-0.48476875669963415,0.0
92,affine,auc,-0.49679249938317294,-0.49679249938317294,0.0
92,affine,ap,-0.48476875669963415,-0.48476875669963415,0.0
93,square,auc,-0.2963638733220386,-0.2963638733220386,0.0
93,square,ap,-0.39218242882371457,-0.39218242882371457,0.0
93,sqrt,auc,-0.2963638733220386,-0.2963638733220386,0.0
93,sqrt,ap,-0.39218242882371457,-0.39218242882371457,0.0
93,logit-shift,auc,-0.2963638733220386,-0.2963638733220386,0.0
93,logit-shift,ap,-0.39218242882371457,-0.39218242882371457,0.0
93,logit-scale,auc,-0.2963638733220386,-0.2963638733220386,0.0
93,logit-scale,ap,-0.39218242882371457,-0.39218242882371457,0.0
93,beta-cdf,auc,-0.2963638733220386,-0.2963638733220386,0.0
93,beta-cdf,ap,-0.39218242882371457,-0.39218242882371457,0.0
93,affine,auc,-0.2963638733220386,-0.2963638733220386,0.0
93,affine,ap,-0.39218242882371457,-0.39218242882371457,0.0
94,square,auc,-0.40855039637599067,-0.40855039637599067,0.0
94,square,ap,-0.3794906886936862,-0.3794906886936862,0.0
94,sqrt,auc,-0.40855039637599067,-0.40855039637599067,0.0
94,sqrt,ap,-0.3794906886936862,-0.3794906886936862,0.0
94,logit-shift,auc,-0.40855039637599067,-0.40855039637599067,0.0
94,logit-shift,ap,-0.3794906886936862,-0.3794906886936862,0.0
94,logit-scale,auc,-0.40855039637599067,-0.40855039637599067,0.0
94,logit-scale,ap,-0.3794906886936862,-0.3794906886936862,0.0
94,beta-cdf,auc,-0.40855039637599067,-0.40855039637599067,0.0
94,beta-cdf,ap,-0.3794906886936862,-0.3794906886936862,0.0
94,affine,auc,-0.40855039637599067,-0.40855039637599067,0.0
94,affine,ap,-0.3794906886936862,-0.3794906886936862,0.0
95,square,auc,-0.7131718646317171,-0.7131718646317171,0.0
95,square,ap,-1.0719013806000262,-1.0719013806000262,0.0
95,sqrt,auc,-0.7131718646317171,-0.7131718646317171,0.0
95,sqrt,ap,-1.0719013806000262,-1.0719013806000262,0.0
95,logit-shift,auc,-0.7131718646317171,-0.7131718646317171,0.0
95,logit-shift,ap,-1.0719013806000262,-1.0719013806000262,0.0
95,logit-scale,auc,-0.7131718646317171,-0.7131718646317171,0.0
95,logit-scale,ap,-1.0719013806000262,-1.0719013806000262,0.0
95,beta-cdf,auc,-0.7131718646317171,-0.7131718646317171,0.0
95,beta-cdf,ap,-1.0719013806000262,-1.0719013806000262,0.0
95,affine,auc,-0.7131718646317171,-0.7131718646317171,0.0
95,affine,ap,-1.0719013806000262,-1.0719013806000262,0.0
96,square,auc,-0.7271955155427212,-0.7271955155427212,0.0
96,square,ap,-0.7364597312838466,-0.7364597312838466,0.0
96,sqrt,auc,-0.7271955155427212,-0.7271955155427212,0.0
96,sqrt,ap,-0.7364597312838466,-0.7364597312838466,0.0
96,logit-shift,auc,-0.7271955155427212,-0.7271955155427212,0.0
96,logit-shift,ap,-0.7364597312838466,-0.7364597312838466,0.0
96,logit-scale,auc,-0.7271955155427212,-0.7271955155427212,0.0
96,logit-scale,ap,-0.7364597312838466,-0.7364597312838466,0.0
96,beta-cdf,auc,-0.7271955155427212,-0.7271955155427212,0.0
96,beta-cdf,ap,-0.7364597312838466,-0.7364597312838466,0.0
96,affine,auc,-0.7271955155427212,-0.7271955155427212,0.0
96,affine,ap,-0.7364597312838466,-0.7364597312838466,0.0
97,square,auc,-0.7527913809990221,-0.7527913809990221,0.0
97,square,ap,-0.916377491050514,-0.916377491050514,0.0
97,sqrt,auc,-0.7527913809990221,-0.7527913809990221,0.0
97,sqrt,ap,-0.916377491050514,-0.916377491050514,0.0
97,logit-shift,auc,-0.7527913809990221,-0.7527913809990221,0.0
97,logit-shift,ap,-0.916377491050514,-0.916377491050514,0.0
97,logit-scale,auc,-0.7527913809990221,-0.7527913809990221,0.0
97,logit-scale,ap,-0.916377491050514,-0.916377491050514,0.0
97,beta-cdf,auc,-0.7527913809990221,-0.7527913809990221,0.0
97,beta-cdf,ap,-0.916377491050514,-0.916377491050514,0.0
97,affine,auc,-0.7527913809990221,-0.7527913809990221,0.0
97,affine,ap,-0.916377491050514,-0.916377491050514,0.0
98,square,auc,-1.294332723948814,-1.294332723948814,0.0
98,square,ap,-1.9099000872997038,-1.9099000872997038,0.0
98,sqrt,auc,-1.294332723948814,-1.294332723948814,0.0
98,sqrt,ap,-1.9099000872997038,-1.9099000872997038,0.0
98,logit-shift,auc,-1.294332723948814,-1.294332723948814,0.0
98,logit-shift,ap,-1.9099000872997038,-1.9099000872997038,0.0
98,logit-scale,auc,-1.294332723948814,-1.294332723948814,0.0
98,logit-scale,ap,-1.9099000872997038,-1.9099000872997038,0.0
98,beta-cdf,auc,-1.294332723948814,-1.294332723948814,0.0
98,beta-cdf,ap,-1.9099000872997038,-1.9099000872997038,0.0
98,affine,auc,-1.294332723948814,-1.294332723948814,0.0
98,affine,ap,-1.9099000872997038,-1.9099000872997038,0.0
99,square,auc,-0.47265625000000044,-0.47265625000000044,0.0
99,square,ap,-0.40346574012200853,-0.40346574012200853,0.0
99,sqrt,auc,-0.47265625000000044,-0.47265625000000044,0.0
99,sqrt,ap,-0.40346574012200853,-0.40346574012200853,0.0
99,logit-shift,auc,-0.47265625000000044,-0.47265625000000044,0.0
99,logit-shift,ap,-0.40346574012200853,-0.40346574012200853,0.0
99,logit-scale,auc,-0.47265625000000044,-0.47265625000000044,0.0
99,logit-scale,ap,-0.40346574012200853,-0.40346574012200853,0.0
99,beta-cdf,auc,-0.47265625000000044,-0.47265625000000044,0.0
99,beta-cdf,ap,-0.40346574012200853,-0.40346574012200853,0.0
99,affine,auc,-0.47265625000000044,-0.47265625000000044,0.0
99,affine,ap,-0.40346574012200853,-0.40346574012200853,0.0
100,square,auc,-0.625490788281486,-0.625490788281486,0.0
100,square,ap,-0.8008904258241483,-0.8008904258241483,0.0
100,sqrt,auc,-0.625490788281486,-0.625490788281486,0.0
100,sqrt,ap,-0.8008904258241483,-0.8008904258241483,0.0
100,logit-shift,auc,-0.625490788281486,-0.625490788281486,0.0
100,logit-shift,ap,-0.8008904258241483,-0.8008904258241483,0.0
100,logit-scale,auc,-0.625490788281486,-0.625490788281486,0.0
100,logit-scale,ap,-0.8008904258241483,-0.8008904258241483,0.0
100,beta-cdf,auc,-0.625490788281486,-0.625490788281486,0.0
100,beta-cdf,ap,-0.8008904258241483,-0.8008904258241483,0.0
100,affine,auc,-0.625490788281486,-0.625490788281486,0.0
100,affine,ap,-0.8008904258241483,-0.8008904258241483,0.0
101,square,auc,-0.4864507600793124,-0.4864507600793124,0.0
101,square,ap,-0.5779300553067217,-0.5779300553067217,0.0
101,sqrt,auc,-0.4864507600793124,-0.4864507600793124,0.0
101,sqrt,ap,-0.5779300553067217,-0.5779300553067217,0.0
101,logit-shift,auc,-0.4864507600793124,-0.4864507600793124,0.0
101,logit-shift,ap,-0.5779300553067217,-0.5779300553067217,0.0
101,logit-scale,auc,-0.4864507600793124,-0.4864507600793124,0.0
101,logit-scale,ap,-0.5779300553067217,-0.5779300553067217,0.0
101,beta-cdf,auc,-0.4864507600793124,-0.4864507600793124,0.0
101,beta-cdf,ap,-0.5779300553067217,-0.5779300553067217,0.0
101,affine,auc,-0.4864507600793124,-0.4864507600793124,0.0
101,affine,ap,-0.5779300553067217,-0.5779300553067217,0.0
102,square,auc,-0.4105004605465161,-0.4105004605465161,0.0
102,square,ap,-0.4058547948629143,-0.4058547948629143,0.0
102,sqrt,auc,-0.4105004605465161,-0.4105004605465161,0.0
102,sqrt,ap,-0.4058547948629143,-0.4058547948629143,0.0
102,logit-shift,auc,-0.4105004605465161,-0.4105004605465161,0.0
102,logit-shift,ap,-0.4058547948629143,-0.4058547948629143,0.0
102,logit-scale,auc,-0.4105004605465161,-0.4105004605465161,0.0
102,logit-scale,ap,-0.4058547948629143,-0.4058547948629143,0.0
102,beta-cdf,auc,-0.4105004605465161,-0.4105004605465161,0.0
102,beta-cdf,ap,-0.4058547948629143,-0.4058547948629143,0.0
102,affine,auc,-0.4105004605465161,-0.4105004605465161,0.0
102,affine,ap,-0.4058547948629143,-0.4058547948629143,0.0
103,square,auc,-0.4836411225825197,-0.4836411225825197,0.0
103,square,ap,-0.4771672649115566,-0.4771672649115566,0.0
103,sqrt,auc,-0.4836411225825197,-0.4836411225825197,0.0
103,sqrt,ap,-0.4771672649115566,-0.4771672649115566,0.0
103,logit-shift,auc,-0.4836411225825197,-0.4836411225825197,0.0
103,logit-shift,ap,-0.4771672649115566,-0.4771672649115566,0.0
103,logit-scale,auc,-0.4836411225825197,-0.4836411225825197,0.0
103,logit-scale,ap,-0.4771672649115566,-0.4771672649115566,0.0
103,beta-cdf,auc,-0.4836411225825197,-0.4836411225825197,0.0
103,beta-cdf,ap,-0.4771672649115566,-0.4771672649115566,0.0
103,affine,auc,-0.4836411225825197,-0.4836411225825197,0.0
103,affine,ap,-0.4771672649115566,-0.4771672649115566,0.0
104,square,auc,-0.3096163815448425,-0.3096163815448425,0.0
104,square,ap,-0.34211408710988667,-0.34211408710988667,0.0
104,sqrt,auc,-0.3096163815448425,-0.3096163815448425,0.0
104,sqrt,ap,-0.34211408710988667,-0.34211408710988667,0.0
104,logit-shift,auc,-0.3096163815448425,-0.3096163815448425,0.0
104,logit-shift,ap,-0.34211408710988667,-0.34211408710988667,0.0
104,logit-scale,auc,-0.3096163815448425,-0.3096163815448425,0.0
104,logit-scale,ap,-0.34211408710988667,-0.34211408710988667,0.0
104,beta-cdf,auc,-0.3096163815448425,-0.3096163815448425,0.0
104,beta-cdf,ap,-0.34211408710988667,-0.34211408710988667,0.0
104,affine,auc,-0.3096163815448425,-0.3096163815448425,0.0
104,affine,ap,-0.34211408710988667,-0.34211408710988667,0.0
105,square,auc,-0.6007758202683036,-0.6007758202683036,0.0
105,square,ap,-0.5179186498123249,-0.5179186498123249,0.0
105,sqrt,auc,-0.6007758202683036,-0.6007758202683036,0.0
105,sqrt,ap,-0.5179186498123249,-0.5179186498123249,0.0
105,logit-shift,auc,-0.6007758202683036,-0.6007758202683036,0.0
105,logit-shift,ap,-0.5179186498123249,-0.5179186498123249,0.0
105,logit-scale,auc,-0.6007758202683036,-0.6007758202683036,0.0
105,logit-scale,ap,-0.5179186498123249,-0.5179186498123249,0.0
105,beta-cdf,auc,-0.6007758202683036,-0.6007758202683036,0.0
105,beta-cdf,ap,-0.5179186498123249,-0.5179186498123249,0.0
105,affine,auc,-0.6007758202683036,-0.6007758202683036,0.0
105,affine,ap,-0.5179186498123249,-0.5179186498123249,0.0
106,square,auc,-0.8939861218195841,-0.8939861218195841,0.0
106,square,ap,-0.7038605053224205,-0.7038605053224205,0.0
106,sqrt,auc,-0.8939861218195841,-0.8939861218195841,0.0
106,sqrt,ap,-0.7038605053224205,-0.7038605053224205,0.0
106,logit-shift,auc,-0.8939861218195841,-0.8939861218195841,0.0
106,logit-shift,ap,-0.7038605053224205,-0.7038605053224205,0.0
106,logit-scale,auc,-0.8939861218195841,-0.8939861218195841,0.0
106,logit-scale,ap,-0.7038605053224205,-0.7038605053224205,0.0
106,beta-cdf,auc,-0.8939861218195841,-0.8939861218195841,0.0
106,beta-cdf,ap,-0.7038605053224205,-0.7038605053224205,0.0
106,affine,auc,-0.8939861218195841,-0.8939861218195841,0.0
106,affine,ap,-0.7038605053224205,-0.7038605053224205,0.0
107,square,auc,-0.5001603077909589,-0.5001603077909589,0.0
107,square,ap,-0.8320366901540261,-0.8320366901540261,0.0
107,sqrt,auc,-0.5001603077909589,-0.5001603077909589,0.0
107,sqrt,ap,-0.8320366901540261,-0.8320366901540261,0.0
107,logit-shift,auc,-0.5001603077909589,-0.5001603077909589,0.0
107,logit-shift,ap,-0.8320366901540261,-0.8320366901540261,0.0
107,logit-scale,auc,-0.5001603077909589,-0.5001603077909589,0.0
107,logit-scale,ap,-0.8320366901540261,-0.8320366901540261,0.0
107,beta-cdf,auc,-0.5001603077909589,-0.5001603077909589,0.0
107,beta-cdf,ap,-0.8320366901540261,-0.8320366901540261,0.0
107,affine,auc,-0.5001603077909589,-0.5001603077909589,0.0
107,affine,ap,-0.8320366901540261,-0.8320366901540261,0.0
108,square,auc,-0.33941051352172513,-0.33941051352172513,0.0
108,square,ap,-0.46688361282746027,-0.46688361282746027,0.0
108,sqrt,auc,-0.33941051352172513,-0.33941051352172513,0.0
108,sqrt,ap,-0.46688361282746027,-0.46688361282746027,0.0
108,logit-shift,auc,-0.33941051352172513,-0.33941051352172513,0.0
108,logit-shift,ap,-0.46688361282746027,-0.46688361282746027,0.0
108,logit-scale,auc,-0.33941051352172513,-0.33941051352172513,0.0
108,logit-scale,ap,-0.46688361282746027,-0.46688361282746027,0.0
108,beta-cdf,auc,-0.33941051352172513,-0.33941051352172513,0.0
108,beta-cdf,ap,-0.46688361282746027,-0.46688361282746027,0.0
108,affine,auc,-0.33941051352172513,-0.33941051352172513,0.0
108,affine,ap,-0.46688361282746027,-0.46688361282746027,0.0
109,square,auc,-0.4516289068959811,-0.4516289068959811,0.0
109,square,ap,-0.7375221770535438,-0.7375221770535438,0.0
109,sqrt,auc,-0.4516289068959811,-0.4516289068959811,0.0
109,sqrt,ap,-0.7375221770535438,-0.7375221770535438,0.0
109,logit-shift,auc,-0.4516289068959811,-0.4516289068959811,0.0
109,logit-shift,ap,-0.7375221770535438,-0.7375221770535438,0.0
109,logit-scale,auc,-0.4516289068959811,-0.4516289068959811,0.0
109,logit-scale,ap,-0.7375221770535438,-0.7375221770535438,0.0
109,beta-cdf,auc,-0.4516289068959811,-0.4516289068959811,0.0
109,beta-cdf,ap,-0.7375221770535438,-0.7375221770535438,0.0
109,affine,auc,-0.4516289068959811,-0.4516289068959811,0.0
109,affine,ap,-0.7375221770535438,-0.7375221770535438,0.0
110,square,auc,-0.7836796246648814,-0.7836796246648814,0.0
110,square,ap,-0.6665934330335135,-0.6665934330335135,0.0
110,sqrt,auc,-0.7836796246648814,-0.7836796246648814,0.0
110,sqrt,ap,-0.6665934330335135,-0.6665934330335135,0.0
110,logit-shift,auc,-0.7836796246648814,-0.7836796246648814,0.0
110,logit-shift,ap,-0.6665934330335135,-0.6665934330335135,0.0
110,logit-scale,auc,-0.7836796246648814,-0.7836796246648814,0.0
110,logit-scale,ap,-0.6665934330335135,-0.6665934330335135,0.0
110,beta-cdf,auc,-0.7836796246648814,-0.7836796246648814,0.0
110,beta-cdf,ap,-0.6665934330335135,-0.6665934330335135,0.0
110,affine,auc,-0.7836796246648814,-0.7836796246648814,0.0
110,affine,ap,-0.6665934330335135,-0.6665934330335135,0.0
111,square,auc,-1.0539119000657466,-1.0539119000657466,0.0
111,square,ap,-1.0960377952103904,-1.0960377952103904,0.0
111,sqrt,auc,-1.0539119000657466,-1.0539119000657466,0.0
111,sqrt,ap,-1.0960377952103904,-1.0960377952103904,0.0
111,logit-shift,auc,-1.0539119000657466,-1.0539119000657466,0.0
111,logit-shift,ap,-1.0960377952103904,-1.0960377952103904,0.0
111,logit-scale,auc,-1.0539119000657466,-1.0539119000657466,0.0
111,logit-scale,ap,-1.0960377952103904,-1.0960377952103904,0.0
111,beta-cdf,auc,-1.0539119000657466,-1.0539119000657466,0.0
111,beta-cdf,ap,-1.0960377952103904,-1.0960377952103904,0.0
111,affine,auc,-1.0539119000657466,-1.0539119000657466,0.0
111,affine,ap,-1.0960377952103904,-1.0960377952103904,0.0
112,square,auc,-1.2587310826542502,-1.2587310826542502,0.0
112,square,ap,-1.2769821517015862,-1.2769821517015862,0.0
112,sqrt,auc,-1.2587310826542502,-1.2587310826542502,0.0
112,sqrt,ap,-1.2769821517015862,-1.2769821517015862,0.0
112,logit-shift,auc,-1.2587310826542502,-1.2587310826542502,0.0
112,logit-shift,ap,-1.2769821517015862,-1.2769821517015862,0.0
112,logit-scale,auc,-1.2587310826542502,-1.2587310826542502,0.0
112,logit-scale,ap,-1.2769821517015862,-1.2769821517015862,0.0
112,beta-cdf,auc,-1.2587310826542502,-1.2587310826542502,0.0
112,beta-cdf,ap,-1.2769821517015862,-1.2769821517015862,0.0
112,affine,auc,-1.2587310826542502,-1.2587310826542502,0.0
112,affine,ap,-1.2769821517015862,-1.2769821517015862,0.0
113,square,auc,-0.6636952998379244,-0.6636952998379244,0.0
113,square,ap,-0.7823356311752345,-0.7823356311752345,0.0
113,sqrt,auc,-0.6636952998379244,-0.6636952998379244,0.0
113,sqrt,ap,-0.7823356311752345,-0.7823356311752345,0.0
113,logit-shift,auc,-0.6636952998379244,-0.6636952998379244,0.0
113,logit-shift,ap,-0.7823356311752345,-0.7823356311752345,0.0
113,logit-scale,auc,-0.6636952998379244,-0.6636952998379244,0.0
113,logit-scale,ap,-0.7823356311752345,-0.7823356311752345,0.0
113,beta-cdf,auc,-0.6636952998379244,-0.6636952998379244,0.0
113,beta-cdf,ap,-0.7823356311752345,-0.7823356311752345,0.0
113,affine,auc,-0.6636952998379244,-0.6636952998379244,0.0
113,affine,ap,-0.7823356311752345,-0.7823356311752345,0.0
114,square,auc,-0.9142702116115031,-0.9142702116115031,0.0
114,square,ap,-0.9867672857170575,-0.9867672857170575,0.0
114,sqrt,auc,-0.9142702116115031,-0.9142702116115031,0.0
114,sqrt,ap,-0.9867672857170575,-0.9867672857170575,0.0
114,logit-shift,auc,-0.9142702116115031,-0.9142702116115031,0.0
114,logit-shift,ap,-0.9867672857170575,-0.9867672857170575,0.0
114,logit-scale,auc,-0.9142702116115031,-0.9142702116115031,0.0
114,logit-scale,ap,-0.9867672857170575,-0.9867672857170575,0.0
114,beta-cdf,auc,-0.9142702116115031,-0.9142702116115031,0.0
114,beta-cdf,ap,-0.9867672857170575,-0.9867672857170575,0.0
114,affine,auc,-0.9142702116115031,-0.9142702116115031,0.0
114,affine,ap,-0.9867672857170575,-0.9867672857170575,0.0
115,square,auc,-0.8571428571428572,-0.8571428571428572,0.0
115,square,ap,-1.3835046079735598,-1.3835046079735598,0.0
115,sqrt,auc,-0.8571428571428572,-0.8571428571428572,0.0
115,sqrt,ap,-1.3835046079735598,-1.3835046079735598,0.0
115,logit-shift,auc,-0.8571428571428572,-0.8571428571428572,0.0
115,logit-shift,ap,-1.3835046079735598,-1.3835046079735598,0.0
115,logit-scale,auc,-0.8571428571428572,-0.8571428571428572,0.0
115,logit-scale,ap,-1.3835046079735598,-1.3835046079735598,0.0
115,beta-cdf,auc,-0.8571428571428572,-0.8571428571428572,0.0
115,beta-cdf,ap,-1.3835046079735598,-1.3835046079735598,0.0
115,affine,auc,-0.8571428571428572,-0.8571428571428572,0.0
115,affine,ap,-1.3835046079735598,-1.3835046079735598,0.0
116,square,auc,-0.46496301277740426,-0.46496301277740426,0.0
116,square,ap,-0.6391306608177298,-0.6391306608177298,0.0
116,sqrt,auc,-0.46496301277740426,-0.46496301277740426,0.0
116,sqrt,ap,-0.6391306608177298,-0.6391306608177298,0.0
116,logit-shift,auc,-0.46496301277740426,-0.46496301277740426,0.0
116,logit-shift,ap,-0.6391306608177298,-0.6391306608177298,0.0
116,logit-scale,auc,-0.46496301277740426,-0.46496301277740426,0.0
116,logit-scale,ap,-0.6391306608177298,-0.6391306608177298,0.0
116,beta-cdf,auc,-0.46496301277740426,-0.46496301277740426,0.0
116,beta-cdf,ap,-0.6391306608177298,-0.6391306608177298,0.0
116,affine,auc,-0.46496301277740426,-0.46496301277740426,0.0
116,affine,ap,-0.6391306608177298,-0.6391306608177298,0.0
117,square,auc,-0.6009950248756202,-0.6009950248756202,0.0
117,square,ap,-0.5758516010873769,-0.5758516010873769,0.0
117,sqrt,auc,-0.6009950248756202,-0.6009950248756202,0.0
117,sqrt,ap,-0.5758516010873769,-0.5758516010873769,0.0
117,logit-shift,auc,-0.6009950248756202,-0.6009950248756202,0.0
117,logit-shift,ap,-0.5758516010873769,-0.5758516010873769,0.0
117,logit-scale,auc,-0.6009950248756202,-0.6009950248756202,0.0
117,logit-scale,ap,-0.5758516010873769,-0.5758516010873769,0.0
117,beta-cdf,auc,-0.6009950248756202,-0.6009950248756202,0.0
117,beta-cdf,ap,-0.5758516010873769,-0.5758516010873769,0.0
117,affine,auc,-0.6009950248756202,-0.6009950248756202,0.0
117,affine,ap,-0.5758516010873769,-0.5758516010873769,0.0
118,square,auc,-0.6232070910556002,-0.6232070910556002,0.0
118,square,ap,-0.7419944677175159,-0.7419944677175159,0.0
118,sqrt,auc,-0.6232070910556002,-0.6232070910556002,0.0
118,sqrt,ap,-0.7419944677175159,-0.7419944677175159,0.0
118,logit-shift,auc,-0.6232070910556002,-0.6232070910556002,0.0
118,logit-shift,ap,-0.7419944677175159,-0.7419944677175159,0.0
118,logit-scale,auc,-0.6232070910556002,-0.6232070910556002,0.0
118,logit-scale,ap,-0.7419944677175159,-0.7419944677175159,0.0
118,beta-cdf,auc,-0.6232070910556002,-0.6232070910556002,0.0
118,beta-cdf,ap,-0.7419944677175159,-0.7419944677175159,0.0
118,affine,auc,-0.6232070910556002,-0.6232070910556002,0.0
118,affine,ap,-0.7419944677175159,-0.7419944677175159,0.0
119,square,auc,-0.8411894273127751,-0.8411894273127751,0.0
119,square,ap,-1.3344025133983575,-1.3344025133983575,0.0
119,sqrt,auc,-0.8411894273127751,-0.8411894273127751,0.0
119,sqrt,ap,-1.3344025133983575,-1.3344025133983575,0.0
119,logit-shift,auc,-0.8411894273127751,-0.8411894273127751,0.0
119,logit-shift,ap,-1.3344025133983575,-1.3344025133983575,0.0
119,logit-scale,auc,-0.8411894273127751,-0.8411894273127751,0.0
119,logit-scale,ap,-1.3344025133983575,-1.3344025133983575,0.0
119,beta-cdf,auc,-0.8411894273127751,-0.8411894273127751,0.0
119,beta-cdf,ap,-1.3344025133983575,-1.3344025133983575,0.0
119,affine,auc,-0.8411894273127751,-0.8411894273127751,0.0
119,affine,ap,-1.3344025133983575,-1.3344025133983575,0.0
120,square,auc,-1.3606317636735907,-1.3606317636735907,0.0
120,square,ap,-1.2699897884277553,-1.2699897884277553,0.0
120,sqrt,auc,-1.3606317636735907,-1.3606317636735907,0.0
120,sqrt,ap,-1.2699897884277553,-1.2699897884277553,0.0
120,logit-shift,auc,-1.3606317636735907,-1.3606317636735907,0.0
120,logit-shift,ap,-1.2699897884277553,-1.2699897884277553,0.0
120,logit-scale,auc,-1.3606317636735907,-1.3606317636735907,0.0
120,logit-scale,ap,-1.2699897884277553,-1.2699897884277553,0.0
120,beta-cdf,auc,-1.3606317636735907,-1.3606317636735907,0.0
120,beta-cdf,ap,-1.2699897884277553,-1.2699897884277553,0.0
120,affine,auc,-1.3606317636735907,-1.3606317636735907,0.0
