log,target,metric,measure,axis,S,S_total,involvement,levels,n_cells,scale
BPIC15_5,duration,auc,reference,learner,0.041189015038838456,0.7184439874225891,0.6772549723837507,2,216,raw-within-metric
BPIC15_5,duration,auc,reference,split,0.06581825284285005,0.6390958212482152,0.5732775684053651,6,216,raw-within-metric
BPIC15_5,duration,auc,reference,quality_level,0.019643124085383785,0.1410507894413163,0.12140766535593252,6,216,raw-within-metric
BPIC15_5,duration,auc,reference,rung,0.0008114804474994821,0.8201440331100494,0.8193325526625499,3,216,raw-within-metric
BPIC15_5,duration,brier_skill,reference,learner,0.09601828311798125,0.4742580387650978,0.37823975564711654,2,216,raw-within-metric
BPIC15_5,duration,brier_skill,reference,split,0.09256928070636787,0.6250652285637693,0.5324959478574015,6,216,raw-within-metric
BPIC15_5,duration,brier_skill,reference,quality_level,0.04593882731462308,0.2482717920213137,0.2023329647066906,6,216,raw-within-metric
BPIC15_5,duration,brier_skill,reference,rung,0.10632067163586303,0.6028490386710788,0.49652836703521575,3,216,raw-within-metric
BPIC15_5,duration,logloss_skill,reference,learner,0.23018639171258362,0.505609656499345,0.2754232647867614,2,216,raw-within-metric
BPIC15_5,duration,logloss_skill,reference,split,0.07518037415465129,0.588699774337425,0.5135194001827738,6,216,raw-within-metric
BPIC15_5,duration,logloss_skill,reference,quality_level,0.05498514865699605,0.2999949760756118,0.24500982741861577,6,216,raw-within-metric
BPIC15_5,duration,logloss_skill,reference,rung,0.05111229629974124,0.45939920397940354,0.4082869076796623,3,216,raw-within-metric
BPIC15_5,duration,nagelkerke,reference,learner,0.17494536803298433,0.4800151558327257,0.30506978779974137,2,216,raw-within-metric
BPIC15_5,duration,nagelkerke,reference,split,0.05385433899804036,0.6875597315016826,0.6337053925036422,6,216,raw-within-metric
BPIC15_5,duration,nagelkerke,reference,quality_level,0.03704420591978908,0.2814589140869544,0.24441470816716532,6,216,raw-within-metric
BPIC15_5,duration,nagelkerke,reference,rung,0.031141433906261784,0.5652864137189918,0.53414497981273,3,216,raw-within-metric
BPIC17,duration,ap,reference,learner,0.0011385619444625444,0.21122423189155895,0.2100856699470964,2,216,raw-within-metric
BPIC17,duration,ap,reference,split,0.21399732316074693,0.414988045665179,0.20099072250443206,6,216,raw-within-metric
BPIC17,duration,ap,reference,quality_level,0.26615343095771127,0.4104459934151167,0.14429256245740546,6,216,raw-within-metric
BPIC17,duration,ap,reference,rung,0.18774259017096104,0.39650165332147946,0.20875906315051843,3,216,raw-within-metric
BPIC17,duration,auc,reference,learner,0.0040094521944701025,0.1970343071468694,0.1930248549523993,2,216,raw-within-metric
BPIC17,duration,auc,reference,split,0.16624261972202442,0.36999705293155527,0.20375443320953085,6,216,raw-within-metric
BPIC17,duration,auc,reference,quality_level,0.0636037514875266,0.16401602265752444,0.10041227116999783,6,216,raw-within-metric
BPIC17,duration,auc,reference,rung,0.43178856308488006,0.6709612245181321,0.23917266143325205,3,216,raw-within-metric
BPIC17,duration,brier_skill,reference,learner,0.07729319074357992,0.42416632257319886,0.34687313182961893,2,216,raw-within-metric
BPIC17,duration,brier_skill,reference,split,0.32061516229193837,0.7480463546307216,0.4274311923387832,6,216,raw-within-metric
BPIC17,duration,brier_skill,reference,quality_level,0.038829162920790875,0.2121116813842488,0.17328251846345794,6,216,raw-within-metric
BPIC17,duration,brier_skill,reference,rung,0.017292695276889338,0.32256088556702384,0.3052681902901345,3,216,raw-within-metric
BPIC17,duration,logloss_skill,reference,learner,0.09745298660577498,0.43974492879134436,0.34229194218556935,2,216,raw-within-metric
BPIC17,duration,logloss_skill,reference,split,0.3112548602672108,0.7241657359530567,0.4129108756858459,6,216,raw-within-metric
BPIC17,duration,logloss_skill,reference,quality_level,0.04132595741497647,0.2157123735833995,0.17438641616842304,6,216,raw-within-metric
BPIC17,duration,logloss_skill,reference,rung,0.017771988920679008,0.3062651291176643,0.2884931401969853,3,216,raw-within-metric
BPIC17,duration,nagelkerke,reference,learner,0.09691224283342091,0.4391385557642606,0.34222631293083966,2,216,raw-within-metric
BPIC17,duration,nagelkerke,reference,split,0.3116190221935793,0.7247716035291507,0.4131525813355714,6,216,raw-within-metric
BPIC17,duration,nagelkerke,reference,quality_level,0.04109408567142945,0.21516243613860692,0.17406835046717747,6,216,raw-within-metric
BPIC17,duration,nagelkerke,reference,rung,0.01800900078577564,0.307428362960849,0.28941936217507336,3,216,raw-within-metric
BPIC19,duration,ap,reference,learner,0.0619131389799757,0.15530001646641362,0.09338687748643792,3,324,raw-within-metric
BPIC19,duration,ap,reference,split,0.3478839960176527,0.6716666926651756,0.32378269664752296,6,324,raw-within-metric
BPIC19,duration,ap,reference,quality_level,0.029987400179947585,0.08524780666849185,0.05526040648854427,6,324,raw-within-metric
BPIC19,duration,ap,reference,rung,0.1930009166170572,0.4978761919045839,0.30487527528752667,3,324,raw-within-metric
BPIC19,duration,auc,reference,learner,0.08163774288471197,0.25274068804764954,0.17110294516293756,3,324,raw-within-metric
BPIC19,duration,auc,reference,split,0.19248905777179867,0.6887039712589553,0.49621491348715663,6,324,raw-within-metric
BPIC19,duration,auc,reference,quality_level,0.016640132821192345,0.18751333839660697,0.17087320557541463,6,324,raw-within-metric
BPIC19,duration,auc,reference,rung,0.16074188670007367,0.5898674170070171,0.4291255303069434,3,324,raw-within-metric
BPIC19,duration,brier_skill,reference,learner,0.012035010533437852,0.29503135661861923,0.28299634608518137,3,324,raw-within-metric
BPIC19,duration,brier_skill,reference,split,0.497821684979592,0.9154821651050092,0.41766048012541723,6,324,raw-within-metric
BPIC19,duration,brier_skill,reference,quality_level,0.00445508025447979,0.09370543089959658,0.0892503506451168,6,324,raw-within-metric
BPIC19,duration,brier_skill,reference,rung,0.011377309366004994,0.3098700372425106,0.2984927278765056,3,324,raw-within-metric
BPIC19,duration,logloss_skill,reference,learner,0.028500431764346416,0.3034349226869848,0.2749344909226384,3,324,raw-within-metric
BPIC19,duration,logloss_skill,reference,split,0.573847065707098,0.86899068351956,0.295143617812462,6,324,raw-within-metric
BPIC19,duration,logloss_skill,reference,quality_level,0.019593311827082044,0.1159605763503117,0.09636726452322966,6,324,raw-within-metric
BPIC19,duration,logloss_skill,reference,rung,0.0014376216584900858,0.21540685847212368,0.21396923681363358,3,324,raw-within-metric
BPIC19,duration,nagelkerke,reference,learner,0.010616544868771893,0.39161073337907343,0.38099418851030153,3,324,raw-within-metric
BPIC19,duration,nagelkerke,reference,split,0.45399105510838567,0.7355455911707885,0.2815545360624029,6,324,raw-within-metric
BPIC19,duration,nagelkerke,reference,quality_level,0.0452782843402886,0.24390371755230092,0.19862543321201231,6,324,raw-within-metric
BPIC19,duration,nagelkerke,reference,rung,0.016024203320807173,0.3553463852839963,0.33932218196318914,3,324,raw-within-metric
Helpdesk,duration,ap,reference,learner,0.15921142345476152,0.48789020289119417,0.32867877943643264,2,216,raw-within-metric
Helpdesk,duration,ap,reference,split,0.20241064581746698,0.609597002127434,0.40718635630996697,6,216,raw-within-metric
Helpdesk,duration,ap,reference,quality_level,0.07934302474700942,0.26092590362405227,0.18158287887704283,6,216,raw-within-metric
Helpdesk,duration,ap,reference,rung,0.07347236611146733,0.26589738517757866,0.1924250190661113,3,216,raw-within-metric
Helpdesk,duration,auc,reference,learner,0.06950560045561976,0.35577640080111855,0.2862708003454988,2,216,raw-within-metric
Helpdesk,duration,auc,reference,split,0.4723451746895196,0.8208497940178533,0.3485046193283337,6,216,raw-within-metric
Helpdesk,duration,auc,reference,quality_level,0.06451641787479181,0.19081769100678805,0.12630127313199624,6,216,raw-within-metric
Helpdesk,duration,auc,reference,rung,0.002720986627155418,0.14396422025021943,0.141243233623064,3,216,raw-within-metric
Helpdesk,duration,brier_skill,reference,learner,0.33611210783029977,0.5656676114043887,0.22955550357408894,2,216,raw-within-metric
Helpdesk,duration,brier_skill,reference,split,0.14541426776038338,0.3504788054707211,0.2050645377103377,6,216,raw-within-metric
Helpdesk,duration,brier_skill,reference,quality_level,0.16099332851997722,0.30444793632557854,0.14345460780560132,6,216,raw-within-metric
Helpdesk,duration,brier_skill,reference,rung,0.04552128530468981,0.20602775002240137,0.16050646471771157,3,216,raw-within-metric
Helpdesk,duration,logloss_skill,reference,learner,0.46414195323241336,0.657520437685245,0.19337848445283168,2,216,raw-within-metric
Helpdesk,duration,logloss_skill,reference,split,0.16125222487092583,0.3758829369311574,0.21463071206023154,6,216,raw-within-metric
Helpdesk,duration,logloss_skill,reference,quality_level,0.10328082203614905,0.1993864775071726,0.09610565547102354,6,216,raw-within-metric
Helpdesk,duration,logloss_skill,reference,rung,0.01325063510509763,0.10607867003946769,0.09282803493437006,3,216,raw-within-metric
Helpdesk,duration,nagelkerke,reference,learner,0.46762230827828843,0.65988588170141,0.19226357342312161,2,216,raw-within-metric
Helpdesk,duration,nagelkerke,reference,split,0.169786152672474,0.3873864225128425,0.2176002698403685,6,216,raw-within-metric
Helpdesk,duration,nagelkerke,reference,quality_level,0.09404110766046359,0.1983579496169691,0.10431684195650551,6,216,raw-within-metric
Helpdesk,duration,nagelkerke,reference,rung,0.009992699889521459,0.09723568723276199,0.08724298734324053,3,216,raw-within-metric
RoadFines,duration,ap,reference,learner,0.016600309230868724,0.16397235317840583,0.1473720439475371,3,324,raw-within-metric
RoadFines,duration,ap,reference,split,0.06911071985703393,0.32248181543949195,0.253371095582458,6,324,raw-within-metric
RoadFines,duration,ap,reference,quality_level,0.3875015629658541,0.5711478789199738,0.18364631595411968,6,324,raw-within-metric
RoadFines,duration,ap,reference,rung,0.16701576786764494,0.40029883119301635,0.2332830633253714,3,324,raw-within-metric
RoadFines,duration,auc,reference,learner,0.014129858548973372,0.18082499748545292,0.16669513893647955,3,324,raw-within-metric
RoadFines,duration,auc,reference,split,0.1120487437299338,0.4114903287778115,0.2994415850478777,6,324,raw-within-metric
RoadFines,duration,auc,reference,quality_level,0.19200373061933335,0.3988751444794108,0.20687141386007746,6,324,raw-within-metric
RoadFines,duration,auc,reference,rung,0.30274856861022587,0.5092725534387986,0.20652398482857276,3,324,raw-within-metric
RoadFines,duration,brier_skill,reference,learner,0.0020878366964262626,0.18134569379107432,0.17925785709464806,3,324,raw-within-metric
RoadFines,duration,brier_skill,reference,split,0.11280913048503853,0.4550087218198901,0.34219959133485156,6,324,raw-within-metric
RoadFines,duration,brier_skill,reference,quality_level,0.4066278190387875,0.5197669171065735,0.11313909806778605,6,324,raw-within-metric
RoadFines,duration,brier_skill,reference,rung,0.061943423342546065,0.3559821020858857,0.29403867874333967,3,324,raw-within-metric
RoadFines,duration,logloss_skill,reference,learner,0.01662749322493117,0.17356727989861953,0.15693978667368835,3,324,raw-within-metric
RoadFines,duration,logloss_skill,reference,split,0.09819481001304163,0.4388258697586954,0.3406310597456538,6,324,raw-within-metric
RoadFines,duration,logloss_skill,reference,quality_level,0.44110035406354375,0.5616556522905957,0.12055529822705191,6,324,raw-within-metric
RoadFines,duration,logloss_skill,reference,rung,0.047619109002584876,0.3187524268758955,0.27113331787331063,3,324,raw-within-metric
RoadFines,duration,nagelkerke,reference,learner,0.016433779942734074,0.17392836272433004,0.15749458278159598,3,324,raw-within-metric
RoadFines,duration,nagelkerke,reference,split,0.10170204722682595,0.44358051007411825,0.3418784628472923,6,324,raw-within-metric
RoadFines,duration,nagelkerke,reference,quality_level,0.43599075519406766,0.5582807537717537,0.12228999857768602,6,324,raw-within-metric
RoadFines,duration,nagelkerke,reference,rung,0.04719159945139784,0.32040126712373895,0.2732096676723411,3,324,raw-within-metric
Sepsis,duration,ap,reference,learner,0.028642333506365334,0.2604214981257663,0.23177916461940098,2,216,raw-within-metric
Sepsis,duration,ap,reference,split,0.09297759661239535,0.5276854701597586,0.4347078735473633,6,216,raw-within-metric
Sepsis,duration,ap,reference,quality_level,0.15492478806221194,0.29260406917634907,0.13767928111413713,6,216,raw-within-metric
Sepsis,duration,ap,reference,rung,0.2574335397771401,0.5085532570111782,0.25111971723403803,3,216,raw-within-metric
Sepsis,duration,auc,reference,learner,0.001669059073036276,0.16995860029901763,0.16828954122598136,2,216,raw-within-metric
Sepsis,duration,auc,reference,split,0.23597462942535233,0.6097915476172757,0.3738169181919234,6,216,raw-within-metric
Sepsis,duration,auc,reference,quality_level,0.12624926983515702,0.20132210100834635,0.07507283117318933,6,216,raw-within-metric
Sepsis,duration,auc,reference,rung,0.24797217956737236,0.5555771115658182,0.30760493199844585,3,216,raw-within-metric
Sepsis,duration,brier_skill,reference,learner,0.056364240412128806,0.35732056468411333,0.30095632427198454,2,216,raw-within-metric
Sepsis,duration,brier_skill,reference,split,0.16808330741501293,0.6958168935287572,0.5277335861137442,6,216,raw-within-metric
Sepsis,duration,brier_skill,reference,quality_level,0.1964308971491326,0.377042221542849,0.1806113243937164,6,216,raw-within-metric
Sepsis,duration,brier_skill,reference,rung,0.019329806576705365,0.37702687165402893,0.3576970650773236,3,216,raw-within-metric
Sepsis,duration,logloss_skill,reference,learner,0.2796716372193077,0.57015917323487,0.29048753601556226,2,216,raw-within-metric
Sepsis,duration,logloss_skill,reference,split,0.1191185526502288,0.5395220176542741,0.4204034650040453,6,216,raw-within-metric
Sepsis,duration,logloss_skill,reference,quality_level,0.09590259403312916,0.2654712898955928,0.16956869586246365,6,216,raw-within-metric
Sepsis,duration,logloss_skill,reference,rung,0.03631613805497854,0.2749128180837191,0.23859668002874054,3,216,raw-within-metric
Sepsis,duration,nagelkerke,reference,learner,0.1083964508692225,0.47805826777536364,0.36966181690614114,2,216,raw-within-metric
Sepsis,duration,nagelkerke,reference,split,0.13799627927624988,0.6647490504826709,0.5267527712064209,6,216,raw-within-metric
Sepsis,duration,nagelkerke,reference,quality_level,0.11709842580576295,0.36887405588061073,0.25177563007484777,6,216,raw-within-metric
Sepsis,duration,nagelkerke,reference,rung,0.029450456476545286,0.3386100607653584,0.3091596042888131,3,216,raw-within-metric
UCI498,duration,ap,reference,learner,0.0075096652657968225,0.11940296314180887,0.11189329787601204,2,216,raw-within-metric
UCI498,duration,ap,reference,split,0.03884922056097524,0.13392501670787313,0.09507579614689789,6,216,raw-within-metric
UCI498,duration,ap,reference,quality_level,0.010892982464698614,0.05752139761447554,0.046628415149776926,6,216,raw-within-metric
UCI498,duration,ap,reference,rung,0.7522180581506,0.9206255343852555,0.16840747623465546,3,216,raw-within-metric
UCI498,duration,auc,reference,learner,0.00832637644176538,0.022879050033801272,0.014552673592035893,2,216,raw-within-metric
UCI498,duration,auc,reference,split,0.011280469487492489,0.0423989647479981,0.03111849526050561,6,216,raw-within-metric
UCI498,duration,auc,reference,quality_level,0.008898395030746556,0.09230063698013766,0.0834022419493911,6,216,raw-within-metric
UCI498,duration,auc,reference,rung,0.8641991044736852,0.9640635505146744,0.09986444604098921,3,216,raw-within-metric
UCI498,duration,brier_skill,reference,learner,0.09840132079022539,0.23863743243021304,0.14023611163998767,2,216,raw-within-metric
UCI498,duration,brier_skill,reference,split,0.24576236405430457,0.6237575463372408,0.3779951822829362,6,216,raw-within-metric
UCI498,duration,brier_skill,reference,quality_level,0.05025957482990425,0.165090981785229,0.11483140695532473,6,216,raw-within-metric
UCI498,duration,brier_skill,reference,rung,0.19053339949561057,0.5099234487039486,0.319390049208338,3,216,raw-within-metric
UCI498,duration,logloss_skill,reference,learner,0.09876827142031752,0.26256001162222764,0.16379174020191012,2,216,raw-within-metric
UCI498,duration,logloss_skill,reference,split,0.27864859773101086,0.6575226663607935,0.3788740686297826,6,216,raw-within-metric
UCI498,duration,logloss_skill,reference,quality_level,0.04750624635466272,0.15337256562110252,0.1058663192664398,6,216,raw-within-metric
UCI498,duration,logloss_skill,reference,rung,0.14770633336946523,0.4701181614205329,0.3224118280510677,3,216,raw-within-metric
UCI498,duration,nagelkerke,reference,learner,0.08721278612034039,0.23626061702454726,0.14904783090420687,2,216,raw-within-metric
UCI498,duration,nagelkerke,reference,split,0.3060262927761054,0.7221161190275024,0.416089826251397,6,216,raw-within-metric
UCI498,duration,nagelkerke,reference,quality_level,0.0400138416259642,0.14294236863175744,0.10292852700579325,6,216,raw-within-metric
UCI498,duration,nagelkerke,reference,rung,0.11185253175122437,0.46578052432133366,0.3539279925701093,3,216,raw-within-metric
UCI498,handover,ap,reference,learner,0.002158599375228423,0.12263983423233699,0.12048123485710856,2,216,raw-within-metric
UCI498,handover,ap,reference,split,0.026134358599357525,0.13962115209212642,0.11348679349276888,6,216,raw-within-metric
UCI498,handover,ap,reference,quality_level,0.005860571358956758,0.06007692901059518,0.054216357651638424,6,216,raw-within-metric
UCI498,handover,ap,reference,rung,0.7463274553298384,0.9479705625578708,0.20164310722803247,3,216,raw-within-metric
UCI498,handover,auc,reference,learner,0.00310459252816799,0.04960996810421885,0.04650537557605086,2,216,raw-within-metric
UCI498,handover,auc,reference,split,0.03584451065040874,0.161690968534797,0.12584645788438825,6,216,raw-within-metric
UCI498,handover,auc,reference,quality_level,0.004309606544591738,0.037711043112245136,0.033401436567653396,6,216,raw-within-metric
UCI498,handover,auc,reference,rung,0.8018107410187781,0.9419027198097063,0.14009197879092816,3,216,raw-within-metric
UCI498,handover,brier_skill,reference,learner,0.20906329884862265,0.38906631624259574,0.1800030173939731,2,216,raw-within-metric
UCI498,handover,brier_skill,reference,split,0.0808372409331396,0.27053505969248015,0.18969781875934055,6,216,raw-within-metric
UCI498,handover,brier_skill,reference,quality_level,0.0553769081674632,0.17325792102315818,0.11788101285569498,6,216,raw-within-metric
UCI498,handover,brier_skill,reference,rung,0.33576421835082526,0.5829481365198441,0.24718391816901886,3,216,raw-within-metric
UCI498,handover,logloss_skill,reference,learner,0.19468355626415376,0.3850279374200622,0.19034438115590843,2,216,raw-within-metric
UCI498,handover,logloss_skill,reference,split,0.07617896279637013,0.2951414758431713,0.21896251304680117,6,216,raw-within-metric
UCI498,handover,logloss_skill,reference,quality_level,0.06571468441590074,0.1883833958541974,0.12266871143829665,6,216,raw-within-metric
UCI498,handover,logloss_skill,reference,rung,0.31401544644923646,0.5776059845718633,0.26359053812262684,3,216,raw-within-metric
UCI498,handover,nagelkerke,reference,learner,0.14567336983520932,0.36156610142104373,0.2158927315858344,2,216,raw-within-metric
UCI498,handover,nagelkerke,reference,split,0.07644444779986656,0.3268071629526551,0.2503627151527885,6,216,raw-within-metric
UCI498,handover,nagelkerke,reference,quality_level,0.05422326792887851,0.19472466222610182,0.1405013942972233,6,216,raw-within-metric
UCI498,handover,nagelkerke,reference,rung,0.294042490644771,0.6559971984722247,0.3619547078274537,3,216,raw-within-metric
BPIC13_closed,handover,ap,concentrated,learner,0.00022286277730005838,0.28501912962039727,0.2847962668430972,2,216,raw-within-metric
BPIC13_closed,handover,ap,concentrated,split,0.3410818641037678,0.6874949441439185,0.34641308004015076,6,216,raw-within-metric
BPIC13_closed,handover,ap,concentrated,quality_level,0.050872198537644304,0.1777506000464228,0.1268784015087785,6,216,raw-within-metric
BPIC13_closed,handover,ap,concentrated,rung,0.1885820971148829,0.3391214170375215,0.1505393199226386,3,216,raw-within-metric
BPIC13_closed,handover,auc,concentrated,learner,0.13969767649141107,0.3363770012515745,0.19667932476016342,2,216,raw-within-metric
BPIC13_closed,handover,auc,concentrated,split,0.22891428245237283,0.5174929499059748,0.288578667453602,6,216,raw-within-metric
BPIC13_closed,handover,auc,concentrated,quality_level,0.028159634559856993,0.10589689161962652,0.07773725705976953,6,216,raw-within-metric
BPIC13_closed,handover,auc,concentrated,rung,0.20703380225018547,0.5018809237419544,0.2948471214917689,3,216,raw-within-metric
BPIC13_closed,handover,brier_skill,concentrated,learner,0.017438371357135846,0.5750138790870833,0.5575755077299475,2,216,raw-within-metric
BPIC13_closed,handover,brier_skill,concentrated,split,0.23932817814330903,0.4175630503009959,0.17823487215768685,6,216,raw-within-metric
BPIC13_closed,handover,brier_skill,concentrated,quality_level,0.01904819951499776,0.11004922188517749,0.09100102237017973,6,216,raw-within-metric
BPIC13_closed,handover,brier_skill,concentrated,rung,0.11303771653492793,0.5883209096737666,0.47528319313883866,3,216,raw-within-metric
BPIC13_closed,handover,logloss_skill,concentrated,learner,0.33949720892527246,0.721585120211868,0.3820879112865956,2,216,raw-within-metric
BPIC13_closed,handover,logloss_skill,concentrated,split,0.18505461428823242,0.49047015355174156,0.3054155392635092,6,216,raw-within-metric
BPIC13_closed,handover,logloss_skill,concentrated,quality_level,0.0052690506856345135,0.08204620796765238,0.07677715728201787,6,216,raw-within-metric
BPIC13_closed,handover,logloss_skill,concentrated,rung,0.056899793650789586,0.24011419134790948,0.1832143976971199,3,216,raw-within-metric
BPIC13_closed,handover,nagelkerke,concentrated,learner,0.19666205153331245,0.769511669978307,0.5728496184449945,2,216,raw-within-metric
BPIC13_closed,handover,nagelkerke,concentrated,split,0.11803045321259054,0.5700872139292812,0.45205676071669065,6,216,raw-within-metric
BPIC13_closed,handover,nagelkerke,concentrated,quality_level,0.0018407765461053507,0.06792447737613364,0.06608370083002829,6,216,raw-within-metric
BPIC13_closed,handover,nagelkerke,concentrated,rung,0.06789785575306892,0.3960009260188683,0.32810307026579943,3,216,raw-within-metric
BPIC13_incidents,duration,ap,concentrated,learner,0.004213070384676532,0.07412538845210064,0.06991231806742411,2,216,raw-within-metric
BPIC13_incidents,duration,ap,concentrated,split,0.1921262015792395,0.33247761179053087,0.14035141021129138,6,216,raw-within-metric
BPIC13_incidents,duration,ap,concentrated,quality_level,0.06551815974275188,0.12427925428673496,0.05876109454398308,6,216,raw-within-metric
BPIC13_incidents,duration,ap,concentrated,rung,0.5534161676191313,0.6821005122969406,0.12868434467780931,3,216,raw-within-metric
BPIC13_incidents,duration,auc,concentrated,learner,0.019987574239018646,0.03599193651602495,0.0160043622770063,2,216,raw-within-metric
BPIC13_incidents,duration,auc,concentrated,split,0.15247887752295525,0.27177986452284564,0.11930098699989039,6,216,raw-within-metric
BPIC13_incidents,duration,auc,concentrated,quality_level,0.08032555980770491,0.12274311116638746,0.042417551358682554,6,216,raw-within-metric
BPIC13_incidents,duration,auc,concentrated,rung,0.5924414611722972,0.7314595691869547,0.13901810801465742,3,216,raw-within-metric
BPIC13_incidents,duration,brier_skill,concentrated,learner,0.11758346710032322,0.39373932260728867,0.2761558555069654,2,216,raw-within-metric
BPIC13_incidents,duration,brier_skill,concentrated,split,0.26831382974956514,0.5946400689425899,0.3263262391930248,6,216,raw-within-metric
BPIC13_incidents,duration,brier_skill,concentrated,quality_level,0.02781091502036482,0.14475631558194732,0.11694540056158251,6,216,raw-within-metric
BPIC13_incidents,duration,brier_skill,concentrated,rung,0.10634892287513759,0.4678933494355672,0.3615444265604296,3,216,raw-within-metric
BPIC13_incidents,duration,logloss_skill,concentrated,learner,0.051140122203346995,0.40149516777170213,0.3503550455683551,2,216,raw-within-metric
BPIC13_incidents,duration,logloss_skill,concentrated,split,0.35989171804464165,0.8080858558059552,0.4481941377613135,6,216,raw-within-metric
BPIC13_incidents,duration,logloss_skill,concentrated,quality_level,0.012392289061679175,0.11638340675212955,0.10399111769045037,6,216,raw-within-metric
BPIC13_incidents,duration,logloss_skill,concentrated,rung,0.010411554742138314,0.3964923635175019,0.38608080877536355,3,216,raw-within-metric
BPIC13_incidents,duration,nagelkerke,concentrated,learner,0.01594633953995731,0.70592223078245,0.6899758912424927,2,216,raw-within-metric
BPIC13_incidents,duration,nagelkerke,concentrated,split,0.16844767881170614,0.961608138972969,0.793160460161263,6,216,raw-within-metric
BPIC13_incidents,duration,nagelkerke,concentrated,quality_level,0.004664113292392503,0.5489415153753554,0.5442774020829629,6,216,raw-within-metric
BPIC13_incidents,duration,nagelkerke,concentrated,rung,0.0003640632910569752,0.07810069424134396,0.07773663095028698,3,216,raw-within-metric
BPIC13_incidents,handover,ap,concentrated,learner,0.012828662067902421,0.025810870930037096,0.012982208862134675,2,216,raw-within-metric
BPIC13_incidents,handover,ap,concentrated,split,0.014843244198579263,0.03412998269385561,0.019286738495276345,6,216,raw-within-metric
BPIC13_incidents,handover,ap,concentrated,quality_level,0.04300494367487478,0.06428470888936386,0.02127976521448908,6,216,raw-within-metric
BPIC13_incidents,handover,ap,concentrated,rung,0.8908630937513244,0.916817601150917,0.025954507399592597,3,216,raw-within-metric
BPIC13_incidents,handover,auc,concentrated,learner,0.03387092395565464,0.06971128379185519,0.03584035983620055,2,216,raw-within-metric
BPIC13_incidents,handover,auc,concentrated,split,0.03116507264595453,0.06748650418759383,0.036321431541639304,6,216,raw-within-metric
BPIC13_incidents,handover,auc,concentrated,quality_level,0.12883653639511827,0.15723726089909265,0.02840072450397438,6,216,raw-within-metric
BPIC13_incidents,handover,auc,concentrated,rung,0.7426479379243247,0.7729085243275976,0.030260586403272893,3,216,raw-within-metric
BPIC13_incidents,handover,brier_skill,concentrated,learner,0.010573943318144995,0.062036890690609206,0.05146294737246421,2,216,raw-within-metric
BPIC13_incidents,handover,brier_skill,concentrated,split,0.0755645799380529,0.1298490384954361,0.0542844585573832,6,216,raw-within-metric
BPIC13_incidents,handover,brier_skill,concentrated,quality_level,0.2810359047884155,0.31236700284795454,0.03133109805953904,6,216,raw-within-metric
BPIC13_incidents,handover,brier_skill,concentrated,rung,0.540321286747286,0.6082364509390804,0.06791516419179444,3,216,raw-within-metric
BPIC13_incidents,handover,logloss_skill,concentrated,learner,0.035068923687504215,0.4935223686956404,0.45845344500813623,2,216,raw-within-metric
BPIC13_incidents,handover,logloss_skill,concentrated,split,0.14091580817317342,0.6063021591868257,0.46538635101365233,6,216,raw-within-metric
BPIC13_incidents,handover,logloss_skill,concentrated,quality_level,0.1152642816996055,0.15368953499106178,0.03842525329145628,6,216,raw-within-metric
BPIC13_incidents,handover,logloss_skill,concentrated,rung,0.21522162798071637,0.28066360895425413,0.06544198097353776,3,216,raw-within-metric
BPIC13_incidents,handover,nagelkerke,concentrated,learner,0.03106707054798122,0.7986414097541221,0.7675743392061409,2,216,raw-within-metric
BPIC13_incidents,handover,nagelkerke,concentrated,split,0.14971249191923053,0.9293660941649291,0.7796536022456986,6,216,raw-within-metric
BPIC13_incidents,handover,nagelkerke,concentrated,quality_level,0.008381664114049125,0.08184015535873619,0.07345849124468706,6,216,raw-within-metric
BPIC13_incidents,handover,nagelkerke,concentrated,rung,0.02413418926480044,0.07052437933024247,0.04639019006544203,3,216,raw-within-metric
BPIC14,duration,ap,concentrated,learner,0.17340178678681703,0.2113924325844315,0.037990645797614464,4,960,raw-within-metric
BPIC14,duration,ap,concentrated,split,0.046954408860161036,0.06286772737299803,0.015913318512836998,6,960,raw-within-metric
BPIC14,duration,ap,concentrated,quality_level,0.15371675049057243,0.17706124972018175,0.023344499229609322,10,960,raw-within-metric
BPIC14,duration,ap,concentrated,rung,0.5672803536282461,0.6098609203956922,0.04258056676744604,4,960,raw-within-metric
BPIC14,duration,auc,concentrated,learner,0.015224987987049946,0.04979900019426575,0.03457401220721581,4,960,raw-within-metric
BPIC14,duration,auc,concentrated,split,0.0303522149109775,0.04110261535232655,0.010750400441349051,6,960,raw-within-metric
BPIC14,duration,auc,concentrated,quality_level,0.17608332900199467,0.20266415745676017,0.026580828454765504,10,960,raw-within-metric
BPIC14,duration,auc,concentrated,rung,0.7209658346538134,0.7658231247391406,0.04485729008532724,4,960,raw-within-metric
BPIC14,duration,brier_skill,concentrated,learner,0.2456982025351512,0.2934900493528897,0.04779184681773849,4,960,raw-within-metric
BPIC14,duration,brier_skill,concentrated,split,0.04375321943113523,0.0539612406780973,0.010208021246962073,6,960,raw-within-metric
BPIC14,duration,brier_skill,concentrated,quality_level,0.1521000532277891,0.1764254758356706,0.02432542260788148,10,960,raw-within-metric
BPIC14,duration,brier_skill,concentrated,rung,0.4910072007831869,0.545923171399555,0.05491597061636816,4,960,raw-within-metric
BPIC14,duration,logloss_skill,concentrated,learner,0.2689691319329184,0.3151998899350879,0.046230758002169525,4,960,raw-within-metric
