log,instrument,population,regime,b_lo,b_hi,V_lo,V_hi,R
BPIC13_incidents,nb_0.200,0.25,rare-first,B0_half,B0,0.005513895015438912,0.005844728716365238,-0.0599999999999985
BPIC13_incidents,nb_0.200,0.25,rare-first,B0_half,B0+g,0.005513895015438912,0.005513895015438905,1.2212453270876722e-15
BPIC13_incidents,nb_0.200,0.25,rare-first,B0,B0+g,0.005844728716365238,0.005513895015438905,0.05660377358490554
BPIC13_incidents,nb_0.200,0.5,random,empty,B0_half,0.004190560211733571,0.0051830613145125715,-0.23684210526315708
BPIC13_incidents,nb_0.200,0.5,random,empty,B0,0.004190560211733571,0.004962505513895016,-0.18421052631578894
BPIC13_incidents,nb_0.200,0.5,random,empty,B0+g,0.004190560211733571,0.008822232024702246,-1.105263157894735
BPIC13_incidents,nb_0.200,0.5,random,B0_half,B0,0.0051830613145125715,0.004962505513895016,0.04255319148936154
BPIC13_incidents,nb_0.200,0.5,random,B0_half,B0+g,0.0051830613145125715,0.008822232024702246,-0.7021276595744674
BPIC13_incidents,nb_0.200,0.5,random,B0,B0+g,0.004962505513895016,0.008822232024702246,-0.777777777777777
BPIC13_incidents,nb_0.200,0.5,rare-first,empty,B0_half,0.008601676224084698,0.00849139832377592,0.012820512820512775
BPIC13_incidents,nb_0.200,0.5,rare-first,empty,B0,0.008601676224084698,0.007719453021614468,0.10256410256410309
BPIC13_incidents,nb_0.200,0.5,rare-first,empty,B0+g,0.008601676224084698,0.01202029113365681,-0.39743589743589625
BPIC13_incidents,nb_0.200,0.5,rare-first,B0_half,B0,0.00849139832377592,0.007719453021614468,0.09090909090909138
BPIC13_incidents,nb_0.200,0.5,rare-first,B0_half,B0+g,0.00849139832377592,0.01202029113365681,-0.41558441558441417
BPIC13_incidents,nb_0.200,0.5,rare-first,B0,B0+g,0.007719453021614468,0.01202029113365681,-0.5571428571428565
BPIC13_incidents,nb_0.200,0.75,rare-first,empty,B0_half,0.015328628142920159,0.0156594618438465,-0.02158273381294995
BPIC13_incidents,nb_0.200,0.75,rare-first,empty,B0,0.015328628142920159,0.014336127040141158,0.06474820143884874
BPIC13_incidents,nb_0.200,0.75,rare-first,empty,B0+g,0.015328628142920159,0.021835024261138068,-0.4244604316546763
BPIC13_incidents,nb_0.200,0.75,rare-first,B0_half,B0,0.0156594618438465,0.014336127040141158,0.08450704225352135
BPIC13_incidents,nb_0.200,0.75,rare-first,B0_half,B0+g,0.0156594618438465,0.021835024261138068,-0.39436619718309807
BPIC13_incidents,nb_0.200,0.75,rare-first,B0,B0+g,0.014336127040141158,0.021835024261138068,-0.5230769230769228
BPIC13_incidents,nb_0.200,1.0,full,empty,B0_half,0.014887516541685047,0.014997794441993825,-0.007407407407407307
BPIC13_incidents,nb_0.200,1.0,full,empty,B0,0.014887516541685047,0.015218350242611381,-0.022222222222222143
BPIC13_incidents,nb_0.200,1.0,full,empty,B0+g,0.014887516541685047,0.02161446846052051,-0.4518518518518515
BPIC13_incidents,nb_0.200,1.0,full,B0_half,B0,0.014997794441993825,0.015218350242611381,-0.014705882352941124
BPIC13_incidents,nb_0.200,1.0,full,B0_half,B0+g,0.014997794441993825,0.02161446846052051,-0.44117647058823506
BPIC13_incidents,nb_0.200,1.0,full,B0,B0+g,0.015218350242611381,0.02161446846052051,-0.42028985507246364
BPIC13_incidents,nb_0.225,0.25,rare-first,empty,B0_half,0.0071858502781848715,0.0065455269860694165,0.08910891089108508
BPIC13_incidents,nb_0.225,0.25,rare-first,empty,B0,0.0071858502781848715,0.0002276705038632698,0.9683168316831702
BPIC13_incidents,nb_0.225,0.25,rare-first,empty,B0+g,0.0071858502781848715,0.0017075287789746346,0.7623762376237607
BPIC13_incidents,nb_0.225,0.25,rare-first,B0_half,B0,0.0065455269860694165,0.0002276705038632698,0.96521739130435
BPIC13_incidents,nb_0.225,0.25,rare-first,B0_half,B0+g,0.0065455269860694165,0.0017075287789746346,0.739130434782608
BPIC13_incidents,nb_0.225,0.25,rare-first,B0,B0+g,0.0002276705038632698,0.0017075287789746346,-6.500000000000488
BPIC13_incidents,nb_0.225,0.5,random,empty,B0_half,0.008580332114347528,0.010373237332270857,-0.20895522388059296
BPIC13_incidents,nb_0.225,0.5,random,empty,B0,0.008580332114347528,0.008238826358552581,0.039800995024877994
BPIC13_incidents,nb_0.225,0.5,random,empty,B0+g,0.008580332114347528,0.004709933548671691,0.45107794361525744
BPIC13_incidents,nb_0.225,0.5,random,B0_half,B0,0.010373237332270857,0.008238826358552581,0.20576131687242727
BPIC13_incidents,nb_0.225,0.5,random,B0_half,B0+g,0.010373237332270857,0.004709933548671691,0.5459533607681744
BPIC13_incidents,nb_0.225,0.5,random,B0,B0+g,0.008238826358552581,0.004709933548671691,0.4283246977547486
BPIC13_incidents,nb_0.225,0.5,rare-first,empty,B0_half,0.018498228438891803,0.02239708581755054,-0.21076923076923082
BPIC13_incidents,nb_0.225,0.5,rare-first,empty,B0,0.018498228438891803,0.01727449948062667,0.06615384615384534
BPIC13_incidents,nb_0.225,0.5,rare-first,empty,B0+g,0.018498228438891803,0.012265748395634421,0.33692307692307644
BPIC13_incidents,nb_0.225,0.5,rare-first,B0_half,B0,0.02239708581755054,0.01727449948062667,0.2287166454891988
BPIC13_incidents,nb_0.225,0.5,rare-first,B0_half,B0+g,0.02239708581755054,0.012265748395634421,0.4523506988564163
BPIC13_incidents,nb_0.225,0.5,rare-first,B0,B0+g,0.01727449948062667,0.012265748395634421,0.28995057660626034
BPIC13_incidents,nb_0.225,0.75,rare-first,empty,B0_half,0.028672254080282303,0.03437824608335586,-0.19900744416873462
BPIC13_incidents,nb_0.225,0.75,rare-first,empty,B0,0.028672254080282303,0.02468802026267486,0.13895781637717042
BPIC13_incidents,nb_0.225,0.75,rare-first,empty,B0+g,0.028672254080282303,0.01895356944661837,0.3389578163771714
BPIC13_incidents,nb_0.225,0.75,rare-first,B0_half,B0,0.03437824608335586,0.02468802026267486,0.28187086092715175
BPIC13_incidents,nb_0.225,0.75,rare-first,B0_half,B0+g,0.03437824608335586,0.01895356944661837,0.44867549668874196
BPIC13_incidents,nb_0.225,0.75,rare-first,B0,B0+g,0.02468802026267486,0.01895356944661837,0.2322766570605197
BPIC13_incidents,nb_0.225,1.0,full,empty,B0_half,0.028103077820624087,0.036014627829873205,-0.2815189873417725
BPIC13_incidents,nb_0.225,1.0,full,empty,B0,0.028103077820624087,0.02623902557024347,0.06632911392404994
BPIC13_incidents,nb_0.225,1.0,full,empty,B0+g,0.028103077820624087,0.019451598673819306,0.30784810126582274
BPIC13_incidents,nb_0.225,1.0,full,B0_half,B0,0.036014627829873205,0.02623902557024347,0.2714342157250096
BPIC13_incidents,nb_0.225,1.0,full,B0_half,B0+g,0.036014627829873205,0.019451598673819306,0.45989727380482026
BPIC13_incidents,nb_0.225,1.0,full,B0,B0+g,0.02623902557024347,0.019451598673819306,0.2586767895878529
BPIC13_incidents,nb_0.250,0.25,rare-first,empty,B0_half,0.008381120423467128,0.007645934421408568,0.08771929824561886
BPIC13_incidents,nb_0.250,0.25,rare-first,empty,B0,0.008381120423467128,-0.0005881488016468428,1.0701754385964943
BPIC13_incidents,nb_0.250,0.25,rare-first,empty,B0+g,0.008381120423467128,0.000588148801646815,0.9298245614035089
BPIC13_incidents,nb_0.250,0.25,rare-first,B0_half,B0,0.007645934421408568,-0.0005881488016468428,1.0769230769230809
BPIC13_incidents,nb_0.250,0.25,rare-first,B0_half,B0+g,0.007645934421408568,0.000588148801646815,0.9230769230769228
BPIC13_incidents,nb_0.250,0.5,random,empty,B0_half,0.020732245258050272,0.02205558006175562,-0.0638297872340432
BPIC13_incidents,nb_0.250,0.5,random,empty,B0,0.020732245258050272,0.014556682840758714,0.29787234042553135
BPIC13_incidents,nb_0.250,0.5,random,empty,B0+g,0.020732245258050272,0.012939273636229959,0.3758865248226949
BPIC13_incidents,nb_0.250,0.5,random,B0_half,B0,0.02205558006175562,0.014556682840758714,0.33999999999999975
BPIC13_incidents,nb_0.250,0.5,random,B0_half,B0+g,0.02205558006175562,0.012939273636229959,0.41333333333333355
BPIC13_incidents,nb_0.250,0.5,random,B0,B0+g,0.014556682840758714,0.012939273636229959,0.11111111111111172
BPIC13_incidents,nb_0.250,0.5,rare-first,empty,B0_half,0.028525216879870585,0.026760770474930126,0.06185567010309312
BPIC13_incidents,nb_0.250,0.5,rare-first,empty,B0,0.028525216879870585,0.019702984855168332,0.30927835051546426
BPIC13_incidents,nb_0.250,0.5,rare-first,empty,B0+g,0.028525216879870585,0.01632112924569916,0.42783505154639145
BPIC13_incidents,nb_0.250,0.5,rare-first,B0_half,B0,0.026760770474930126,0.019702984855168332,0.2637362637362638
BPIC13_incidents,nb_0.250,0.5,rare-first,B0_half,B0+g,0.026760770474930126,0.01632112924569916,0.3901098901098895
BPIC13_incidents,nb_0.250,0.5,rare-first,B0,B0+g,0.019702984855168332,0.01632112924569916,0.17164179104477517
BPIC13_incidents,nb_0.250,0.75,rare-first,empty,B0_half,0.044258197323922915,0.04455227172474635,-0.006644518272425959
BPIC13_incidents,nb_0.250,0.75,rare-first,empty,B0,0.044258197323922915,0.03058373768563445,0.3089700996677738
BPIC13_incidents,nb_0.250,0.75,rare-first,empty,B0+g,0.044258197323922915,0.025584472871636524,0.42192691029900287
BPIC13_incidents,nb_0.250,0.75,rare-first,B0_half,B0,0.04455227172474635,0.03058373768563445,0.31353135313531366
BPIC13_incidents,nb_0.250,0.75,rare-first,B0_half,B0+g,0.04455227172474635,0.025584472871636524,0.42574257425742557
BPIC13_incidents,nb_0.250,0.75,rare-first,B0,B0+g,0.03058373768563445,0.025584472871636524,0.1634615384615381
BPIC13_incidents,nb_0.250,1.0,full,empty,B0_half,0.04337597412145268,0.047198941332157004,-0.08813559322033959
BPIC13_incidents,nb_0.250,1.0,full,empty,B0,0.04337597412145268,0.03440670489633876,0.20677966101694856
BPIC13_incidents,nb_0.250,1.0,full,empty,B0+g,0.04337597412145268,0.027495956476988673,0.3661016949152537
BPIC13_incidents,nb_0.250,1.0,full,B0_half,B0,0.047198941332157004,0.03440670489633876,0.27102803738317727
BPIC13_incidents,nb_0.250,1.0,full,B0_half,B0+g,0.047198941332157004,0.027495956476988673,0.4174454828660433
BPIC13_incidents,nb_0.250,1.0,full,B0,B0+g,0.03440670489633876,0.027495956476988673,0.2008547008547008
BPIC13_incidents,nb_0.275,0.25,rare-first,empty,B0_half,0.009658822992561988,0.008822232024702253,0.08661417322835008
BPIC13_incidents,nb_0.275,0.25,rare-first,empty,B0,0.009658822992561988,-0.0010039091614316153,1.1039370078740132
BPIC13_incidents,nb_0.275,0.25,rare-first,empty,B0+g,0.009658822992561988,-0.0007757479883790108,1.080314960629923
BPIC13_incidents,nb_0.275,0.25,rare-first,B0_half,B0,0.008822232024702253,-0.0010039091614316153,1.1137931034482735
BPIC13_incidents,nb_0.275,0.25,rare-first,B0_half,B0+g,0.008822232024702253,-0.0007757479883790108,1.0879310344827609
BPIC13_incidents,nb_0.275,0.5,random,empty,B0_half,0.02413945210896981,0.026618803522808487,-0.10270951480781099
BPIC13_incidents,nb_0.275,0.5,random,empty,B0,0.02413945210896981,0.021736154419481957,0.09955891619407675
BPIC13_incidents,nb_0.275,0.5,random,empty,B0+g,0.02413945210896981,0.015606224236800872,0.3534971644612487
BPIC13_incidents,nb_0.275,0.5,random,B0_half,B0,0.026618803522808487,0.021736154419481957,0.1834285714285694
BPIC13_incidents,nb_0.275,0.5,random,B0_half,B0+g,0.026618803522808487,0.015606224236800872,0.41371428571428526
BPIC13_incidents,nb_0.275,0.5,random,B0,B0+g,0.021736154419481957,0.015606224236800872,0.28201539538138687
BPIC13_incidents,nb_0.275,0.5,rare-first,empty,B0_half,0.03411770074380546,0.03644494470894241,-0.06821221578243342
BPIC13_incidents,nb_0.275,0.5,rare-first,empty,B0,0.03411770074380546,0.028170299499566495,0.17432010699955502
BPIC13_incidents,nb_0.275,0.5,rare-first,empty,B0+g,0.03411770074380546,0.014343732412576221,0.5795809184128411
BPIC13_incidents,nb_0.275,0.5,rare-first,B0_half,B0,0.03644494470894241,0.028170299499566495,0.227045075125209
BPIC13_incidents,nb_0.275,0.5,rare-first,B0_half,B0+g,0.03644494470894241,0.014343732412576221,0.6064273789649424
BPIC13_incidents,nb_0.275,0.5,rare-first,B0,B0+g,0.028170299499566495,0.014343732412576221,0.4908207343412535
BPIC13_incidents,nb_0.275,0.75,rare-first,empty,B0_half,0.053967722799385526,0.05049967296898529,0.06426155580608861
BPIC13_incidents,nb_0.275,0.75,rare-first,empty,B0,0.053967722799385526,0.04534323045799557,0.15980834272829747
BPIC13_incidents,nb_0.275,0.75,rare-first,empty,B0+g,0.053967722799385526,0.029356737599440227,0.4560315670800458
BPIC13_incidents,nb_0.275,0.75,rare-first,B0_half,B0,0.05049967296898529,0.04534323045799557,0.10210843373493894
BPIC13_incidents,nb_0.275,0.75,rare-first,B0_half,B0+g,0.05049967296898529,0.029356737599440227,0.41867469879518104
BPIC13_incidents,nb_0.275,0.75,rare-first,B0,B0+g,0.04534323045799557,0.029356737599440227,0.35256625293525756
BPIC13_incidents,nb_0.275,1.0,full,empty,B0_half,0.05600596261198916,0.05693381804906987,-0.016567083107006164
BPIC13_incidents,nb_0.275,1.0,full,empty,B0,0.05600596261198916,0.04725978431163777,0.1561651276480176
BPIC13_incidents,nb_0.275,1.0,full,empty,B0+g,0.05600596261198916,0.0298282706904157,0.4674090168386753
BPIC13_incidents,nb_0.275,1.0,full,B0_half,B0,0.05693381804906987,0.04725978431163777,0.16991717873363577
BPIC13_incidents,nb_0.275,1.0,full,B0_half,B0+g,0.05693381804906987,0.0298282706904157,0.47608869890462213
BPIC13_incidents,nb_0.275,1.0,full,B0,B0+g,0.04725978431163777,0.0298282706904157,0.36884454457676275
BPIC13_incidents,nb_0.300,0.25,rare-first,empty,B0_half,0.01102779003087781,0.012351124834583144,-0.11999999999999966
BPIC13_incidents,nb_0.300,0.25,rare-first,empty,B0,0.01102779003087781,-0.003717940638981676,1.3371428571428585
BPIC13_incidents,nb_0.300,0.25,rare-first,empty,B0+g,0.01102779003087781,-0.00018904782910075801,1.0171428571428567
BPIC13_incidents,nb_0.300,0.25,rare-first,B0_half,B0,0.012351124834583144,-0.003717940638981676,1.3010204081632666
BPIC13_incidents,nb_0.300,0.25,rare-first,B0_half,B0+g,0.012351124834583144,-0.00018904782910075801,1.0153061224489792
BPIC13_incidents,nb_0.300,0.5,random,empty,B0_half,0.028546222194215154,0.03604511941521202,-0.26269315673289007
BPIC13_incidents,nb_0.300,0.5,random,empty,B0,0.028546222194215154,0.02879828596634945,-0.008830022075053456
BPIC13_incidents,nb_0.300,0.5,random,empty,B0+g,0.028546222194215154,0.010460646543575508,0.6335540838852105
BPIC13_incidents,nb_0.300,0.5,random,B0_half,B0,0.03604511941521202,0.02879828596634945,0.20104895104895137
BPIC13_incidents,nb_0.300,0.5,random,B0_half,B0+g,0.03604511941521202,0.010460646543575508,0.70979020979021
BPIC13_incidents,nb_0.300,0.5,random,B0,B0+g,0.02879828596634945,0.010460646543575508,0.6367614879649892
BPIC13_incidents,nb_0.300,0.5,rare-first,empty,B0_half,0.04530846304114944,0.04814418047766081,-0.06258692628650753
BPIC13_incidents,nb_0.300,0.5,rare-first,empty,B0,0.04530846304114944,0.0348478164975739,0.2308762169680112
BPIC13_incidents,nb_0.300,0.5,rare-first,empty,B0+g,0.04530846304114944,0.0047892116705526705,0.8942976356050065
BPIC13_incidents,nb_0.300,0.5,rare-first,B0_half,B0,0.04814418047766081,0.0348478164975739,0.2761780104712033
BPIC13_incidents,nb_0.300,0.5,rare-first,B0_half,B0+g,0.04814418047766081,0.0047892116705526705,0.9005235602094236
BPIC13_incidents,nb_0.300,0.5,rare-first,B0,B0+g,0.0348478164975739,0.0047892116705526705,0.8625678119349001
BPIC13_incidents,nb_0.300,0.75,rare-first,empty,B0_half,0.06830928224840885,0.07114499968492025,-0.041512915129150674
BPIC13_incidents,nb_0.300,0.75,rare-first,empty,B0,0.06830928224840885,0.05595815741382566,0.18081180811808173
BPIC13_incidents,nb_0.300,0.75,rare-first,empty,B0+g,0.06830928224840885,0.014493666897725119,0.7878228782287824
BPIC13_incidents,nb_0.300,0.75,rare-first,B0_half,B0,0.07114499968492025,0.05595815741382566,0.2134632418069088
BPIC13_incidents,nb_0.300,0.75,rare-first,B0_half,B0+g,0.07114499968492025,0.014493666897725119,0.7962798937112489
BPIC13_incidents,nb_0.300,0.75,rare-first,B0,B0+g,0.05595815741382566,0.014493666897725119,0.7409909909909909
BPIC13_incidents,nb_0.300,1.0,full,empty,B0_half,0.0725313504316592,0.07259436637469277,-0.0008688097306686071
BPIC13_incidents,nb_0.300,1.0,full,empty,B0,0.0725313504316592,0.05753355598966535,0.20677671589921853
BPIC13_incidents,nb_0.300,1.0,full,empty,B0+g,0.0725313504316592,0.015627953872329695,0.7845351867940922
BPIC13_incidents,nb_0.300,1.0,full,B0_half,B0,0.07259436637469277,0.05753355598966535,0.207465277777778
BPIC13_incidents,nb_0.300,1.0,full,B0_half,B0+g,0.07259436637469277,0.015627953872329695,0.7847222222222222
BPIC13_incidents,nb_0.300,1.0,full,B0,B0+g,0.05753355598966535,0.015627953872329695,0.728368017524644
BPIC13_incidents,nb_0.325,0.25,rare-first,empty,B0_half,0.01249816203499482,0.013756146971850514,-0.10065359477124236
BPIC13_incidents,nb_0.325,0.25,rare-first,empty,B0,0.01249816203499482,0.004166054011664949,0.6666666666666659
BPIC13_incidents,nb_0.325,0.25,rare-first,empty,B0+g,0.01249816203499482,0.0014376970706922176,0.8849673202614377
BPIC13_incidents,nb_0.325,0.25,rare-first,B0_half,B0,0.013756146971850514,0.004166054011664949,0.6971496437054627
BPIC13_incidents,nb_0.325,0.25,rare-first,B0_half,B0+g,0.013756146971850514,0.0014376970706922176,0.8954869358669832
BPIC13_incidents,nb_0.325,0.25,rare-first,B0,B0+g,0.004166054011664949,0.0014376970706922176,0.6549019607843137
BPIC13_incidents,nb_0.325,0.5,random,empty,B0_half,0.04324527438775344,0.053684915616984435,-0.2414053645636569
BPIC13_incidents,nb_0.325,0.5,random,empty,B0,0.04324527438775344,0.03746181117155975,0.1337363052512276
BPIC13_incidents,nb_0.325,0.5,random,empty,B0+g,0.04324527438775344,0.01091342776389094,0.7476388364185869
BPIC13_incidents,nb_0.325,0.5,random,B0_half,B0,0.053684915616984435,0.03746181117155975,0.3021911138161897
BPIC13_incidents,nb_0.325,0.5,random,B0_half,B0+g,0.053684915616984435,0.01091342776389094,0.796713329275715
BPIC13_incidents,nb_0.325,0.5,random,B0,B0+g,0.03746181117155975,0.01091342776389094,0.7086785870039248
BPIC13_incidents,nb_0.325,0.5,rare-first,empty,B0_half,0.052263556013004586,0.06582365338430621,-0.2594560800250083
BPIC13_incidents,nb_0.325,0.5,rare-first,empty,B0,0.052263556013004586,0.042117989184597054,0.19412316348858927
BPIC13_incidents,nb_0.325,0.5,rare-first,empty,B0+g,0.052263556013004586,0.010504991096080635,0.7989996874023132
BPIC13_incidents,nb_0.325,0.5,rare-first,B0_half,B0,0.06582365338430621,0.042117989184597054,0.3601389923057826
BPIC13_incidents,nb_0.325,0.5,rare-first,B0_half,B0+g,0.06582365338430621,0.010504991096080635,0.8404070488955077
BPIC13_incidents,nb_0.325,0.5,rare-first,B0,B0+g,0.042117989184597054,0.010504991096080635,0.7505818463925527
BPIC13_incidents,nb_0.325,0.75,rare-first,empty,B0_half,0.08204675782973092,0.09016647878579948,-0.09896455595380327
BPIC13_incidents,nb_0.325,0.75,rare-first,empty,B0,0.08204675782973092,0.06749007498897222,0.17741935483870952
BPIC13_incidents,nb_0.325,0.75,rare-first,empty,B0+g,0.08204675782973092,0.019392572987632528,0.7636399840700917
BPIC13_incidents,nb_0.325,0.75,rare-first,B0_half,B0,0.09016647878579948,0.06749007498897222,0.2514948360210182
BPIC13_incidents,nb_0.325,0.75,rare-first,B0_half,B0+g,0.09016647878579948,0.019392572987632528,0.7849248052183367
BPIC13_incidents,nb_0.325,0.75,rare-first,B0,B0+g,0.06749007498897222,0.019392572987632528,0.712660372791092
BPIC13_incidents,nb_0.325,1.0,full,empty,B0_half,0.09023182865264912,0.09387508372951689,-0.04037660691653078
BPIC13_incidents,nb_0.325,1.0,full,empty,B0,0.09023182865264912,0.07252201473639497,0.1962701430382039
BPIC13_incidents,nb_0.325,1.0,full,empty,B0+g,0.09023182865264912,0.022153604862030093,0.7544812601846822
BPIC13_incidents,nb_0.325,1.0,full,B0_half,B0,0.09387508372951689,0.07252201473639497,0.22746258266620256
BPIC13_incidents,nb_0.325,1.0,full,B0_half,B0+g,0.09387508372951689,0.022153604862030093,0.7640097459101984
